Initial GI (%),Initial pH,Additive_3,Turning times,Initial Moisture Content (%),Additive_1,V5_Ventilation rate (L/min/kg iniDW),M1_is Enclosed,V4_Ventilation Day, Composting Method,Application Rate (%DW),Additive_2,Additive_4,Material_3,Material_Main,V1_Ventilation Type,V3_Ventilation Duration (min),V2_Ventilation Interval (min),Initial C/N (%),Material_2,Period (d),Compost volume (m3),Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
27.32884658064516,7.0,4,25.0,67.00960112656023,30.0,0,1.0,0,0.0,7.864000879567652,5.0,1,4.0,0,2,0,0,15.560197742191193,3.0,119.0,2.147162565177521,1.596639959668374,24.84403349552407,110.31518000000005,8.389518877016632,0.4985584318637848,0.18707537011693148,23.09044589573366
27.32884658064516,6.0,4,0.0,61.959370859375404,19.0,0,1.0,0,2.0,4.595445802351725,13.0,1,4.0,0,2,0,0,23.0,6.0,87.0,2.147162565177521,1.596639959668374,36.722719072372605,109.66374800000003,8.98086152522795,0.7092145085334778,0.19035601908195607,1000000.0
27.32884658064516,6.0,4,30.0,50.88903874360837,30.0,0,0.0,0,1.0,8.95813103220765,12.0,1,5.0,0,2,0,0,13.579017476465111,6.0,70.0,2.147162565177521,1.596639959668374,21.6808019159594,110.28704000000005,8.389518877016632,0.4908187985420227,0.11902992530938661,22.094835434017476
27.32884658064516,5.580235956476008,4,23.0,69.0,23.0,0,1.0,0,2.0,3.7228554560062928,9.0,1,3.0,0,2,0,0,19.270295957461265,2.0,35.0,2.147162565177521,1.596639959668374,30.767724560318584,110.11751900000003,7.0201086433818025,0.9407544732093811,0.23280463592233724,24.953186298308328
27.32884658064516,7.806741952381228,4,24.0,57.0,18.0,0,1.0,0,2.0,2.638177851206696,5.0,1,0.0,0,2,0,0,12.049380278949675,2.0,58.0,2.147162565177521,1.596639959668374,19.23852204261111,110.08685300000005,5.771697550092909,0.8013798594474792,0.16803456207012857,24.45316818968729
27.32884658064516,7.0,4,25.0,59.36942111574041,27.0,0,1.0,0,1.0,2.433893009240676,11.0,1,2.0,0,2,0,0,13.741870179049641,3.0,129.0,2.147162565177521,1.596639959668374,21.94081904844585,110.17911700000006,5.847820641693111,0.9715233445167542,0.19763247502376174,22.956888777168952
27.32884658064516,6.0,4,28.0,67.65334863012939,35.0,0,0.0,0,2.0,3.019024646923124,3.0,1,2.0,0,2,0,0,13.0,6.0,84.0,2.147162565177521,1.596639959668374,20.756319475688862,110.28704000000005,7.0201086433818025,0.9698036313056946,0.11488175312291997,1000000.0
27.32884658064516,6.898886229473981,4,16.0,52.97780071118633,6.0,0,1.0,0,1.0,5.825555830812645,8.0,1,0.0,0,2,0,0,12.672406437366995,6.0,86.0,2.147162565177521,1.596639959668374,20.233270503058883,110.39038300000004,9.049186115062078,0.6822811961174011,0.17372639134508183,22.473755930158635
27.32884658064516,7.0,4,11.0,64.0,13.0,0,1.0,0,1.0,7.883639712500754,8.0,1,9.0,0,2,0,0,16.585780884012944,5.0,55.0,2.147162565177521,1.596639959668374,26.481520521718917,109.49557900000005,8.389518877016632,0.521130383014679,0.18531673786877811,23.228444256130114
27.32884658064516,6.0,4,3.0,69.0,33.0,0,1.0,0,0.0,4.3978329161745044,11.0,1,9.0,0,2,0,0,19.647023862877003,2.0,133.0,2.147162565177521,1.596639959668374,31.36922338802752,108.99085800000005,7.264485596370564,0.9367934465408325,0.25535683167419243,16.409828962582722
