V3_Ventilation Duration (min),M1_is Enclosed,Period (d),Additive_2,Material_2,Material_Main,V2_Ventilation Interval (min),Initial Moisture Content (%),V4_Ventilation Day,Additive_4,V5_Ventilation rate (L/min/kg iniDW),Additive_1,V1_Ventilation Type,Application Rate (%DW),Material_3,Initial C/N (%), Composting Method,Turning times,Compost volume (m3),Additive_3,Initial GI (%),Initial pH,Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
0.0,1.0,31.0,3.0,2.0,10,0.0,52.899183835795654,0.0,1,0.0,30.0,2,8.729624504997894,0.0,32.0,2.0,5.0,0.6277154746460176,4,27.32884658064516,8.0,2.0952942734506244,67.04941675041998,100.50243500000005,9.076697769039637,0.15707722306251526,0.19051685746755162,1000000.0
0.0,1.0,24.0,12.0,5.0,10,0.0,56.756973479253304,0.0,1,0.0,14.0,2,6.38001656337209,9.0,15.435753166691605,2.0,26.0,0.6277154746460176,4,27.32884658064516,6.88828546635199,2.0952942734506244,32.34244521656626,99.77205,7.975427466090523,0.10689927637577057,0.20390996910673329,26.286672622496592
0.0,1.0,45.0,2.0,2.0,10,0.0,54.0,0.0,1,0.0,22.0,2,4.876694968588369,3.0,17.77016900281018,1.0,28.0,0.6277154746460176,4,27.32884658064516,6.233958003660409,2.0952942734506244,37.23373334983796,99.376274,9.612387363912998,0.11145611107349396,0.246241652822852,25.155463526941162
0.0,1.0,31.0,3.0,13.0,10,0.0,58.0,0.0,1,0.0,21.0,2,2.5999102876134845,5.0,26.0,2.0,3.0,0.6277154746460176,4,27.32884658064516,7.0,2.0952942734506244,54.477651109716234,102.80864200000002,8.50134608559632,0.2239510416984558,0.23411382974643696,1000000.0
0.0,0.0,14.0,5.0,6.0,10,0.0,58.0,0.0,1,0.0,24.0,2,6.187509087016289,4.0,28.273766616361925,2.0,2.0,0.6277154746460176,4,27.32884658064516,8.0,2.0952942734506244,59.24186128014258,101.06517600000001,6.919121343094124,0.1931854486465454,0.1712710483048422,23.98668687344366
0.0,0.0,44.0,1.0,8.0,10,0.0,52.84699552950302,33.0,1,1.744980726369055,14.0,0,5.918337353726165,5.0,18.948517132899532,2.0,4.0,0.6277154746460176,4,27.32884658064516,8.0,2.0952942734506244,39.70271943894543,100.500436,7.088893169658047,0.09532873332500458,0.20080588291676243,23.86295264791702
0.0,1.0,15.0,9.0,3.0,10,0.0,57.29389714380751,0.0,1,0.0,12.0,2,5.421424658642211,0.0,10.958683932564375,0.0,3.0,0.6277154746460176,4,27.32884658064516,7.0,2.0952942734506244,22.961667688457503,100.512021,5.3211333396110865,0.23567816615104675,0.25996078760700353,23.541812749848873
0.0,0.0,33.0,2.0,12.0,10,0.0,59.0,0.0,1,0.0,7.0,2,2.6666022758651913,0.0,37.177322088758956,1.0,2.0,0.6277154746460176,4,27.32884658064516,5.215314656111787,2.0952942734506244,77.89743007480604,100.922104,6.032437955997123,0.1993623971939087,0.14995571449162073,24.298185211282437
0.0,1.0,34.0,11.0,3.0,10,0.0,67.0,0.0,1,0.0,2.0,2,5.21543997001458,3.0,15.555803261458042,1.0,30.0,0.6277154746460176,4,27.32884658064516,5.0,2.0952942734506244,32.59398549265758,99.53643399999999,8.491567792195868,0.11145611107349396,0.2970099765696157,22.795468593595153
0.0,0.0,13.0,6.0,2.0,10,0.0,50.47052936402556,0.0,1,0.0,13.0,2,7.135280910294029,4.0,23.540735050190417,1.0,4.0,0.6277154746460176,4,27.32884658064516,6.0,2.0952942734506244,49.32476734348238,100.18628000000001,6.051987224765142,0.12705057859420776,0.2021286785867616,21.916194332120448
