V4_Ventilation Day,V1_Ventilation Type,Additive_3,V3_Ventilation Duration (min),V2_Ventilation Interval (min),Initial C/N (%), Composting Method,Additive_1,Application Rate (%DW),Turning times,Additive_4,Compost volume (m3),Initial GI (%),V5_Ventilation rate (L/min/kg iniDW),Material_Main,Initial Moisture Content (%),M1_is Enclosed,Material_2,Initial pH,Period (d),Additive_2,Material_3,Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
46.0,1.0,1.0,27.151926656813917,402.0,32.907840539134114,0.0,6.0,19.419325928446572,23.0,1.0,22.7747092625212,80.7,0.40161241308994344,6,79.89282986819991,1.0,12.0,9.572402405749958,106.0,6.0,3.0,0.9554440566531838,48.783477045559266,92.54376400000001,17.23032817307247,0.6405688524246216,0.15856085924159735,22.48020126266931
32.56840021065991,2.0,4.0,26.629696150327028,765.0,5.207640114448722,1.0,36.0,24.63507929726438,3.3466794176589136,1.0,17.03739437043121,0.0,0.2606820523774078,6,44.8670229663508,1.0,5.0,11.041768768777114,68.55999003012795,2.0,0.0,3.199431122983608,28.906794948972397,94.416898,9.58008088650732,1.03685462474823,0.12932398531611417,23.37048560015635
27.000000000000004,2.0,3.0,29.87499967098269,773.0,12.943033444473965,1.0,2.0,0.257264422721624,19.0,1.0,6.2038696786107606,80.7,0.12957669307419467,6,77.17941819728533,1.0,3.0,11.192096547767486,98.24359883727166,8.0,9.0,1.3158648919611484,58.9382051273286,94.68721800000003,16.530238306074956,0.4749273657798767,0.16982224820324648,21.788442384780968
12.0,1.0,6.0,34.528438702403925,1227.0,30.48877154662592,1.0,22.0,37.29912055560455,9.0,1.0,13.002351183876046,0.0,0.23700017020361286,6,44.153990640381934,1.0,5.0,8.340066765042424,87.0,3.0,5.0,2.2341723186390734,33.29824305794486,93.20529700000002,15.562855163554746,0.9260441660881042,0.1562374651033408,20.894306247591892
33.89481253756176,0.0,4.0,52.258799329218405,1175.0,5.462534921351144,0.0,8.0,30.545061202299888,0.0,1.0,20.35158753667259,0.0,0.15442042540341827,6,67.85496883069419,0.0,3.0,6.39107700140902,100.97611632297229,7.0,0.0,8.34275980347534,53.825832891950654,93.93500800000001,8.700464064637096,0.31574690341949463,0.12537905836990468,20.029780146379203
33.0,1.0,1.0,9.333049334820288,613.0,38.40615137296248,1.0,2.0,13.317648911093002,30.0,1.0,23.15925072105314,0.0,0.2073611397812214,6,83.88118121523567,0.0,8.0,8.464754842019463,95.0,6.0,5.0,1.289168468849256,46.58323449081651,93.300579,18.377256555544616,0.46515700221061707,0.1479542047668552,20.842776043081816
32.0,1.0,6.0,34.48350525195992,307.0,20.7641063384485,0.0,4.0,29.18000593327761,1.0,1.0,18.030951292926602,0.023982925706932896,0.15157824959258326,6,50.721653232569636,0.0,2.0,11.21267487252424,102.0,5.0,2.0,1.8632002494067432,48.22954960404451,95.45844600000001,11.492505066377776,0.44846779108047485,0.12533236447970852,18.199874718413028
73.0,2.0,5.0,29.620081993669377,957.0,33.69776468103074,2.0,17.0,2.0571579066807986,2.0,1.0,4.462076012111937,0.0,0.2654184152616368,6,66.3621969667459,1.0,4.0,8.33731722393873,46.0,10.0,2.0,7.339163611693692,49.45151861406738,94.17196200000002,7.968903156073897,1.0302969217300415,0.14084944309568706,24.253851009718904
67.0,2.0,3.0,36.663207290032425,480.0,13.065230196284913,1.0,31.0,18.237806448027914,16.380287713476488,1.0,5.858483334671302,0.0,0.4331226794383547,6,63.82399838454913,1.0,5.0,9.73610618018148,112.0,0.0,4.0,1.8265335774307876,53.86619628031584,93.28743100000001,16.09708117684426,0.7045192122459412,0.16857512728793853,24.951910700632347
72.03706960204093,1.0,5.0,38.93722010149106,864.0,37.6360361551279,1.0,14.0,18.400381865673182,1.0,1.0,23.105902670356127,80.7,0.22453669106856905,6,64.68755943540786,1.0,3.0,11.104720898226791,88.0,0.0,3.0,1.3237239277350887,33.95087497822868,93.32074466666668,9.596689067960112,0.47460007667541504,0.1260713539627281,22.604960453139185
18.99535465219521,1.0,6.0,2.120281561684199,220.01415459823465,27.708172516840648,0.0,30.0,16.778648614111077,1.6119121734783608,1.0,10.07843713412132,0.0,0.16038804404001406,6,76.27108814199062,0.0,4.0,6.39884715653871,107.62456410166344,11.0,2.0,6.151797684663129,59.36466623023631,94.722804,10.791420906290625,0.3605208992958069,0.1331560661887945,16.087590805618994
56.0,2.0,5.0,43.59981277158842,332.0,13.894285566191403,2.0,4.0,25.97252693910971,23.0,1.0,8.98741962795328,80.7,0.15458512208166852,6,53.756348875730446,0.0,13.0,11.849492943550798,56.0,12.0,5.0,8.243499926729493,28.542319132444828,94.317388,16.95795414649223,0.9147653579711914,0.1281698273121093,25.475471855810735
16.896712821117195,1.0,3.0,53.996117496675,184.0,6.303243984527308,2.0,19.0,27.73568435565024,0.2788365600623762,1.0,23.52397700562407,1.9081766417874935,0.08474036746618166,6,68.24790531935874,0.0,3.0,6.3817571739322965,129.0,6.0,0.0,2.9882243965153736,57.30288272455394,95.0083766666667,12.718138808121878,0.2517196834087372,0.10691270503775964,18.421308340809375
70.0,0.0,5.0,32.586545791244305,576.0,8.607349995578588,0.0,24.0,17.303355229177974,6.991795233783385,1.0,20.311415346590543,0.0,0.1249208344657482,6,46.34724887177032,1.0,3.0,6.869244325020707,36.678649725072134,8.0,5.0,6.283255079686435,34.37017752830834,92.90273700000002,6.446765821646765,0.7289140820503235,0.13731303200364026,24.903412783286583
71.0,2.0,6.0,6.252098363331664,572.0,19.98700571703074,0.0,33.0,3.516195150282923,27.0,1.0,9.274115278879078,2.767764715358749,0.047362933759947934,6,83.3438648032756,0.0,4.0,6.295335893223381,98.0,5.0,3.0,2.7439656909588925,30.79625274164912,93.223099,18.072492639630653,0.6795610189437866,0.14284095352750303,23.362065482157295
36.00535946111953,2.0,6.0,19.385826494696172,252.0,15.316354090840635,0.0,4.0,6.962191339765396,8.777362163204383,1.0,21.235371318805278,79.9638038958624,0.01111241769421567,6,75.95639111850846,1.0,14.0,11.709766263111536,69.0,13.0,9.0,4.188445490427482,26.998250003741653,94.33255600000001,16.09662937395285,0.8784261345863342,0.17448799450405694,24.63108618957908
45.0,0.0,6.0,32.46781943586357,693.5426876030201,41.86309577541695,2.0,31.0,24.770461112898065,0.0,1.0,21.282461829555174,0.051711673170855066,0.12601196356428424,6,54.31478760305455,1.0,3.0,10.038493308993248,87.0,2.0,2.0,6.132204640531621,33.08766035753952,93.813739,4.545380731156262,0.3996742069721222,0.11262106759096431,22.74091633686178
66.0,0.0,3.0,24.629131736002844,1069.0,32.59876109238611,1.0,4.0,17.27320364250518,18.0,1.0,6.786633812273532,80.7,0.1320959251972731,6,50.8397327736871,1.0,8.0,9.105464432490889,89.0,3.0,5.0,5.5345638485211115,53.871911308322595,92.299341,12.090817573275272,0.8542047739028931,0.15344135815168236,23.606276676087358
70.0,2.0,4.0,58.85940943274076,980.3269508893376,25.80048777882335,0.0,15.0,34.54146544266709,0.22895586110107374,1.0,2.021532872045501,79.39833588559856,0.023349722912571206,6,77.7321717796062,1.0,5.0,9.410471116243341,42.10066878429955,0.0,9.0,5.08540746627415,39.88401229757626,93.41300200000003,6.021301726096207,0.4783513844013214,0.14648607302895073,23.028886805084447
47.70112291423754,2.0,5.0,38.403373007224396,868.0,39.21416983666774,0.0,2.0,18.468012116758246,1.5326433605480472,1.0,8.458559159022474,80.7,0.30647521177591924,6,50.08744644776303,1.0,8.0,9.761989687096069,93.21471107939102,6.0,5.0,5.419178697145458,46.1853917637004,93.44550700000002,10.739576811050767,0.18771205842494965,0.14498958990171987,20.200414966845763
