V4_Ventilation Day,V1_Ventilation Type,Additive_3,V3_Ventilation Duration (min),V2_Ventilation Interval (min),Initial C/N (%), Composting Method,Additive_1,Application Rate (%DW),Turning times,Additive_4,Compost volume (m3),Initial GI (%),V5_Ventilation rate (L/min/kg iniDW),Material_Main,Initial Moisture Content (%),M1_is Enclosed,Material_2,Initial pH,Period (d),Additive_2,Material_3,Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
29.0,0.0,6.0,44.438757970575374,1296.0,9.960203614665602,2.0,22.0,30.520886363555025,29.21930083180954,1.0,17.740752042372318,0.0,0.16686621681162528,0,44.96727867269799,0.0,8.0,10.48432987120092,88.0,5.0,9.0,8.174749367233648,60.22560058436481,91.86742600000001,13.569608882538354,0.7966048717498779,0.12129571754063782,22.99674999988468
34.0,2.0,3.0,41.5830990831631,994.0,34.71241089292951,0.0,7.0,11.85152804812862,12.126321787512083,1.0,19.717145925112597,80.69999999999997,0.18078551135716092,0,51.10911700281218,1.0,4.0,6.561109304180705,78.0,2.0,3.0,4.699839044482797,51.47293898546529,93.62356400000003,14.597089568376488,0.8229190707206726,0.15020797481814,19.885758315917105
62.29299838314584,2.0,4.0,8.07017487509664,517.2085497210301,38.064939998919044,1.0,21.0,12.843194803612874,20.0,1.0,13.297777526012876,1.3413210129399964,0.15927024212880614,0,58.97944358486326,0.0,5.0,7.351722406585962,30.999999999999993,10.0,3.0,5.808868657902455,50.51482704226973,92.94696600000002,10.559574110889162,0.7705762982368469,0.15396063480165495,23.750437027352067
48.0,2.0,1.0,16.958531601265626,502.0,34.60873348791879,2.0,2.0,31.255757306978214,27.0,1.0,24.711036293788123,80.7,0.06511274575526138,0,45.19720309334471,0.0,3.0,5.380393716282559,116.0,11.0,0.0,2.521543135920809,56.50119728989763,94.660048,18.567699777082417,0.6377312541007996,0.15764346007471247,20.28929405769058
64.90851513289785,2.0,5.0,51.189226974174915,1392.0,10.73958788442427,2.0,34.0,27.667954626406413,0.0906306159424578,1.0,6.195586955328402,80.55524377531984,0.1688907893472842,0,67.07789852715626,1.0,2.0,5.240405272242365,43.0,0.0,9.0,2.2809772441284295,41.455429918463885,93.31880766666671,6.0489586530107085,0.3849964439868927,0.12828392390300508,24.035456711227088
21.0,1.0,5.0,29.202605692259542,461.0,20.959218711449285,2.0,8.0,34.69199152176682,28.0,1.0,21.677294630908936,80.7,0.40501490840388676,0,48.53233309551877,1.0,4.0,6.297870052529123,39.0,13.0,0.0,1.1996602730070507,61.33163415267937,94.24571700000003,10.44777444233369,0.8853058218955994,0.173475581818516,21.78994000614472
0.0,1.0,4.0,38.79649333485988,632.0,42.8025446139487,0.0,8.0,34.30887028895803,17.333707118523,1.0,1.2440529514965681,1.346687657073169,0.36768124984471123,0,82.94284188519956,0.0,3.0,6.538554513190304,37.05557944389302,9.0,5.0,6.318181148562378,48.97903226794015,94.05458200000004,8.206609616004474,0.5273473262786865,0.16539258337526855,21.75178227946893
41.0,2.0,3.0,4.764205137949049,325.0,22.384776488573728,2.0,4.0,9.95386690487339,20.0,1.0,20.366811263549803,80.7,0.26265709071788157,0,44.98421484293729,0.0,3.0,11.454716312508479,65.16318686592261,13.0,9.0,4.2269735577116325,32.95950427548473,94.180227,15.984033877499481,0.8588558435440063,0.15521094897999776,22.026402298332265
78.0,2.0,4.0,25.790591936502828,1186.0,41.17934031809712,1.0,4.0,28.588067494505047,10.295164012066135,1.0,15.910591669382647,0.0,0.9065747277963511,0,54.95608155147369,0.0,12.0,10.337989257849994,77.0,9.0,3.0,4.453649088339615,27.491964650261746,92.27901100000001,17.243287141466308,0.8482532501220703,0.14545653238483133,24.060797136177897
58.000743130736296,1.0,5.0,21.820616479590072,346.71688218368166,29.269205904029956,2.0,36.0,8.558238240336635,25.195026631799422,1.0,15.317540120395792,80.69999999999999,0.14962355115617276,0,80.91273054854577,1.0,3.0,4.93256454007803,117.0,7.0,5.0,6.306788238200678,48.542789657827534,92.560164,16.184360009686802,0.6471782326698303,0.15647955611458905,24.184769444065587
73.32093711663443,1.0,3.0,8.551466297700669,1111.2375536078653,14.430055363450574,2.0,2.0,26.302062848172163,12.95682060116615,1.0,8.287277175595118,1.1490613226303654,4.33018268858603,0,58.00708599242938,0.0,5.0,9.587655531593136,120.0,7.0,5.0,5.743439091212499,44.67981004967453,92.06828600000004,17.06122423499468,0.4835485517978668,0.1613541862860969,22.556443767434004
69.0,2.0,5.0,42.84690400294917,216.0,16.259121301826234,0.0,2.0,19.633258396950602,17.0,1.0,13.133003868125883,0.0,0.12214657117940675,0,78.63096590683158,1.0,0.0,5.770372220128137,83.0,0.0,2.0,2.512403717385586,43.65841405456608,93.18466100000003,13.482851457274846,0.7215763926506042,0.15370659069062675,21.719957669407396
80.52226065457948,0.0,6.0,45.43848725131541,39.30225785093173,13.67995715765176,2.0,18.0,32.17813927516788,1.34927956078219,1.0,0.61502015517678,1.465830129783052,0.28916154070128264,0,82.56554250526334,0.0,5.0,7.727228629324847,113.18587404078971,9.0,9.0,6.046407032431469,41.66837383152034,93.64245700000001,7.656819716734616,0.3847925066947937,0.13700829983700152,18.104928892907004
13.0,0.0,3.0,55.93201356386578,745.1292741814632,5.356004879895767,2.0,4.0,2.9885212639609344,21.465245826758437,1.0,11.313427904201394,80.69999999999999,0.2176023513488348,0,52.53191870576066,1.0,13.0,11.650912068342238,91.0,6.0,3.0,4.407492930242129,46.587320477213254,93.17183999999999,12.22132556033881,0.6883949637413025,0.09405824974596408,24.021745666709986
2.0,2.0,4.0,9.485737209802345,467.3868476077625,22.015460952110722,0.0,37.0,12.867714972794385,0.4619934252268333,1.0,20.1069413208633,80.7,0.3064648945132853,0,63.49186622889217,0.0,3.0,6.937875153715007,128.0,8.0,3.0,2.080915950604118,31.90857311044424,93.15584000000001,11.220974802083774,0.22347696125507355,0.15190008135795122,18.847772481752155
12.0,1.0,6.0,8.285536894076262,921.0,33.311386783626006,0.0,23.0,12.838968659729074,26.0,1.0,15.58477556178204,0.0,0.4261204900148741,0,72.82675841077535,1.0,5.0,9.80891501105543,24.0,8.0,3.0,8.410977257152885,47.50791032760984,92.729468,10.922467598496036,0.6902015209197998,0.16630204539097446,25.44345541634906
23.0,0.0,6.0,45.88655791571956,1024.0,9.691096915319708,0.0,4.0,35.571791195100595,11.0,1.0,9.207754698258473,80.7,0.2082809646864901,0,52.924748864358676,0.0,4.0,8.326515227997906,35.0,6.0,3.0,3.6179173419300072,32.30390963599033,94.114743,7.314857277489018,0.6570098996162415,0.12449790266972946,22.21027579399993
39.0,2.0,4.0,2.7874117295440977,464.0,25.05593233857425,1.0,2.0,34.03432245753019,4.830975301673386,1.0,12.447144590385225,0.0,6.928346846438053,0,61.35083980001164,1.0,4.0,4.506007334232994,126.0,1.0,0.0,2.203720905754219,50.80782580960795,92.28717100000003,15.80555097173946,0.8359447121620178,0.17392017242991656,18.981914914661644
17.498380873552918,1.0,6.0,57.88997055357083,741.1913602502785,38.351676987727636,0.0,36.0,31.973709511321182,0.07957742491162634,1.0,16.970415502622007,1.8272198205561896,0.13984143087213954,0,64.48835277721489,1.0,5.0,9.865891278952285,51.43755484594719,6.0,4.0,1.229269490754267,46.42588299126842,94.36524400000002,7.761787126151371,0.2551312744617462,0.13398787785576344,20.774338147268057
82.0,0.0,1.0,59.25192232305464,1046.034067040896,16.44760918143602,0.0,7.0,25.604213049082823,31.0,1.0,16.999132633663603,80.7,0.13339351352436246,0,76.67290487345528,0.0,13.0,11.888497557093443,53.0,9.0,4.0,8.145534574647808,40.81277619543211,92.776152,8.196941212944376,0.9147653579711914,0.12357225478066725,24.653851351154533
