V4_Ventilation Day,V1_Ventilation Type,Additive_3,V3_Ventilation Duration (min),V2_Ventilation Interval (min),Initial C/N (%), Composting Method,Additive_1,Application Rate (%DW),Turning times,Additive_4,Compost volume (m3),Initial GI (%),V5_Ventilation rate (L/min/kg iniDW),Material_Main,Initial Moisture Content (%),M1_is Enclosed,Material_2,Initial pH,Period (d),Additive_2,Material_3,Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
22.999999999999993,2.0,5.0,0.44215326701906643,885.0,21.689872015497535,2.0,4.0,24.928305760921383,10.0,1.0,15.360715082797583,80.69999999999999,0.044387375653149874,4,55.9055267554083,0.0,13.0,5.421047119643971,126.0,8.0,4.0,2.073316123433685,43.01166296159307,93.351161,17.243287141466308,0.580390989780426,0.12852343890631954,19.801425390471763
1.823096542773477,0.0,4.0,3.2584129810999243,491.99999999999994,19.176115646059067,2.0,36.0,29.349279149906664,23.539827641421617,1.0,0.7771433535104328,0.0,0.20078785354044618,4,57.177016340422135,1.0,2.0,8.479871078920093,118.0,2.0,0.0,3.2316523911585637,53.530505717640104,92.67223000000004,8.91610989356819,0.6888095736503601,0.12426179209859603,19.286170701748784
76.0,1.0,1.0,49.66021429215904,1167.0,29.08302973057161,2.0,38.0,30.17578558378988,2.0,1.0,20.08510177235986,80.7,0.2706583156998231,4,82.53799962576593,1.0,14.0,11.825646598323775,73.0,5.0,9.0,4.3718126816592076,42.91297519117856,92.98418200000003,10.424161489668743,1.007339358329773,0.1419142237082511,26.575834671685342
13.000003304060861,2.0,3.0,51.73102103596474,1118.0582057910376,13.138413101845726,2.0,10.0,9.911723033778651,1.8342259965177081,1.0,17.762783752261555,80.69999999999999,0.2611156708327071,4,68.88704903472453,1.0,3.0,5.195857373264364,59.911784427613235,1.0,9.0,3.764407462597072,47.9854602202969,92.97258900000001,8.413969669253014,0.46538183093070984,0.13643058773276567,19.332605034057995
65.90723988315796,1.0,1.0,16.481779020268874,769.0,36.92317760664393,0.0,30.0,34.33302824270807,1.5553816748779439,1.0,3.647330858323458,80.7,0.05409359872369124,4,60.08193348972598,0.0,3.0,5.240954559034072,126.0,5.0,5.0,2.4121355709720307,47.17215531527953,93.55728166666668,11.457428429773,0.39695048332214355,0.1348211317485511,22.152591882492725
22.0,0.0,6.0,16.11621785513762,1232.1165621237562,28.87411025064815,1.0,21.0,0.5897402093750028,0.9796209468618079,1.0,14.696954597730576,80.69657017456936,0.09089059410007705,4,64.1205161926227,0.0,8.0,5.309581329127137,45.96862145476362,1.0,0.0,6.320230209294687,58.06869830287969,92.22718600000002,4.957016251935994,0.46483850479125977,0.1197663585114065,23.26280700925218
2.0,1.0,3.0,40.61554141433676,1259.0,40.40545751656592,0.0,36.0,28.235193703520245,8.0,1.0,15.891027831890831,0.3984352632753473,0.20054167133091136,4,63.53802772705083,1.0,4.0,10.337381270404775,61.0,10.0,0.0,2.726730489862705,32.14344398071873,92.28977900000005,14.483163434193292,0.7755845785140991,0.13747923988982313,20.909820701249444
37.09475278353592,1.0,6.0,17.18913266757854,1237.9799600448564,16.768294963183962,2.0,22.0,2.1913859819726476,15.96605199944823,1.0,0.21995896076872692,80.69999999999999,0.48077743963822467,4,80.32935268810238,0.0,4.0,6.9847333926246495,101.0,0.0,5.0,4.688892257767767,57.45892575790565,92.27112700000002,16.166601164303408,0.7460641860961914,0.14807449879129334,21.679636939692532
36.42598197259659,2.0,1.0,9.847327591997507,833.4925560405109,6.4407409708081165,0.0,4.0,23.61698903589182,29.999999999999996,1.0,0.25280665406692976,80.7,0.8397474173136354,4,55.13188849489522,1.0,8.0,11.477259386476952,29.0,13.0,3.0,3.258529217719134,60.020310711630785,92.09531100000002,10.207911768977981,0.8648825287818909,0.1478361270876308,24.331151250151375
5.072897442220014,2.0,6.0,13.637942335391969,325.22279114282685,13.247210373362538,1.0,10.0,28.296964211832968,27.1859068574119,1.0,3.1423927742276008,0.0,0.3629802077801325,4,44.92787871796361,1.0,8.0,11.877425122082402,74.24055364392858,9.0,3.0,8.375241445051438,32.09746245527121,93.35365200000003,16.068640495131383,0.7813776731491089,0.14300740686369712,23.314614637541656
24.0,1.0,4.0,19.847356289188674,348.4580595614348,20.446163111127596,1.0,7.0,10.791015586387722,19.0,1.0,22.3322373803312,0.0,0.20363322545953744,4,66.82989114775863,0.0,2.0,10.76644192188041,124.97433292280436,6.0,2.0,3.2460575000640985,56.530639335860855,93.98906000000001,18.344430677914602,0.42076340317726135,0.15930369941132283,21.291227144884417
73.0,0.0,3.0,3.3657012898971232,651.0,19.845357537646755,0.0,4.0,34.899260786743184,21.0,1.0,24.594867211381754,0.0,0.9311971300002542,4,63.277160204434395,1.0,13.0,11.918816310470987,74.0,11.0,9.0,1.0975880709117032,42.42971564367235,92.542469,13.144684526504143,0.9010820984840393,0.16518843990779572,25.451001676601994
48.16431853838733,0.0,1.0,46.72330518202433,1138.172292233044,25.206250801651812,0.0,4.0,21.318222139927418,30.168475648899825,1.0,5.148680042056611,80.7,0.4803669130802646,4,56.438021586309304,1.0,14.0,10.55792947655966,18.0,9.0,4.0,6.05507938861126,51.11144251612116,92.43559599999999,6.268967585985191,0.8588558435440063,0.15666925204306717,24.84804084467616
32.0,2.0,4.0,12.72077503068586,385.0,17.63266275340529,0.0,13.0,30.317627254918673,0.38355967841450367,1.0,4.919663392931749,80.40274726738645,0.005595974370081136,4,80.11543771797352,1.0,3.0,11.016487489352006,118.086831993537,8.0,0.0,2.6057710316208103,53.625141466190186,93.9109696666667,10.636521460120413,0.2710358202457428,0.12952563127425254,18.047200301699995
79.0,0.0,3.0,35.26477078683422,25.412500367085414,9.094238428363592,0.0,7.0,30.84907298245308,26.808423992865436,1.0,11.190490259172062,80.69999999999999,0.1363604605900054,4,65.79807759464062,1.0,5.0,6.509719191627309,78.0087915759655,6.0,0.0,6.323067133604567,33.78367128456702,92.74300600000002,11.377667302592096,0.6085443496704102,0.16147711313983315,23.113509662844983
67.18083076713171,1.0,3.0,38.11656584988721,805.0162292391808,5.7885993185062805,2.0,14.0,35.37429835397646,1.988690347670926,1.0,8.859604848509605,0.0,0.17649982237050574,4,75.33413130020489,1.0,4.0,6.4110418661699144,104.0,1.0,0.0,3.2447644367363093,57.172919038157836,95.17962600000001,8.826101207502091,0.46312248706817627,0.1358178742285791,21.68508725218995
17.0,1.0,4.0,16.116840063302362,625.0,37.38398002073276,2.0,18.0,9.675141446711862,18.477203854061027,1.0,19.45944761372591,80.7,0.022987421835548583,4,52.716204602803295,1.0,4.0,7.518621613700752,80.19240367504698,5.0,5.0,6.201719332515727,44.782959647317995,92.657476,14.890911085567755,0.7764425873756409,0.15221976507596563,21.57024920264726
70.0,2.0,6.0,15.424475450783465,611.0,43.05034238673784,2.0,31.0,8.877341225384669,0.0,1.0,10.175255433512167,0.0,0.045987774029020434,4,74.54663242519065,1.0,0.0,7.868486284191842,103.2591791172173,5.0,2.0,5.703333369906909,41.592056309449845,92.27126899999999,10.749495518945166,0.48051244020462036,0.15908199102879292,21.590157698869543
74.1380374822952,2.0,5.0,9.682180693564295,586.0,42.0918844687225,0.0,4.0,8.306174599232676,24.60275320678922,1.0,3.479832042586838,0.0,0.4943001846599697,4,44.1040929522766,1.0,3.0,7.104867306788246,62.85029233586715,5.0,3.0,3.3631780317497793,33.881266165594205,95.52560500000001,15.14304243513928,0.8527916669845581,0.16026950120268,23.43861743608104
82.0,1.0,6.0,29.190187303647654,452.0,31.475058208126846,0.0,30.0,8.654072927420115,30.0,1.0,10.780463052885,0.0,0.1904657335221105,4,50.12406517058174,0.0,4.0,11.468007653911513,54.0,10.0,4.0,4.047107275351089,40.676127336916295,93.21675099999999,12.249129069664537,0.75815749168396,0.14591657970858235,24.90710079809995
31.243493842958465,2.0,6.0,5.827471668230998,124.96304017101446,30.212916120497802,0.0,31.0,36.36347930334047,25.0,1.0,3.420455548717807,0.0,0.17667416080759168,4,56.73867107496942,0.0,3.0,6.416624129535756,33.01989576781463,1.0,2.0,2.0197860227716617,47.58016106150008,94.69821200000003,12.835587757081026,0.6753399968147278,0.15235746157472185,23.743221027131487
62.0,2.0,1.0,43.505665764702655,1030.0,12.496118434918124,0.0,28.0,8.716054452251665,1.0,1.0,19.84562680822179,0.0,0.38034078196699794,4,83.99416572004469,0.0,5.0,7.109126903894451,51.0,13.0,9.0,4.169473506198685,45.07701536004896,92.69541699999999,8.72042002679386,0.38982078433036804,0.17714743039640826,21.592549483860772
37.0,2.0,5.0,37.81213983384002,1037.0,41.89610280768877,0.0,13.0,29.156520765831075,28.285111929984176,1.0,20.271665964864592,0.0,0.20618839145627288,4,63.86942091188325,1.0,2.0,11.837857213934695,65.0,7.0,3.0,6.5707584589735655,48.454279578105584,93.562093,16.038681836894867,0.5616989135742188,0.14074501760512054,21.04160304618156
57.450139413522045,1.0,3.0,31.86488344333373,42.101392909688975,9.014423665514695,2.0,38.0,35.60496802817616,18.0,1.0,6.382462686169843,0.0,0.007760669564915723,4,63.582922891124,0.0,4.0,6.534778889247848,97.42187511454541,5.0,3.0,6.152809627310308,34.24943648422185,94.25358200000001,17.216041894610477,0.6851811408996582,0.13799216348176357,24.00395003468051
57.99999999999999,2.0,3.0,50.21899985468353,181.74619448248953,17.554357396523184,2.0,13.0,0.8024593390087266,19.48143517314827,1.0,7.9038183978724135,0.8248162289357376,0.17267732141288064,4,66.5532828921628,1.0,13.0,7.432652686100654,43.0,6.0,9.0,2.6478435827310456,55.8772422921251,91.95510700000001,9.954142325805467,0.7333489656448364,0.18137215128507772,27.708134126758637
4.628535809104776,0.0,1.0,15.867781559666888,424.0,20.19943009907717,0.0,2.0,28.968413956000653,8.0,1.0,0.3028670460553709,0.0,0.010626845873436153,4,50.39848827988925,0.0,5.0,10.507487593077531,29.015748802289114,5.0,5.0,7.403623176943001,30.120836250578392,95.954344,7.048166165936205,0.6496866345405579,0.1705286738077182,19.944477014510593
41.0,2.0,4.0,49.02594308712735,1148.0150953227019,18.731608626279836,0.0,2.0,18.959034667061115,2.300129771075541,1.0,12.05383252425397,80.7,0.39623810068054544,4,67.67374314511103,1.0,3.0,10.419467430836356,74.69183200373436,13.0,9.0,2.562125584526018,42.99135382749698,94.47072600000001,10.739576811050767,0.8169178366661072,0.16499756820490225,18.61491774636076
57.0,1.0,5.0,8.79937655224768,223.0,44.05829458499315,0.0,6.0,31.30572789434018,14.0,1.0,20.900162948371406,0.013038489790883005,0.24506950457567483,4,67.5927501656113,1.0,4.0,11.45263079737993,69.48397599942827,1.0,2.0,7.403650969988512,54.70008696969436,95.85384200000003,14.505889583355357,0.8575018048286438,0.17235274993814936,21.927503027597353
4.0,1.0,6.0,12.88906729878968,620.0,14.267777388156063,2.0,4.0,18.792698524395696,21.0,1.0,25.563961765799114,80.7,0.06963493906517626,4,72.32887417846648,0.0,3.0,7.556148110996135,53.0,2.0,5.0,7.3846249561957436,46.36585954325402,94.04723300000002,9.064364480504672,0.8230222463607788,0.15410908426138795,22.239042646044194
49.0,2.0,6.0,24.991587175203406,3.0,14.53918057749489,1.0,4.0,13.856681411177167,3.493873306469845,1.0,15.93417191600322,0.0,0.41823545259986783,4,68.08612515336546,0.0,2.0,8.15293932983457,111.99999999999999,15.0,2.0,4.991853228251806,48.93195652492456,94.05214899999999,13.72659949979064,0.7612176537513733,0.18154234571880268,19.288613351500736
