V4_Ventilation Day,V1_Ventilation Type,Additive_3,V3_Ventilation Duration (min),V2_Ventilation Interval (min),Initial C/N (%), Composting Method,Additive_1,Application Rate (%DW),Turning times,Additive_4,Compost volume (m3),Initial GI (%),V5_Ventilation rate (L/min/kg iniDW),Material_Main,Initial Moisture Content (%),M1_is Enclosed,Material_2,Initial pH,Period (d),Additive_2,Material_3,Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
68.0,1.0,6.0,59.571773896517556,850.0000000000001,11.262681400619062,0.0,7.0,25.97139029914079,0.41592342591315573,1.0,20.11630762537941,0.9550023737958968,0.43582448994059264,7,76.39995253315158,0.0,3.0,7.072895739616527,58.0,8.0,0.0,4.150345642650127,60.90388757280392,94.12100000000004,10.323803696874588,0.17181512713432312,0.15350537126668481,21.12819221754653
25.0,0.0,4.0,20.51377735170212,1101.0,12.037617013297968,2.0,21.0,19.595955214324263,21.0,1.0,11.776248861289698,0.0,0.17472553021567142,7,69.6632445244365,0.0,2.0,10.743104309119104,121.0,10.0,9.0,3.1731382182112915,47.83898911227021,92.227012,12.470130969775466,0.5204992294311523,0.1411262458781946,21.790853445765073
70.0,1.0,1.0,33.782210782724775,676.865302073025,29.329673306551214,1.0,7.0,31.003171335639877,19.0,1.0,3.3555257968119685,80.7,0.29538654014342747,7,80.22780281025376,1.0,8.0,4.4081055119533055,125.7706426184109,6.0,0.0,3.2940909477238476,42.38563885230229,93.06551500000003,16.30696920690714,0.5992740988731384,0.15783916886113342,23.880202469237577
25.0,1.0,1.0,42.4843865862772,284.0,12.41086789226332,2.0,20.0,6.97698194816561,19.0,1.0,10.847913574242652,2.537197905101147,1.1798633441348385,7,56.69177482271647,1.0,5.0,10.812641623324884,76.0,7.0,5.0,5.424927069573579,50.91954716586491,92.19420400000001,15.701743465684457,0.6787614226341248,0.15320602762644725,23.867615738662312
67.92087033053944,2.0,4.0,1.692379804286387,743.0,26.420976738772463,0.0,33.0,17.14711222511192,28.787833672227144,1.0,21.2760059584536,2.033178128618605,0.10988462119492787,7,69.81199491210965,0.0,2.0,6.396960649219528,60.39672038236747,3.0,9.0,6.555268727343666,32.97904523293026,93.713606,19.067295874796766,0.6729550361633301,0.15162459830558672,23.69325856478834
39.0,0.0,6.0,16.410067734951213,1397.857961879248,36.51098219457015,2.0,4.0,36.289828314018266,22.0,1.0,7.779581289352895,80.38358244769107,0.10700529384998167,7,60.05814909638552,0.0,5.0,6.420392929924882,82.0,1.0,3.0,6.530647127571783,55.43510532126966,93.49446000000002,12.939873574162487,0.8221802711486816,0.16594077578827626,21.805574873546828
80.56105839547469,2.0,4.0,35.185709694841776,747.0,29.397228924517375,1.0,6.0,33.9013056951122,24.0,1.0,8.427410523497631,0.0,8.074002940207421,7,82.87863927746592,1.0,4.0,11.504135401388261,74.97905349172555,5.0,9.0,1.40366827316866,31.325626890002898,91.65155500000004,16.497412428444942,0.8284335732460022,0.1581740592068596,21.979999930383194
79.0,2.0,4.0,57.39138191979725,548.0,27.129456119360597,0.0,4.0,33.264168831405165,1.249281455026538,1.0,10.051546259254973,0.7330793978078894,0.2428908807622987,7,55.01542741925935,1.0,3.0,9.93159531358505,117.00000000000001,9.0,0.0,4.861254682461539,28.575749189572505,95.46538400000003,10.739576811050767,0.38180211186408997,0.13645802354692282,21.462118497968802
9.201754005749805,0.0,3.0,24.9476166259168,1155.0,44.71181008439183,2.0,23.0,34.767514525997015,10.028288250859736,1.0,0.5594395806493762,0.0,0.262387888007368,7,73.70074132757222,1.0,3.0,6.416897683675785,72.0,8.0,2.0,1.2269283829390276,43.25168557585528,94.43791800000001,11.574893626419936,0.740983247756958,0.136816139034864,18.737057872246385
50.999999999999986,1.0,4.0,51.65090770340859,558.0,37.79316653390365,0.0,18.0,2.1084495812144266,1.0,1.0,18.91324997179283,2.133644059750404,0.25636196573685976,7,77.11231139096381,0.0,5.0,7.1506440728413185,21.04488583221475,8.0,3.0,1.3993569283465106,29.14382987045566,93.552538,7.8715009632686845,0.267004132270813,0.12460904578827331,24.92970797648977
75.0,2.0,3.0,31.556166161263516,332.2147585146812,17.32415487306023,2.0,2.0,36.57367875444484,4.433615002411689,1.0,24.513205878177452,0.02909089364619096,1.4013417717068055,7,57.11108214030052,1.0,4.0,5.1627366806412365,29.0,15.0,5.0,6.372384434799123,45.22287463956006,93.19245799999999,9.749979110857113,0.7961978912353516,0.14888667717245133,21.267670494658347
48.0,1.0,3.0,1.7564741834486597,1061.6647683821238,24.561666047513075,2.0,8.0,34.354820153800894,13.0,1.0,24.895087815632973,1.2885553229871927,0.250169799187981,7,75.13907867413455,0.0,5.0,11.412541780688366,89.0,13.0,2.0,4.355589198743906,50.17157563756729,94.89797600000001,18.344430677914602,0.9009717702865601,0.15321426353445183,21.45529419888168
82.0,1.0,1.0,33.388875419942266,911.4571384169861,19.082716356176427,2.0,16.0,36.407078888406026,14.0,1.0,10.347172295101428,0.0,0.4451801344598505,7,68.0492474172848,1.0,5.0,11.017267936193715,120.0,15.0,0.0,3.6824562534709515,56.81742583230036,93.08336299999999,15.701743465684457,0.7663178443908691,0.17383524368022352,23.85237390243683
72.0,0.0,6.0,0.750392994765967,291.0,33.875939279918725,2.0,4.0,33.782394041694566,14.446462723467658,1.0,10.02889755243334,80.69999999999999,0.06105193329322062,7,58.322379361028695,1.0,14.0,6.311065648801149,102.71943991447391,1.0,3.0,6.099253870361812,48.28420442595112,93.42032300000001,10.886816207455844,0.8221802711486816,0.13191128987964082,24.02674446540487
84.0,1.0,3.0,20.977234400387694,1016.5622143638549,21.186811104616787,2.0,2.0,27.612388105848826,1.3169590118095873,1.0,11.86143303117619,80.40851156385537,3.9686395394006992,7,68.82948296250527,1.0,12.0,11.93439111218264,68.0,15.0,3.0,4.691239695149434,50.187419268378086,92.09114000000004,9.830570178584233,0.4266728162765503,0.12639515465571033,23.194570327824547
53.0,2.0,1.0,42.75410699538141,717.0,16.25023787415333,1.0,27.0,26.814290468689638,26.0,1.0,3.8873176565331846,0.0,0.23218723902757699,7,65.94396291873477,1.0,3.0,10.799591054578029,66.0,5.0,9.0,6.8205527690133945,37.168439661244996,93.652528,17.97001391739459,0.7971348166465759,0.1522922152142396,22.952279626603115
76.00832661299611,2.0,5.0,24.102990562129307,862.0,11.193336771636899,2.0,23.0,28.787599002712188,15.0,1.0,8.836754530166766,80.7,0.1212220070207426,7,60.037095700068704,0.0,5.0,4.76632517837489,99.0,2.0,5.0,3.260954073946208,50.1431858569356,92.40982600000002,15.281520294549809,0.7385237216949463,0.1469774855525723,24.122336365255
55.0,2.0,4.0,9.612120334391207,98.0,40.04832559568838,2.0,2.0,30.947241357308755,0.38550330415297834,1.0,6.783272183524283,0.0,3.352501798150368,7,51.66865357955996,0.0,3.0,6.572387639385109,95.87699589336587,10.0,2.0,4.569836636601684,45.64025481585221,92.07289900000004,11.607415873323195,0.3608452081680298,0.1517849443694135,21.698393436783984
72.72694939692832,1.0,1.0,28.569248191964444,1274.0,26.77695973653876,0.0,4.0,3.2897072462355075,22.0,1.0,9.4017520326874,0.0,0.09039088821825803,7,58.58615421508566,0.0,3.0,8.293684471514876,77.0,5.0,4.0,6.068610307280709,51.780995003520204,94.571518,16.395216711512305,0.8522617220878601,0.14466674924554337,22.99320783919674
15.0,2.0,4.0,10.980852762088311,826.9999999999999,42.81740161077775,0.0,2.0,15.826446564851175,14.005223913082865,1.0,14.11218090426502,0.048687696581697026,0.12013708551984881,7,64.41965887735314,0.0,2.0,8.54667261269276,100.78960806783263,2.0,4.0,3.2263678092926256,47.580683019957945,95.27393800000002,16.205396843855176,0.6528882384300232,0.15320695886620345,20.410617124354225
27.0197010758995,1.0,6.0,40.453834888129975,937.0,31.786741825889102,2.0,33.0,32.403649985690905,11.0,1.0,20.441057662014504,0.0,0.03585743459556423,7,63.965155394450164,1.0,4.0,5.414732522054923,18.0,10.0,3.0,1.0728504034868052,56.07492115784997,94.09201300000001,11.715791575213649,0.7939192652702332,0.1279412186664513,23.663903963362845
16.509337877150877,0.0,1.0,31.241603779246958,1045.0,7.076991514834445,2.0,38.0,30.69857537834592,0.09781575760973402,1.0,15.015361091854638,80.69999999999999,0.20712430381887784,7,79.05695241955482,1.0,2.0,9.792859232283071,64.67877419438503,5.0,2.0,0.9384858406152286,56.064391914799316,92.61640066666669,6.69589419106723,0.3981533348560333,0.1179522535492224,20.703209278845495
39.049978845837195,2.0,4.0,45.92721068165383,978.9172999191394,29.12893769927762,1.0,28.0,14.003879152217912,0.3162680300605318,1.0,5.230306539132966,1.3295395448644238,0.22879137894936116,7,77.21065482583448,0.0,5.0,7.270419396005139,64.76233310158909,10.0,3.0,3.7198863120492414,55.89300206055661,93.83848100000002,10.91865240004135,0.38982078433036804,0.136983085706929,19.68764328728001
