V4_Ventilation Day,V1_Ventilation Type,Additive_3,V3_Ventilation Duration (min),V2_Ventilation Interval (min),Initial C/N (%), Composting Method,Additive_1,Application Rate (%DW),Turning times,Additive_4,Compost volume (m3),Initial GI (%),V5_Ventilation rate (L/min/kg iniDW),Material_Main,Initial Moisture Content (%),M1_is Enclosed,Material_2,Initial pH,Period (d),Additive_2,Material_3,Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
34.0,1.0,4.0,52.824970807753175,380.0,23.50393209903073,2.0,2.0,36.47406242067352,30.0,1.0,23.003793303032545,80.7,0.49081516206193077,2,80.74138968545614,1.0,14.0,11.794166014784741,13.000000000000002,2.0,5.0,1.1586013842899556,61.451127449229396,95.07533800000003,8.734544349124665,0.6557424664497375,0.16466648141997142,24.059254294340853
8.0,2.0,5.0,57.00051138149321,1130.742956984184,41.43667420752497,0.0,8.0,23.50233809235071,16.0,1.0,25.136801475533634,0.0,0.012178369320199334,2,54.628513575956035,1.0,3.0,11.886638315280756,80.0,15.0,3.0,6.1797475976468785,48.917427899624016,94.04772600000003,16.172627772064807,0.8565004467964172,0.14253214593327815,20.14530706626832
22.28003798964803,2.0,6.0,43.709560265067324,1244.0124867628451,30.055658204142144,1.0,17.0,29.010359890427182,1.8671293350172928,1.0,5.16644198740091,0.050007259179299886,0.0006184878689621046,2,68.26202763939861,0.0,4.0,11.980412829425859,38.0,0.0,9.0,2.100120897986329,31.377160324990676,95.42878100000001,7.556627260743795,0.47859492897987366,0.15043376059723493,19.730391277148296
58.0,0.0,4.0,24.213621006067186,324.0,16.209097538323576,1.0,27.0,9.429376849562372,2.0,1.0,11.450967062813376,0.0,0.04222035564122373,2,44.75692553350118,0.0,4.0,5.370326899784492,92.0,3.0,5.0,7.758431516275392,41.704299552407186,94.08124699999999,9.567738620386555,1.0914828777313232,0.11648659814795573,20.54473444380364
26.0,0.0,6.0,22.0187852799842,1144.0,25.859151684928516,0.0,2.0,11.718748136310175,19.0,1.0,8.839730257093715,0.0,0.23094417011003354,2,68.45590373779117,1.0,5.0,11.904730227385997,124.0,7.0,2.0,2.565481091619369,61.63229245843449,94.37104300000001,12.22132556033881,0.5245627164840698,0.16723699032553385,19.822833472260967
12.0,2.0,4.0,4.794014452357363,423.0795921680275,39.691034325343836,0.0,4.0,3.3158402034758403,27.36242560317862,1.0,9.634367649088833,0.050972691863065564,0.22338082936450007,2,65.99545805264209,0.0,2.0,6.978766033315398,60.01734465877166,2.0,2.0,6.293258335732729,34.393966467782384,94.588369,13.4668179949218,0.8141611218452454,0.15228097380895855,20.80421893194791
59.0,2.0,5.0,53.93082307250553,177.0,34.98014618441659,1.0,7.0,1.032328392148001,10.0,1.0,20.948746338245247,80.7,0.03281782918280393,2,56.8248410064648,0.0,8.0,11.205823032285075,88.0,12.0,0.0,4.991818106992946,26.559302062940187,93.55000100000001,17.988608984816334,0.8394126296043396,0.1362449888356254,1000000.0
7.0,2.0,5.0,48.11461970388056,500.0,31.2051897460322,0.0,2.0,5.5272685159198005,17.617384749742122,1.0,22.52822388039902,0.0,0.37748789803483396,2,79.64266534415543,1.0,8.0,7.097906180289485,129.0,1.0,5.0,8.28043670243223,45.73038755248206,92.82935499999999,15.757276130559815,0.6487994194030762,0.18698169667662373,20.767288439839277
24.0,1.0,1.0,27.046204079685538,483.16225980193997,9.076730108543408,1.0,38.0,31.79159562742499,25.947544053093676,1.0,6.718170788363815,0.0,0.0010378829455129912,2,67.14105679962117,1.0,5.0,10.627020486877822,69.05488526607739,0.0,5.0,6.313852476775119,39.449407449625824,93.981997,14.661350533368417,0.7141575813293457,0.14261533342626959,22.23553828226932
6.029456002979147,1.0,1.0,13.167535628534019,129.0,31.83547560492437,0.0,35.0,27.500696970324434,10.0,1.0,1.6659890375949797,80.69999999999999,0.2727687632713858,2,80.37996840461383,1.0,13.0,11.644155893613496,15.012794517356372,6.0,0.0,6.281621099387909,42.62664559305699,93.47674200000002,9.380869020740125,0.6818056106567383,0.19171992407705007,26.451467254449422
4.918347839109703,1.0,6.0,28.12718953657219,802.4552152114035,37.62050283547874,0.0,22.0,24.661598935717322,9.0,1.0,3.3626044177094503,80.69999999999999,0.4452879322311951,2,65.31535643758109,1.0,8.0,11.950104741643536,18.0,3.0,0.0,7.380875415495321,59.29887456216103,93.318017,9.523250788344983,0.9034620523452759,0.16452630603507326,25.54438940411979
42.0,1.0,6.0,8.226265212048078,532.7763202260614,11.95329514856249,1.0,20.0,26.87379118785572,18.0,1.0,9.613362450083091,0.0,0.17923615188618044,2,46.296574888379936,1.0,2.0,6.7939523046965755,75.06110400741215,2.0,0.0,2.6483691655562245,52.02693708094174,93.062754,13.350167797331503,0.7378121018409729,0.13478068993159273,21.668583161306422
10.086028743338515,2.0,5.0,52.04569652058733,809.0,32.04578585692218,1.0,7.0,11.357738869307463,24.304001617781232,1.0,21.785730514885916,1.1555678014037711,0.2641770566965115,2,64.3738175199787,1.0,5.0,10.50518369194366,23.0,3.0,0.0,6.1627369923292195,42.47803364163114,94.25007300000003,9.841702153325578,0.8316839933395386,0.16845936969398997,25.618928364037796
50.0,2.0,1.0,31.249394852506697,986.0,24.21875058846115,1.0,6.0,5.471416625227125,0.0,1.0,6.039969788929101,80.7,0.2138381362066219,2,46.34911044537237,0.0,3.0,8.237915807477675,78.0,7.0,9.0,6.2809078070436986,43.1190760603386,93.54237400000002,10.908582472210805,0.2461499720811844,0.14169099777112146,20.785629033924383
45.99999999999999,1.0,4.0,35.08255273866315,685.0,10.839535315991114,1.0,11.0,19.852948382824266,18.0,1.0,0.5174765495825826,0.0,0.18802903708636576,2,80.09426709975631,0.0,2.0,7.23229209697584,78.0,11.0,4.0,7.286455198746101,37.255983052773004,92.101293,17.4849293227638,0.6866963505744934,0.15392301449487528,21.115744362549908
45.0,1.0,3.0,39.32802009424405,308.0,6.0128877669066725,1.0,37.0,6.72936100749268,0.08500631732659292,1.0,12.824622295747028,80.7,0.3589493439226077,2,54.27450328689198,1.0,12.0,5.069969280328112,50.0,12.0,0.0,5.245917263304136,42.28935022833909,92.331303,7.761787126151371,0.34478116035461426,0.1089659200158265,25.62717533946227
41.0,1.0,5.0,2.2693063328969654,1080.0,13.942713087134372,0.0,2.0,9.450028458952437,25.0,1.0,20.458657509063073,0.0,0.03953098481128697,2,72.04448903820617,0.0,4.0,10.911827738833065,16.219248605656954,10.0,0.0,2.2809760284604383,41.724671915131886,95.48102800000001,10.397350715461632,0.6655583381652832,0.1465459490242159,23.227227778542414
