V4_Ventilation Day,V1_Ventilation Type,Additive_3,V3_Ventilation Duration (min),V2_Ventilation Interval (min),Initial C/N (%), Composting Method,Additive_1,Application Rate (%DW),Turning times,Additive_4,Compost volume (m3),Initial GI (%),V5_Ventilation rate (L/min/kg iniDW),Material_Main,Initial Moisture Content (%),M1_is Enclosed,Material_2,Initial pH,Period (d),Additive_2,Material_3,Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
7.2142177076328835,1.0,6.0,3.1075764524990257,1075.1099557183138,14.336939590315492,1.0,19.0,11.25324416513782,2.1574593377318614,1.0,20.328623486486027,80.7,0.9110708503453968,9,46.69109009017208,1.0,14.0,11.790553721730284,17.97802046107591,7.0,4.0,2.904744687363052,39.844029104058905,92.128948,7.19410044044391,0.9074850082397461,0.10873710397077233,26.429948389273093
37.0,2.0,6.0,10.557773998235271,1012.9999999999999,22.247261299651875,0.0,2.0,8.217965313391698,6.0342239798899655,1.0,18.68837421962008,80.7,0.05876105519468605,9,66.13352149947086,1.0,4.0,11.542016181733242,109.0,6.0,9.0,3.57953275010652,35.92784317240579,94.74583800000002,16.521857991008783,0.4435811936855316,0.16784018400522588,21.137659370728255
83.87122383580487,0.0,3.0,30.36454908407299,1223.98239015445,24.73357331575698,2.0,35.0,34.224687266767994,0.9439758129012945,1.0,1.8815803681742804,0.0,0.14684347272035936,9,58.79570240376286,1.0,12.0,9.638362335055803,31.157268520265188,11.0,5.0,3.9360729705233344,28.793919051346958,92.82941600000002,5.565712859314837,0.37190425395965576,0.11425708320624947,29.26768185557696
52.0,1.0,4.0,48.19529682216973,913.0000000000002,26.596613245717695,0.0,4.0,18.83535119702308,7.503020594072768,1.0,4.353476967689914,1.1085944549899769,0.34325142358499133,9,51.7002988806621,0.0,3.0,5.352792335348557,74.03649602431699,6.0,0.0,3.1767120320832873,47.03083655994582,94.78057900000002,17.052843919928506,0.6011068224906921,0.16376718747089486,21.672327832926424
26.0,2.0,4.0,2.943789007956319,609.0,8.372645686122622,1.0,2.0,10.621233640646205,17.0,1.0,5.424119781532926,80.7,0.3765271008815021,9,66.44813351259774,0.0,0.0,11.455199850470159,51.0,6.0,4.0,2.694938727471171,35.8675463795364,92.90176299999999,9.906466572647323,0.21555550396442413,0.17775174392398313,24.876090432973022
6.248457507940274,2.0,4.0,7.086965967635274,340.0,45.54334982637248,2.0,6.0,1.5276772303553707,6.549327788925225,1.0,10.174025445108482,79.00065992177548,0.22746304763107905,9,65.559326954291,1.0,13.0,10.831587111268133,50.0,1.0,4.0,6.255986008272982,46.752884847975636,94.04936800000003,8.753572789328025,0.8545306324958801,0.1394856209688008,28.33091080573618
42.663795408275824,2.0,5.0,20.734401470381954,1301.0,32.31989456587292,0.0,24.0,26.498783617413096,29.999999999999996,1.0,24.88979535250614,80.7,0.14796912183180871,9,56.63290405128373,1.0,4.0,11.828079607048277,25.32600828790045,3.0,5.0,3.753150939315164,47.23962665368133,92.57473700000003,10.35886040189826,0.7738246321678162,0.15587364637433052,24.647403314708715
8.0,1.0,1.0,43.743245018161645,665.7899529588346,9.971224087396742,0.0,19.0,4.578563750679525,27.0,1.0,21.58043868408825,1.7245164223485543,0.1301671974100635,9,46.10307333693496,1.0,4.0,6.244207262212571,37.99462051907688,2.0,0.0,7.379164389537304,33.22683149961915,93.238447,7.02192747347661,0.6795257329940796,0.14929213135002253,26.33783529206422
44.87918083468309,2.0,4.0,9.721988752997099,1334.0,10.693034612173124,0.0,2.0,32.320520732691286,3.0,1.0,9.279564945930538,80.7,0.3105101684354028,9,53.89204500480221,0.0,2.0,7.774096123585073,69.0,15.0,5.0,7.502056743757338,47.487672192440854,94.782968,12.42068310655,0.5876300930976868,0.16602316495554256,20.413481241792898
40.0,2.0,1.0,35.6127719245211,515.0,35.11207954582402,0.0,2.0,26.075978293611218,21.0,1.0,17.33947641931931,0.0,1.2356351342151672,9,50.50110210548,0.0,2.0,4.392756630559179,69.99569383952456,7.0,9.0,6.119180863184003,35.23904305216135,92.562521,15.940612717961777,0.2373199462890625,0.1599323068380342,23.528066338455577
21.0,2.0,6.0,3.7692539917213455,458.0,10.06525672327093,0.0,33.0,6.185308090519718,18.0,1.0,3.4815828839682497,80.50231719899644,0.4744030958820388,9,78.9603130601534,1.0,5.0,11.348344548771102,79.0,10.0,5.0,0.8962107365723467,46.80974140761297,92.61313000000001,17.1856356113413,0.7445341944694519,0.18633793531377002,23.922293744229737
37.0,1.0,3.0,7.436347599042877,1204.0,41.3605816883025,0.0,30.0,32.73753906695509,7.457256405372123,1.0,21.07627815194377,0.0,0.07901579736047373,9,46.60182848227568,0.0,2.0,10.785808063919212,62.976543284573616,1.0,0.0,4.594658741382197,33.564158450272515,93.46854400000002,18.51900496030808,0.8388025164604187,0.12844537248417562,22.565393488700362
36.0,1.0,3.0,5.381120271598747,211.47953090938904,18.19707630447663,1.0,4.0,16.14195265402942,14.0,1.0,12.880368292909218,0.0,0.4655355699008619,9,77.28628865021452,0.0,13.0,11.689772371352962,69.0,9.0,4.0,2.3950959846802533,42.496493903329736,93.604832,16.133130022843957,0.8950554132461548,0.15570943899814388,26.108216702822197
62.00000000000001,1.0,4.0,5.4336486324096445,1293.0,12.675163162693197,2.0,15.0,34.66232905397329,1.0,1.0,24.93805219691438,0.0,0.2127047862030147,9,68.41914906481915,0.0,2.0,11.706316522525942,42.0,0.0,5.0,6.191690520766834,60.17103414766693,94.47962299999999,7.529689632643772,0.46996721625328064,0.14765020047798708,22.844632605574972
60.0,1.0,4.0,15.48385845523771,203.00000000000003,17.732195866259076,2.0,33.0,18.953867384729044,8.0,1.0,11.553705054921535,0.0,0.3658389432786757,9,44.14665853316979,0.0,3.0,6.435619200939953,44.0,5.0,3.0,6.328746852539544,61.74465443321961,93.68694500000001,12.654692411249707,0.8199268579483032,0.14794866393084563,24.918436736233357
68.0,2.0,4.0,15.184738630942533,1253.0,8.58737659850211,1.0,2.0,15.644864349581283,19.977161928609966,1.0,25.051946275453098,0.04887768847739013,0.6195681053094626,9,52.326797262590944,1.0,3.0,6.489267279293981,123.0,8.0,5.0,1.1462602455082043,39.623915903647514,93.26576100000003,17.453597272240284,0.4531271159648895,0.16540522439012623,23.14369156851025
1.0044505338486,2.0,1.0,2.06636325037935,601.897666005031,22.59497247659452,1.0,33.0,6.204206581790715,0.38743320740757997,1.0,19.38331536687765,1.6856362269591112,0.293729643908375,9,77.57003528069266,1.0,3.0,7.179758902224096,43.00982705788038,5.0,3.0,5.938173670661104,38.6678494739076,94.920856,6.671014332246123,0.26225975155830383,0.1286371163885644,23.162516884079878
82.0,2.0,3.0,14.245859456788486,165.0,21.20449760306404,2.0,17.0,27.934908280787024,1.9056388463541463,1.0,20.22649877015791,80.7,0.05838069189892435,9,64.39430829291405,0.0,5.0,5.974819605129879,128.0,11.0,2.0,6.119399057316658,37.42690384164884,92.83550800000003,11.003780876742296,0.35549262166023254,0.11923861073471384,23.038912032700598
18.0,1.0,3.0,21.493171549847244,600.8196840765817,18.033602031480946,1.0,2.0,1.3469363088569546,29.5329292411039,1.0,16.414158260719667,80.7,3.7921011184519506,9,79.32016113350227,1.0,3.0,8.908724888283754,76.88357271735468,13.0,5.0,6.302256829039903,58.039201605925456,92.12553300000002,15.528962704420458,0.6757824420928955,0.1798129743734815,24.2871460420776
34.0,1.0,3.0,10.529349436908028,796.9992245388024,44.402856310067534,2.0,38.0,28.570352717045946,26.0,1.0,0.055266034294204645,0.0,0.062122934757331535,9,71.08887149740185,1.0,4.0,8.424604516533428,91.49067290936483,7.0,9.0,5.231220235741409,32.20125021634365,93.57972400000003,16.9951923898035,0.6840878129005432,0.1343709568915781,23.843142240810458
