V4_Ventilation Day,V1_Ventilation Type,Additive_3,V3_Ventilation Duration (min),V2_Ventilation Interval (min),Initial C/N (%), Composting Method,Additive_1,Application Rate (%DW),Turning times,Additive_4,Compost volume (m3),Initial GI (%),V5_Ventilation rate (L/min/kg iniDW),Material_Main,Initial Moisture Content (%),M1_is Enclosed,Material_2,Initial pH,Period (d),Additive_2,Material_3,Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
64.0,1.0,5.0,29.94672666999732,488.9999999999999,15.23200511752553,0.0,28.0,1.9064040243013456,0.0,1.0,5.120214252824345,1.5009928799328507,0.48081569938388524,5,66.0466906743196,0.0,4.0,5.7272836318572375,60.362195723321626,12.0,0.0,2.249325729708157,58.57088551970553,94.19150400000001,10.765541076364045,0.3605208992958069,0.09499598392796721,22.54271119821677
5.316287666888061,0.0,5.0,18.357923898467313,302.0,10.631804751396803,0.0,6.0,14.886491229766342,31.0,1.0,14.822033772262241,0.04805395104468009,0.37551000470924967,5,44.93092844616611,1.0,3.0,10.477014844937077,68.93008541301506,3.0,9.0,2.9851601244589765,50.053702884598096,93.73231500000001,10.706763814652346,0.8270509243011475,0.15987899176174902,22.46223269563067
16.39955733544285,2.0,5.0,14.204759250852486,591.5643449704764,37.003835606545664,2.0,7.0,29.828427840165666,1.7111743804073238,1.0,12.823699299756703,1.6511462808276582,0.1213802162900845,5,62.883233681396966,0.0,3.0,9.242163211550881,124.00000000000003,15.0,3.0,2.1911296093710817,50.53497848014476,95.07228,11.574589995693179,0.3812783360481262,0.13054177196209366,18.07684232417915
40.44680074168271,2.0,5.0,12.798687094976573,563.27568257488,4.968248039282907,1.0,10.0,30.353046871573543,0.0,1.0,4.314345624241883,80.69999999999999,0.41183612686073845,5,50.37162685969433,1.0,5.0,9.731613633178693,41.74653503841149,13.0,3.0,3.6557765223612853,46.94393114136555,93.13956300000004,7.209174418560053,0.4274798631668091,0.14243961964964014,21.451294558968282
63.0,1.0,3.0,20.917899065418883,963.0,22.531424581722156,2.0,38.0,5.814216164778632,31.0,1.0,0.3706545183949192,0.0,0.2554224436818109,5,72.2782932340155,0.0,4.0,4.487692405999103,113.21032147161736,7.0,5.0,2.260917778540518,48.78280445716037,92.78381499999999,17.88204941809285,0.6530976295471191,0.14921345718695772,23.881366723574068
70.0,1.0,4.0,23.520204158703905,1241.0,10.224055785731348,1.0,24.0,31.528897903190817,0.0,1.0,14.505401071590496,0.05098700633248419,0.18253236999082695,5,78.32883143239243,1.0,3.0,6.8362373089090065,128.26688613994455,2.0,2.0,6.298410558979234,31.483054765801818,95.62566500000001,7.199868595161578,0.47200024127960205,0.13768711385165452,21.66231947493938
56.0,2.0,5.0,19.65199127156228,1175.4596725858726,44.32759939845127,0.0,4.0,30.597166426201852,23.0,1.0,6.367158201643122,0.0,6.188849321517994,5,65.50841602163024,0.0,3.0,6.739076650286599,17.392321561351395,10.0,0.0,6.254877193572911,33.00478273197004,92.40037800000002,9.776961556882734,0.8370554447174072,0.17166887355053714,23.553685995162805
56.0,2.0,6.0,32.04285211499313,3.5022059384667594,33.14591843453785,0.0,38.0,17.417914669067958,12.0,1.0,19.75578507814848,0.0,0.06844677358705442,5,55.98646887424163,0.0,4.0,11.537456583673727,49.0,9.0,0.0,7.704435842111309,27.777476442009522,93.5317,14.154918215349682,0.8556832075119019,0.16639172454370824,24.25452406905889
53.51140770303368,1.0,1.0,0.3183314880802811,1073.0,12.230233902680574,1.0,4.0,8.66460029712906,20.96510216809911,1.0,7.9046069414479465,0.0,1.3684663137729114,5,54.23084126407895,1.0,8.0,11.957619727181493,41.0,11.0,4.0,4.605921305481372,34.83452865194596,92.577835,10.017468547440181,0.8634788990020752,0.16323994843817222,27.34920069122708
69.0,2.0,6.0,23.56265108741364,945.9999999999998,28.114362063978845,2.0,2.0,20.3305359829206,18.29249696375627,1.0,3.9020608686079683,78.94707099894295,0.14877919370950732,5,79.87054975519113,0.0,3.0,5.920881450584438,30.672873607657493,13.0,2.0,1.3051435801323343,47.43958422489404,94.19957000000001,10.587793936999432,0.6377312541007996,0.13873175491963313,23.236185733113476
