M1_is Enclosed,Initial Moisture Content (%),Material_2,V4_Ventilation Day,V2_Ventilation Interval (min),V1_Ventilation Type, Composting Method,V5_Ventilation rate (L/min/kg iniDW),Initial C/N (%),Compost volume (m3),Additive_4,Additive_2,Period (d),Initial pH,Material_Main,Additive_3,Additive_1,Turning times,Material_3,V3_Ventilation Duration (min),Application Rate (%DW),Initial GI (%),Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
0.0,74.83297682205861,Woody peat,14.0,1080.0,Intermittent ,Windrow,1.0515968248843122,13.0,0.15181,None,MgO,122.0,10.523443604292572,OFMSW,None,Organic acid,5.0,Byproduct,24.57357311784667,7.618356360259686,27.32884658064516,1.411,7.250387727769179,93.16555499999998,5.692428589243822,0.2964383065700531,0.1330277502129835,1000000.0
0.0,60.0,Sawdust,14.0,0.0,Continuous,Windrow,0.4951303918853445,26.0,0.15181,None,MgO,25.0,8.0,OFMSW,None,Sand,0.0,Poultry manure,0.0,5.218656080966639,27.328846580645163,1.411,21.04495274563137,94.59047000000002,2.901601024805676,0.391332060098648,0.1724066680615912,1000000.0
1.0,75.92948113324647,Plastic tube pieces,0.0,0.0,None,Trough,0.0,40.0,0.15181,None,Ca-superphosphate,21.0,5.548899108491821,OFMSW,None,Sodium phosphates,4.0,None,0.0,2.1909357565483827,27.32884658064516,1.411,44.57977999545535,94.83368500000005,6.412717690442143,0.3287318646907806,0.2269333657675948,1000000.0
1.0,52.57827391247308,Plastic tube pieces,20.0,614.0,Intermittent ,Windrow,1.2192874252673025,10.0,0.15181,None,None,121.0,7.0,OFMSW,None,Sulfur,3.0,Green waste,22.11259693976196,6.087376142928329,27.32884658064516,1.411,21.518300601074277,95.17458,5.936805542232583,0.229434385895729,0.1347068001004135,1000000.0
0.0,69.0,Husk,2.0,0.0,Continuous,Windrow,0.8811729578468164,10.0,0.15181,None,None,97.0,11.107957991543678,OFMSW,None,None,0.0,Mature compost,0.4944495895145745,5.094928794365075,27.328846580645163,1.411,49.84669419709223,95.57259200000004,2.901601024805676,0.3911953866481781,0.126417393606549,1000000.0
1.0,68.0,Straw,7.0,0.0,Continuous,Trough,0.6631106071264588,27.0,0.15181,None,None,105.0,12.010524482804588,OFMSW,None,Sodium phosphates,3.0,Straw,0.0,6.807870408787177,27.32884658064516,1.411,19.821547517718788,94.75616000000002,6.856559550517936,0.3828492760658264,0.209549263504142,1000000.0
1.0,68.0,Straw,45.0,718.0,Intermittent ,Trough,1.9932811036546665,29.0,0.15181,None,Biochar,66.0,11.502678810349677,OFMSW,None,K₂SO₄,4.0,Mature compost,13.446208553826722,7.014461961000098,27.328846580645163,1.411,40.78981852733054,94.402647,5.692428589243822,0.1088341921567916,0.1244798996745703,1000000.0
1.0,80.58682028023148,Green waste,0.0,0.0,None,Reactor,0.0,21.0,0.15181,None,Biochar,61.0,8.424428847939208,OFMSW,None,Sodium salt,3.0,Mature compost,0.0,4.811405466505207,27.328846580645163,1.411,54.93926251944977,94.33787800000005,6.412717690442143,0.4134853780269623,0.1945213254830849,1000000.0
0.0,57.0,None,37.0,0.0,Continuous,Windrow,1.3974692522376386,40.0,0.15181,None,MgO,128.0,11.270129900143186,OFMSW,None,Sodium salt,2.0,Straw,0.0,3.145534654569341,27.32884658064516,1.411,17.780661917449436,94.20135400000002,6.856559550517936,0.3322059214115143,0.1549142569171163,1000000.0
1.0,67.0,Husk,0.0,0.0,None,Windrow,0.1135106441969686,30.0,0.15181,None,Organic acid,35.0,9.744766099283702,OFMSW,None,Potassium phosphate,2.0,None,0.0,9.33058717625326,27.32884658064516,1.411,7.3765215598654335,93.75297200000004,6.412717690442143,0.3848209381103515,0.1732018100518844,1000000.0
1.0,71.86692888956634,Byproduct,30.0,1398.0,Intermittent ,Reactor,1.3790760219715494,24.0,0.15181,None,MgO,92.0,8.761199435173282,OFMSW,None,Zeolite,2.0,Byproduct,1.0846061344610305,5.324132841966898,27.32884658064516,1.411,34.83150175655586,94.38078300000002,6.328234619616526,0.2057349383831024,0.1513590448650453,1000000.0
1.0,51.0,Soil,38.0,0.0,Continuous,Trough,1.191095863474988,29.0,0.15181,None,Biochar,41.0,10.508289770871745,OFMSW,None,Urea,3.0,Green waste,0.0,7.541800933870856,27.32884658064516,1.411,36.07941434607512,95.19363100000004,6.856559550517936,0.4501065611839294,0.1947088361191808,1000000.0
0.0,57.1270142677855,Straw,3.0,0.0,Continuous,Windrow,1.34565260954153,16.0,0.15181,None,None,18.0,10.611158699819653,OFMSW,None,MgO,4.0,None,0.0,8.961419921428682,27.32884658064516,1.411,18.725664562205058,95.101512,6.856559550517936,0.2950660288333893,0.1259946122373774,1000000.0
1.0,70.92238309150595,Soil,0.0,0.0,None,Reactor,0.0,42.79801841714609,0.15181,None,Gypsum,106.0,8.57737088056002,OFMSW,None,Sand,4.0,Green waste,0.6693389339414013,4.257292193266843,27.32884658064516,1.411,60.388003986593134,93.59868500000005,6.412717690442143,0.4278294742107391,0.1971547280878326,17.7360273901004
0.0,58.73732954693254,Green Waste,0.0,0.0,None,Trough,0.0,33.0,0.15181,None,Biochar,19.0,8.501111332792231,OFMSW,None,Sodium phosphates,4.0,Byproduct,0.0,6.0664923166733375,27.328846580645163,1.411,29.119678089042942,94.57720100000004,6.412717690442143,0.2745258808135986,0.1643081034507771,1000000.0
1.0,55.00000000000001,None,28.0,0.0,Continuous,Reactor,1.9750255513332933,26.324026213453912,0.15181,None,Biochar,34.0,5.0,OFMSW,None,Lignite,4.0,Mature compost,0.0,5.26022199401568,27.328846580645163,1.411,43.78246786113896,94.51961600000004,6.856559550517936,0.2718881964683532,0.2541842900500778,1000000.0
1.0,60.0,Green Waste,30.0,1243.0,Intermittent ,Reactor,0.8063476547399021,12.0,0.15181,None,None,90.0,7.344036498208021,OFMSW,None,Sulfur,4.0,Byproduct,12.516545342715304,5.311229630272756,27.328846580645163,1.411,16.30540559352195,94.824874,5.936805542232583,0.1579561829566955,0.1283272326602449,1000000.0
1.0,83.22822630888876,Byproduct,33.0,1253.0,Intermittent ,Windrow,1.2760729407595104,12.0,0.15181,None,MgO,87.0,9.751901047507772,OFMSW,None,Potassium phosphate,3.0,Green waste,29.896680479900944,9.912259841721047,27.32884658064516,1.411,54.633438770432285,95.066678,6.042328481449796,0.229434385895729,0.1434971222730715,1000000.0
1.0,79.29992802088671,Husk,45.0,615.0,Intermittent ,Reactor,0.4033832126486547,24.0,0.15181,None,DCD,100.0,8.0,OFMSW,None,Sulfur,3.0,Green waste,3.4667523826806725,4.232511905152095,27.32884658064516,1.411,18.486689035115575,94.88917500000004,5.936805542232583,0.3797712624073028,0.1404537980332131,1000000.0
0.0,62.0,Byproduct,27.0,4.0,Intermittent ,Windrow,1.7814847152845292,30.0,0.15181,None,Calcium magnesium phosphate fertilizer,75.0,10.493373277767745,OFMSW,None,Sodium phosphates,3.0,Straw,27.01606188235243,3.2083976508076595,27.328846580645163,1.411,12.446147827698892,95.075508,6.042328481449796,0.3680247664451599,0.1683121981694331,1000000.0
1.0,50.0,Green waste,0.0,0.0,Continuous,Windrow,0.0481927798368351,33.0,0.15181,None,MgO,133.0,8.245828027878332,OFMSW,None,Sand,4.0,Byproduct,0.0,5.04149048419486,27.32884658064516,1.411,30.09758268404082,94.06049400000003,6.412717690442143,0.2766692340373993,0.1960902395550351,1000000.0
1.0,50.0,Soil,16.0,0.0,Continuous,Reactor,0.924081930444273,37.0,0.15181,None,MgO,64.0,11.319214371504644,OFMSW,None,Microbiological agent,4.0,Straw,0.0,4.757162590401947,27.32884658064516,1.411,28.648879628333155,94.39621100000002,6.856559550517936,0.2720248699188232,0.2496676689483544,1000000.0
1.0,80.50193850187514,Woody peat,29.0,0.0,Continuous,Reactor,0.5548567135330273,15.0,0.15181,None,Ca-superphosphate,74.0,10.467507766612147,OFMSW,None,Organic acid,0.0,Straw,0.0,9.834777941780304,27.32884658064516,1.411,40.33352049596712,95.76358100000002,2.901601024805676,0.4180163443088531,0.1516068827337362,1000000.0
1.0,68.0,Soil,36.0,0.0,Continuous,Trough,0.6874459919364055,14.0,0.15181,None,Organic acid,60.0,8.70060090517674,OFMSW,None,LB Culture,3.0,Green waste,0.0,3.820640188169207,27.32884658064516,1.411,21.72430952692979,94.26025300000003,6.856559550517936,0.4501065611839294,0.1791858726347522,1000000.0
0.0,51.0,None,12.0,620.0,Intermittent ,Trough,1.9471633754387656,24.0,0.15181,None,Ca-superphosphate,70.0,8.256752002894435,OFMSW,None,MgSO₄,3.0,None,37.57934494810715,6.110948186177039,27.32884658064516,1.411,20.00027886086108,94.45121799999998,5.936805542232583,0.3680247664451599,0.1569321105372937,1000000.0
1.0,65.0,None,24.0,0.0,Continuous,Trough,0.7647890832856274,10.0,0.15181,None,Ca-superphosphate,30.0,8.0,OFMSW,None,Phosphogypsum,4.0,None,0.0,6.777012326276839,27.32884658064516,1.411,39.00789015574667,94.95972600000005,6.856559550517936,0.2720248699188232,0.1797549638146754,1000000.0
0.0,73.17368771006534,Soil,0.0,0.0,None,Windrow,0.0,44.970451929247645,0.15181,None,Potassium phosphate,19.0,7.000000000000001,OFMSW,None,Gypsum,4.0,Green waste,0.0,3.1451080729222727,27.328846580645163,1.411,63.45330767216843,94.11168500000004,6.412717690442143,0.4256861209869385,0.1634282588086951,26.245120517170538
1.0,60.0,Sawdust,10.0,0.0,Continuous,Windrow,1.076824836420638,30.0,0.15181,None,MgSO₄,53.0,5.0,OFMSW,None,Sodium salt,0.0,Green waste,0.0,6.4181945218745335,27.32884658064516,1.411,20.76432113836691,94.90863500000005,2.901601024805676,0.4856013357639313,0.1901157500721736,1000000.0
1.0,61.0,Green waste,0.0,0.0,None,Reactor,0.0,13.0,0.15181,None,Calcium magnesium phosphate fertilizer,113.0,5.0,OFMSW,None,Lignite,3.0,None,0.0,9.241848950932956,27.328846580645163,1.411,49.68247645505557,93.69211400000005,6.412717690442143,0.4136220514774322,0.1504948672013242,1000000.0
1.0,71.71496708998232,Woody peat,0.0,0.0,None,Trough,0.0,27.0,0.15181,None,Microbiological agent,20.0,8.490871893980671,OFMSW,None,Zeolite,4.0,Green waste,0.0,9.460740899816132,27.32884658064516,1.411,8.02022754158159,94.95551900000004,6.412717690442143,0.453763872385025,0.1894668460382004,1000000.0
0.0,73.28466999187646,None,4.0,664.0,Intermittent ,Trough,3.148512019172657,10.0,0.15181,None,Ca-superphosphate,117.0,11.83107836081138,OFMSW,None,Lignite,0.0,Green waste,14.682278121582309,5.890844969278682,27.32884658064516,1.411,8.434179655960847,94.32729899999998,2.3152173232698883,0.4967699348926544,0.1438628956490146,1000000.0
1.0,70.0,Byproduct,31.0,0.0,Continuous,Windrow,1.0796523393771984,19.0,0.15181,None,Ca-superphosphate,122.0,8.337789970967044,OFMSW,None,Sand,0.0,Green waste,0.0,9.63830980168359,27.32884658064516,1.411,40.31515987168701,95.629559,2.901601024805676,0.4856013357639313,0.1657805198378131,1000000.0
1.0,80.18537068923628,None,6.0,0.0,Continuous,Windrow,1.474551208238053,25.0,0.15181,None,Potassium phosphate,53.0,5.0,OFMSW,None,Microbiological agent,2.0,Mature compost,0.0,7.06825079846795,27.32884658064516,1.411,8.709304927806908,94.47065600000002,6.856559550517936,0.3328191339969635,0.2160335316611375,1000000.0
1.0,79.26972998799205,Green Waste,0.0,0.0,None,Windrow,0.0,42.12127942127037,0.15181,None,Inorganic acid,15.0,9.425100106080162,OFMSW,None,Mg(OH)₂,3.0,Straw,0.0,9.68136137066982,27.32884658064516,1.411,59.4331252634125,94.15673200000003,6.412717690442143,0.4136220514774322,0.1681533172841693,24.04743455082597
0.0,55.0,None,7.0,420.0,Intermittent ,Trough,1.360844612529959,12.0,0.15181,None,MgO,35.0,8.0,OFMSW,None,Potassium phosphate,4.0,Poultry manure,58.458768844129416,8.461428259445977,27.328846580645163,1.411,48.421140357278304,94.395749,5.936805542232583,0.2977144718170166,0.1576175885065839,1000000.0
1.0,65.0,Plastic tube pieces,0.0,0.0,None,Reactor,0.0,29.0,0.15181,None,Gypsum,83.0,11.071362508202249,OFMSW,None,Sodium salt,3.0,Mature compost,0.0,7.68976785335681,27.328846580645163,1.411,16.548214167532034,94.03405400000004,6.412717690442143,0.4134853780269623,0.1908047008650073,1000000.0
1.0,74.21087259031975,Plastic tube pieces,0.0,0.0,None,Reactor,0.0,40.91503086800245,0.15181,None,Mg(OH)₂,19.0,8.0,OFMSW,None,Gypsum,3.0,None,0.0,9.43989777850477,27.32884658064516,1.411,57.731108554751465,94.19791000000004,6.412717690442143,0.4136220514774322,0.2023742906472413,23.0746674886193
0.0,69.0,Sawdust,12.0,0.0,Continuous,Trough,0.096565468954811,22.0,0.15181,None,MgO,32.0,9.607700435264526,OFMSW,None,Mg(OH)₂,0.0,None,0.0,4.021584941578784,27.328846580645163,1.411,22.24472043920856,94.416266,2.901601024805676,0.391332060098648,0.1519928020180158,1000000.0
1.0,64.0,Green Waste,9.0,784.0,Intermittent ,Reactor,1.85675894249148,28.0,0.15181,None,Biochar,118.0,6.8787794151697295,OFMSW,None,MgHPO₄,3.0,Mature compost,26.11346359875213,6.556925244672298,27.32884658064516,1.411,11.948162736521436,94.591217,5.936805542232583,0.2059071511030197,0.1873988630801785,1000000.0
1.0,60.00000000000001,Plastic tube pieces,13.0,256.0,Intermittent ,Reactor,1.3675200037229736,32.0,0.15181,None,Inorganic acid,27.0,8.130743330693981,OFMSW,None,Potassium phosphate,3.0,Poultry manure,22.414974197047528,4.39192572353006,27.328846580645163,1.411,43.37573334354238,94.145604,5.936805542232583,0.2060438245534896,0.2109924646072026,1000000.0
1.0,51.00501925928263,Green Waste,47.0,908.0,Intermittent ,Trough,1.9863511973262291,13.0,0.15181,None,MgO,83.0,6.301252141354098,OFMSW,None,Clay,2.0,None,42.88840026455779,7.82644552534225,27.32884658064516,1.411,47.577501280719815,92.78185099999996,5.936805542232583,0.3894479274749756,0.1393734016679524,1000000.0
1.0,79.9815458244555,Plastic tube pieces,36.0,705.0,Intermittent ,Trough,0.5933391005237543,35.0,0.15181,None,Zeolite,43.0,9.077469336421297,OFMSW,None,MgSO₄,4.0,None,2.3541775972458168,4.4280194935130845,27.32884658064516,1.411,15.644045369933382,94.33300500000004,6.363006255627459,0.2036298066377639,0.1387471884434497,1000000.0
0.0,56.69758593245983,Straw,19.0,0.0,Continuous,Windrow,0.5305147454468429,17.631674050331373,0.15181,None,Biochar,111.0,5.096624173732637,OFMSW,None,Organic acid,2.0,None,0.0,9.345046389156789,27.32884658064516,1.411,33.72829038064585,95.010818,6.856559550517936,0.3581403195858001,0.1249534092527767,1000000.0
1.0,77.45627716588986,None,12.0,54.0,Intermittent ,Windrow,0.7715215819753767,21.0,0.15181,None,Calcium magnesium phosphate fertilizer,125.0,9.550267674919665,OFMSW,None,Organic acid,3.0,Mature compost,52.50344309086127,3.910226225889784,27.32884658064516,1.411,22.35593497697128,94.39608799999998,5.936805542232583,0.2059071511030197,0.1632199839051704,1000000.0
1.0,78.99478693506857,None,0.0,0.0,None,Reactor,0.0,11.502681053527189,0.15181,None,Inorganic acid,85.0,6.0,OFMSW,None,Sodium phosphates,3.0,Mature compost,0.0,3.255253849134875,27.520386119979168,1.411,51.01522711338429,94.05433000000004,6.412717690442143,0.4134853780269623,0.1613522655402268,1000000.0
0.0,70.0,None,0.0,0.0,None,Trough,0.0,21.0,0.15181,None,Potassium phosphate,16.0,10.900155726553244,OFMSW,None,Urea,4.0,Mature compost,0.0,7.536430140128779,27.32884658064516,1.411,48.06035563533236,94.76344900000004,6.412717690442143,0.3257019519805908,0.1469844631479545,1000000.0
0.0,68.0,Sawdust,0.0,0.0,None,Trough,0.0,13.0,0.15181,None,Microbiological agent,21.0,8.108522624812087,OFMSW,None,Lignite,0.0,Byproduct,0.0,7.80606549867944,27.32884658064516,1.411,18.91984378104334,95.01915700000004,2.9218161620917296,0.3946029543876648,0.1248020527849469,1000000.0
0.0,60.0,Green Waste,23.0,0.0,Continuous,Trough,0.6455005881029643,19.0,0.15181,None,None,50.0,6.0,OFMSW,None,K₂SO₄,0.0,Straw,0.0,8.271403128617838,27.32884658064516,1.411,54.83254829672116,94.852027,2.901601024805676,0.391332060098648,0.1990194961302286,1000000.0
0.0,72.99967695889504,Sawdust,7.0,682.0,Intermittent ,Trough,0.1381431799071166,19.0,0.15181,None,Calcium magnesium phosphate fertilizer,17.0,11.85430231134696,OFMSW,None,Sodium salt,3.0,Straw,32.54136807557152,3.1728334460016816,27.32884658064516,1.411,8.136412211876287,95.171904,5.692428589243822,0.3680247664451599,0.1200067112233677,1000000.0
1.0,78.5451766561022,Husk,45.0,862.0,Intermittent ,Reactor,0.1621914307217362,34.0,0.15181,None,Zeolite,47.0,5.0,OFMSW,None,Potassium phosphate,3.0,Byproduct,30.527327459940956,9.490303443319448,27.32884658064516,1.411,56.07481299839931,94.459659,5.936805542232583,0.2282793968915939,0.1232476848315913,1000000.0
1.0,80.078766949492,Plastic tube pieces,15.0,0.0,Continuous,Reactor,0.8596469581251505,26.0,0.15181,None,Calcium magnesium phosphate fertilizer,61.0,10.045172065703166,OFMSW,None,Phosphogypsum,3.0,Straw,0.0,2.844197278159987,27.32884658064516,1.411,33.183507465028995,95.14844400000004,6.856559550517936,0.3569149374961853,0.2257217751192098,1000000.0
1.0,73.24714106273944,Straw,35.0,0.0,Continuous,Reactor,0.5568437822700225,28.99999999999999,0.15181,None,Inorganic acid,70.0,9.682953080563806,OFMSW,None,Forsterite,4.0,Green waste,0.0,3.134457036457691,27.328846580645163,1.411,10.675757612855104,94.24685200000005,6.856559550517936,0.3942542374134063,0.2302387963160019,1000000.0
1.0,68.0,Soil,0.0,0.0,None,Reactor,0.0,21.0,0.15181,None,DCD,110.0,8.0,OFMSW,None,Sodium salt,2.0,Straw,0.0,9.799909131986002,27.32884658064516,1.411,13.933266102837948,94.06295400000003,6.412717690442143,0.3848209381103515,0.2089823721364035,1000000.0
1.0,82.71971352896384,None,14.0,0.0,Continuous,Windrow,0.6548013635499816,17.602493703503256,0.15181,None,Ca-superphosphate,126.0,6.0,OFMSW,None,MgHPO₄,3.0,Mature compost,0.0,8.983482002078983,27.50621461527591,1.411,22.841780050028063,94.88611000000004,6.856559550517936,0.3567782640457153,0.1512714028572393,1000000.0
0.0,77.8489278564933,Soil,4.0,1229.0,Intermittent ,Trough,0.1119939181153624,14.0,0.15181,None,Inorganic acid,126.0,11.15070139461331,OFMSW,None,Potassium phosphate,0.0,Straw,41.21405360993701,7.412029342736264,27.32884658064516,1.411,33.15488332395409,94.48718099999996,2.33010909121024,0.4728541374206543,0.1216282279483278,1000000.0
1.0,67.0,Green Waste,29.0,0.0,Continuous,Windrow,1.423098515226138,40.0,0.15181,None,Potassium phosphate,69.0,7.0,OFMSW,None,Potassium phosphate,2.0,Mature compost,0.0,2.5858981617742574,27.32884658064516,1.411,56.26254197325226,94.19754100000004,6.856559550517936,0.3328191339969635,0.2112631913128055,1000000.0
0.0,59.0,Green waste,39.0,0.0,Continuous,Windrow,0.7620099987309432,31.0,0.15181,None,Ca-superphosphate,54.0,8.0,OFMSW,None,Mature compost,0.0,Poultry manure,0.0,7.485081027002386,27.32884658064516,1.411,43.55018979545864,94.19451900000004,2.901601024805676,0.391332060098648,0.1757805008394427,1000000.0
