Material_Main,Turning times,Application Rate (%DW),V3_Ventilation Duration (min), Composting Method,Initial pH,V1_Ventilation Type,Compost volume (m3),Additive_4,Initial Moisture Content (%),V2_Ventilation Interval (min),Additive_3,Initial GI (%),Material_2,Material_3,Period (d),V4_Ventilation Day,Additive_1,Initial C/N (%),M1_is Enclosed,Additive_2,V5_Ventilation rate (L/min/kg iniDW),Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
Sewage sludge,2.0,4.604483019857285,0.0,Reactor,9.075662855277946,Continuous,4.210797122302158,None,65.0,0.0,None,27.32884658064516,Byproduct,Byproduct,128.0,22.0,MgSO₄,30.0,1.0,Microbiological agent,1.515787926214862,2.1457865217391303,60.05105034964469,101.40048800000002,7.8542374322121935,0.3004948198795318,0.2280846809996877,1000000.0
Sewage sludge,1.0,9.390215909626248,0.0,Windrow,9.55071304117644,Continuous,4.210797122302158,None,65.0,0.0,None,27.32884658064516,Byproduct,Straw,101.0,23.0,Organic acid,30.0,0.0,Microbiological agent,0.680430435574529,2.1457865217391303,51.37231464973736,102.57529100000004,7.693225715369887,0.5669686794281006,0.1955581102596009,1000000.0
Sewage sludge,2.0,3.61453989400848,18.53370108297682,Windrow,5.0,Intermittent ,4.210797122302158,None,64.28384040344778,661.0,None,27.32884658064516,Straw,Byproduct,72.0,12.0,Gypsum,12.0,0.0,Inorganic acid,0.2572210618720782,2.1457865217391303,27.61883086206808,99.42313200000002,8.170020870836058,0.295896977186203,0.090509801423379,1000000.0
Sewage sludge,6.0,7.968985341240486,0.0,Windrow,10.286909630944145,Continuous,4.210797122302158,None,60.0,0.0,None,27.32884658064516,Sawdust,Green waste,123.0,64.0,Lime,10.0,0.0,Zeolite,0.6947042368610379,2.1457865217391303,59.56940049048603,98.670099,7.187922494614656,0.5022442936897278,0.1798076011882735,1000000.0
Sewage sludge,2.0,5.761296095315123,0.4738508813547359,Windrow,10.100917093229649,Intermittent ,4.210797122302158,None,62.0,90.0,None,27.32884658064516,Woody peat,Green waste,132.0,57.0,Biochar,40.0,0.0,None,1.4697979880759555,2.1457865217391303,56.76787899492311,101.04381500000004,7.888016729350849,0.396308571100235,0.1257773649407735,1000000.0
Sewage sludge,0.0,8.79535769873321,51.97632997637433,Trough,10.139428555290984,Intermittent ,4.210797122302158,None,53.0,1031.0,None,27.32884658064516,Byproduct,Poultry manure,65.0,11.0,Clay,17.76233735508216,0.0,Organic acid,0.8518364264425713,2.1457865217391303,73.01504156842762,100.80802700000004,7.04071246699492,0.3550023734569549,0.1542527960459552,1000000.0
Sewage sludge,3.0,4.329554967720343,0.0,Windrow,6.999999999999999,Continuous,4.210797122302158,None,72.26437782557093,0.0,None,27.32884658064516,Green waste,None,112.0,45.0,Microbiological agent,41.14163734279917,1.0,Zeolite,1.729129739840793,2.1457865217391303,88.28117089245775,100.18482900000002,7.456972329781419,0.55047208070755,0.1586644658166374,24.01389186957389
Sewage sludge,4.0,7.784644393866845,6.764480074409388,Reactor,5.0,Intermittent ,4.210797122302158,None,81.17030130401079,186.0,None,27.32884658064516,Byproduct,None,84.0,65.0,Labile carbon source,35.0,1.0,DCD,0.145916118992166,2.1457865217391303,36.26614186325659,101.11248100000005,9.52470231251174,0.4671309888362884,0.1244669821463104,1000000.0
Sewage sludge,4.0,2.0325374272982764,31.9575762969557,Windrow,10.06363165476575,Intermittent ,4.210797122302158,None,69.0,1255.0,None,27.32884658064516,Soil,Green waste,30.0,25.0,Ca-superphosphate,13.0,1.0,DCD,1.0017743836077089,2.1457865217391303,83.17958032280316,100.49369200000004,7.392488397433021,0.4564087688922882,0.1327324596636509,1000000.0
Sewage sludge,5.0,7.625282181986025,0.0,Reactor,8.0,Continuous,4.210797122302158,None,52.0,0.0,None,27.32884658064516,Byproduct,None,58.0,41.0,Clay,14.046448754039863,1.0,Biochar,1.7428912872389593,2.1457865217391303,17.332960431686605,100.14956200000002,8.234435601352063,0.4119859039783478,0.222034838692636,1000000.0
Sewage sludge,2.0,9.30619995873634,0.0,Reactor,10.409604206870716,Continuous,4.210797122302158,None,81.59343685996714,0.0,None,27.32884658064516,Byproduct,Mature compost,131.0,24.0,Mature compost,40.24679918576007,1.0,None,0.8441580940916087,2.1457865217391303,86.36103923594536,102.21541500000004,7.891522306621243,0.4650284945964813,0.1974854486882808,21.53651466414492
Sewage sludge,2.0,8.91311426481371,0.0,Windrow,5.0,Continuous,4.210797122302158,None,80.53734414313666,0.0,None,27.32884658064516,None,None,91.0,70.0,Inorganic acid,45.21319937815484,0.0,Zeolite,0.5481085926464055,2.1457865217391303,97.01787383034868,100.262788,7.494257204190469,0.5580783486366272,0.1460972037826862,25.593985731029537
Sewage sludge,3.0,3.239248493256188,0.0,Windrow,8.0,Continuous,4.210797122302158,None,51.0,0.0,None,27.32884658064516,Byproduct,Byproduct,100.0,83.0,MgHPO₄,16.0,0.0,DCD,1.8408066115746688,2.1457865217391303,35.465658790384495,101.84406300000002,8.956272690558103,0.4052480161190033,0.1859143865439154,1000000.0
Sewage sludge,0.0,6.49586066214585,17.399598042717304,Trough,8.637864942188122,Intermittent ,4.210797122302158,None,79.89809040761187,1253.0,None,27.32884658064516,None,Green waste,124.0,63.0,MgHPO₄,15.0,1.0,Inorganic acid,1.5191244652339215,2.1457865217391303,84.64164958847115,99.28320700000005,5.817274383688818,0.4178926646709442,0.1621986750325499,1000000.0
Sewage sludge,3.0,5.958005328310755,0.0,Reactor,6.496234022898834,Continuous,4.210797122302158,None,75.75880957137662,0.0,None,27.328846580645163,Byproduct,Mature compost,57.0,48.0,Carbonatite,39.0,1.0,Zeolite,0.4577289265804948,2.1457865217391303,31.37498313580904,102.97861800000004,7.8542374322121935,0.4384390413761139,0.1609357474000584,1000000.0
Sewage sludge,6.0,5.68534464135187,0.0,Windrow,7.0,Continuous,4.210797122302158,None,83.45423731242954,0.0,None,27.32884658064516,Green Waste,Byproduct,122.0,26.0,Urea,40.74825136091557,0.0,Ca-superphosphate,1.290832468539311,2.1457865217391303,87.4370485546908,99.32838300000002,9.05161669729398,0.4496150314807892,0.1770025370630749,21.983775107814964
Sewage sludge,1.0,7.617956982197097,47.50803179368437,Windrow,7.0,Intermittent ,4.210797122302158,None,50.0,1335.0,None,27.32884658064516,Green waste,Green waste,29.0,14.0,None,19.0,0.0,None,0.1151110740273535,2.1457865217391303,26.88583583046204,97.86366900000004,8.188654969093111,0.4636379182338714,0.0967423521265823,1000000.0
Sewage sludge,6.0,7.215823669779585,32.84195269193644,Reactor,6.0,Intermittent ,4.210797122302158,None,72.38725498756202,973.0,None,27.32884658064516,Byproduct,Straw,98.0,33.0,Lime,38.0,1.0,Mg(OH)₂,0.3438472258155529,2.1457865217391303,30.533754298474456,100.55515700000004,7.978947122205811,0.4292374551296234,0.1566224946841045,1000000.0
Sewage sludge,3.0,3.395223303068126,0.0,Trough,8.0,Continuous,4.210797122302158,None,74.66989849995737,0.0,None,27.32884658064516,Plastic tube pieces,Straw,94.0,36.0,MgSO₄,42.9411167657366,0.0,Calcium magnesium phosphate fertilizer,1.542999745200026,2.1457865217391303,92.1424695843438,99.10081100000004,6.812337962998075,0.4553520977497101,0.192433799882138,23.152055388187488
Sewage sludge,0.0,2.038880508084131,0.0,Windrow,11.38781946740815,Continuous,4.210797122302158,None,66.0,0.0,None,27.32884658064516,Woody peat,Green waste,130.0,23.0,Clay,28.0,0.0,Ca-superphosphate,0.4350395258339912,2.1457865217391303,30.42858588247461,99.35480100000002,5.426256198973026,0.4548949301242828,0.1453214332028221,1000000.0
Sewage sludge,0.0,6.918117763178822,0.0,Trough,10.862751577727522,Continuous,4.210797122302158,None,80.840065154711,0.0,None,27.328846580645163,Sawdust,Green waste,112.0,46.0,Clay,25.1863207349408,1.0,DCD,1.853617540392091,2.1457865217391303,22.88451786033821,99.23234200000005,4.970247119325762,0.4548949301242828,0.1636576959215924,1000000.0
Sewage sludge,0.0,3.2659498199403787,0.0,Windrow,10.459808155238251,Continuous,4.210797122302158,None,72.28125485880199,0.0,None,27.32884658064516,Green Waste,Green waste,116.0,20.0,Gypsum,30.0,1.0,None,0.1963767467992283,2.1457865217391303,74.4612361589605,99.38433100000005,5.242247286792884,0.4125278294086456,0.1348385361864527,1000000.0
Sewage sludge,1.0,8.57172239636134,0.0,Windrow,5.0,Continuous,4.210797122302158,None,71.5421726954477,0.0,None,27.32884658064516,Husk,Byproduct,18.0,17.0,LB Culture,15.0,1.0,Potassium phosphate,1.9540752223095716,2.1457865217391303,24.298111373411317,99.47692700000005,7.475606428038469,0.398319810628891,0.1602244054608013,1000000.0
