V5_Ventilation rate (L/min/kg iniDW),Additive_3,Application Rate (%DW),Additive_1,V2_Ventilation Interval (min),V3_Ventilation Duration (min),V4_Ventilation Day,M1_is Enclosed,Turning times,Material_2,Material_Main, Composting Method,Additive_2,Compost volume (m3),Period (d),Initial GI (%),Additive_4,Initial C/N (%),Initial pH,Material_3,Initial Moisture Content (%),V1_Ventilation Type,Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
1.5417440696590845,None,7.53201717309568,Organic acid,322.0,10.668397876515671,15.0,0.0,5.0,Sawdust,Swine manure,Trough,MgO,0.6277154746460176,40.0,27.32884658064516,None,36.0,11.928364688338975,Green waste,72.04018374369669,Intermittent ,2.0952942734506244,32.3349912437791,107.32194400000004,8.738076512138505,0.9995697140693665,0.1272929164205916,1000000.0
0.4333649105210204,None,5.348898504231869,Urea,895.0,12.684947913938233,13.0,1.0,9.0,Green Waste,Swine manure,Reactor,Calcium magnesium phosphate fertilizer,0.6277154746460176,43.0,27.32884658064516,None,17.0,9.824079901941849,Byproduct,65.0,Intermittent ,2.0952942734506244,75.32559120028615,107.56881000000004,7.275912395278451,0.723660945892334,0.1520547036505955,1000000.0
0.5629768688102621,None,5.918361019259773,Sodium salt,508.0,1.4752524113414056,19.0,1.0,8.0,None,Swine manure,Trough,Organic acid,0.6277154746460176,42.0,27.32884658064516,None,29.694431328943203,5.444493291599797,Mature compost,50.0,Intermittent ,2.0952942734506244,76.07670275987559,107.41801800000006,10.45641576352977,0.4328639209270477,0.1283177988305074,1000000.0
1.6911400319177634,None,6.374306435561899,Sand,0.0,0.0,40.0,0.0,8.0,Straw,Swine manure,Trough,None,0.6277154746460176,46.0,27.32884658064516,None,40.0,8.53399350882809,Mature compost,52.0,Continuous,2.0952942734506244,38.7809275731818,105.00072000000004,8.999257704758868,0.6948458552360535,0.177263332415722,1000000.0
0.8079653935666549,None,5.8795716336319135,Calcium magnesium phosphate fertilizer,1052.0,10.003471787138254,15.0,1.0,15.0,Straw,Swine manure,Reactor,Calcium magnesium phosphate fertilizer,0.6277154746460176,32.0,27.32884658064516,None,40.08103723712833,7.0,Byproduct,62.0,Intermittent ,2.0952942734506244,83.98156779691622,105.37868600000002,8.355874969316792,0.4234427511692047,0.1526595913547642,26.02492461144545
0.0,None,8.6528224691286,MgHPO₄,0.0,0.0,0.0,0.0,1.0,Plastic tube pieces,Swine manure,Windrow,Potassium phosphate,0.6277154746460176,44.0,27.32884658064516,None,13.0,11.816717966897496,Mature compost,64.0,None,2.0952942734506244,36.93605014296842,105.53145500000004,9.307321532846396,0.6160627603530884,0.1651178780589805,1000000.0
1.1868292012696624,None,6.162875444279262,MgSO₄,1104.0,22.31353432845285,41.0,1.0,6.0,Plastic tube pieces,Swine manure,Windrow,Calcium magnesium phosphate fertilizer,0.6277154746460176,44.0,27.32884658064516,None,33.0,9.036274585747671,Green waste,72.69494733124128,Intermittent ,2.0952942734506244,21.08203674551238,106.76232200000004,8.860173214152399,0.4111776947975158,0.1384912060192288,1000000.0
0.7138594397752795,None,3.5484409665210137,Gypsum,192.0,17.438278419195235,17.0,1.0,0.0,Straw,Swine manure,Reactor,DCD,0.6277154746460176,22.0,27.32884658064516,None,16.0,6.0,Poultry manure,51.0,Intermittent ,2.0952942734506244,81.44642910570025,107.06219300000002,8.355874969316792,0.4198821783065796,0.1759164234142867,1000000.0
1.4590902743814638,None,7.569065637789237,Clay,133.0,47.82712270108652,39.0,0.0,20.0,Woody peat,Swine manure,Windrow,Organic acid,0.6277154746460176,45.0,27.32884658064516,None,32.0,9.899445924346493,Poultry manure,74.40059662971552,Intermittent ,2.0952942734506244,60.91385864682773,105.02547000000004,8.393159843725842,0.4297129213809967,0.1763634298376107,1000000.0
0.928640075272234,None,9.041132802940895,Inorganic acid,1110.0,6.99591317964172,7.0,0.0,0.0,Woody peat,Swine manure,Trough,Mg(OH)₂,0.6277154746460176,27.0,27.32884658064516,None,18.0,6.0,Green waste,69.0,Intermittent ,2.0952942734506244,34.41952159587709,107.213393,8.55636018450719,0.3987388014793396,0.1382150634083846,1000000.0
0.7402482997495414,None,6.173903581509346,MgCl₂,53.0,27.540872359153965,0.0,0.0,3.0,Husk,Swine manure,Trough,DCD,0.6277154746460176,30.0,27.32884658064516,None,31.0,8.551215369789382,None,67.0,Intermittent ,2.0952942734506244,70.30033630784988,107.52957900000004,8.689536309929874,0.5936675071716309,0.1543359244915935,1000000.0
1.6271747264545644,None,2.5658768390609663,MgCl₂,871.0,58.85083982050334,23.0,1.0,5.0,Green Waste,Swine manure,Windrow,Calcium magnesium phosphate fertilizer,0.6277154746460176,41.0,27.32884658064516,None,44.21806461652948,9.77962513308186,Byproduct,63.0,Intermittent ,2.0952942734506244,92.64985757408388,107.695112,7.159864620652119,1.1100467443466189,0.1362674699087548,1000000.0
0.0642271684918593,None,5.05788783474975,Zeolite,669.0,30.97254310165925,15.0,1.0,6.0,Soil,Swine manure,Reactor,Ca-superphosphate,0.6277154746460176,24.0,27.32884658064516,None,35.0,8.098515579630964,Mature compost,64.72968795762623,Intermittent ,2.0952942734506244,82.45627458163315,106.53834200000004,8.355874969316792,0.6504696607589722,0.0956827680036987,1000000.0
1.4127966946282575,None,5.952763199324735,LB Culture,1007.0,25.612025224691187,3.0,1.0,23.0,Plastic tube pieces,Swine manure,Reactor,Organic acid,0.6277154746460176,31.0,27.32884658064516,None,23.0,11.134348159120297,Green waste,67.0,Intermittent ,2.0952942734506244,25.061978940011336,104.90629100000002,9.023373554933746,0.4087613224983215,0.1762322736460845,1000000.0
0.1302484930470844,None,2.0009445507453885,LB Culture,1267.0,0.564387333732852,12.0,1.0,26.0,Green waste,Swine manure,Trough,Microbiological agent,0.6277154746460176,28.0,27.32884658064516,None,40.53685768526063,11.879089355828732,None,58.0,Intermittent ,2.0952942734506244,84.93664577160952,106.64499200000002,7.275912395278451,0.7958754301071167,0.1664066722108471,27.334483317135
1.2796098333747343,None,6.193352970902227,Zeolite,0.0,1.0837379060801378,3.0,0.0,3.0,Woody peat,Swine manure,Trough,DCD,0.6277154746460176,44.0,27.328846580645163,None,42.68563906945849,5.481974204860766,Mature compost,70.04198354698515,Continuous,2.0952942734506244,90.33344466717335,104.71260000000004,9.047400240999549,0.3852767050266266,0.1519083083721885,1000000.0
1.7918791289322278,None,9.989408275668476,Biochar,143.0,11.092869800133837,4.0,1.0,0.0,None,Swine manure,Reactor,DCD,0.6277154746460176,23.0,27.32884658064516,None,39.0,11.26224274378715,Byproduct,53.0,Intermittent ,2.0952942734506244,15.717013533860678,108.01867200000004,10.07027554030294,0.9738898873329164,0.1883825380869771,1000000.0
0.0508507228102705,None,4.208395082233452,Forsterite,704.0,24.49718842532824,3.0,0.0,26.0,Straw,Swine manure,Windrow,DCD,0.6277154746460176,26.0,27.32884658064516,None,21.0,10.464461006924989,Byproduct,58.0,Intermittent ,2.0952942734506244,61.83589193414495,105.18528100000005,8.51907531009814,0.5856946706771851,0.1264801750066809,1000000.0
1.1715263958890931,None,4.310797267361355,Sodium phosphates,1224.0,13.52204827565852,16.0,1.0,0.0,Soil,Swine manure,Reactor,Biochar,0.6277154746460176,36.0,27.328846580645163,None,33.0,8.52425681358862,Byproduct,54.7940707374717,Intermittent ,2.0952942734506244,20.445764932950738,108.31593100000003,9.054097621124091,0.4210643470287323,0.120612932333279,1000000.0
1.5135484670754646,None,3.2403874128322583,Clay,156.0,40.82653687717704,23.0,0.0,10.0,Green waste,Swine manure,Trough,Ca-superphosphate,0.6277154746460176,33.0,27.32884658064516,None,39.0,11.39523949547996,Poultry manure,56.0,Intermittent ,2.0952942734506244,70.22969099686146,107.53800000000004,7.159864620652119,1.0468379259109497,0.1699981629710754,1000000.0
0.5943239626309105,None,3.697939740659406,Ca-superphosphate,702.0,14.45394411684074,8.0,1.0,14.0,Byproduct,Swine manure,Trough,Biochar,0.6277154746460176,45.0,27.32884658064516,None,29.0,7.0,Byproduct,60.0,Intermittent ,2.0952942734506244,37.45290627955346,105.76392100000004,7.20707327897402,0.3445140421390533,0.1838342156606791,1000000.0
1.99279827051386,None,5.523584062946313,Sulfur,711.0,3.699320832616686,10.0,0.0,12.0,Soil,Swine manure,Trough,Biochar,0.6277154746460176,48.0,27.32884658064516,None,27.0,8.0,Byproduct,55.0,Intermittent ,2.0952942734506244,31.41998511463276,105.21424200000004,9.17637787209896,0.988469123840332,0.1488054756310854,1000000.0
