Additive_3,M1_is Enclosed,Initial GI (%),V1_Ventilation Type,Material_2,Turning times, Composting Method,Period (d),V4_Ventilation Day,V3_Ventilation Duration (min),Additive_4,Application Rate (%DW),Initial Moisture Content (%),Additive_2,Compost volume (m3),Material_3,Material_Main,Additive_1,Initial pH,V2_Ventilation Interval (min),V5_Ventilation rate (L/min/kg iniDW),Initial C/N (%),Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
None,0.0,27.32884658064516,None,Woody peat,2.0,Windrow,46.0,0.0,0.0,None,4.498500470778455,63.0,Ca-superphosphate,0.0996875,Green waste,Digestate,Biochar,11.136455082193006,0.0,0.0,18.0,2.754411318174137,48.0091779335757,94.17611100000008,7.1359070060604886,1.1535820960998535,0.1026854614397466,1000000.0
None,1.0,27.32884658064516,None,Woody peat,27.0,Reactor,55.0,0.0,0.0,None,9.465108967121528,73.59196356516618,MgSO₄,0.0996875,Green waste,Digestate,Biochar,8.673277174429003,0.0,0.0,39.0,2.754411318174137,64.02334515658333,92.48245800000008,9.352702560113688,1.1591051816940308,0.1616840753936613,1000000.0
None,1.0,27.32884658064516,None,Plastic tube pieces,10.0,Reactor,118.0,0.0,0.0,None,9.474019838293303,69.0,DCD,0.0996875,Green waste,Digestate,Ca-superphosphate,5.0,0.0,0.0,25.0,2.754411318174137,30.51852046323793,93.35625000000007,8.98972717488938,1.1460490226745603,0.1469679914241904,1000000.0
None,1.0,27.32884658064516,None,Green waste,12.0,Trough,74.0,0.0,0.0,None,4.010226697706198,53.0,Biochar,0.0996875,Mature compost,Digestate,Ca-superphosphate,10.219049769736085,0.0,0.0,28.000000000000004,2.754411318174137,61.54486872899422,95.12114400000004,10.463796610478926,1.124563694000244,0.1702164639543899,1000000.0
None,1.0,27.32884658064516,None,None,2.0,Reactor,112.0,0.0,0.0,None,3.7126941575510672,63.0,Biochar,0.0996875,Green waste,Digestate,Urea,10.18903776373677,0.0,0.0,35.0,2.754411318174137,29.27394089821784,93.41641100000004,9.61661785047088,1.1264116764068604,0.1492807157035331,1000000.0
None,1.0,27.32884658064516,None,Husk,21.0,Windrow,14.0,0.0,0.0,None,2.014185297070185,77.01726944371939,None,0.0996875,Green waste,Digestate,Ca-superphosphate,4.801086104407049,0.0,0.0,30.0,2.754411318174137,26.401138411188988,93.28821000000008,10.18884256819831,1.145125389099121,0.1531580589164571,1000000.0
None,0.0,27.32884658064516,None,None,1.0,Windrow,95.0,0.0,0.0,None,9.224267064194228,64.0,MgSO₄,0.0996875,Green waste,Digestate,Gypsum,6.0,0.0,0.0,12.0,2.754411318174137,21.42257172502005,92.28111700000004,5.228126064778158,1.1533756256103516,0.0576646185610095,1000000.0
None,1.0,27.32884658064516,None,Green Waste,7.0,Windrow,63.0,0.0,0.0,None,2.4095460103900037,55.0,Ca-superphosphate,0.0996875,Green waste,Digestate,Ca-superphosphate,8.661955371241527,0.0,0.0,11.0,2.754411318174137,98.7254649610025,94.09832100000004,7.227272727254375,1.1400699615478516,0.1185315190309545,1000000.0
None,1.0,27.32884658064516,None,Plastic tube pieces,17.0,Windrow,29.0,0.0,0.0,None,4.67899272868026,57.0,DCD,0.0996875,Mature compost,Digestate,Ca-superphosphate,5.0,0.0,0.0,38.0,2.754411318174137,29.733319001327537,93.24003600000007,9.352702560113688,1.144163966178894,0.1601959994273689,1000000.0
None,1.0,27.32884658064516,None,Sawdust,17.0,Reactor,124.0,0.0,0.0,None,8.216905710216745,66.0,Biochar,0.0996875,Mature compost,Digestate,Mg(OH)₂,9.098822513205072,0.0,0.0,21.0,2.754411318174137,43.9076472006163,93.27951800000004,9.91105654761898,1.1308361291885376,0.16400580895327,1000000.0
None,1.0,27.32884658064516,Continuous,Green Waste,1.0,Reactor,115.0,36.0,0.0,None,4.56623556018737,64.0,Biochar,0.0996875,Poultry manure,Digestate,Lime,8.439765374729205,0.0,0.8599597968271573,36.0,2.754411318174137,51.62105508959229,93.30019700000004,11.92909275545519,1.1517179012298584,0.1941036049196542,1000000.0
None,1.0,27.32884658064516,None,Plastic tube pieces,1.0,Reactor,42.0,0.0,0.0,None,9.552955026436903,59.0,Gypsum,0.0996875,Poultry manure,Digestate,MgO,10.49755753281773,0.0,0.0,23.0,2.754411318174137,48.42209810700527,92.78944200000002,10.35932896888382,1.1526883840560913,0.1774475255298944,1000000.0
None,1.0,27.32884658064516,Intermittent ,Green Waste,1.0,Trough,23.0,2.0,42.01853350000267,None,6.654243365975455,74.16555293968733,Ca-superphosphate,0.0996875,Mature compost,Digestate,MgSO₄,7.0,8.0,2.5760483871223343,36.0,2.754411318174137,54.72817178121544,93.974198,9.755699037147888,0.6201406121253967,0.1695425388056107,1000000.0
None,1.0,27.32884658064516,None,Woody peat,8.0,Reactor,89.0,0.0,0.0,None,3.490316064783107,56.0,Biochar,0.0996875,Green waste,Digestate,Clay,9.736517399724695,0.0,0.0,40.16629781903818,2.754411318174137,110.63450532191192,93.41641100000004,9.61661785047088,1.1215511560440063,0.1501572413620356,21.57797447292733
None,1.0,27.32884658064516,None,None,13.0,Reactor,71.0,0.0,0.0,None,2.693850814900392,83.53037875385427,Ca-superphosphate,0.0996875,Byproduct,Digestate,Biochar,5.0,0.0,0.0,42.086698363399655,2.754411318174137,115.92407831672894,93.96189100000008,9.352702560113688,1.1681076288223269,0.1837785824993818,18.78000437893068
None,0.0,27.328846580645163,Continuous,Plastic tube pieces,0.0,Trough,69.0,59.0,0.0,None,6.683193759454207,54.0,Biochar,0.0996875,Green waste,Digestate,Sulfur,9.056860330935509,0.0,3.425353225250997,31.0,2.754411318174137,60.66529839312962,93.953942,9.325274023686209,1.2278037071228027,0.1192089472121694,1000000.0
None,1.0,27.32884658064516,None,Plastic tube pieces,31.0,Reactor,89.0,0.0,0.0,None,8.715694123471012,65.0,Ca-superphosphate,0.0996875,Mature compost,Digestate,Biochar,7.0,0.0,0.0,27.0,2.754411318174137,44.67719497903855,93.97648600000008,10.199881320121731,1.1585148572921753,0.1806850324162486,1000000.0
None,1.0,27.32884658064516,None,Woody peat,0.0,Trough,121.0,0.0,0.0,None,6.850411436022113,62.0,Microbiological agent,0.0996875,Byproduct,Digestate,Biochar,8.0,0.0,0.0,40.0,2.754411318174137,16.329790266577977,95.20845500000009,10.36540803198868,1.182857632637024,0.1507424941328219,1000000.0
None,1.0,27.32884658064516,None,Straw,27.0,Trough,110.0,0.0,0.0,None,9.535220767351326,75.53741785389252,Biochar,0.0996875,Mature compost,Digestate,Sand,8.987700607213693,0.0,0.0,25.0,2.754411318174137,89.18815405307102,93.27951800000004,10.033952075779824,1.131426453590393,0.1745453479001966,1000000.0
None,0.0,27.32884658064516,None,Soil,0.0,Windrow,88.0,0.0,0.0,None,5.2728759293849805,58.0,Biochar,0.0996875,Green waste,Digestate,Sodium salt,9.032554633227535,0.0,0.0,16.0,2.754411318174137,44.8466302930413,94.29526500000004,9.679183135446817,1.1311254501342771,0.0860810346405912,1000000.0
None,1.0,27.32884658064516,None,Plastic tube pieces,29.0,Reactor,103.0,0.0,0.0,None,3.169110606257231,68.0,None,0.0996875,Mature compost,Digestate,Ca-superphosphate,10.736615651453835,0.0,0.0,26.000000000000004,2.754411318174137,89.3055827909542,92.89991900000008,8.929488941822417,1.152613401412964,0.1415899425460348,1000000.0
None,1.0,27.32884658064516,Continuous,Woody peat,0.0,Windrow,35.0,8.0,0.0,None,3.729559985194358,71.55000975852346,Biochar,0.0996875,Straw,Digestate,Inorganic acid,9.907068463222334,0.0,0.566286013483033,20.0,2.754411318174137,23.594637344476112,93.623511,11.066565845667244,1.118468165397644,0.152444498749769,1000000.0
None,1.0,27.32884658064516,None,Plastic tube pieces,14.0,Reactor,117.0,0.0,0.0,None,3.95098874563174,56.0,Biochar,0.0996875,Mature compost,Digestate,Sand,10.460023278361287,0.0,0.0,20.0,2.754411318174137,16.482698927676196,93.30019700000004,10.219472564403736,1.1246118545532229,0.1602340934053412,1000000.0
None,1.0,27.32884658064516,Intermittent ,Husk,1.0,Reactor,19.0,5.0,25.02895113081982,None,8.352284853347108,69.0,Biochar,0.0996875,Byproduct,Digestate,Sulfur,10.442804668449998,544.0,1.7829993887862492,10.0,2.754411318174137,76.22770587040594,93.772119,13.47817679710501,0.6444559097290039,0.1395243098035317,1000000.0
None,1.0,27.32884658064516,Continuous,Woody peat,26.0,Trough,27.0,3.0,0.0,None,6.812106251892252,67.0,Biochar,0.0996875,Byproduct,Digestate,Ca-superphosphate,7.0,0.0,1.336431030679969,14.0,2.754411318174137,20.730231022949685,95.74910300000003,8.200046284699804,1.1798193454742432,0.1415663354098437,1000000.0
None,1.0,27.32884658064516,Continuous,Plastic tube pieces,0.0,Windrow,48.0,34.0,0.0,None,2.053308137986806,78.15389983343445,Biochar,0.0996875,Mature compost,Digestate,Organic acid,6.0,0.0,1.026671946289674,11.0,2.754411318174137,101.62961639452548,93.813666,10.936248786644295,1.205254077911377,0.096176611353727,1000000.0
None,0.0,27.32884658064516,None,Byproduct,0.0,Windrow,17.0,0.0,0.0,None,2.6566342875464395,58.0,Biochar,0.0996875,Mature compost,Digestate,Biochar,8.401159913774556,0.0,0.0,21.0,2.754411318174137,87.64646568425437,93.73664900000004,9.868005661693164,1.1294677257537842,0.1253651616248763,1000000.0
None,1.0,27.32884658064516,None,Straw,4.0,Windrow,115.0,0.0,0.0,None,5.08320772777026,66.0,Biochar,0.0996875,Straw,Digestate,MgCl₂,10.00883801458947,0.0,0.0,10.0,2.754411318174137,95.83508317218212,92.83286800000003,8.54228070032037,1.1282304525375366,0.1564042035677078,1000000.0
None,1.0,27.32884658064516,None,Straw,10.0,Reactor,53.0,0.0,0.0,None,9.448472430862564,81.87032798255048,Biochar,0.0996875,Poultry manure,Digestate,Ca-superphosphate,8.590306755833632,0.0,0.0,40.0,2.754411318174137,64.60453258752526,94.34761000000005,9.61661785047088,1.1323575973510742,0.1947946190830078,1000000.0
None,1.0,27.32884658064516,Continuous,Soil,31.0,Reactor,81.0,29.0,0.0,None,6.387002072358382,68.0,Biochar,0.0996875,None,Digestate,Biochar,11.28938046178973,0.0,0.8040406865731833,24.0,2.754411318174137,42.90006483433095,93.68403766666674,10.828187760503493,1.1626414060592651,0.1697963799314535,1000000.0
None,1.0,27.32884658064516,None,Green waste,12.0,Reactor,90.0,0.0,0.0,None,2.611702759589617,70.31611065461082,Biochar,0.0996875,Mature compost,Digestate,Sodium salt,9.81116822463222,0.0,0.0,37.0,2.754411318174137,81.68242222266312,93.23215700000004,9.61661785047088,1.1239413022994995,0.1474881251084487,1000000.0
None,0.0,27.32884658064516,Continuous,Woody peat,0.0,Trough,63.0,2.0,0.0,None,9.442809363307216,75.34642427665446,MgO,0.0996875,Green waste,Digestate,Labile carbon source,9.338151835682291,0.0,1.0779367285927215,24.0,2.754411318174137,97.91943415991076,92.49276200000004,7.734775954889755,1.158513069152832,0.1437554640912396,1000000.0
None,1.0,27.328846580645163,Continuous,Woody peat,13.0,Windrow,85.0,29.0,0.0,None,7.155666117874177,79.90117028683764,Biochar,0.0996875,Byproduct,Digestate,Inorganic acid,11.27995239965323,0.0,1.0165371008650987,19.0,2.754411318174137,46.24576447096674,93.061297,12.22728388746871,1.1821906566619873,0.1819839446881864,1000000.0
None,1.0,27.328846580645163,None,Green Waste,1.0,Windrow,116.0,0.0,0.0,None,2.5724032324586847,83.06663336134118,None,0.0996875,Green waste,Digestate,Sulfur,10.25750721250226,0.0,0.0,34.0,2.754411318174137,69.63411478991787,93.22762400000003,10.36540803198868,1.153368592262268,0.1432409430504708,1000000.0
None,1.0,27.32884658064516,None,Sawdust,11.0,Reactor,86.0,0.0,0.0,None,3.3237988474916422,64.0,Biochar,0.0996875,Byproduct,Digestate,Potassium phosphate,9.846600347845978,0.0,0.0,32.0,2.754411318174137,37.82976051829311,93.41641100000004,9.61661785047088,1.1713619232177734,0.1454821901732391,1000000.0
None,1.0,27.32884658064516,None,Straw,1.0,Reactor,74.0,0.0,0.0,None,5.611432581973293,71.00278513297016,Calcium magnesium phosphate fertilizer,0.0996875,Green waste,Digestate,Clay,8.932096756493566,0.0,0.0,45.368880683661736,2.754411318174137,124.96455844796986,93.22722000000005,10.36540803198868,1.1576842069625854,0.1725619566105074,18.599724776873916
None,1.0,27.328846580645163,None,Straw,9.0,Reactor,95.0,0.0,0.0,None,5.723088410067116,67.0,DCD,0.0996875,Green waste,Digestate,Biochar,8.0,0.0,0.0,25.0,2.754411318174137,93.1670845325339,92.48245800000008,8.98972717488938,1.1591051816940308,0.166515589941894,1000000.0
None,1.0,27.32884658064516,None,Straw,2.0,Reactor,91.0,0.0,0.0,None,5.180371262811295,80.338811561271,Ca-superphosphate,0.0996875,Byproduct,Digestate,Ca-superphosphate,7.0,0.0,0.0,40.75220070998624,2.754411318174137,112.2483228760902,94.55793100000004,9.352702560113688,1.179755687713623,0.1745684740039295,15.61555454764191
None,1.0,27.32884658064516,None,None,20.0,Trough,81.0,0.0,0.0,None,8.025592823149625,51.0,Biochar,0.0996875,Poultry manure,Digestate,MgSO₄,8.670487195530447,0.0,0.0,33.0,2.754411318174137,75.99092722898507,92.52666300000004,9.61661785047088,1.129570245742798,0.1485678671260791,1000000.0
None,1.0,27.32884658064516,None,Green Waste,0.0,Trough,67.0,0.0,0.0,None,4.8629534547331525,73.32413304028948,MgO,0.0996875,Byproduct,Digestate,Forsterite,9.797321085303654,0.0,0.0,16.0,2.754411318174137,66.36331339530479,93.15101400000005,8.976089660105831,1.175056219100952,0.1336752106505063,1000000.0
None,1.0,27.32884658064516,None,Sawdust,0.0,Trough,114.0,0.0,0.0,None,6.058914992058452,74.9673474179121,Ca-superphosphate,0.0996875,Straw,Digestate,Potassium phosphate,5.0,0.0,0.0,39.0,2.754411318174137,95.11403652813146,93.46197100000003,10.36540803198868,1.147633075714111,0.1542728108352757,1000000.0
None,1.0,27.32884658064516,None,Sawdust,14.0,Windrow,126.0,0.0,0.0,None,5.158525105225012,51.0,Biochar,0.0996875,Mature compost,Digestate,Zeolite,9.474227551887566,0.0,0.0,32.0,2.754411318174137,79.38426257608799,93.27951800000004,9.61661785047088,1.1286391019821167,0.1505813748442018,1000000.0
None,1.0,27.32884658064516,Intermittent ,Green Waste,1.0,Reactor,68.0,48.0,14.0246979828774,None,5.332479421781054,77.98062862993014,Biochar,0.0996875,Straw,Digestate,Mature compost,10.396926033548995,737.0,1.587497027415635,18.0,2.754411318174137,81.61166062191191,93.534192,15.335604586208994,0.4275093674659729,0.1677235240344385,1000000.0
None,1.0,27.32884658064516,Continuous,Green Waste,7.0,Trough,110.0,1.0,0.0,None,7.5021632453332705,59.0,Biochar,0.0996875,Mature compost,Digestate,Clay,6.0,0.0,0.6443047127536743,35.0,2.754411318174137,71.76228030547813,93.11184200000004,9.61661785047088,1.126137137413025,0.1701968278737505,1000000.0
None,1.0,27.32884658064516,None,Plastic tube pieces,5.0,Reactor,125.0,0.0,0.0,None,5.668353814351968,52.0,Calcium magnesium phosphate fertilizer,0.0996875,Green waste,Digestate,Biochar,7.0,0.0,0.0,21.0,2.754411318174137,64.49207977185438,92.87402800000008,8.866831646728537,1.1563178300857544,0.1949379568106571,1000000.0
None,1.0,27.32884658064516,None,Green Waste,23.0,Windrow,60.0,0.0,0.0,None,8.507736737040265,73.24514587970002,Biochar,0.0996875,Mature compost,Digestate,Organic acid,6.0,0.0,0.0,40.29858088539454,2.754411318174137,110.99886729708666,93.11184200000004,9.61661785047088,1.1280221939086914,0.1534593741375024,19.986844221902288
None,1.0,27.328846580645163,None,Plastic tube pieces,1.0,Reactor,73.0,0.0,0.0,None,7.355149728631085,68.0,Gypsum,0.0996875,Mature compost,Digestate,MgHPO₄,10.56529679761497,0.0,0.0,30.0,2.754411318174137,16.27948512750334,93.17945000000005,11.201548040073302,1.1550785303115845,0.1646880675549915,1000000.0
None,1.0,27.32884658064516,None,Woody peat,29.0,Windrow,40.0,0.0,0.0,None,6.221680340604313,62.0,Ca-superphosphate,0.0996875,Green waste,Digestate,Ca-superphosphate,8.049882282766596,0.0,0.0,24.0,2.754411318174137,63.20077652759367,94.16636100000004,9.346623497008828,1.1569558382034302,0.1658374824322433,1000000.0
None,0.0,27.32884658064516,Continuous,Green waste,0.0,Trough,102.0,52.0,0.0,None,3.4474380364060577,58.0,Biochar,0.0996875,Byproduct,Digestate,Sulfur,6.714885827801216,0.0,0.4723106828494821,17.0,2.754411318174137,78.03334435217224,93.59252700000005,12.688605830728717,1.2473305463790894,0.0768621543821514,1000000.0
None,0.0,27.32884658064516,Continuous,Husk,10.0,Trough,133.0,64.0,0.0,None,6.254665486129609,57.0,Biochar,0.0996875,Straw,Digestate,Sulfur,9.439809492366551,0.0,0.962059037297024,20.0,2.754411318174137,30.692283107161728,92.54107800000004,11.784957659410328,1.1554462909698486,0.1597423256476065,1000000.0
None,1.0,27.32884658064516,None,Straw,11.0,Trough,120.0,0.0,0.0,None,8.046767964879649,73.60547155640376,Biochar,0.0996875,Byproduct,Digestate,Phosphogypsum,5.0,0.0,0.0,29.0,2.754411318174137,52.34185729612363,93.36246600000004,10.463796610478926,1.168322205543518,0.1685691561791029,1000000.0
None,1.0,27.328846580645163,None,Soil,6.0,Reactor,19.0,0.0,0.0,None,6.410561962111737,60.00000000000001,Biochar,0.0996875,Poultry manure,Digestate,Microbiological agent,5.0,0.0,0.0,29.0,2.754411318174137,74.88127571031161,92.78227300000002,10.463796610478926,1.1207752227783203,0.1976582478881904,1000000.0
None,0.0,27.32884658064516,None,Green Waste,3.0,Trough,108.0,0.0,0.0,None,8.272987193767976,79.16406510593231,Biochar,0.0996875,Straw,Digestate,Lime,9.6255823215253,0.0,0.0,37.0,2.754411318174137,76.0610857151536,92.61721600000004,9.309237343620756,1.131426453590393,0.1531140583098143,1000000.0
None,1.0,27.32884658064516,None,Straw,0.0,Trough,73.0,0.0,0.0,None,7.231167522976285,66.0,Ca-superphosphate,0.0996875,Mature compost,Digestate,Ferric salt,8.0,0.0,0.0,42.45392044281763,2.754411318174137,116.93555896856124,93.446768,10.36540803198868,1.158539891242981,0.1611958828869618,16.959017129966725
None,0.0,27.32884658064516,None,Straw,29.0,Windrow,99.0,0.0,0.0,None,3.049986333692788,62.0,None,0.0996875,Byproduct,Digestate,Ca-superphosphate,7.0,0.0,0.0,19.0,2.754411318174137,55.75559173043936,93.07646800000006,8.153232590039712,1.1780046224594116,0.0979332169562525,1000000.0
None,0.0,27.32884658064516,None,None,31.0,Windrow,17.0,0.0,0.0,None,2.4049768585829767,82.38053189838371,Biochar,0.0996875,Green waste,Digestate,Mature compost,6.0,0.0,0.0,31.0,2.754411318174137,98.19494841769824,92.97579800000004,9.309237343620756,1.1126526594161987,0.1257303405201312,1000000.0
None,0.0,27.32884658064516,Intermittent ,Woody peat,1.0,Windrow,76.0,0.0,41.408297498797374,None,3.74016099406296,51.0,Biochar,0.0996875,None,Digestate,Urea,9.455848342570809,3.0,1.809842768213107,35.0,2.754411318174137,98.06723287603558,93.90076600000002,10.389864157364132,0.4862794578075409,0.1428089034732814,1000000.0
None,0.0,27.32884658064516,None,Straw,9.0,Trough,89.0,0.0,0.0,None,6.829044146556234,53.0,Potassium phosphate,0.0996875,Poultry manure,Digestate,Biochar,8.0,0.0,0.0,12.0,2.754411318174137,105.68748451442536,92.34083900000005,4.987061946835219,1.1568896770477295,0.0814207691218896,1000000.0
None,1.0,27.32884658064516,None,Green Waste,22.0,Reactor,19.0,0.0,0.0,None,5.372199580427447,82.20943094943502,Biochar,0.0996875,Mature compost,Digestate,Urea,7.0,0.0,0.0,40.06359129794448,2.754411318174137,110.35160931776116,93.07368200000003,9.61661785047088,1.1323575973510742,0.142423150121132,25.20666891283505
None,1.0,27.32884658064516,None,Sawdust,19.0,Reactor,61.0,0.0,0.0,None,8.507611491964479,67.0,Biochar,0.0996875,Green waste,Digestate,MgHPO₄,8.695550737894031,0.0,0.0,19.0,2.754411318174137,43.455541032437,93.10685600000004,11.708451343524873,1.1323575973510742,0.1575763839945223,1000000.0
None,1.0,27.32884658064516,Intermittent ,Sawdust,1.0,Windrow,97.0,79.0,43.06711280755594,None,7.214616837746816,67.0,Biochar,0.0996875,Poultry manure,Digestate,Urea,9.520218549247048,840.0,1.445116579186892,24.0,2.754411318174137,17.546894706812527,93.362016,14.500794012016312,0.4337242543697357,0.1617629738890152,1000000.0
None,1.0,27.32884658064516,None,Sawdust,1.0,Trough,66.0,0.0,0.0,None,4.98894675832721,77.78083764700307,Biochar,0.0996875,Green waste,Digestate,Ferric salt,6.0,0.0,0.0,26.0,2.754411318174137,59.18122216478948,95.169247,10.98641931458785,1.1287773847579956,0.1476457348765842,1000000.0
None,1.0,27.32884658064516,None,None,1.0,Reactor,101.0,0.0,0.0,None,5.989229397012778,70.26139097519045,Microbiological agent,0.0996875,Green waste,Digestate,Ca-superphosphate,8.0,0.0,0.0,34.0,2.754411318174137,95.13435343636206,95.40831100000004,10.36540803198868,1.1583013534545898,0.1859632756227063,1000000.0
None,1.0,27.32884658064516,None,Green Waste,0.0,Trough,43.0,0.0,0.0,None,4.793152781279451,59.0,None,0.0996875,Mature compost,Digestate,Potassium phosphate,5.0,0.0,0.0,17.0,2.754411318174137,17.85665343611324,92.63665700000004,10.38882325835463,1.1457480192184448,0.105612693495393,1000000.0
None,1.0,27.32884658064516,Continuous,None,20.0,Windrow,98.0,53.0,0.0,None,8.387212775256199,57.0,Biochar,0.0996875,Poultry manure,Digestate,Sodium salt,10.73706087812992,0.0,1.334580669624026,21.0,2.754411318174137,84.77310432713712,92.85216400000004,11.70242896813608,1.153669357299805,0.1558727881311266,1000000.0
None,1.0,27.328846580645163,None,Soil,1.0,Reactor,100.0,0.0,0.0,None,3.274261942214536,58.94069544982625,Inorganic acid,0.0996875,None,Digestate,Biochar,6.911519756192645,0.0,0.0,20.64309167182715,2.754411318174137,16.035515048443568,95.23845300000004,10.394515656528942,1.1519299745559692,0.1424991042693701,1000000.0
None,0.0,27.32884658064516,Continuous,Woody peat,0.0,Trough,94.0,10.0,0.0,None,1.830456616582032,71.3018325557659,Biochar,0.0996875,Green waste,Digestate,Ca-superphosphate,10.922876727175977,0.0,0.1612282801750903,19.0,2.754411318174137,50.04478386828207,94.44891600000004,11.943630127063363,1.1106513738632202,0.0838827456855097,1000000.0
None,0.0,27.32884658064516,None,Woody peat,7.0,Trough,130.0,0.0,0.0,None,4.085413416074207,77.80679468144332,Ca-superphosphate,0.0996875,None,Digestate,Clay,11.902149690186356,0.0,0.0,44.15472726055709,2.754411318174137,121.62028051737056,91.95834800000004,7.112491779694532,1.152613401412964,0.1535772495096492,19.836665539701407
None,1.0,27.328846580645163,None,Straw,0.0,Reactor,66.0,0.0,0.0,None,4.701597478065784,50.0,Biochar,0.0996875,Straw,Digestate,Zeolite,8.745885861999938,0.0,0.0,19.0,2.754411318174137,45.509645339721125,94.95919500000002,12.701216904908105,1.1311542987823486,0.1479932043438005,1000000.0
None,1.0,27.32884658064516,None,Husk,12.0,Reactor,67.0,0.0,0.0,None,5.746910858974951,70.0,Biochar,0.0996875,Straw,Digestate,Biochar,5.0,0.0,0.0,24.0,2.754411318174137,104.89353164695731,94.54368900000004,10.390848397899273,1.1224194765090942,0.2030873586938639,1000000.0
None,1.0,27.32884658064516,None,Soil,7.0,Reactor,68.0,0.0,0.0,None,5.088961395089642,50.0,Ca-superphosphate,0.0996875,Straw,Digestate,Ca-superphosphate,10.00580038781083,0.0,0.0,12.0,2.754411318174137,83.05266007109087,93.37476800000006,7.207332816762617,1.1518850326538086,0.125128626470897,1000000.0
None,1.0,27.32884658064516,None,Green waste,5.0,Trough,71.0,0.0,0.0,None,9.494488149500343,55.0,Biochar,0.0996875,Poultry manure,Digestate,Carbonatite,7.0,0.0,0.0,10.0,2.754411318174137,35.66587414420321,92.98943200000004,8.54228070032037,1.130142092704773,0.1382368484007079,1000000.0
None,0.0,27.328846580645163,Intermittent ,None,1.0,Trough,95.0,55.0,0.0350703828071119,None,9.216091150266006,70.55313004054486,Biochar,0.0996875,Green waste,Digestate,Urea,8.204288142999657,678.0,0.1914004491155599,12.0,2.754411318174137,17.25015647744982,92.14499800000004,11.857052725293634,0.4390131533145904,0.1117446808004646,1000000.0
None,0.0,27.32884658064516,None,Plastic tube pieces,0.0,Trough,13.0,0.0,0.0,None,9.734798689925212,77.49776831181848,Biochar,0.0996875,Straw,Digestate,Biochar,8.0,0.0,0.0,29.0,2.754411318174137,80.70910094653878,95.49701200000004,10.864587584628906,1.13550066947937,0.1443421736314397,1000000.0
None,0.0,27.32884658064516,Continuous,Husk,1.0,Trough,101.0,0.0,0.0,None,2.4716364211518504,69.0,Ca-superphosphate,0.0996875,None,Digestate,Zeolite,7.0,0.0,1.9071868040327955,15.0,2.754411318174137,73.62264204672232,93.220068,4.972953756560242,1.143040657043457,0.0999400084119228,1000000.0
None,1.0,27.32884658064516,None,Woody peat,22.0,Reactor,107.0,0.0,0.0,None,9.276158130544005,78.82026632795069,Biochar,0.0996875,Poultry manure,Digestate,MgSO₄,10.226341826518553,0.0,0.0,21.0,2.754411318174137,47.46454583590816,92.83621800000004,9.91105654761898,1.128820776939392,0.1910686275921352,1000000.0
None,1.0,27.32884658064516,None,Straw,4.0,Reactor,108.0,0.0,0.0,None,7.584520249739456,50.0,Biochar,0.0996875,Straw,Digestate,Gypsum,9.015160293825922,0.0,0.0,20.0,2.754411318174137,14.562740973075396,92.81218900000005,10.199532653911977,1.1286391019821167,0.1879731872353174,1000000.0
None,0.0,27.32884658064516,None,None,6.0,Windrow,45.0,0.0,0.0,None,4.775048518070016,73.39785125510201,MgO,0.0996875,Byproduct,Digestate,Ca-superphosphate,8.45191100021283,0.0,0.0,24.0,2.754411318174137,46.90826811436205,92.68489800000006,7.106412716589675,1.179755687713623,0.1619918737177861,1000000.0
None,0.0,27.32884658064516,Continuous,Green waste,11.0,Windrow,64.0,3.0,0.0,None,3.896082385406592,70.0,None,0.0996875,Byproduct,Digestate,Biochar,9.743202432663324,0.0,0.514925283601551,24.0,2.754411318174137,77.18572515285415,92.96274600000008,7.106412716589675,1.1700646877288818,0.1870146716656079,1000000.0
None,1.0,27.32884658064516,Continuous,Green waste,23.0,Reactor,91.0,2.0,0.0,None,7.321427211559113,53.0,Biochar,0.0996875,Straw,Digestate,Biochar,10.346958590653674,0.0,1.3742082427473443,13.0,2.754411318174137,54.15980496165888,93.88193400000009,8.200046284699804,1.1279414892196655,0.1529758534081635,1000000.0
None,1.0,27.32884658064516,None,Straw,31.0,Trough,94.0,0.0,0.0,None,7.103695924632467,72.06419444647669,Biochar,0.0996875,Green waste,Digestate,Ca-superphosphate,6.0,0.0,0.0,45.35990543597352,2.754411318174137,124.93983692415404,95.78726300000004,9.61661785047088,1.1280221939086914,0.1585086357437033,19.20749439381685
None,1.0,27.32884658064516,None,Husk,24.0,Reactor,43.0,0.0,0.0,None,8.91903432384143,60.0,Biochar,0.0996875,Green waste,Digestate,Gypsum,7.0,0.0,0.0,28.0,2.754411318174137,62.925866564002334,93.18989600000003,10.463796610478926,1.1322723627090454,0.1619872692535826,1000000.0
None,1.0,27.32884658064516,None,Husk,21.0,Windrow,111.0,0.0,0.0,None,7.270396919646937,50.0,Organic acid,0.0996875,Mature compost,Digestate,Biochar,8.0,0.0,0.0,39.0,2.754411318174137,70.06860898291096,92.36624400000008,9.332762649621928,1.1563178300857544,0.1765437357909938,1000000.0
