Turning times,Initial C/N (%),V2_Ventilation Interval (min),Additive_3,V4_Ventilation Day,V1_Ventilation Type,Application Rate (%DW),Additive_2,Material_3,V5_Ventilation rate (L/min/kg iniDW),Additive_4,Compost volume (m3),Material_Main,Initial Moisture Content (%),Material_2, Composting Method,Initial GI (%),V3_Ventilation Duration (min),Period (d),Initial pH,Additive_1,M1_is Enclosed,Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
21.0,23.0,0.0,None,45.0,Continuous,9.405558494375684,Potassium phosphate,Mature compost,1.8213218121043449,None,0.08,Goat manure,50.0,Straw,Reactor,27.32884658064516,0.0,85.0,6.0,Urea,1.0,0.875,24.463612800885347,106.85902900000002,5.433128234223001,0.643724262714386,0.1887363425100257,1000000.0
7.0,18.0,0.0,None,46.0,Continuous,9.366981463157163,Inorganic acid,Green waste,0.0199998296863832,None,0.08,Goat manure,79.10891009691437,Woody peat,Windrow,27.32884658064516,0.0,81.0,8.0,Organic acid,1.0,0.875,21.219749545356425,105.173267,7.033923661046395,0.6845153570175171,0.1902190047643598,1000000.0
25.0,12.0,0.0,None,76.0,Continuous,2.792915964050437,Gypsum,Green waste,1.712687825357383,None,0.08,Goat manure,64.0,Straw,Windrow,27.32884658064516,0.0,104.0,8.0,Phosphogypsum,0.0,0.875,30.231280831761143,107.71632,6.784164241976144,0.5823831558227539,0.160052117577795,1000000.0
7.0,11.0,0.0,None,51.0,Continuous,9.38867494938559,Biochar,Mature compost,1.7502721857478003,None,0.08,Goat manure,79.810228743701,Green waste,Reactor,27.32884658064516,0.0,117.0,8.319799395463475,Sodium phosphates,1.0,0.875,16.394037423680757,108.806428,7.206025563455303,0.6845153570175171,0.1951994940110729,1000000.0
3.0,22.09698963578247,0.0,None,34.0,Continuous,4.675988356096428,DCD,Straw,0.136512951109061,None,0.08,Goat manure,56.0,Green Waste,Windrow,27.328846580645163,0.0,60.0,5.0,Sodium salt,0.0,0.875,4.4165135917350185,109.634795,6.146842403341082,0.6774006485939026,0.1728221914443666,1000000.0
30.0,30.0,0.0,None,32.0,Continuous,7.172401607573161,Biochar,Green waste,0.4337565675132291,None,0.08,Goat manure,70.0,Straw,Trough,27.32884658064516,0.0,103.0,8.0,Urea,1.0,0.875,32.71590738916665,108.69525,6.75167981025776,0.6058701276779175,0.2117536127758155,1000000.0
0.0,28.0,0.0,None,33.0,Continuous,7.821809461331662,Ca-superphosphate,Poultry manure,0.8588038632814741,None,0.08,Goat manure,52.0,Straw,Trough,27.32884658064516,0.0,100.0,9.5594388462631,Lignite,0.0,0.875,21.495953590009776,103.976298,3.4875713155551,0.1937172561883926,0.1733645183320737,1000000.0
15.0,21.0,0.0,None,9.0,Continuous,2.878389758956012,Mg(OH)₂,Green waste,1.271984477194869,None,0.08,Goat manure,70.0,Soil,Windrow,27.32884658064516,0.3265532313023059,101.0,6.0,Zeolite,1.0,0.875,12.2429832469754,108.479988,2.3151788628247583,0.7217022776603699,0.2268599713224895,1000000.0
1.0,19.0,0.0,None,3.0,Continuous,5.807652567922741,DCD,Poultry manure,0.9707953237314294,None,0.08,Goat manure,68.0,Straw,Windrow,27.328846580645163,0.0,125.0,10.688381530683486,Urea,1.0,0.875,34.49879708971626,107.285129,6.572375056358664,0.3808284997940063,0.1837919661875243,1000000.0
8.0,33.0,0.0,None,16.0,Continuous,6.593142123738901,Microbiological agent,Green waste,0.1798514787088903,None,0.08,Goat manure,82.82344325637575,Straw,Trough,27.32884658064516,0.0,102.0,7.084974053144663,Sodium salt,1.0,0.875,24.7397867859374,107.88344700000005,6.75167981025776,0.5294650793075562,0.2028188871832438,1000000.0
11.0,17.0,0.0,None,81.0,Continuous,2.5576348897953736,Biochar,Mature compost,1.2712093913842788,None,0.08,Goat manure,79.94795813196218,Sawdust,Trough,27.32884658064516,0.0,98.0,8.0,Sand,1.0,0.875,33.59496282403484,108.413356,6.039919879856204,0.5497182011604309,0.2190239066292501,1000000.0
26.0,20.0,0.0,None,67.0,Continuous,9.93072315768666,Ca-superphosphate,Byproduct,1.7140155875319525,None,0.08,Goat manure,54.0,Husk,Reactor,27.32884658064516,0.0,78.0,8.002364208353887,Sodium phosphates,1.0,0.875,14.888134087590068,108.721681,7.216505343698484,0.6426041722297668,0.2046359078790395,1000000.0
12.0,39.0,0.0,None,16.0,Continuous,4.09662627803534,Inorganic acid,Poultry manure,0.5287327776289352,None,0.08,Goat manure,82.60932848180629,Sawdust,Windrow,27.328846580645163,0.0,117.0,7.0,Potassium phosphate,0.0,0.875,12.421646085343268,105.582077,6.0852309752587805,0.5497182011604309,0.1773427043721256,1000000.0
3.0,15.0,0.0,None,27.0,Continuous,2.488346923514926,Biochar,None,1.1410628532257967,None,0.08,Goat manure,56.0,Soil,Reactor,27.32884658064516,0.0,79.0,6.0,Sand,1.0,0.875,7.256942268394517,109.80836000000004,7.6960262855959956,0.6778478026390076,0.176415294816074,1000000.0
14.0,38.18679567290625,0.0,None,17.0,Continuous,8.96104710675425,Ca-superphosphate,Straw,1.210330110556561,None,0.08,Goat manure,54.0,Husk,Trough,27.32884658064516,0.0,111.0,8.67035204653798,Sand,1.0,0.875,19.99739513022112,104.75558700000002,6.274505751801249,0.640779972076416,0.1900126064202474,1000000.0
4.0,16.0,0.0,None,45.0,Continuous,7.984131913715093,Inorganic acid,Mature compost,0.5684572670292098,None,0.08,Goat manure,65.0,Byproduct,Reactor,27.32884658064516,0.0,88.0,8.134271957427956,Sodium salt,1.0,0.875,33.31721171752419,109.03423,6.984266355194449,0.6545161604881287,0.1760476675170696,1000000.0
5.0,18.0,0.0,None,65.0,Continuous,6.110281654553212,Calcium magnesium phosphate fertilizer,Mature compost,1.9890073862012143,None,0.08,Goat manure,67.0,Green Waste,Windrow,27.32884658064516,0.0,94.0,8.417786426487018,Sodium salt,1.0,0.875,18.98574926856943,108.696382,6.146842403341082,0.6422831416130066,0.1717401617943486,1000000.0
8.0,13.0,0.0,None,44.0,Continuous,9.725092414000995,Potassium phosphate,Green waste,1.894024723880213,None,0.08,Goat manure,83.97145368082717,None,Windrow,27.32884658064516,0.0,105.0,8.0,Sand,0.0,0.875,25.524612374793865,105.53804600000004,6.511540275345246,0.608771562576294,0.1689471721712414,1000000.0
24.0,25.0,997.0,None,51.0,Intermittent ,4.018392504421043,Organic acid,Green waste,1.5680292962315798,None,0.08,Goat manure,61.0,Straw,Windrow,27.32884658064516,4.124696500606482,107.0,7.0,Sand,1.0,0.875,27.314132812520697,107.60827600000002,7.507866200662182,0.912811279296875,0.1551503176067576,1000000.0
25.0,19.95398388384698,0.0,None,52.0,Continuous,3.422113838075888,Biochar,Poultry manure,0.7421064917750873,None,0.08,Goat manure,72.71757808559093,Husk,Windrow,27.32884658064516,0.0,54.0,7.0,Urea,1.0,0.875,25.15546606684961,109.01035499999998,6.14449551990007,0.545119047164917,0.1914820484315832,1000000.0
25.0,40.54730499210677,0.0,None,56.0,Continuous,7.62778755448651,Calcium magnesium phosphate fertilizer,Mature compost,0.2029295227457941,None,0.08,Goat manure,71.1147727272891,Straw,Trough,27.328846580645163,0.0,95.0,7.0,Zeolite,1.0,0.875,35.47889186809343,110.69772500000003,6.75167981025776,0.5876650810241699,0.1909181062768397,24.132216596614956
15.0,38.0,0.0,None,56.0,Continuous,4.846317427534704,Ca-superphosphate,Mature compost,0.269419873742426,None,0.08,Goat manure,66.0,Woody peat,Reactor,27.32884658064516,0.0,103.0,9.52171593029803,Sulfur,1.0,0.875,28.105239792225397,106.891219,7.693679402154983,0.5618592500686646,0.183355365370091,1000000.0
14.0,24.0,0.0,None,62.0,Continuous,9.825192920417331,Ca-superphosphate,Mature compost,0.7524386378418457,None,0.08,Goat manure,53.0,Husk,Reactor,27.32884658064516,0.0,69.0,11.29468770407033,Sulfur,1.0,0.875,27.757594807910984,106.893159,4.52133702119428,0.6426041722297668,0.1809057973985529,1000000.0
25.0,25.0,0.0,None,46.0,Continuous,3.2308173790338497,MgO,Byproduct,0.5600040463573461,None,0.08,Goat manure,53.0,Straw,Reactor,27.32884658064516,0.0,62.0,7.0,Sodium salt,1.0,0.875,34.01820658842023,108.18034500000002,4.998511079650791,0.525324821472168,0.21052884533628,1000000.0
4.0,16.0,0.0,None,14.0,Continuous,4.607545294701082,Biochar,Mature compost,0.5024526517320016,None,0.08,Goat manure,71.84241752661048,Husk,Windrow,27.32884658064516,0.0,82.0,11.041337498830316,Sand,0.0,0.875,4.823572574024626,108.411505,6.146842403341082,0.6607433557510376,0.1499869737719986,1000000.0
28.0,32.0,0.0,None,17.0,Continuous,6.958863624432006,Ca-superphosphate,Poultry manure,0.9336277365649666,None,0.08,Goat manure,74.07056139068068,Husk,Trough,27.32884658064516,0.0,25.0,5.0,Phosphogypsum,0.0,0.875,19.01312922576394,107.29011200000004,6.039919879856204,0.5569530129432678,0.1778219527323045,1000000.0
8.0,43.40315995650234,335.0,None,6.0,Intermittent ,5.852820957308901,Inorganic acid,Poultry manure,1.333111769736084,None,0.08,Goat manure,56.0,Woody peat,Windrow,27.32884658064516,0.5100303728553279,19.0,6.876217409646431,Zeolite,1.0,0.875,37.97776496193955,108.64711300000003,1.7802576211266732,0.7484307885169983,0.1719262571082067,26.48329433095108
20.0,40.99468248391199,0.0,None,39.0,Continuous,4.01638584805409,DCD,Poultry manure,1.5967440206340338,None,0.08,Goat manure,65.0,Soil,Reactor,27.32884658064516,0.0,92.0,5.0,Sodium phosphates,1.0,0.875,35.870347173422985,108.35082900000002,7.693679402154983,0.5618592500686646,0.2157019643878014,27.049843460235472
4.0,32.0,0.0,None,47.0,Continuous,8.06376500138889,DCD,Byproduct,1.0389388056790445,None,0.08,Goat manure,83.91753961607623,None,Windrow,27.328846580645163,0.0231139693690811,70.0,10.968918658068551,Potassium phosphate,0.0,0.875,12.89656311535014,108.6343565,5.985548305860315,0.7078885436058044,0.1581804847637725,1000000.0
29.0,23.0,0.0,None,26.0,Continuous,3.840928740131425,None,None,1.7614336397880932,None,0.08,Goat manure,73.61243947459869,Woody peat,Trough,27.32884658064516,1.3102253411999758,52.0,7.0,Sodium salt,1.0,0.875,4.255870284004108,107.88716899999996,7.997476346957693,0.6973154544830322,0.2378301138374028,1000000.0
5.0,39.0,0.0,None,6.0,Continuous,9.32149510141318,Organic acid,Green waste,0.2731614947020355,None,0.08,Goat manure,67.0,Husk,Trough,27.32884658064516,0.0,74.0,6.0,Sand,0.0,0.875,14.915541916141368,107.76146200000004,6.276852635242261,0.7219135761260986,0.1784964224770246,1000000.0
4.0,33.0,0.0,None,20.0,Continuous,2.6723197979208173,Mg(OH)₂,Poultry manure,1.474193649191891,None,0.08,Goat manure,51.0,Woody peat,Windrow,27.32884658064516,0.0,123.0,6.0,Sodium salt,1.0,0.875,18.170742050995223,108.04184,3.819109688341646,0.6643374562263489,0.2192970491664745,1000000.0
26.0,23.0,0.0,None,39.0,Continuous,3.0222452701029625,Biochar,Poultry manure,0.6331334102443265,None,0.08,Goat manure,78.42758971896248,Green waste,Windrow,27.32884658064516,0.0,87.0,10.123648883385616,MgCl₂,0.0,0.875,22.560500510299835,104.391673,6.14449551990007,0.5497182011604309,0.173880732032983,1000000.0
21.0,10.0,0.0,None,47.0,Continuous,5.854541384535889,Gypsum,Green waste,0.2193171927641288,None,0.08,Goat manure,84.09454482244627,Husk,Windrow,27.32884658064516,0.0,68.0,7.0,Sulfur,1.0,0.875,32.70153853143266,111.00811200000004,6.072404311574588,0.5528213381767273,0.1693944863153444,1000000.0
1.0,27.0,0.0,None,42.0,Continuous,4.622861997135863,Biochar,Byproduct,1.9128945709110232,None,0.08,Goat manure,65.18193164797172,Byproduct,Trough,27.328846580645163,0.0,95.0,11.565589398975424,Zeolite,1.0,0.875,23.82142576382861,108.115515,5.756039485913244,0.0628476217389106,0.2028021991523968,1000000.0
25.0,35.0,1365.0,None,14.0,Intermittent ,2.2913214449028434,DCD,Byproduct,1.4783763601594364,None,0.08,Goat manure,80.79229945338743,Plastic tube pieces,Windrow,27.32884658064516,1.7353082127865882,103.0,6.0,Sodium salt,1.0,0.875,18.37745797420355,111.06190700000003,7.180172726631247,0.709732174873352,0.1798176537890951,1000000.0
4.0,35.0,0.0,None,35.0,Continuous,7.054707636333331,Mg(OH)₂,Straw,1.9700795322130376,None,0.08,Goat manure,71.21607102093179,Husk,Trough,27.32884658064516,0.0,68.0,4.560493641499544,Urea,1.0,0.875,31.66517166944497,107.16128900000004,6.042266763297216,0.7114275693893433,0.2098690626844888,1000000.0
19.0,22.05330058794068,0.0,None,48.0,Continuous,7.98961209436018,Potassium phosphate,Byproduct,1.8548208141146536,None,0.08,Goat manure,81.89135060043915,Woody peat,Reactor,27.32884658064516,0.0,90.0,7.0,Sand,1.0,0.875,18.17285371996573,106.874545,7.89371068478215,0.5720387697219849,0.2230726195823495,1000000.0
8.0,40.69903929930244,0.0,None,19.0,Continuous,2.576730449052445,Calcium magnesium phosphate fertilizer,Straw,0.233225334972208,None,0.08,Goat manure,79.79630502570127,Straw,Reactor,27.32884658064516,0.0,131.0,8.25447419600392,Microbiological agent,1.0,0.875,35.611659386889635,104.78889000000002,7.693679402154983,0.6413038969039917,0.2439532049744331,20.23731068175197
2.0,16.0,0.0,None,18.0,Continuous,5.706133505525414,Mg(OH)₂,Mature compost,0.9317804585894915,None,0.08,Goat manure,66.0,Sawdust,Reactor,27.32884658064516,0.0,108.0,8.0,Sodium salt,1.0,0.875,15.33086067755027,108.480558,6.984266355194449,0.6678638458251953,0.1895752548780593,1000000.0
18.0,40.0,0.0,None,43.0,Continuous,7.075087559464238,Biochar,Green waste,0.3669262105502333,None,0.08,Goat manure,54.0,Byproduct,Reactor,27.32884658064516,0.0,60.0,8.0,Sulfur,1.0,0.875,22.866649967903125,108.588086,6.981919471753437,0.5709154605865479,0.1974400143342977,1000000.0
8.0,14.0,0.0,None,36.0,Continuous,4.3704984730043686,MgSO₄,Byproduct,0.7042807553255159,None,0.08,Goat manure,58.0,Straw,Trough,27.32884658064516,0.0,126.0,5.0,Zeolite,0.0,0.875,24.40988564706123,107.34421400000004,6.75167981025776,0.5548952221870422,0.1513511072312323,1000000.0
6.0,18.0,0.0,None,75.0,Continuous,5.443827612849189,Inorganic acid,Mature compost,1.2548533974015486,None,0.08,Goat manure,83.97652826147356,Straw,Trough,27.32884658064516,0.0,120.0,4.396266737177146,Urea,0.0,0.875,30.93288748524334,108.96631000000004,6.754026693698772,0.6419693231582642,0.1955053005512038,1000000.0
19.0,13.493268106126752,0.0,None,16.0,Continuous,6.320874674207429,Ca-superphosphate,Mature compost,1.0671089099746522,None,0.08,Goat manure,67.63474374743392,Green Waste,Reactor,27.328846580645163,0.0,81.0,11.667153391205233,Mg(OH)₂,1.0,0.875,17.556068479049987,105.722824,6.969092808069246,0.545119047164917,0.2112946328282643,1000000.0
7.0,30.0,0.0,None,72.0,Continuous,7.09475783450407,Mg(OH)₂,Straw,0.9253734739867124,None,0.08,Goat manure,51.0,Plastic tube pieces,Windrow,27.32884658064516,0.0,81.0,6.0,Urea,0.0,0.875,25.05371241694157,106.28065900000004,3.107349757940097,0.7253184914588928,0.181398865907145,1000000.0
25.0,21.0,0.0,None,16.0,Continuous,6.737820508973267,Gypsum,Byproduct,0.7661870342308097,None,0.08,Goat manure,77.21482898807663,Sawdust,Reactor,27.32884658064516,0.0,122.0,7.0,Zeolite,1.0,0.875,9.027740690131152,110.50573500000002,6.981919471753437,0.5569530129432678,0.2196146322069992,1000000.0
7.0,39.0,0.0,None,73.0,Continuous,5.146752716312176,None,Green waste,0.08978337176703,None,0.08,Goat manure,58.0,Byproduct,Windrow,27.328846580645163,0.0,109.0,6.0,Phosphogypsum,1.0,0.875,17.640075579327785,105.65516100000002,6.087577858699793,0.585443377494812,0.1752701915300077,1000000.0
4.0,39.0,0.0,None,71.0,Continuous,5.545975221000935,Biochar,Mature compost,0.1065933095454816,None,0.08,Goat manure,58.0,Green waste,Trough,27.32884658064516,0.0,118.0,7.611104233555282,Urea,1.0,0.875,31.65210151456907,112.98535600000002,6.042266763297216,0.6739571690559387,0.1866675413674253,1000000.0
5.0,26.0,0.0,None,83.0,Continuous,6.158837857826307,Potassium phosphate,Byproduct,1.4302339879971817,None,0.08,Goat manure,65.86188501245977,Woody peat,Reactor,27.32884658064516,0.0,109.0,6.0,Sodium phosphates,1.0,0.875,33.33024920898667,107.77337200000004,7.896057568223162,0.691878080368042,0.219934197590172,1000000.0
6.0,33.516577214164705,0.0,None,4.0,Continuous,3.463151327318012,Ca-superphosphate,None,1.549392809358044,None,0.08,Goat manure,59.0,None,Windrow,27.32884658064516,0.895043375565443,124.0,8.0,Urea,0.0,0.875,23.40798649868792,110.42690200000004,7.92832853491438,0.7791847586631775,0.1859506742018148,1000000.0
16.0,11.0,0.0,None,1.0,Continuous,7.386448455313251,Gypsum,Byproduct,0.3454741687496043,None,0.08,Goat manure,70.61418920811155,Woody peat,Trough,27.32884658064516,0.0,98.0,7.613255271069932,Phosphogypsum,0.0,0.875,23.018094361662776,109.26621400000002,6.738094361473713,0.604098916053772,0.1808915004908582,1000000.0
6.0,17.0,1061.0,None,13.0,Intermittent ,6.637536445187926,Calcium magnesium phosphate fertilizer,Green waste,0.5618690205910426,None,0.08,Goat manure,71.83899996786334,Sawdust,Trough,27.328846580645163,4.306024682977454,122.0,10.6540882954475,Sulfur,1.0,0.875,19.838266706279796,109.87161,7.077943970028394,0.9925280213356018,0.1402301962859873,1000000.0
4.0,19.0,0.0,None,13.0,Continuous,5.02359647082439,Biochar,Mature compost,0.3236118366547091,None,0.08,Goat manure,58.0,Byproduct,Trough,27.47892328438976,0.0,30.0,5.035037979578942,Zeolite,0.0,0.875,28.848084017122147,111.04282300000004,6.042266763297216,0.6084437370300293,0.173107203231717,1000000.0
2.0,35.0,0.0,None,6.0,Continuous,7.3463450878194525,Calcium magnesium phosphate fertilizer,Green waste,1.9397601971800689,None,0.08,Goat manure,65.0,Green Waste,Reactor,27.32884658064516,0.0,71.0,8.34235804211238,Organic acid,1.0,0.875,27.13787655260662,108.21160999999998,6.984266355194449,0.7382346391677856,0.2162543761088352,1000000.0
15.0,38.0,0.0,None,0.0,None,6.680023894011924,DCD,Mature compost,0.0,None,0.08,Goat manure,55.0,Soil,Windrow,27.32884658064516,0.0,108.0,8.0,Zeolite,0.0,0.875,24.64512069683342,104.264776,6.85549666520177,0.5907967686653137,0.129477777834553,1000000.0
1.0,34.0,0.0,None,21.0,Continuous,9.405149752693934,MgO,Poultry manure,1.360236279271856,None,0.08,Goat manure,66.0,Byproduct,Trough,27.32884658064516,0.0,66.0,8.0,Sodium salt,0.0,0.875,30.189182744615447,106.450846,5.990625357858291,0.095773845911026,0.2021622345617262,1000000.0
10.0,34.0,0.0,None,17.0,Continuous,7.13331440505524,Potassium phosphate,Byproduct,1.2154789222154594,None,0.08,Goat manure,79.59663966032352,Straw,Windrow,27.32884658064516,0.0,22.0,8.0,Sodium salt,0.0,0.875,16.599461247287348,106.542075,6.843566861858064,0.5902438163757324,0.1927990511073092,1000000.0
27.0,40.13745094029474,0.0,None,22.0,Continuous,4.415302229412929,Calcium magnesium phosphate fertilizer,None,0.1179892365654786,None,0.08,Goat manure,56.0,Byproduct,Trough,27.328846580645163,0.0,87.0,7.0,Potassium phosphate,1.0,0.875,35.1202695727579,107.638177,6.039919879856204,0.5101643800735474,0.2019530785811353,19.081791801444915
10.0,18.0,0.0,None,53.0,Continuous,8.694147806000826,Ca-superphosphate,None,0.1354253733156785,None,0.08,Goat manure,50.611531814213,Byproduct,Trough,27.32884658064516,0.0,126.0,7.769769737533418,Mg(OH)₂,1.0,0.875,13.230134420752035,105.79782600000004,3.57933742929705,0.5690083503723145,0.1721408299750406,1000000.0
13.0,29.0,0.0,None,28.0,Continuous,5.633070834322004,Biochar,Mature compost,1.7572455503168,None,0.08,Goat manure,60.0,Woody peat,Windrow,27.32884658064516,0.0,94.0,8.015037141367214,Sodium salt,1.0,0.875,24.20795727571392,108.921572,6.856255450301625,0.5823831558227539,0.2059410700932194,1000000.0
4.0,40.0,0.0,None,28.0,Continuous,7.599073347264278,Calcium magnesium phosphate fertilizer,Mature compost,1.5278004705140076,None,0.08,Goat manure,78.01975568836767,Green Waste,Windrow,27.32884658064516,0.0,127.0,6.0,Urea,1.0,0.875,20.484172020752265,112.16829600000004,6.146842403341082,0.7078885436058044,0.1748298910831494,1000000.0
4.0,38.0,0.0,None,35.0,Continuous,9.305160914415634,Biochar,Mature compost,0.79996026478468,None,0.08,Goat manure,58.0,Byproduct,Trough,27.32884658064516,0.0,62.0,8.0,Organic acid,1.0,0.875,29.652961447458598,108.104853,6.276852635242261,0.6672875881195068,0.2262099333010877,1000000.0
7.0,38.0,698.0,None,48.0,Intermittent ,7.841268164911438,Calcium magnesium phosphate fertilizer,Straw,1.167945535288655,None,0.08,Goat manure,54.0,Straw,Reactor,27.32884658064516,1.164262923180006,61.0,7.0,Phosphogypsum,1.0,0.875,5.169945925254502,108.306552,8.442927103942525,0.8072797060012817,0.1620180056202689,1000000.0
11.0,16.0,497.0,None,79.0,Intermittent ,8.424107195106886,Ca-superphosphate,Mature compost,0.3425232784734036,None,0.08,Goat manure,75.39105939777477,Green waste,Windrow,27.32884658064516,12.921240015361375,99.0,7.0,Urea,1.0,0.875,22.00531621531292,105.25064100000004,7.180172726631247,1.0942615270614624,0.1199159525867511,1000000.0
16.0,17.0,0.0,None,25.0,Continuous,5.277088891827558,Mg(OH)₂,Straw,1.784914896879024,None,0.08,Goat manure,54.0,Plastic tube pieces,Reactor,27.32884658064516,0.2669947215093681,113.0,8.376391729226953,Potassium phosphate,1.0,0.875,7.184654654622364,106.044317,2.0004433573891727,0.6977866291999817,0.1833592529868588,1000000.0
16.0,31.0,0.0,None,65.0,Continuous,4.334944689265225,Gypsum,Poultry manure,1.0427469593291945,None,0.08,Goat manure,53.0,Soil,Trough,27.32884658064516,0.0,121.0,7.0,Zeolite,0.0,0.875,32.933999819709825,108.53739500000002,4.056511487753556,0.5823831558227539,0.191756042642205,1000000.0
18.0,40.514070020328624,0.0,None,61.0,Continuous,3.20185575116935,Biochar,Poultry manure,1.951797963148939,None,0.08,Goat manure,65.0,Green Waste,Reactor,27.32884658064516,0.0,89.0,8.089492362674726,Urea,1.0,0.875,35.449811267787545,108.09526600000002,6.981919471753437,0.5618592500686646,0.1911688963275095,25.2053555326818
15.0,41.84284790531186,0.0,None,12.0,Continuous,9.374573834543044,Ca-superphosphate,Byproduct,1.7793631829714909,None,0.08,Goat manure,83.44807914432153,Woody peat,Trough,27.32884658064516,0.9644172528763644,87.0,8.0,Lime,0.0,1.2475772643275116,36.61249191714788,107.959305,1000000.0,1000000.0,1000000.0,1000000.0
6.0,19.0,398.0,None,57.0,Intermittent ,3.181483255537388,Organic acid,None,1.157751716976427,None,0.08,Goat manure,63.0,Soil,Reactor,27.32884658064516,3.7413407095502538,83.0,10.454911732620566,Potassium phosphate,1.0,0.875,19.433282115137764,105.85847,7.907237509069164,0.8149629235267639,0.1515759216709572,1000000.0
0.0,28.0,0.0,None,27.0,Continuous,5.032919892826347,Ca-superphosphate,Mature compost,1.5080436977211462,None,0.08,Goat manure,54.0,Green waste,Trough,27.32884658064516,0.0,126.0,8.879456051715346,Microbiological agent,0.0,0.875,4.607287372238876,106.80909199999998,5.756039485913244,0.1348734200000763,0.1848198009055567,1000000.0
12.0,10.0,0.0,None,81.0,Continuous,3.645502891883901,Ca-superphosphate,Poultry manure,0.4791200540899816,None,0.08,Goat manure,62.0,Plastic tube pieces,Windrow,27.32884658064516,0.0,81.0,7.0,Urea,1.0,0.875,20.49032427451903,109.18354,6.131668856215877,0.5854862928390503,0.1717109177721967,1000000.0
28.0,22.0,0.0,None,7.0,Continuous,7.86825185774409,Inorganic acid,Straw,1.2854774137534248,None,0.08,Goat manure,77.78406166167407,Woody peat,Trough,27.32884658064516,0.0,82.0,7.0,Sodium phosphates,1.0,0.875,10.506757148867138,106.08801900000002,6.75167981025776,0.5918170809745789,0.2239499023943689,1000000.0
14.0,16.0,0.0,None,67.0,Continuous,6.29901362084372,Calcium magnesium phosphate fertilizer,Mature compost,1.4375642742593042,None,0.08,Goat manure,58.0,Plastic tube pieces,Reactor,27.32884658064516,0.0,82.0,5.0,Sodium salt,1.0,0.875,18.73565995176872,110.10605100000002,6.981919471753437,0.5823831558227539,0.1838624896336382,1000000.0
4.0,29.0,0.0,None,4.0,Continuous,8.021281898879623,Biochar,Byproduct,1.6437339721858222,None,0.08,Goat manure,61.0,Green Waste,Reactor,27.32884658064516,0.0,32.0,10.091405693028952,MgSO₄,1.0,0.875,30.95838384868918,104.35643799999995,6.984266355194449,0.7328010201454163,0.2493689535039136,1000000.0
23.0,30.0,0.0,None,45.0,Continuous,9.003919510298394,Calcium magnesium phosphate fertilizer,Byproduct,1.6726894625209576,None,0.08,Goat manure,50.0,Husk,Windrow,27.32884658064516,0.0,74.0,10.317200368118913,Potassium phosphate,1.0,0.875,30.964525803421505,106.7167485,3.683913069340914,0.663949728012085,0.1670556630538539,1000000.0
4.0,24.0,0.0,None,0.0,None,3.778143925546901,Calcium magnesium phosphate fertilizer,Byproduct,0.0,None,0.08,Goat manure,64.0,Straw,Windrow,27.32884658064516,0.0,87.0,7.0,Urea,0.0,0.875,34.216525483949354,108.54127700000006,6.857843548642782,0.6785809993743896,0.1409667258523841,1000000.0
2.0,40.0,0.0,None,1.0,Continuous,8.086708131712454,Potassium phosphate,None,1.809830320335998,None,0.08,Goat manure,66.0,Husk,Reactor,27.32884658064516,0.0,116.0,5.0,Sodium phosphates,1.0,0.875,24.37630427473689,106.724713,7.183538852721759,0.757604718208313,0.2085364458593953,1000000.0
2.0,23.0,0.0,None,0.0,None,8.543860610616465,Gypsum,Byproduct,0.0,None,0.08,Goat manure,78.91376293344317,Green waste,Trough,27.32884658064516,0.0,95.0,10.17515401182235,Urea,0.0,0.875,4.710081151997039,105.454276,6.473921960247631,0.7125123739242554,0.1290560355680794,1000000.0
0.0,22.585821545181663,873.0,None,53.0,Intermittent ,4.018358018860044,Calcium magnesium phosphate fertilizer,Mature compost,1.439258459352636,None,0.08,Goat manure,82.5857213015289,Green waste,Reactor,27.32884658064516,56.80710705884696,69.0,8.886240209531667,Potassium phosphate,1.0,0.875,20.284155925195964,104.61016600000002,7.636327265023265,0.3527061939239502,0.1524652815951489,1000000.0
21.0,17.0,0.0,None,3.0,Continuous,5.036554185451011,Zeolite,Mature compost,0.2327155179157514,None,0.08,Goat manure,62.0,Soil,Reactor,27.32884658064516,0.0,67.0,5.0,Sulfur,1.0,0.875,10.353852771224794,106.98020900000004,7.89371068478215,0.5580961108207703,0.1562223876160315,1000000.0
6.0,35.0,0.0,None,0.0,None,6.048188427105004,Ca-superphosphate,Mature compost,0.0,None,0.08,Goat manure,57.0,Straw,Reactor,27.32884658064516,0.0,129.0,7.0,Sulfur,1.0,0.875,9.888336829233278,107.86931700000008,7.69526750049614,0.676568329334259,0.1875472531837587,1000000.0
21.0,45.43630574094144,0.0,None,55.0,Continuous,4.498677390133687,Organic acid,Poultry manure,0.3567649557456318,None,0.08,Goat manure,54.99999999999999,Plastic tube pieces,Windrow,27.32884658064516,0.0,63.0,5.0,Urea,0.0,0.875,39.75676752332376,104.896019,6.0852309752587805,0.5663873553276062,0.1601200050462292,27.043736703710856
19.0,42.59541861395371,0.0,None,22.0,Continuous,2.905797760349337,Biochar,Mature compost,1.3910041807243887,None,0.08,Goat manure,63.0,Straw,Reactor,27.32884658064516,0.0,47.0,7.0,Sand,1.0,0.875,37.2709912872095,108.81160300000002,7.693679402154983,0.5823831558227539,0.2362330690403297,26.858598652726705
