Additive_3,V4_Ventilation Day,V2_Ventilation Interval (min),Additive_1,V5_Ventilation rate (L/min/kg iniDW),Turning times,Additive_2,M1_is Enclosed,Material_Main,Material_2,Initial C/N (%),Additive_4,Application Rate (%DW),V1_Ventilation Type,Initial pH,Compost volume (m3),Material_3,Period (d),Initial Moisture Content (%),V3_Ventilation Duration (min),Initial GI (%), Composting Method,Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
None,72.0,0.0,MgO,0.6529417382705549,16.0,MgSO₄,0.0,Sheep manure,Soil,19.0,None,3.962198605618771,Continuous,7.0,0.045,Straw,118.0,70.0,0.0,27.328846580645163,Windrow,1.97,24.48077311055184,101.164599,19.417206914025883,0.8597584366798401,0.2140750861776045,1000000.0
None,0.0,0.0,Inorganic acid,0.714367487769715,20.0,Zeolite,0.0,Sheep manure,Soil,24.0,None,8.651805438979926,Continuous,5.0,0.045,Mature compost,66.0,55.0,0.0,27.32884658064516,Trough,1.97,36.91560104430426,102.140111,9.286279756011211,0.78298020362854,0.1969085163828102,1000000.0
None,12.0,0.0,Sulfur,1.7062748762323,8.0,Mg(OH)₂,1.0,Sheep manure,None,20.0,None,5.435554393866064,Continuous,10.73408727302168,0.045,Straw,114.0,74.06703092673008,0.0,27.32884658064516,Trough,1.97,51.756332971312446,101.17094100000004,19.008313117835243,0.9475162029266356,0.2270288429099216,1000000.0
None,5.0,0.0,Biochar,0.9416151381196054,30.0,Microbiological agent,0.0,Sheep manure,Sawdust,40.0,None,6.542469514237325,Continuous,7.0,0.045,Byproduct,82.0,62.0,0.0,27.32884658064516,Windrow,1.97,41.68989833964928,102.99014400000002,16.85070201330812,0.9197972416877748,0.2356658628394183,1000000.0
None,6.0,0.0,MgCl₂,1.2376018268616515,29.0,Potassium phosphate,1.0,Sheep manure,Plastic tube pieces,28.0,None,3.99197860816018,Continuous,8.568948526214193,0.045,Straw,83.0,52.0,0.0,27.32884658064516,Reactor,1.97,31.80546501003073,106.967249,12.504089184883467,0.7934895753860474,0.2294851088935119,1000000.0
None,1.0,0.0,MgSO₄,0.9464516284217016,4.0,MgSO₄,1.0,Sheep manure,Plastic tube pieces,11.0,None,8.692876320878145,Continuous,10.648585953170668,0.045,Straw,132.0,74.53369825404828,0.0,27.32884658064516,Reactor,1.97,58.11711767773512,108.220067,19.981892660306336,0.765142560005188,0.2267283508550195,1000000.0
None,0.0,0.0,Carbonatite,1.1330051604906728,25.0,Mg(OH)₂,0.0,Sheep manure,Green waste,22.0,None,2.0455033217809406,Continuous,6.0,0.045,Straw,18.0,74.49496557037148,0.0,27.32884658064516,Windrow,1.97,44.59793477089342,107.06010300000004,7.8613758186522595,0.9530423283576964,0.1979268488168251,1000000.0
None,4.0,0.0,Potassium phosphate,1.4877562458039104,9.0,Ca-superphosphate,0.0,Sheep manure,Husk,43.188894090100575,None,4.238630953958733,Continuous,6.0,0.045,Straw,106.0,64.0,0.0,27.32884658064516,Trough,1.97,85.08212135749814,107.24558100000002,12.707233604447255,0.9901914596557616,0.2005297960808555,21.64541910383435
None,18.0,0.0,Microbiological agent,1.5749931720270192,12.0,Calcium magnesium phosphate fertilizer,1.0,Sheep manure,Husk,13.354889938195262,None,3.4149002823161547,Continuous,7.51107952164436,0.045,Straw,19.0,65.0,0.0,28.795285966815072,Reactor,1.97,49.38235737826178,101.256393,12.91499171518282,0.8544042110443115,0.2506811652822038,1000000.0
None,6.0,0.0,Clay,1.391809850981699,14.0,Microbiological agent,1.0,Sheep manure,None,29.0,None,7.472244392164,Continuous,9.387021945476455,0.045,Byproduct,26.0,53.0,0.0,27.32884658064516,Trough,1.97,34.030917444408686,102.54509000000002,12.025586983969696,1.1171122789382937,0.2535315742884593,1000000.0
None,9.0,0.0,Clay,1.0197330469057035,7.0,Microbiological agent,0.0,Sheep manure,Husk,22.0,None,6.518082843811071,Continuous,9.218294928121471,0.045,Straw,77.0,67.0,0.0,27.32884658064516,Trough,1.97,36.29065805585701,104.83965700000006,16.92594162907596,1.0090116262435913,0.2283827174873815,1000000.0
None,8.0,0.0,MgO,0.7294337605417813,25.0,Microbiological agent,1.0,Sheep manure,None,43.22162567285383,None,5.475331005526411,Continuous,8.908165955360552,0.045,Straw,117.0,59.0,0.0,27.32884658064516,Reactor,1.97,85.14660257552205,104.79332500000004,19.41236922741441,1.0280752182006836,0.2264655261482997,25.4773226443099
None,3.0,0.0,Urea,1.1276439958466105,26.0,Gypsum,1.0,Sheep manure,Woody peat,37.0,None,6.282175710119304,Continuous,6.0,0.045,Poultry manure,85.0,69.0,0.0,27.32884658064516,Reactor,1.97,64.74735570229763,103.112771,17.16033721511257,0.6983427405357361,0.2177822044592616,1000000.0
None,2.0,0.0,Sulfur,1.406463768721885,28.0,Inorganic acid,1.0,Sheep manure,Straw,10.729760216623117,None,9.9680217526492,Continuous,8.779815250233176,0.045,Byproduct,46.0,54.0,0.0,27.32884658064516,Windrow,1.97,34.30506592776209,102.515298,10.092363598547989,0.8503820300102234,0.1959873185339931,1000000.0
None,1.0,0.0,Potassium phosphate,1.2227371488995835,12.0,Gypsum,1.0,Sheep manure,Green waste,13.0,None,7.497673837239412,Continuous,9.752206147629568,0.045,Byproduct,51.0,58.0,0.0,27.32884658064516,Reactor,1.97,69.38382390428703,103.18330800000004,9.947161931875002,1.038161277770996,0.2091801762022935,1000000.0
None,9.0,0.0,Ca-superphosphate,1.5957585600553823,26.0,Calcium magnesium phosphate fertilizer,1.0,Sheep manure,Byproduct,30.0,None,9.600729216477164,Continuous,6.0,0.045,Straw,32.0,56.0,0.0,27.32884658064516,Windrow,1.97,30.9885208012186,104.27552400000002,9.95144241477256,0.8774687051773071,0.2262364424327185,1000000.0
None,46.0,0.0,Mature compost,1.7444081758500394,7.0,Inorganic acid,1.0,Sheep manure,Plastic tube pieces,25.0,None,2.209977877425998,Continuous,6.0,0.045,Straw,55.0,59.0,0.0,27.32884658064516,Reactor,1.97,76.03112480906577,101.04099400000004,14.8287449344847,0.7904940843582153,0.2355964319548948,1000000.0
None,68.0,0.0,Forsterite,1.4900588966738566,14.0,Inorganic acid,1.0,Sheep manure,Soil,39.0,None,2.365290037329273,Continuous,6.0,0.045,Straw,116.0,57.0,0.0,27.32884658064516,Windrow,1.97,10.807902876938064,101.093879,16.28361118678661,0.8215996623039246,0.2104172427276393,1000000.0
None,8.0,0.0,Sodium salt,1.3620490949248618,17.0,Zeolite,1.0,Sheep manure,Straw,26.0,None,3.996356888396525,Continuous,6.0,0.045,Byproduct,36.0,75.5395985825773,0.0,27.32884658064516,Windrow,1.97,52.95484980474923,100.54524400000004,19.50142440373915,0.935200810432434,0.2366949628063709,1000000.0
None,7.0,0.0,Sand,0.5616045295012266,3.0,Microbiological agent,1.0,Sheep manure,Green Waste,25.0,None,7.562838792644114,Continuous,8.431019030414092,0.045,Poultry manure,74.0,79.48130307570489,0.0,27.32884658064516,Reactor,1.97,34.81485068829574,102.35753400000002,16.045921824932975,1.0776455402374268,0.2011500702385473,1000000.0
None,2.0,0.0,Microbiological agent,0.7270299587598295,21.0,Zeolite,0.0,Sheep manure,Sawdust,36.0,None,2.7073215274084124,Continuous,8.847490875056117,0.045,Straw,25.0,69.0,0.0,27.32884658064516,Trough,1.97,17.813374035844976,108.024238,19.27017409764937,0.7620673179626465,0.2157652914234063,1000000.0
None,0.0,0.0,Carbonatite,0.7944543653539067,9.0,MgSO₄,0.0,Sheep manure,None,21.0,None,4.358848045334675,Continuous,5.0,0.045,Green waste,61.0,57.0,0.0,27.32884658064516,Windrow,1.97,12.415914238307272,102.889775,14.115624512162066,1.002272367477417,0.1836269350280125,1000000.0
None,3.0,0.0,Mg(OH)₂,1.8813747510224883,5.0,Ca-superphosphate,1.0,Sheep manure,Green waste,24.0,None,2.593059694155822,Continuous,8.502830431717737,0.045,Straw,16.0,68.0,0.0,27.32884658064516,Reactor,1.97,29.856208076806347,106.95015400000004,10.03235708427322,0.9607685804367064,0.2562393480713928,1000000.0
None,1.0,0.0,Lime,1.006325949205553,14.0,Potassium phosphate,1.0,Sheep manure,Green waste,36.0,None,7.320583843370313,Continuous,6.0,0.045,Green waste,22.0,69.0,0.2089129547817722,27.32884658064516,Windrow,1.97,61.59582535104268,104.20204800000003,12.435722112931511,0.9721575975418092,0.2269276195484881,1000000.0
None,5.0,1261.0,Ca-superphosphate,1.0801718468260395,7.0,MgSO₄,1.0,Sheep manure,Husk,23.0,None,3.8905517713677016,Intermittent ,7.0,0.045,Straw,102.0,52.0,4.728551072042125,27.32884658064516,Reactor,1.97,76.66104710273586,103.057949,7.0750775147006895,1.1125757694244385,0.1759468054478669,1000000.0
None,7.0,0.0,Lignite,0.6375003875692908,4.0,Zeolite,1.0,Sheep manure,Husk,26.0,None,6.014934492263947,Continuous,5.0,0.045,Green waste,46.0,52.0,0.0,27.32884658064516,Reactor,1.97,74.59625229975656,102.04857300000002,10.961447290335492,1.103005051612854,0.2173029801747975,1000000.0
None,43.0,0.0,Microbiological agent,1.5847857747616376,8.0,Inorganic acid,1.0,Sheep manure,Byproduct,14.33709886742123,None,5.216197412128479,Continuous,8.556530444796177,0.045,Straw,92.0,83.87959292772929,0.0,27.32884658064516,Reactor,1.97,40.93917409310129,100.83468600000002,12.36977532572312,0.7523051500320435,0.2415874038540993,1000000.0
None,5.0,0.0,MgHPO₄,1.9361400419122563,29.0,Microbiological agent,0.0,Sheep manure,Straw,30.0,None,6.928563919808945,Continuous,6.0,0.045,Mature compost,117.0,68.0,0.0,27.32884658064516,Windrow,1.97,31.23136835845873,103.683144,16.183179987462147,0.8172035813331604,0.1976070999839764,1000000.0
None,24.0,0.0,Mg(OH)₂,1.739809322502155,12.0,Inorganic acid,0.0,Sheep manure,Green Waste,26.0,None,6.603808854190777,Continuous,5.0,0.045,Straw,32.0,63.0,0.0,27.32884658064516,Windrow,1.97,49.883124726843626,100.89802600000004,10.004490434259168,0.8456603288650513,0.2208812791513537,1000000.0
None,0.0,0.0,Ferric salt,1.632002288956665,28.0,Organic acid,1.0,Sheep manure,Sawdust,16.0,None,2.1676075681331723,Continuous,8.48879867667089,0.045,Straw,86.0,75.65571635044859,0.0,27.32884658064516,Windrow,1.97,41.92261924391983,107.28315400000002,14.512352817966883,0.7501477003097534,0.2209175661378817,1000000.0
None,8.0,0.0,Inorganic acid,1.341847415005799,18.0,Calcium magnesium phosphate fertilizer,0.0,Sheep manure,Green Waste,24.0,None,3.6208351792780418,Continuous,8.0,0.045,Mature compost,88.0,66.0,0.0,27.32884658064516,Trough,1.97,20.135792768942103,101.42309900000002,13.232862059893115,1.033888578414917,0.2427546775861095,1000000.0
None,7.0,0.0,MgHPO₄,1.8676662696345503,15.0,Organic acid,0.0,Sheep manure,Soil,29.245785868639054,None,7.951896685558051,Continuous,6.0,0.045,Straw,36.0,61.00000000000001,0.0,27.62183414759289,Windrow,1.97,65.97069500158237,107.186612,18.02359333677439,0.8339349627494812,0.215077890699321,1000000.0
None,6.0,0.0,Lime,1.0801771154964146,24.0,None,1.0,Sheep manure,None,44.12514324122387,None,5.252486441251565,Continuous,6.0,0.045,Poultry manure,16.0,56.0,0.0,27.32884658064516,Trough,1.97,86.92653218521102,103.666526,18.67100471373869,0.979443371295929,0.2369217713675913,28.815941458871272
None,9.0,0.0,Labile carbon source,1.9381489484317345,2.0,MgSO₄,0.0,Sheep manure,Green waste,24.0,None,9.200529329052008,Continuous,5.0,0.045,Green waste,127.0,53.00000000000001,0.0,27.32884658064516,Trough,1.97,41.95550597257717,101.55633600000004,8.59321481638573,1.031307816505432,0.2025630598593423,1000000.0
None,2.0,0.0,LB Culture,1.533513609257013,2.0,MgSO₄,1.0,Sheep manure,Straw,40.0,None,8.257470383436923,Continuous,8.0,0.045,Straw,67.0,67.0,0.0,27.32884658064516,Windrow,1.97,12.686644100240937,108.447447,18.27972425633748,0.7786009311676025,0.2402334639146225,1000000.0
None,54.0,0.0,Gypsum,0.6384842858728546,5.0,Gypsum,0.0,Sheep manure,None,24.0,None,5.944163971344056,Continuous,9.335252197730613,0.045,Straw,97.0,56.57255026901799,0.9524909568248252,28.03933459022145,Windrow,1.97,18.89353452634784,101.722614,16.335630908217023,0.8067124485969543,0.1846142595080612,1000000.0
None,5.0,0.0,Organic acid,1.6906387523559212,20.0,DCD,0.0,Sheep manure,Husk,37.0,None,5.406018117544262,Continuous,9.01588375580359,0.045,Poultry manure,116.0,57.0,0.0,27.32884658064516,Windrow,1.97,71.35294835169634,104.33658599999998,10.339492995309453,1.0139397382736206,0.1971501391422985,1000000.0
None,1.0,0.0,Forsterite,1.996505865446292,3.0,Organic acid,1.0,Sheep manure,Byproduct,28.0,None,6.355111056125943,Continuous,7.0,0.045,Straw,33.0,55.0,0.0,27.32884658064516,Reactor,1.97,57.211135655838525,107.470877,8.527908514742085,0.548051118850708,0.2586836009931222,1000000.0
None,16.0,0.0,Mature compost,1.5572881256345552,5.0,Calcium magnesium phosphate fertilizer,0.0,Sheep manure,Plastic tube pieces,23.0,None,2.491411359354344,Continuous,8.0,0.045,Straw,48.0,61.0,0.0,27.32884658064516,Windrow,1.97,25.618547503943237,100.655428,15.063397902592268,0.7891739010810852,0.2387992782368019,1000000.0
None,11.0,0.0,Labile carbon source,0.6552219944370152,14.0,Zeolite,0.0,Sheep manure,Woody peat,25.0,None,8.852998428549185,Continuous,8.0,0.045,Straw,26.0,71.22496822215243,0.0,27.32884658064516,Trough,1.97,46.66301152302418,101.519775,21.023007853890004,0.8365281224250793,0.2459402961698689,1000000.0
None,1.0,0.0,Mg(OH)₂,1.5718784312437073,21.0,Inorganic acid,1.0,Sheep manure,Plastic tube pieces,11.0,None,6.170543812847953,Continuous,6.0,0.045,Straw,74.0,83.24306356240919,0.0,27.32884658064516,Reactor,1.97,77.28076223558666,108.220067,16.88433758916178,0.7255390286445618,0.239096268157515,1000000.0
None,4.0,0.0,Organic acid,1.7155130075267482,16.0,Biochar,0.0,Sheep manure,Green Waste,39.0,None,2.864396932642858,Continuous,7.0,0.045,Straw,47.0,69.0,0.0,27.32884658064516,Trough,1.97,40.52680814957049,107.23468100000002,9.206636032934036,0.9868240356445312,0.2177950095771925,1000000.0
None,4.0,0.0,Mature compost,0.7879495116485856,31.0,Inorganic acid,0.0,Sheep manure,None,15.0,None,5.623410281172087,Continuous,5.0,0.045,Mature compost,128.0,62.0,0.0,27.32884658064516,Trough,1.97,38.02898974643679,103.97369800000004,16.650747515142058,0.9478761553764344,0.1746639707461328,1000000.0
None,0.0,0.0,MgCl₂,1.883514314257182,8.0,Inorganic acid,1.0,Sheep manure,None,11.0,None,4.387763136701374,Continuous,6.0,0.045,Poultry manure,13.0,53.0,0.0,27.32884658064516,Windrow,1.97,10.63811840795216,101.975152,8.351521689183453,0.9079927206039428,0.2102826864015432,1000000.0
None,5.0,0.0,K₂SO₄,1.758500162783005,26.0,Gypsum,1.0,Sheep manure,Husk,11.0,None,7.724770004671772,Continuous,8.0,0.045,Poultry manure,124.0,64.0,0.0,27.32884658064516,Windrow,1.97,15.755557415249116,104.13776600000004,10.98935529711119,1.0139397382736206,0.2141755876627156,1000000.0
None,82.0,0.0,Ca-superphosphate,1.5291518441072816,17.0,Biochar,0.0,Sheep manure,Plastic tube pieces,33.0,None,9.213045134537133,Continuous,8.0,0.045,Straw,121.0,61.0,0.0,27.32884658064516,Trough,1.97,71.04904701258157,100.617141,15.063397902592268,0.7904940843582153,0.2095299974867609,1000000.0
None,1.0,306.0,Microbiological agent,1.9896624317946017,25.0,Calcium magnesium phosphate fertilizer,1.0,Sheep manure,Woody peat,31.0,None,3.269344882953355,Intermittent ,8.682599264533565,0.045,Straw,50.0,69.0,56.721754023441896,27.98784572239569,Reactor,1.97,43.7707441972504,101.46258299999998,15.406888077718715,0.7048842310905457,0.1866603227422688,1000000.0
None,5.0,0.0,Mature compost,1.7160332544735395,18.0,Microbiological agent,1.0,Sheep manure,Straw,32.0,None,7.199394198743917,Continuous,8.0,0.045,Poultry manure,128.0,80.63194533847661,0.0,27.32884658064516,Windrow,1.97,24.755741226857392,103.705876,17.340901364003514,0.8172035813331604,0.2426591847633891,1000000.0
None,7.0,0.0,MgCl₂,0.9809078499538488,31.0,Zeolite,0.0,Sheep manure,Straw,35.0,None,6.40567977212998,Continuous,8.0,0.045,Straw,103.0,67.0,0.0,27.32884658064516,Windrow,1.97,16.619617155002686,106.97535200000002,21.726809461393884,0.8386553525924683,0.2202151220807773,1000000.0
None,4.0,0.0,Lime,1.9903792998886871,2.0,DCD,1.0,Sheep manure,Soil,11.0,None,4.565314799100606,Continuous,8.504731923463954,0.045,Straw,56.0,72.80042248358717,0.0,27.32884658064516,Reactor,1.97,39.06213425301936,108.22703400000002,16.276889353330446,0.7524496912956238,0.2316216672585057,1000000.0
None,2.0,0.0,Forsterite,1.4833750387509748,0.0,DCD,1.0,Sheep manure,Byproduct,37.0,None,8.22746595842694,Continuous,11.648870491899144,0.045,Poultry manure,76.0,56.0,0.0,27.32884658064516,Windrow,1.97,27.816362367713648,103.72720099999998,11.09326934360516,0.5284257531166077,0.2004600649420363,1000000.0
None,5.0,781.0,Mature compost,0.5402899947848383,4.0,Zeolite,0.0,Sheep manure,Soil,11.0,None,5.18441210716016,Intermittent ,10.04788810724102,0.045,Straw,49.0,76.1535016666179,53.6253017783542,27.32884658064516,Windrow,1.97,56.88445965054592,102.20582099999996,16.587063705845026,0.7867384552955627,0.175891388033162,1000000.0
None,2.0,0.0,Sand,0.986622574996422,7.0,Zeolite,1.0,Sheep manure,Byproduct,24.0,None,9.035807320624864,Continuous,6.0,0.045,Byproduct,14.0,58.0,0.0,27.32884658064516,Windrow,1.97,46.94968935727987,103.39011,11.364900387439835,0.66771000623703,0.2064523448507023,1000000.0
None,1.0,0.0,Calcium magnesium phosphate fertilizer,1.559459106677008,28.0,MgO,1.0,Sheep manure,Sawdust,28.0,None,7.877330331483479,Continuous,5.0,0.045,Byproduct,79.0,58.0,0.0,27.32884658064516,Reactor,1.97,58.08435928985569,102.459053,15.074349534574836,0.8692749738693237,0.2318264038051885,1000000.0
None,9.0,0.0,Urea,1.262302586903527,18.0,Biochar,1.0,Sheep manure,Green waste,39.0,None,8.911327009590266,Continuous,11.470713291621337,0.045,Poultry manure,111.0,76.59172877550863,0.0,27.32884658064516,Reactor,1.97,58.49032920973238,101.30111700000002,14.211679597858568,0.9741913080215454,0.208162414632464,1000000.0
None,0.0,0.0,Ca-superphosphate,0.0,21.0,Ca-superphosphate,1.0,Sheep manure,Straw,19.0,None,4.313164185636413,None,8.0,0.045,Straw,106.0,83.8510133762918,0.0,27.328846580645163,Trough,1.97,39.020598051255504,99.51166300000004,13.074164326824024,0.7539331912994385,0.2207062670388741,1000000.0
None,7.0,0.0,MgCl₂,1.0646264332553406,6.0,Inorganic acid,0.0,Sheep manure,Sawdust,42.38258811065767,None,5.072884969688234,Continuous,8.0,0.045,None,115.0,62.0,0.0,27.32884658064516,Trough,1.97,83.4936985779956,101.906327,17.255918110111143,0.7716068029403687,0.2384477043690551,23.245697588027483
None,0.0,0.0,Mg(OH)₂,1.479266859683772,0.0,Ca-superphosphate,0.0,Sheep manure,Sawdust,16.0,None,7.669626301787967,Continuous,5.0,0.045,Straw,100.0,69.0,0.0,27.32884658064516,Trough,1.97,72.05483275862912,106.77422900000003,12.847846903842886,0.7274509072303772,0.1736646867784178,1000000.0
None,2.0,0.0,Labile carbon source,0.6795732478806071,31.0,DCD,0.0,Sheep manure,Plastic tube pieces,17.0,None,8.949074812169009,Continuous,8.453894579418115,0.045,None,80.0,65.0,0.0,27.32884658064516,Windrow,1.97,70.36493587025008,103.92643400000004,17.50211663424797,0.7374586462974548,0.1831463315742993,1000000.0
None,2.0,0.0,Labile carbon source,0.7988589404393927,5.0,Calcium magnesium phosphate fertilizer,1.0,Sheep manure,Green Waste,38.0,None,4.235670239006838,Continuous,8.756083162012304,0.045,Green waste,122.0,78.67743724030386,0.0,27.32884658064516,Windrow,1.97,42.1017584849596,104.028285,11.98433810392002,0.9563268423080444,0.204964695379,1000000.0
None,47.0,0.0,Zeolite,3.1811425790261776,31.0,Inorganic acid,0.0,Sheep manure,Green Waste,31.0,None,5.415368557396703,Continuous,8.556345969291248,0.045,Straw,50.0,75.8941728026429,0.0,27.32884658064516,Windrow,1.97,10.847054841895153,100.88468600000002,12.36977532572312,0.8456603288650513,0.1799327100068359,1000000.0
None,9.0,0.0,Ferric salt,0.7774731421523395,29.0,Organic acid,1.0,Sheep manure,None,36.0,None,5.314522113113365,Continuous,6.0,0.045,Straw,133.0,80.33471104044968,0.0,27.32884658064516,Reactor,1.97,33.97886429928834,105.16578500000008,22.35052677301572,0.9697308540344238,0.2197348990995807,1000000.0
None,6.0,0.0,None,1.2751467305435409,18.0,None,1.0,Sheep manure,None,17.0,None,2.845570282020716,Continuous,6.0,0.045,None,85.0,76.570618471465,0.0,27.32884658064516,Reactor,1.97,49.60531412563153,103.63172700000004,22.5901674162714,1.0039067268371582,0.2453782210800059,1000000.0
None,1.0,0.0,Phosphogypsum,1.934867054953488,23.0,Biochar,1.0,Sheep manure,Husk,16.0,None,7.134467000790432,Continuous,5.0,0.045,Byproduct,28.0,63.0,0.0,27.32884658064516,Trough,1.97,42.46629852699657,102.55717500000004,9.700303205142331,1.0334409475326538,0.2233330017882189,1000000.0
None,0.0,0.0,Biochar,1.8871390218887751,28.0,Organic acid,1.0,Sheep manure,Green Waste,40.472883245369744,None,8.721055402330858,Continuous,6.643673741199598,0.045,Straw,18.0,73.0475956743395,0.0,27.32884658064516,Trough,1.97,79.73157999337839,107.16759300000004,8.59635672082486,0.951935648918152,0.2438732490265131,25.946226045657085
None,1.0,0.0,Inorganic acid,1.5868590103121762,30.0,MgO,1.0,Sheep manure,Straw,22.0,None,9.949318839777431,Continuous,9.845953103342357,0.045,Straw,21.0,66.0,0.0,27.32884658064516,Windrow,1.97,78.05043463480253,108.447447,16.135796958333252,0.7884218096733093,0.2345851700801717,1000000.0
None,2.0,0.0,Sodium salt,1.5279454400477832,2.0,MgO,1.0,Sheep manure,Straw,36.0,None,5.3478276031896295,Continuous,9.775251773917052,0.045,None,33.0,74.25890836383395,0.0,27.32884658064516,Reactor,1.97,75.23532335523917,103.800394,16.5899362432166,0.7786009311676025,0.2199474852264306,1000000.0
None,9.0,0.0,Phosphogypsum,2.8052092265384383,16.0,Inorganic acid,1.0,Sheep manure,Plastic tube pieces,23.0,None,6.0548197230271805,Continuous,10.314193376094956,0.045,Mature compost,34.0,72.5910074775997,0.0,27.32884658064516,Trough,1.97,17.04408255580684,101.90291600000002,18.85031699315163,0.915657639503479,0.2443783813575427,1000000.0
None,5.0,0.0,Ca-superphosphate,1.4373379983911303,17.0,Ca-superphosphate,1.0,Sheep manure,Green waste,19.0,None,6.714518636987633,Continuous,9.891538300171067,0.045,Poultry manure,45.0,75.80024967334614,0.0,27.32884658064516,Windrow,1.97,34.187079734313365,103.60891300000002,11.168861093682098,1.018660068511963,0.2474053668377925,1000000.0
None,0.0,25.0,Gypsum,0.5232599673021632,16.0,Inorganic acid,1.0,Sheep manure,Byproduct,26.0,None,8.816297789996156,Intermittent ,11.475695610037134,0.045,Straw,68.0,75.05760555620981,17.20627463483026,27.32884658064516,Trough,1.97,58.07597454111819,103.072643,8.151641992822043,0.4573812782764435,0.1922956649764759,1000000.0
None,6.0,597.0,Sodium salt,0.6783948611478594,6.0,DCD,1.0,Sheep manure,Plastic tube pieces,12.0,None,3.850417878244992,Intermittent ,8.380820159735467,0.045,Straw,86.0,62.0,11.922088623663228,27.32884658064516,Windrow,1.97,32.9495446570476,101.526049,14.42661073066143,0.7406817078590393,0.1589866168181241,1000000.0
None,1.0,0.0,Carbonatite,1.5883395135335976,13.0,Ca-superphosphate,1.0,Sheep manure,Straw,42.51940616985086,None,5.910357732876825,Continuous,5.0,0.045,Mature compost,91.0,74.7853303947903,0.0,27.32884658064516,Reactor,1.97,83.76323015460619,102.952081,16.661701171723983,0.7524124979972839,0.2358257232802278,22.871697245933387
None,6.0,0.0,Microbiological agent,1.7960018723462003,15.0,Calcium magnesium phosphate fertilizer,0.0,Sheep manure,Husk,32.0,None,9.655222241677077,Continuous,8.0,0.045,Green waste,19.0,55.0,0.0,27.32884658064516,Trough,1.97,20.159887501369344,103.840525,8.65614606060825,1.0476185083389282,0.2501857369622627,1000000.0
None,9.0,0.0,Carbonatite,1.5553564906288522,17.0,MgO,1.0,Sheep manure,Woody peat,36.0,None,7.583929626444284,Continuous,5.0,0.045,Poultry manure,36.0,77.45425864471284,0.0,27.32884658064516,Windrow,1.97,22.36243052305124,101.339053,18.627680575713832,0.8398792147636414,0.2411618208114294,1000000.0
None,9.0,0.0,Carbonatite,0.8117849678154543,0.0,MgO,1.0,Sheep manure,Plastic tube pieces,30.0,None,4.55991182149298,Continuous,8.0,0.045,Straw,73.0,58.0,0.0,27.32884658064516,Windrow,1.97,56.34589230823951,105.01774400000002,17.147899970579594,0.9656988382339478,0.222446957049798,1000000.0
None,9.0,0.0,Calcium magnesium phosphate fertilizer,1.2211663862065776,21.0,Microbiological agent,1.0,Sheep manure,Woody peat,41.922008087274136,None,5.426772146911091,Continuous,6.0,0.045,Byproduct,124.0,61.753975612724986,0.3194051718944369,27.32884658064516,Reactor,1.97,84.02069466774915,100.47880600000003,18.59799927746093,0.960597038269043,0.237304513319957,1000000.0
None,4.0,0.0,Ca-superphosphate,0.8461550032858318,4.0,None,1.0,Sheep manure,Straw,38.0,None,7.794626578446498,Continuous,9.891859162391896,0.045,None,122.0,76.54091858704308,0.0,27.32884658064516,Trough,1.97,58.02679851803777,103.569081,19.15026528891376,0.7934550642967224,0.2345054056060387,1000000.0
None,0.0,0.0,Sodium salt,0.8188934900103497,30.0,Mg(OH)₂,1.0,Sheep manure,Sawdust,25.654322586668947,None,8.894026152449285,Continuous,7.0,0.045,None,14.0,62.99999999999999,0.0,28.03592387583614,Windrow,1.97,51.37521425353121,103.369397,12.4258566423769,0.7318055629730225,0.233467869398492,1000000.0
None,8.0,0.0,Calcium magnesium phosphate fertilizer,0.64480711667864,4.0,Zeolite,1.0,Sheep manure,Husk,12.0,None,4.762011908039571,Continuous,8.281008817606054,0.045,Green waste,55.0,66.0,0.0,27.32884658064516,Reactor,1.97,42.00707514410483,102.17141500000004,16.94551592999136,1.1012307405471802,0.241212758765565,1000000.0
None,9.0,0.0,Inorganic acid,1.256097860683684,27.0,Gypsum,1.0,Sheep manure,Green Waste,40.0,None,3.1456129420558723,Continuous,9.592038478085213,0.045,Straw,32.0,51.0,0.0,27.32884658064516,Reactor,1.97,37.83046626204848,101.87152500000002,7.835572386860763,0.975544273853302,0.2361405960575752,1000000.0
None,5.0,0.0,Potassium phosphate,0.5503581342220172,30.0,MgO,0.0,Sheep manure,Soil,14.0,None,3.7357681278759687,Continuous,9.32527541967128,0.045,Green waste,24.0,54.0,0.0,27.32884658064516,Trough,1.97,66.43975790204729,103.633585,9.398433966251504,0.8489404916763306,0.2086079812913386,1000000.0
None,0.0,0.0,Mature compost,1.0107073424026412,6.0,Inorganic acid,1.0,Sheep manure,Green Waste,29.0,None,9.41521985006422,Continuous,7.0,0.045,Straw,99.0,68.0,0.0,27.32884658064516,Trough,1.97,37.12473136688151,107.06010300000004,7.412421978233327,0.922415018081665,0.2617532564009972,1000000.0
None,4.0,0.0,Urea,1.213170051498551,25.0,Zeolite,1.0,Sheep manure,Byproduct,31.0,None,2.5137906791707216,Continuous,8.888086494127132,0.045,Poultry manure,66.0,74.62174976977319,0.0,27.32884658064516,Reactor,1.97,24.52013676901596,104.09375,12.653360528579116,0.5632463693618774,0.2077145963575187,1000000.0
