Material_Main,Turning times,V2_Ventilation Interval (min),M1_is Enclosed, Composting Method,Additive_4,Additive_2,Additive_1,Material_3,Material_2,Additive_3,Period (d),V1_Ventilation Type,V4_Ventilation Day,V3_Ventilation Duration (min),Application Rate (%DW),Compost volume (m3),V5_Ventilation rate (L/min/kg iniDW),Initial Moisture Content (%),Initial TN (%),Initial C/N (%),Initial pH
1.8817355114708039,1.404816586813115,0.30304116965725764,-0.009583845680563745,0.18388853868615337,0.0,0.1926159049613421,2.2507710206545886,0.0,0.47569163563250716,0.0,0.2359219251127976,0.35333828007615115,0.7307343217387007,-0.0877983343811273,1.8613654184218038,1.8940816791595936,1.737034514567586,0.8729914235956427,-1.3227646565106166,-0.8466761336715407,2.172068650581479
1.0040464313638866,0.4718200761837717,0.10513062866813767,-0.020102107177763725,0.17344780946587357,0.0,-1.589389491966018,-3.289049463816241,0.0,0.2369486946360922,0.0,-0.2258951243063084,0.34938787730248616,0.5686073836432779,-0.10640647987113894,-1.2027036423855075,0.20654126237612563,0.4676717605943666,0.19619409742255575,-1.0283657122845573,-0.8607185522761818,-1.029175852313776
1.0316395952403858,0.1609108897674341,0.12958424446404218,-0.020102107177763725,0.1513901635518764,0.0,-1.6149972835744821,-3.519885911132364,0.0,0.13836295515099922,0.0,-0.1908263651148023,0.3843678496269059,0.5005874226808961,-0.14615079980227824,-2.917994591020857,0.1544822679714123,0.45498408834450166,0.05878140601953609,-0.9693679134816261,-0.788590875565729,-1.341384452477814
0.9854172334061201,0.2715952328960016,0.13534526026616017,-0.020102107177763725,0.14229847716862334,0.0,-1.6149972835744821,-3.4700697169678407,0.0,0.15388916458252716,0.0,-0.16328340334806565,0.3813974165669212,0.4783188573330239,-0.14854116858911792,-3.3144490234356945,0.16227885426725883,0.4350315884148143,-0.03726024130426209,-0.960312359987927,-1.0619476436125561,-2.486827347788593
-2.4990834899589536,-0.2568839046266483,0.07483263816465614,-0.016713086137994874,0.24697759486517606,0.0,0.16043573880040896,0.06377473021608407,0.0,-1.4531009124605332,0.0,-0.1973782147476943,0.5661727802389166,0.3889201467282917,-0.1624243008797934,-1.1877357054228075,-1.659949051307848,1.0424471305155731,0.11136573233801224,-0.02233734782718339,0.02518821957454537,-0.585906402083017
-3.2779001971419626,-0.0421418021694432,0.021834882107574293,0.002519536488555922,0.12736794600833148,0.0,0.09838693453177048,-1.1033790325703787,0.0,-0.6799649273491963,0.0,-0.9822795780801409,0.14028927800462124,0.635515267603992,-0.16909463991459012,-1.0968614739049316,0.6320233091885464,-2.2126536478549723,-1.0202101598636253,-0.04027063883741053,-0.5238588395010184,0.2546343625099605
-3.141610576647887,-0.04111274256674059,0.014726719507927734,0.003251719716622159,0.12399480895737337,0.0,0.09635331654646227,-1.3357170657150648,0.0,-0.6112846234782083,0.0,-0.7795871193305202,0.16057796896161944,0.45318552080227376,-0.16972579449217043,-1.3411359147395878,0.6348406433347066,-2.537392268739604,-1.5351383473754934,-0.060427653902008514,-0.5836291503291509,0.4180187199513212
-3.1467986237309002,-0.035760507344747436,0.017496714520091973,0.003251719716622159,0.11987732282297717,0.0,0.09635331654646227,-1.3686916985736919,0.0,-0.615469282253879,0.0,-0.8512465759777498,0.16057796896161944,0.4494828928814249,-0.16972579449217043,-1.524557950966151,0.6348406433347066,-2.5351751692938227,-1.3335747772868183,-0.08476302064416819,-0.6070782054282802,0.40377987476115473
0.8987738054996743,1.238497897622998,-0.666249598314155,-0.03323432402572146,0.1702153381427011,0.0,0.123987612491099,0.7679965404954665,0.0,0.32998334546534264,0.0,-0.5885630659001106,-0.6200574592161768,-6.4398530218492835,0.4269465823468973,2.016488659210175,-2.7645209853994244,1.178845686399259,0.7802312419564418,-1.4535284598266751,-1.5835080227431593,-1.1204469431774695
0.6863812202707179,0.6612953474188253,-0.491052949698059,-0.02415166472220564,0.15006481076289246,0.0,0.10848022881646995,0.8932523108874872,0.0,0.2889327962045913,0.0,-0.37273827296991163,-0.4776200607248878,-5.926443957433454,0.4308378224292583,-1.5071703338046734,-2.5710340976606747,0.6602500117456107,0.4514256068733972,-1.3844012472976905,-0.7885963155394186,-2.0360574011674615
