Initial C/N (%),V1_Ventilation Type,Additive_4,Initial Moisture Content (%),Turning times,V5_Ventilation rate (L/min/kg iniDW),Material_3,Initial GI (%), Composting Method,V3_Ventilation Duration (min),M1_is Enclosed,Additive_3,Application Rate (%DW),Initial pH,Additive_1,Additive_2,V2_Ventilation Interval (min),V4_Ventilation Day,Material_Main,Compost volume (m3),Period (d),Material_2,Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
13.0,None,None,51.0,22.0,0.0,Mature compost,27.328846580645163,Windrow,0.0,0.0,None,6.1648150121365095,8.0,Clay,Potassium phosphate,0.0,0.0,Sheep manure,0.045,31.0,Sawdust,1.97,64.70946088164871,107.22756800000003,7.078563767333738,0.3342889249324798,0.1659507492624505,1000000.0
12.0,None,None,66.0,23.0,0.0,Green waste,27.32884658064516,Trough,0.0,0.0,None,9.417676604807587,6.0,MgO,Ca-superphosphate,0.0,0.0,Sheep manure,0.045,131.0,Husk,1.97,27.00054923742268,108.064433,7.58597521098674,0.28932586312294,0.1844446004127838,1000000.0
14.0,None,None,59.0,1.0,0.0,Byproduct,27.32884658064516,Windrow,0.0,1.0,None,8.31832894592791,6.0,Gypsum,Calcium magnesium phosphate fertilizer,0.0,0.0,Sheep manure,0.045,53.0,Straw,1.97,48.01442408789585,107.879274,6.945985135349293,0.2358631640672683,0.1585833251306165,1000000.0
28.0,None,None,54.0,6.0,0.0,Poultry manure,27.32884658064516,Trough,0.0,0.0,None,5.430610771176056,6.0,Lignite,MgO,0.0,0.0,Sheep manure,0.045,68.0,Woody peat,1.97,34.8721706378312,107.15467400000004,6.174188660670434,0.28932586312294,0.1843181127371077,1000000.0
15.0,Intermittent ,None,83.63950049458,7.0,1.8586932660704292,Poultry manure,27.32884658064516,Trough,44.24447161249594,0.0,None,8.974253959826132,10.907925807746716,Carbonatite,Ca-superphosphate,896.0,0.0,Sheep manure,0.045,101.0,Sawdust,1.97,17.141774989557113,111.76237900000004,5.098872540164861,0.464655727148056,0.1782588354461239,1000000.0
23.0,None,None,73.02289742262056,7.0,0.0,Green waste,27.32884658064516,Trough,0.0,0.0,None,7.002026371193818,10.98270841307457,Labile carbon source,DCD,0.0,0.0,Sheep manure,0.045,82.0,Byproduct,1.97,20.727161694435644,107.35101400000002,7.059615195210737,0.3342889249324798,0.1915415978494006,1000000.0
27.0,Intermittent ,None,83.21601584712593,15.0,1.2380934192203834,Mature compost,27.32884658064516,Trough,41.51533634797593,0.0,None,7.305539978551961,5.0,MgSO₄,Zeolite,755.0,3.0,Sheep manure,0.045,53.0,Woody peat,1.97,41.69077179968573,111.82930000000005,6.5380402160511135,0.9920374751091005,0.1698363678478073,1000000.0
43.58406567943943,Intermittent ,None,54.0,31.0,1.0674573011334187,Straw,27.32884658064516,Trough,23.20591487995125,1.0,None,7.00059511530895,9.838933518505655,Biochar,Biochar,242.0,0.0,Sheep manure,0.045,38.0,Woody peat,1.97,85.86060938849569,113.06093100000002,4.748428727982939,0.4264731109142303,0.1685120768548018,26.623366750918663
20.0,None,None,80.91861133729928,26.0,0.0,Mature compost,27.32884658064516,Trough,0.0,1.0,None,9.943387393823382,7.0,Biochar,Biochar,0.0,0.0,Sheep manure,0.045,35.0,Husk,1.97,19.715604666027275,108.158386,7.059615195210737,0.280536025762558,0.2477767203188682,1000000.0
14.0,None,None,72.92992184541184,21.0,0.0,Byproduct,27.32884658064516,Reactor,0.0,1.0,None,7.288343781877536,8.560799435569479,Potassium phosphate,Calcium magnesium phosphate fertilizer,0.0,0.0,Sheep manure,0.045,75.0,Byproduct,1.97,30.45699727359992,107.992818,7.58597521098674,0.2651291191577911,0.2209188217185331,1000000.0
29.0,Intermittent ,None,82.96877334673502,22.0,1.532627951626011,Mature compost,27.32884658064516,Trough,53.47913109997891,0.0,None,4.841527029446339,10.74199951796463,MgHPO₄,MgO,451.0,3.0,Sheep manure,0.045,76.0,Byproduct,1.97,11.385612201781598,111.86193800000008,7.161046634690967,0.9920374751091005,0.1513113584805695,1000000.0
43.86502325060456,Intermittent ,None,53.0,16.0,1.107286239743691,Byproduct,27.32884658064516,Trough,48.31275661087018,1.0,None,6.9477365487105605,6.218831409642772,Potassium phosphate,MgSO₄,1249.0,2.0,Sheep manure,0.045,53.0,None,1.97,87.53224108714937,112.00647500000002,7.093693774499752,0.674423336982727,0.1565681628442334,1000000.0
29.0,None,None,83.76370740850555,29.0,0.0,Mature compost,27.32884658064516,Reactor,0.0,1.0,None,2.308843788841343,8.0,MgCl₂,Biochar,0.0,0.0,Sheep manure,0.045,117.0,Woody peat,1.97,42.2203546983308,107.759435,6.174188660670434,0.2355729192495346,0.2539901258394137,1000000.0
28.0,Intermittent ,None,79.65331434951904,24.0,0.7756591922688605,Mature compost,27.32884658064516,Reactor,13.11050019662682,1.0,None,2.3382365465788624,6.0,Inorganic acid,Zeolite,675.0,3.0,Sheep manure,0.045,82.0,Byproduct,1.97,56.30890671875719,112.22241200000003,7.1799952068139685,0.9920374751091005,0.1385917530051271,1000000.0
31.0,Intermittent ,None,50.0,4.0,1.537407623262996,Byproduct,27.32884658064516,Trough,45.26030050233609,1.0,None,3.893974135965771,10.408234993585346,Lime,Calcium magnesium phosphate fertilizer,518.0,5.0,Sheep manure,0.045,57.0,Green Waste,1.97,53.36390146720543,110.76570300000002,7.161046634690967,0.9920374751091005,0.1481898252739275,1000000.0
12.0,Intermittent ,None,70.0,19.0,1.0552068115778004,None,27.32884658064516,Reactor,26.0976228973444,1.0,None,6.375343755115996,7.0,MgHPO₄,Calcium magnesium phosphate fertilizer,427.0,2.0,Sheep manure,0.045,69.0,Sawdust,1.97,52.95426783135783,113.035048,7.161046634690967,0.6664039492607117,0.1883143281572303,1000000.0
19.0,Continuous,None,56.0,9.0,1.2079428479449172,Mature compost,27.32884658064516,Reactor,0.0,1.0,None,2.140243987307545,6.0,Organic acid,Calcium magnesium phosphate fertilizer,0.0,3.0,Sheep manure,0.045,87.0,Green Waste,1.97,45.78795588685789,107.648272,5.457307302244469,0.9000257253646851,0.2138733132676474,1000000.0
41.03820581448356,Intermittent ,None,58.0,9.0,1.902266011705184,Green waste,27.32884658064516,Reactor,5.93058041699865,1.0,None,6.9593947159275,7.0,Ca-superphosphate,Microbiological agent,870.0,5.0,Sheep manure,0.045,84.0,Byproduct,1.97,80.84526545453261,108.99727700000004,7.161046634690967,0.9920374751091005,0.1629491046796146,22.40132549113157
32.0,None,None,57.0,1.0,0.0,Green waste,27.32884658064516,Trough,0.0,0.0,None,6.4150970036692,7.0,MgCl₂,Zeolite,0.0,0.0,Sheep manure,0.045,100.0,Byproduct,1.97,67.01844516607513,107.168745,7.606888698235142,0.1909002214670181,0.1954916136644556,1000000.0
44.34884946968218,None,None,57.0,4.0,0.0,Mature compost,27.32884658064516,Windrow,0.0,1.0,None,5.343077206017553,8.986069335956335,K₂SO₄,Calcium magnesium phosphate fertilizer,0.0,0.0,Sheep manure,0.045,113.0,Straw,1.97,87.36723345527389,108.067173,6.417660204447881,0.3342889249324798,0.1941305030977097,20.461719799276988
15.0,Intermittent ,None,58.0,28.0,0.4493074347549763,None,27.32884658064516,Windrow,18.46003829961723,1.0,None,4.621252541650256,8.0,Forsterite,Microbiological agent,631.0,0.0,Sheep manure,0.045,133.0,Straw,1.97,31.783466135228863,112.53037000000003,4.456917549402008,0.464655727148056,0.152160130968667,1000000.0
23.0,Intermittent ,None,56.0,9.0,0.1761350152316012,Poultry manure,27.328846580645163,Trough,37.91700631255963,0.0,None,6.894031526837908,10.366438658139918,MgHPO₄,Organic acid,629.0,0.0,Sheep manure,0.045,65.0,Woody peat,1.97,61.3284843976262,112.65823000000002,4.758754593523574,0.4196926653385162,0.1053001611232569,1000000.0
40.0,Intermittent ,None,84.01463507773701,20.0,0.7403522512861447,None,27.32884658064516,Trough,36.88292214362349,0.0,None,4.661435151228922,8.97168485618613,None,None,1047.0,2.0,Sheep manure,0.045,42.0,None,1.97,37.27337951799427,111.85813800000004,7.093693774499752,0.6664039492607117,0.1406866273896561,1000000.0
12.0,Intermittent ,None,54.0,22.0,0.972892787900401,Green waste,27.32884658064516,Reactor,12.857576253085544,1.0,None,3.2910522893501764,5.0,Organic acid,Organic acid,1316.0,4.0,Sheep manure,0.045,77.0,Green Waste,1.97,15.578401193699172,112.34673300000004,7.112642346622753,0.9920374751091005,0.1414385026800536,1000000.0
11.999999999999998,Intermittent ,None,52.0,26.0,0.2064432436086316,Straw,27.32884658064516,Trough,48.89439570979276,0.0,None,8.485660732719985,7.0,MgO,Ca-superphosphate,264.0,5.0,Sheep manure,0.045,38.0,Sawdust,1.97,40.93038129884011,111.131825,7.484090323344575,0.9894246459007264,0.1380857960048915,1000000.0
26.0,None,None,62.0,25.0,0.0,Mature compost,27.32884658064516,Windrow,0.0,1.0,None,5.289014782226362,9.332562734211066,Gypsum,Calcium magnesium phosphate fertilizer,0.0,0.0,Sheep manure,0.045,105.0,None,1.97,10.759588853421794,108.067173,7.059615195210737,0.3342889249324798,0.2012453808519966,1000000.0
20.0,None,None,70.0,21.0,0.0,Poultry manure,27.32884658064516,Reactor,0.0,1.0,None,7.091043778707999,8.719621328263308,Ferric salt,Biochar,0.0,0.0,Sheep manure,0.045,119.0,Soil,1.97,43.84359406428209,108.067173,7.059615195210737,0.280536025762558,0.207678440708135,1000000.0
25.0,None,None,74.95092442148359,5.0,0.0,Straw,27.32884658064516,Reactor,0.0,1.0,None,8.307247379530962,6.0,Ca-superphosphate,Biochar,0.0,0.0,Sheep manure,0.045,92.0,Green Waste,1.97,51.27876522811276,108.067173,7.594597917569112,0.282952219247818,0.1972966536519814,1000000.0
26.0,None,None,67.0,2.0,0.0,None,27.32884658064516,Windrow,0.0,1.0,None,8.446193781865126,7.0,Carbonatite,Biochar,0.0,0.0,Sheep manure,0.045,133.0,None,1.97,22.13624214788677,108.067173,7.059615195210737,0.280536025762558,0.1899969263534402,1000000.0
44.98541682482734,Intermittent ,None,60.0,6.0,0.5930532995702473,Byproduct,27.32884658064516,Reactor,2.179805891368125,1.0,None,6.268802937950525,6.0,Sodium phosphates,Microbiological agent,1191.0,3.0,Sheep manure,0.045,133.0,Sawdust,1.97,88.62127114490985,112.13691900000003,7.436132575472917,1.000056505203247,0.1245569899054418,20.96427286297033
41.53268926888414,Intermittent ,None,69.0,28.0,0.305202125374395,Poultry manure,27.32884658064516,Trough,18.41441271261207,0.0,None,9.347897353331849,8.0,Phosphogypsum,Organic acid,548.0,1.0,Sheep manure,0.045,111.0,Straw,1.97,81.81939785970175,109.37779200000004,7.0063769507332605,0.674423336982727,0.1622388658286566,25.537649807914605
16.0,Intermittent ,None,51.0,13.0,1.0219924167674943,Green waste,27.32884658064516,Windrow,39.04185536191944,1.0,None,9.172131783922836,8.0,None,None,1188.0,4.0,Sheep manure,0.045,89.0,Green waste,1.97,31.684377731704483,111.78622100000004,7.093693774499752,0.9920374751091005,0.1660180057037673,1000000.0
33.0,Intermittent ,None,56.0,12.0,0.4665071715861715,Straw,27.32884658064516,Windrow,13.422204473861324,1.0,None,8.040496875531733,5.0,Ferric salt,Inorganic acid,1358.0,1.0,Sheep manure,0.045,62.0,Straw,1.97,19.58133664116045,109.259438,7.377824927455082,0.7087539434432983,0.1425617533560779,1000000.0
11.0,Intermittent ,None,79.28476916100536,17.0,1.4691756208310112,Byproduct,27.32884658064516,Trough,19.839240037909644,0.0,None,9.69962776154032,7.0,Biochar,Potassium phosphate,1054.0,0.0,Sheep manure,0.045,51.0,Sawdust,1.97,63.60927005561944,111.96454300000003,5.1178211122878645,0.464655727148056,0.1893064760454041,1000000.0
41.26985854541165,None,None,66.0,27.0,0.0,Mature compost,27.32884658064516,Windrow,0.0,0.0,None,4.476041865122943,10.266362333429438,K₂SO₄,Ca-superphosphate,0.0,0.0,Sheep manure,0.045,113.0,Husk,1.97,81.30162133446095,108.067173,7.059615195210737,0.3342889249324798,0.1909666324494331,21.17868427656644
22.0,Intermittent ,None,59.0,21.0,1.3087963783741827,Straw,27.32884658064516,Reactor,58.86816474127476,1.0,None,8.208390477405423,5.0,Urea,Potassium phosphate,438.0,0.0,Sheep manure,0.045,103.0,Straw,1.97,53.494489531575695,111.33801,5.078131184695127,0.3979119956493377,0.1658460975561522,1000000.0
34.0,Intermittent ,None,52.0,26.0,1.375962946220406,Green waste,27.32884658064516,Reactor,37.72343502941589,1.0,None,3.1420025376135885,9.829069409306104,Inorganic acid,Biochar,808.0,4.0,Sheep manure,0.045,49.0,Green Waste,1.97,55.746235729909024,112.31486500000004,7.161046634690967,1.0893903970718384,0.1497273380633847,1000000.0
32.0,Intermittent ,None,73.19904102872727,12.0,1.8104106254358077,Mature compost,27.32884658064516,Trough,10.898167334581965,0.0,None,6.821588468470847,7.0,MgSO₄,Inorganic acid,935.0,3.0,Sheep manure,0.045,62.0,Sawdust,1.97,22.23791799532971,112.28941700000004,7.161046634690967,0.9920374751091005,0.1498533397635004,1000000.0
11.0,Intermittent ,None,63.0,15.0,1.136244645371731,Mature compost,27.32884658064516,Reactor,56.60649034075803,1.0,None,3.715969667857503,8.0,Mg(OH)₂,None,751.0,3.0,Sheep manure,0.045,36.0,Plastic tube pieces,1.97,59.60443675342449,112.72671700000006,7.161046634690967,0.9920374751091005,0.1730458191884466,1000000.0
43.58209618579933,Intermittent ,None,72.17408153611231,24.0,0.4362403612062602,Straw,27.32884658064516,Trough,51.11873775819232,1.0,None,2.1037639410083067,10.436858966419983,LB Culture,None,1234.0,4.0,Sheep manure,0.045,65.0,Byproduct,1.97,85.85672948602468,111.38071100000003,7.484090323344575,0.9894246459007264,0.1506363233672817,24.74111851737816
22.0,None,None,70.0,23.0,0.0,Straw,27.32884658064516,Reactor,0.0,1.0,None,4.760982545464799,6.0,Gypsum,Biochar,0.0,0.0,Sheep manure,0.045,61.0,Woody peat,1.97,18.143609599716967,108.067173,6.709171383028814,0.282952219247818,0.2124390874087608,1000000.0
11.0,None,None,57.0,22.0,0.0,Byproduct,27.32884658064516,Reactor,0.0,1.0,None,9.809356881085035,11.353790568418248,Phosphogypsum,Ca-superphosphate,0.0,0.0,Sheep manure,0.045,40.0,Straw,1.97,57.83892244123835,107.70695899999998,6.944020220223892,0.2651291191577911,0.1662663479939261,1000000.0
43.75079316292256,None,None,68.0,29.0,0.0,Straw,27.32884658064516,Reactor,0.0,1.0,None,3.1342798740971283,9.383940319265086,Labile carbon source,Ca-superphosphate,0.0,0.0,Sheep manure,0.045,123.0,None,1.97,86.18906253095743,107.959263,7.594597917569112,0.3378571569919586,0.1941726847861343,22.47903914708059
13.0,None,None,61.0,12.0,0.0,Green waste,27.32884658064516,Reactor,0.0,1.0,None,9.17592612057824,10.793555534211842,MgCl₂,Ca-superphosphate,0.0,0.0,Sheep manure,0.045,97.0,Green Waste,1.97,62.36819493385614,108.192863,7.059615195210737,0.28932586312294,0.2105802635975492,1000000.0
11.0,Intermittent ,None,60.0,31.0,0.1591268544489881,None,27.32884658064516,Windrow,53.00913579601108,1.0,None,7.973123293833644,9.45281618105283,Sodium phosphates,MgO,759.0,4.0,Sheep manure,0.045,98.0,Plastic tube pieces,1.97,29.92693154987024,111.41443400000004,7.436132575472917,1.000056505203247,0.1361783776639717,1000000.0
38.0,Intermittent ,None,55.0,4.0,0.2697247017056194,Byproduct,27.32884658064516,Trough,39.98663242148962,0.0,None,2.49080335555285,5.0,None,None,1109.0,0.0,Sheep manure,0.045,62.0,Husk,1.97,51.47595268294389,112.58323,5.557879695749654,0.4196926653385162,0.1244777222516115,1000000.0
16.0,Intermittent ,None,59.0,24.0,0.0430536112017454,Mature compost,27.32884658064516,Windrow,33.13638811564182,0.0,None,3.858147453810088,5.0,Ferric salt,Calcium magnesium phosphate fertilizer,1112.0,5.0,Sheep manure,0.045,59.0,Plastic tube pieces,1.97,47.927453522498006,110.908386,7.161046634690967,0.9920374751091005,0.1149412374082574,1000000.0
12.0,Intermittent ,None,75.98380381681694,19.0,0.030133158768586,Straw,27.32884658064516,Trough,6.9989785867102805,1.0,None,4.676174937819012,8.0,Phosphogypsum,None,955.0,4.0,Sheep manure,0.045,60.0,Plastic tube pieces,1.97,29.61449843538477,111.76089600000005,7.41673746315336,0.997443914413452,0.1589709730703276,1000000.0
12.0,Intermittent ,None,54.0,29.0,0.4730849294028549,None,27.32884658064516,Reactor,50.97441517571416,1.0,None,4.4054527367322684,10.14197924951746,MgO,Biochar,1124.0,0.0,Sheep manure,0.045,40.0,Plastic tube pieces,1.97,72.75740117605744,113.46218,5.62523255594087,0.3727383911609649,0.1314481947401675,1000000.0
26.0,None,None,53.0,10.0,0.0,Green waste,27.32884658064516,Reactor,0.0,1.0,None,9.273990162004823,5.0,Potassium phosphate,Calcium magnesium phosphate fertilizer,0.0,0.0,Sheep manure,0.045,43.0,None,1.97,13.799359931941735,108.201288,7.58597521098674,0.2651291191577911,0.1697983936677667,1000000.0
32.0,Intermittent ,None,74.26709888127724,1.0,1.7021659359746124,None,27.32884658064516,Reactor,20.99818227492548,1.0,None,2.7846802741686107,5.0,LB Culture,Calcium magnesium phosphate fertilizer,99.0,3.0,Sheep manure,0.045,131.0,Green waste,1.97,20.873364469780185,113.05466800000004,7.340692449790326,0.8936120867729187,0.1632966521571881,1000000.0
31.0,Intermittent ,None,64.14912751016898,1.0,1.8064905187878384,Poultry manure,27.32884658064516,Trough,22.98013140671032,0.0,None,3.339606828404979,8.522593390079685,Mature compost,Ca-superphosphate,150.0,2.0,Sheep manure,0.045,65.0,Sawdust,1.97,59.156795545483895,112.55016600000005,7.340692449790326,0.5679782032966614,0.1717214296992783,1000000.0
36.0,Intermittent ,None,56.0,14.0,1.17037999555765,Poultry manure,27.32884658064516,Trough,57.89477594845424,0.0,None,7.912442553281473,11.158616445488772,Carbonatite,Inorganic acid,677.0,4.0,Sheep manure,0.045,106.0,Woody peat,1.97,74.5814584989314,111.53783500000004,6.519091643928112,0.9920374751091005,0.14687144111274,1000000.0
42.73170888507764,None,None,57.0,8.0,0.0,Poultry manure,27.32884658064516,Windrow,0.0,0.0,None,9.084106441069446,9.89551529851527,Inorganic acid,Biochar,0.0,0.0,Sheep manure,0.045,91.0,Sawdust,1.97,84.18146650360295,108.275643,7.059615195210737,0.280536025762558,0.161239130334951,24.234820452629812
25.0,Intermittent ,None,79.76185344985294,13.0,1.3354697052011195,Mature compost,27.32884658064516,Trough,50.57412830276651,0.0,None,7.662610909604363,10.60283176907921,MgHPO₄,Mg(OH)₂,773.0,1.0,Sheep manure,0.045,106.0,Green waste,1.97,69.40877027815846,109.03603800000002,7.696736229564326,0.6664039492607117,0.1516835482686515,1000000.0
17.0,Intermittent ,None,59.0,24.0,0.0118718037455367,Poultry manure,27.32884658064516,Reactor,32.266582323482886,1.0,None,4.915104058004409,8.301425699518882,Potassium phosphate,Calcium magnesium phosphate fertilizer,987.0,5.0,Sheep manure,0.045,48.0,Soil,1.97,48.23728040443803,111.200285,7.093693774499752,1.000056505203247,0.1115593453232756,1000000.0
26.0,None,None,53.0,9.0,0.0,Mature compost,27.32884658064516,Trough,0.0,1.0,None,9.070317478894427,9.784483511488888,MgHPO₄,Ca-superphosphate,0.0,0.0,Sheep manure,0.045,74.0,Husk,1.97,35.42087415321343,108.380762,7.58597521098674,0.28932586312294,0.2147352057865942,1000000.0
39.0,Intermittent ,None,70.0,27.0,1.4480182812759672,Byproduct,27.32884658064516,Trough,45.55905069525645,1.0,None,4.439109531474165,10.530601638691955,MgCl₂,Microbiological agent,223.0,5.0,Sheep manure,0.045,122.0,Byproduct,1.97,78.7206362862722,110.33934200000004,7.161046634690967,0.9920374751091005,0.17398071470311,1000000.0
40.0,Intermittent ,None,63.0,4.0,0.122877578792468,Mature compost,27.32884658064516,Reactor,57.51927378156327,1.0,None,5.811396480558991,7.0,Carbonatite,Zeolite,966.0,2.0,Sheep manure,0.045,35.0,Husk,1.97,78.3467781950279,111.74706500000003,7.1799952068139685,0.7113669514656067,0.116517709922743,1000000.0
17.0,None,None,56.0,16.0,0.0,Poultry manure,27.32884658064516,Windrow,0.0,1.0,None,9.3657631435365,6.0,Microbiological agent,Ca-superphosphate,0.0,0.0,Sheep manure,0.045,83.0,Woody peat,1.97,33.43183120390593,108.143088,6.700548676446442,0.28932586312294,0.1872873546486029,1000000.0
34.0,None,None,59.0,16.0,0.0,Mature compost,27.32884658064516,Trough,0.0,1.0,None,2.519145864831393,7.0,MgHPO₄,Biochar,0.0,0.0,Sheep manure,0.045,43.0,Sawdust,1.97,19.4367141682762,108.172292,7.58597521098674,0.2420448213815689,0.2411361466950354,1000000.0
22.0,Intermittent ,None,65.0,22.0,0.4771882796583964,Byproduct,27.32884658064516,Trough,59.5974689900111,0.0,None,9.06979626706135,9.846510904274718,Sodium phosphates,Ca-superphosphate,634.0,3.0,Sheep manure,0.045,81.0,Husk,1.97,54.44169877588393,113.01175,7.436132575472917,1.000056505203247,0.1381434643555479,1000000.0
33.0,None,None,72.70190221715981,13.0,0.0,Straw,27.32884658064516,Reactor,0.0,1.0,None,3.246268213351593,11.794608344031523,LB Culture,Biochar,0.0,0.0,Sheep manure,0.045,96.0,Soil,1.97,43.26160755596852,108.067173,7.594597917569112,0.282952219247818,0.2005502002182717,1000000.0
20.0,Intermittent ,None,53.0,28.0,1.5607789547884705,Poultry manure,27.32884658064516,Windrow,1.0650398015201823,1.0,None,9.659716039908728,7.0,Clay,Ca-superphosphate,815.0,0.0,Sheep manure,0.045,35.0,Straw,1.97,47.24785346354924,113.12641000000004,4.456917549402008,0.464655727148056,0.1836354227882644,1000000.0
15.0,None,None,53.0,6.0,0.0,Mature compost,27.32884658064516,Reactor,0.0,1.0,None,8.537335532702052,6.0,MgO,Calcium magnesium phosphate fertilizer,0.0,0.0,Sheep manure,0.045,81.0,Soil,1.97,76.03669583514187,108.043862,7.58597521098674,0.28932586312294,0.1695149896939,1000000.0
42.22686546452957,None,None,58.0,15.0,0.0,Mature compost,27.32884658064516,Trough,0.0,0.0,None,9.776353804009895,8.903624651115821,Forsterite,MgO,0.0,0.0,Sheep manure,0.045,59.0,Green Waste,1.97,83.18692496512324,107.36314400000003,7.059615195210737,0.3342889249324798,0.1845716392087983,25.587098365777685
31.0,Intermittent ,None,56.0,31.0,0.7298057166996623,Poultry manure,27.32884658064516,Reactor,36.12064566369671,1.0,None,5.96067791180226,7.0,Calcium magnesium phosphate fertilizer,DCD,1004.0,3.0,Sheep manure,0.045,92.0,Soil,1.97,54.32549926957853,112.89377100000004,7.161046634690967,0.9920374751091005,0.1402199365975346,1000000.0
34.0,Intermittent ,None,71.86993024643023,25.0,0.8747869026607522,Straw,27.32884658064516,Windrow,7.359297103689919,0.0,None,4.008945949922099,7.0,Clay,MgSO₄,993.0,4.0,Sheep manure,0.045,117.0,Green waste,1.97,58.77824831724774,112.02553300000004,7.484090323344575,0.9894246459007264,0.1571403076604898,1000000.0
39.81189975026919,None,None,63.00000000000001,7.0,0.0,None,27.32884658064516,Windrow,0.0,0.0,None,2.1087249571208955,6.114274841221585,Calcium magnesium phosphate fertilizer,Ca-superphosphate,0.0,0.0,Sheep manure,0.045,96.0,Byproduct,1.97,79.23398202702194,108.067173,7.059615195210737,0.3342889249324798,0.1597157708203382,1000000.0
21.0,None,None,58.0,30.0,0.0,Poultry manure,27.32884658064516,Reactor,0.0,1.0,None,7.624394290145891,7.0,K₂SO₄,Calcium magnesium phosphate fertilizer,0.0,0.0,Sheep manure,0.045,127.0,Green waste,1.97,46.82486644219202,108.067173,7.059615195210737,0.3342889249324798,0.2331050284912428,1000000.0
13.0,Intermittent ,None,55.0,20.0,1.9033655667242295,Byproduct,27.32884658064516,Windrow,47.81217591517443,1.0,None,5.412349420857461,11.08575509379514,Biochar,MgO,883.0,3.0,Sheep manure,0.045,67.0,Plastic tube pieces,1.97,18.342137208811423,112.11639500000008,7.161046634690967,0.9920374751091005,0.1618951059467859,1000000.0
41.18977235627492,Intermittent ,None,52.0,20.0,0.519264185896835,None,27.32884658064516,Windrow,16.075126578200504,1.0,None,9.807941101311243,8.914638967608884,Phosphogypsum,Inorganic acid,1257.0,3.0,Sheep manure,0.045,105.0,Byproduct,1.97,81.14385154186158,113.10753000000004,7.093693774499752,1.000056505203247,0.1360156534099792,24.896710124566603
12.0,None,None,71.02221963178826,27.0,0.0,Green waste,27.32884658064516,Windrow,0.0,1.0,None,9.655272197888522,10.276164225093808,Mature compost,Ca-superphosphate,0.0,0.0,Sheep manure,0.045,34.0,Green waste,1.97,48.9566955519295,108.253149,7.059615195210737,0.28932586312294,0.2228182260605185,1000000.0
16.0,None,None,57.0,19.0,0.0,None,27.32884658064516,Trough,0.0,0.0,None,5.558078463082696,7.0,MgSO₄,Calcium magnesium phosphate fertilizer,0.0,0.0,Sheep manure,0.045,54.0,Soil,1.97,34.470782719637654,107.934618,7.58597521098674,0.28932586312294,0.1717836521691872,1000000.0
13.0,None,None,55.0,21.0,0.0,Poultry manure,27.32884658064516,Windrow,0.0,0.0,None,9.339039908719194,10.384512888267064,Lime,Biochar,0.0,0.0,Sheep manure,0.045,116.0,Green Waste,1.97,35.848444646368435,108.167733,7.059615195210737,0.2355729192495346,0.1700145850050269,1000000.0
10.0,None,None,52.0,11.0,0.0,Poultry manure,27.32884658064516,Reactor,0.0,1.0,None,8.404885460590172,6.0,Clay,Ca-superphosphate,0.0,0.0,Sheep manure,0.045,80.0,Woody peat,1.97,71.80237005830206,108.067173,6.174188660670434,0.3342889249324798,0.1829262206597109,1000000.0
11.0,Intermittent ,None,75.71529318253158,5.0,0.2370414191043646,None,27.32884658064516,Windrow,13.42302980559787,1.0,None,8.760921787904298,9.108038486104611,Sodium phosphates,Mg(OH)₂,218.0,0.0,Sheep manure,0.045,98.0,Byproduct,1.97,11.847094869397186,111.66896500000004,5.900318496722823,0.3954958617687225,0.1763507014810358,1000000.0
17.0,Intermittent ,None,57.0,7.0,1.7422707043692474,Green waste,27.32884658064516,Reactor,12.84478624480063,1.0,None,7.09609643431663,8.92553013972956,None,None,598.0,4.0,Sheep manure,0.045,53.0,None,1.97,32.14375998503964,111.35595800000004,7.093693774499752,0.9920374751091005,0.1570018390043039,1000000.0
36.0,Intermittent ,None,70.0,27.0,1.954732613529015,Byproduct,27.32884658064516,Reactor,26.777974020826942,1.0,None,6.572545311526536,7.0,Sodium salt,Mg(OH)₂,1373.0,4.0,Sheep manure,0.045,61.0,Woody peat,1.97,73.80286579327678,110.70085900000002,6.794177584710065,1.000056505203247,0.1505584910233293,1000000.0
29.380338301782476,Intermittent ,None,50.0,5.0,1.806393812019164,Green waste,27.32884658064516,Trough,17.219346822882656,1.0,None,3.2542919687730683,9.210771601156525,Gypsum,Biochar,849.0,2.0,Sheep manure,0.045,62.0,Sawdust,1.97,36.16235375081696,112.55016600000005,7.161046634690967,0.8087201118469238,0.1322439912214695,1000000.0
25.0,Intermittent ,None,55.0,5.0,1.086911676411697,Byproduct,27.32884658064516,Windrow,24.276915382680432,1.0,None,2.0936963880036323,8.0,Gypsum,Microbiological agent,1375.0,5.0,Sheep manure,0.045,113.0,None,1.97,39.07581254933059,110.14215200000004,7.161046634690967,0.9920374751091005,0.1557729066650991,1000000.0
30.0,Intermittent ,None,51.0,4.0,1.7559641600793938,Poultry manure,27.32884658064516,Trough,18.809680303654652,1.0,None,8.348434551027912,9.467210653474767,None,None,170.0,4.0,Sheep manure,0.045,130.0,Soil,1.97,45.57193073569152,111.15092600000006,7.093693774499752,0.9920374751091005,0.1692227350312456,1000000.0
