M1_is Enclosed,Additive_1,Initial GI (%),Additive_3,V2_Ventilation Interval (min),Additive_2,Initial Moisture Content (%),Material_2,Period (d),V3_Ventilation Duration (min),Additive_4,V4_Ventilation Day,Turning times, Composting Method,Initial pH,V5_Ventilation rate (L/min/kg iniDW),Material_Main,Initial C/N (%),Application Rate (%DW),V1_Ventilation Type,Compost volume (m3),Material_3,Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
1.0,Ca-superphosphate,27.32884658064516,None,0.0,Microbiological agent,78.52845746796186,Green Waste,60.0,0.0,None,53.0,1.0,Reactor,10.75349029522132,1.5211060856549814,Digestate,37.0,2.0633453958177865,Continuous,0.0996875,Green waste,2.754411318174137,77.98973574918989,89.39758500000002,5.507082466474543,0.4195772409439087,0.1754069294130456,1000000.0
1.0,Ca-superphosphate,27.32884658064516,None,197.0,None,67.0,Woody peat,56.0,21.654798199096422,None,7.0,23.0,Windrow,7.0,1.593705772094086,Digestate,21.0,7.7396388500804125,Intermittent ,0.0996875,Poultry manure,2.754411318174137,55.07894174889798,88.69658400000004,8.081467800568621,0.0070811011828482,0.1926721346955678,1000000.0
0.0,Calcium magnesium phosphate fertilizer,27.32884658064516,None,1240.0,Mg(OH)₂,55.0,Sawdust,88.0,18.909283855209026,None,49.0,28.0,Windrow,7.0,0.523812358350799,Digestate,22.0,9.15873821650389,Intermittent ,0.0996875,Poultry manure,2.754411318174137,40.93441249845439,90.107805,7.19449181526757,-0.0230001118034124,0.1576372215497383,1000000.0
1.0,Calcium magnesium phosphate fertilizer,27.32884658064516,None,0.0,MgO,71.6203871621309,Byproduct,81.0,0.0,None,7.0,16.0,Reactor,10.592814520376663,1.4018510737195655,Digestate,28.0,2.1329343457798675,Continuous,0.0996875,Green waste,2.754411318174137,17.733956120768067,90.029251,5.222756902188396,0.3983159065246582,0.1791445300377128,1000000.0
0.0,Inorganic acid,27.32884658064516,None,1265.0,Biochar,57.0,Byproduct,44.0,46.20800351784534,None,22.0,31.0,Trough,8.0,0.9387121536466884,Digestate,24.33438163603097,9.737783566864392,Intermittent ,0.0996875,Byproduct,2.754411318174137,68.11488196197762,88.589446,7.769968724361496,0.0504593327641487,0.1504075616937132,1000000.0
1.0,Biochar,27.32884658064516,None,44.0,Calcium magnesium phosphate fertilizer,56.0,None,79.0,1.2365974030526772,None,33.0,30.0,Trough,10.49305936035503,1.8320256540423887,Digestate,40.0,9.987921202588511,Intermittent ,0.0996875,None,2.754411318174137,41.71987299349684,92.06443700000004,7.2623862815830815,0.0059704459272325,0.1640132317843965,1000000.0
1.0,Biochar,27.32884658064516,None,651.0,None,68.0,Plastic tube pieces,30.0,50.55903768162764,None,16.0,12.0,Reactor,6.0,1.488749690826825,Digestate,39.0,9.306720400116502,Intermittent ,0.0996875,Poultry manure,2.754411318174137,26.458474189674813,92.47639000000002,6.992148432429166,0.2496102005243301,0.1834812575446509,1000000.0
1.0,Biochar,27.32884658064516,None,0.0,Zeolite,56.0,Green waste,28.0,0.0,None,0.0,24.0,Trough,11.195095844617253,0.0,Digestate,11.0,2.4237846482487004,None,0.0996875,Straw,2.754411318174137,49.48537083584407,88.64419700000002,6.284607891608848,0.3911374509334564,0.1208748615071196,1000000.0
1.0,Calcium magnesium phosphate fertilizer,27.32884658064516,None,551.0,Ca-superphosphate,73.89171017099876,None,87.0,25.412244130049288,None,79.0,21.0,Trough,8.0,0.993973637494504,Digestate,19.0,8.035760007982564,Intermittent ,0.0996875,Straw,2.754411318174137,55.07611834267151,92.347953,7.147465062725664,-0.0135837476700544,0.1840938235078779,1000000.0
0.0,Calcium magnesium phosphate fertilizer,27.32884658064516,None,0.0,Calcium magnesium phosphate fertilizer,68.0,Plastic tube pieces,36.0,0.0,None,0.0,9.0,Trough,7.0,0.0,Digestate,14.0,9.570983333516732,None,0.0996875,Mature compost,2.754411318174137,38.25432447990144,89.836251,5.347826241989437,0.3898115754127502,0.0740827207344435,1000000.0
1.0,Biochar,27.32884658064516,None,757.0,Potassium phosphate,80.0651093438664,None,44.0,30.3973990702292,None,21.0,18.0,Reactor,5.0,1.9670825387494464,Digestate,16.0,8.694520125217903,Intermittent ,0.0996875,Straw,2.754411318174137,49.95081459873751,93.56043100000002,6.992148432429166,0.2477954775094986,0.1595920738851483,1000000.0
1.0,Ca-superphosphate,27.32884658064516,None,1320.0,MgSO₄,64.0,Green Waste,79.0,4.951241966194589,None,43.0,25.0,Reactor,7.0,1.217398323398737,Digestate,11.0,2.4298878337274763,Intermittent ,0.0996875,None,2.754411318174137,56.313049368816735,91.58266200000004,7.353748039752674,0.1266415268182754,0.1385837057180234,1000000.0
1.0,Biochar,27.32884658064516,None,0.0,Potassium phosphate,54.0,Plastic tube pieces,133.0,0.0,None,72.0,31.0,Reactor,10.16388499662544,0.2787938809398571,Digestate,20.0,6.598995562357309,Continuous,0.0996875,None,2.754411318174137,78.53907377526612,89.478544,7.951130285555708,0.1610544621944427,0.1761701036249629,1000000.0
