Variable,Node purity increase,MSE_increase,P_value,Top
Material_Main,12.912664413452148,17.681684881053105,9.443861925723892e-15,False
Turning times,13.604698181152344,12.789540155503158,8.614619643474863e-10,False
V2_Ventilation Interval (min),13.7537260055542,2.0233451083166303,0.00021657640898222228,False
M1_is Enclosed,6.74206018447876,0.6945503172172893,1.7974605176743259e-06,False
 Composting Method,10.926904678344727,0.8739594992991506,9.953837719701912e-06,False
Additive_4,0.0,0.0,2.1849587178014898e-07,False
Additive_2,7.624431610107422,0.9383086041224376,1.3336724446761785e-05,False
Additive_1,9.489283561706543,9.600919351126656,7.859753991108345e-05,False
Material_3,5.672394275665283,0.11573843011046314,3.70808333763232e-07,False
Material_2,13.364177703857422,8.731995124255985,0.0011072530649662274,False
Additive_3,25.311399459838867,0.17561040365902247,3.044748914988576e-07,True
Period (d),23.603328704833984,2.0110387189184706,0.0001237871561404595,True
V1_Ventilation Type,14.680428504943848,1.483576709960678,3.555439341021088e-05,False
V4_Ventilation Day,59.73680114746094,10.001429122565984,0.031476360335181475,True
V3_Ventilation Duration (min),2.87561297416687,0.1740062403796312,4.558031386416748e-07,False
Application Rate (%DW),16.097091674804688,12.577350056980993,7.861434873026548e-09,False
Compost volume (m3),34.646602630615234,7.264658308228364,0.045602959044931946,True
V5_Ventilation rate (L/min/kg iniDW),20.197620391845703,11.020415432924139,1.4384579541736816e-06,True
Initial Moisture Content (%),32.40392303466797,16.133161156017188,5.619803302953745e-08,True
Initial TN (%),16.116405487060547,5.680700413215093,0.9070682024728174,False
Initial C/N (%),17.987863540649414,5.294105700704072,0.21435486110399565,False
Initial pH,9.343161582946777,6.713423973323448,0.16499025298078757,False
