V5_Ventilation rate (L/min/kg iniDW),Material_2,V1_Ventilation Type,Compost volume (m3),Additive_1,Additive_3,V2_Ventilation Interval (min),Material_Main,M1_is Enclosed,Additive_4, Composting Method,Initial pH,Turning times,V4_Ventilation Day,Material_3,Additive_2,Initial C/N (%),Period (d),V3_Ventilation Duration (min),Initial Moisture Content (%),Application Rate (%DW),Initial GI (%),Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
0.0,2.0,2.0,20.039917832667083,12.0,4.0,0.0,10,1.0,1.0,0.0,10.148783195750898,24.0,0.0,9.0,15.0,20.926836746786954,34.0,0.0,69.84184208549244,34.53948925128565,27.32884658064516,7.086182168675636,34.48204625286024,106.44194500000002,6.925429852944567,0.3848120868206024,0.21280484861577798,26.998556506801858
0.0,8.0,2.0,2.6151526308394755,7.0,5.0,0.0,10,1.0,1.0,0.0,4.86970397084535,16.0,0.0,5.0,15.0,17.441906120640546,47.0,0.0,65.83398439738836,31.755477857899642,27.32884658064516,5.516858457859488,44.16322819375219,106.44870799999995,5.977998390649401,0.38246986269950867,0.20387027097833232,27.69363040419477
1.2812914441741985,0.0,1.0,12.821096929139923,22.0,4.0,977.0,10,1.0,1.0,0.0,10.056475371895033,24.0,39.0,5.0,15.0,42.52447986554322,43.0,21.248285280604705,51.54251214727335,30.92004761925667,27.32884658064516,1.514076993459006,50.64523161984597,105.24864699999998,4.50328503108335,0.19517530500888824,0.1568251848288511,26.03570597976433
0.0,5.0,2.0,17.05316105141352,33.0,1.0,0.0,10,1.0,1.0,2.0,4.551256066975454,8.0,0.0,9.0,2.0,41.59924843439121,19.0,0.0,82.9901499581159,35.48009856692988,27.32884658064516,1.451130901337856,47.49852460220244,106.52175099999998,4.914353523579259,0.5335269570350647,0.18696664656133025,28.086625695824264
1.8803507987708752,13.0,2.0,9.834623472163067,11.0,3.0,0.0,10,1.0,1.0,0.0,5.9935475952328705,1.0,0.0,9.0,15.0,41.08324898440124,51.0,0.0,49.83839284075598,37.1583140267304,27.32884658064516,7.251283312993859,34.11421774580932,106.21824199999998,4.841568400514233,0.7926680445671082,0.17382130638958906,23.721026150448218
0.0,4.0,2.0,24.46616192360267,36.0,5.0,0.0,10,1.0,1.0,0.0,10.300926296552852,31.0,0.0,5.0,5.0,40.22163695262506,21.0,0.8261098989190144,45.20491862803263,32.67715420108028,27.32884658064516,4.33045572085001,49.1895831866435,104.960651,5.545906702848504,0.36809399724006653,0.2018976485556078,28.470532477314848
8.179322808552298,0.0,0.0,9.762706441212991,2.0,4.0,0.0,10,0.0,1.0,2.0,10.807320481479382,2.0,0.0,3.0,3.0,28.299361013127648,114.0,23.77898100840554,66.17197865653392,31.366245772374665,27.32884658064516,4.684657276357211,47.38251264137334,106.403356,4.892112311289558,0.36012911796569824,0.18581779317399427,20.979319886038006
0.0,5.0,2.0,18.907382925653355,6.0,1.0,0.0,10,1.0,1.0,0.0,9.18483959409107,2.0,0.0,5.0,15.0,20.660220813026463,25.0,0.0,48.97676644775575,32.245790401910966,27.32884658064516,5.395304972166008,42.40983682989561,107.31078299999999,4.839591979725067,0.353775292634964,0.19145969417565065,22.766362446135556
1.5803759694517516,3.0,0.0,7.335078337096329,12.0,5.0,0.0,10,1.0,1.0,2.0,7.484820490211806,24.0,8.0,5.0,10.0,32.42713502384691,60.0,54.79900018160704,72.77894555820251,34.54943534394219,27.32884658064516,4.452769659149446,54.4745152758812,105.57403300000001,6.683010671938627,0.3001938462257385,0.20403695991866372,23.295221765528648
0.0,8.0,2.0,25.116482427352324,16.0,5.0,0.0,10,1.0,1.0,0.0,5.427488022689313,2.0,0.0,9.0,0.0,35.53787230872276,74.0,0.0,46.28863358881175,35.30224560413539,27.32884658064516,2.371373311770299,58.837948197494704,105.86827299999997,5.951264824912182,0.5552538633346558,0.183183706598627,19.779859430859403
