V5_Ventilation rate (L/min/kg iniDW),Material_2,V1_Ventilation Type,Compost volume (m3),Additive_1,Additive_3,V2_Ventilation Interval (min),Material_Main,M1_is Enclosed,Additive_4, Composting Method,Initial pH,Turning times,V4_Ventilation Day,Material_3,Additive_2,Initial C/N (%),Period (d),V3_Ventilation Duration (min),Initial Moisture Content (%),Application Rate (%DW),Initial GI (%),Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
6.693849477457289,6.0,1.0,3.2122343063933942,20.0,5.0,1397.0,5,1.0,1.0,0.0,8.749361084322386,31.0,1.0,4.0,3.0,38.66912827278736,27.0,59.4332552118648,57.10807807301157,28.700286749592447,27.32884658064516,7.364452983949831,35.44926250213902,108.45325100000002,7.225047479829491,0.4279699921607971,0.15783913084698206,24.91510393222943
0.0,6.0,2.0,13.533298021612485,37.0,5.0,0.0,5,1.0,1.0,2.0,5.143318245435777,28.0,0.0,9.0,15.0,41.5940244912989,28.0,0.0,77.42978937476131,37.237023130401056,27.32884658064516,2.887415314111314,54.39853273819445,108.13322999999997,5.512592883445763,0.3647941052913666,0.17388037236433582,25.30670371702292
0.0,6.0,2.0,22.08440566361837,33.0,1.0,0.0,5,1.0,1.0,1.0,4.35049337283915,8.0,0.0,3.0,15.0,12.998907200010397,101.0,0.0,73.5715179630053,36.474645171309405,27.32884658064516,4.726375109711489,39.97928915147097,108.64912799999998,5.512592883445763,0.3647941052913666,0.16310789453562838,21.715118609614297
2.8214312163448554,4.0,1.0,0.41528957283400436,25.0,3.0,1170.0,5,1.0,1.0,0.0,6.150739957697105,25.0,15.0,3.0,15.0,27.17244377621341,106.0,57.37513349222644,74.271243421768,33.71264185842282,27.32884658064516,5.837431120857966,52.19923547250809,110.21728199999998,7.518455777773483,0.38050583004951477,0.17218939021913762,19.89175070875627
0.0,5.0,2.0,17.5140638299089,33.0,1.0,0.0,5,1.0,1.0,1.0,6.35996604683769,7.0,0.0,2.0,5.0,28.45823545025929,115.0,0.7655238055635403,55.77688617430422,31.336082414064972,27.32884658064516,5.811564795881076,33.2597908380914,107.255493,4.49089130003519,0.3633950650691986,0.18282802441470267,17.809125657165467
0.0,4.0,2.0,12.322159710854416,23.0,5.0,0.0,5,0.0,1.0,2.0,11.348970042638301,0.0,0.0,3.0,9.0,24.87656055666661,17.0,0.0,83.7050070348829,30.886601429887328,27.32884658064516,1.3650170753268065,36.96518197486827,106.53760600000004,5.329542854239561,0.3731720745563507,0.12002614691498593,23.69083920176369
0.0,6.0,2.0,12.235041651060175,13.0,3.0,0.0,5,1.0,1.0,0.0,7.717772105223432,29.0,0.0,3.0,1.0,38.94371838072867,108.0,0.0,81.65073847999781,31.014537322417542,27.32884658064516,4.371960207337741,28.93609902773254,107.167405,5.415425927064874,0.5375779867172241,0.20386957571119246,20.307700974566977
0.0,5.0,2.0,8.026857935202026,19.0,5.0,0.0,5,0.0,1.0,1.0,4.5895470139597485,26.0,0.0,4.0,1.0,34.48113965972655,71.0,0.0,83.73092565098273,31.32383826899493,27.32884658064516,1.7608546084692944,41.11101688481335,107.019693,4.775250900974195,0.5361789464950562,0.17697478495325675,20.486636730191915
0.0,4.0,2.0,24.546094650674867,35.0,5.0,0.0,5,1.0,1.0,0.0,5.134833683717367,1.0,0.0,5.0,15.0,19.34616983254055,51.0,0.0,49.65800368944065,31.68907420876334,27.32884658064516,7.063650343669478,53.652111400982676,107.75128799999997,5.459658322164208,0.48364993929862976,0.1908393090055065,19.632639072738918
0.5917150798233913,8.0,2.0,6.481130576233804,25.0,3.0,0.0,5,1.0,1.0,0.0,11.06423556327369,12.0,0.0,9.0,2.0,39.17393282489588,104.0,0.0,61.209999054092656,33.082809699436446,27.32884658064516,1.6716414141759786,47.50222453138235,107.07477099999998,6.08558581213361,0.39999911189079285,0.2264201023983757,23.58256998644042
