V5_Ventilation rate (L/min/kg iniDW),Material_2,V1_Ventilation Type,Compost volume (m3),Additive_1,Additive_3,V2_Ventilation Interval (min),Material_Main,M1_is Enclosed,Additive_4, Composting Method,Initial pH,Turning times,V4_Ventilation Day,Material_3,Additive_2,Initial C/N (%),Period (d),V3_Ventilation Duration (min),Initial Moisture Content (%),Application Rate (%DW),Initial GI (%),Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
0.0,3.0,2.0,23.908946630593856,25.0,5.0,0.0,7,1.0,1.0,2.0,4.610618249498234,10.0,0.0,2.0,0.0,26.429873207858023,109.0,0.0,66.62274223344326,35.983176761954255,27.32884658064516,7.829631645571459,47.00309492482593,107.01735200000002,7.728437955254082,0.6468141078948975,0.19787122796542178,21.962883587997823
0.0,4.0,2.0,26.105783233869577,2.0,3.0,0.0,7,1.0,1.0,2.0,4.708678437768828,8.0,0.0,0.0,1.0,23.51995703561471,60.0,0.0,73.01657906803757,34.13530234572981,27.32884658064516,5.848978553391056,56.98086328061622,107.07118700000001,5.830266303787509,0.5249515771865845,0.18104728341082513,22.771134605055053
0.0,3.0,2.0,8.877434058278398,10.0,3.0,0.0,7,0.0,1.0,1.0,11.605962845292265,0.0,0.0,5.0,0.0,37.84069324920344,15.0,0.0,72.49665944914739,37.37428205484529,27.32884658064516,3.2328402041704845,29.887874985862236,107.71533000000004,7.810065123894002,0.4972062408924103,0.15804479869106475,22.46241266297944
3.2203104529700317,3.0,0.0,26.065423653021284,22.0,5.0,0.0,7,1.0,1.0,0.0,4.828537137762908,24.0,77.0,5.0,15.0,42.87307700200481,129.0,57.26486240673402,52.59608836004426,31.985431601495918,27.32884658064516,7.119729454305753,30.306693549076293,108.388995,9.264173601733537,0.32145583629608154,0.18819679354842755,25.72185413574376
5.557936473215359,4.0,0.0,2.879909441585838,2.0,1.0,0.0,7,0.0,1.0,2.0,7.143952892798616,3.0,0.0,2.0,15.0,28.384566601444774,77.0,57.81035608698829,82.79858869558822,34.89561333494581,27.32884658064516,7.68942534289023,48.08247982307374,111.552629,8.592350572629483,0.34278404712677,0.20513726960753825,18.954899081114778
0.0,6.0,2.0,15.184853509215674,24.0,5.0,0.0,7,0.0,1.0,1.0,5.399426054321389,11.0,0.0,3.0,15.0,36.81127390690088,52.0,0.0,44.241317813244954,33.8755095070258,27.32884658064516,1.1570476635012832,27.966898803027025,107.93534399999999,5.479767005815748,0.35517433285713196,0.16758026490215971,22.858626608322194
3.670676875587151,5.0,1.0,5.863290947523525,18.0,4.0,425.0,7,1.0,1.0,2.0,4.470801909078214,28.0,0.0,0.0,1.0,33.27744147421104,128.0,29.859257432074592,44.726093475960624,32.81608368967123,27.32884658064516,2.0432674932143446,50.60051935223393,109.78432700000002,4.621440156863088,0.3942362070083618,0.1700623273878232,20.29304487733666
0.6897223046254505,4.0,2.0,20.655084487431758,17.0,5.0,0.0,7,1.0,1.0,1.0,4.872774850931647,5.0,0.0,4.0,15.0,41.583078814358025,104.0,0.0,62.41440594760169,37.601215234149855,27.32884658064516,3.1897445575472587,59.45470176393273,107.92068199999999,5.927433260168397,0.19625213742256165,0.20097857823582893,18.52359911033132
7.076347406866058,3.0,1.0,23.12342964358152,28.0,4.0,859.0,7,1.0,1.0,0.0,11.255669739831182,10.0,13.0,4.0,15.0,18.059680430115083,17.0,14.412489319928255,70.01191912045218,31.13751493364313,27.32884658064516,5.089705360532056,35.447030284232774,106.78154500000001,7.587935914465816,0.37226197123527527,0.16945961104971125,24.967266922132715
6.089570400513711,5.0,1.0,19.24540853426374,4.0,6.0,1095.0,7,0.0,1.0,1.0,7.184298624816641,6.0,62.0,9.0,15.0,28.83398935040752,110.0,59.12311189342208,82.12031927799893,29.78659807527521,27.32884658064516,3.599286641709736,51.41134903655096,108.24203100000001,7.926017115889152,0.35022255778312683,0.17921443127740674,21.234760736126596
