V5_Ventilation rate (L/min/kg iniDW),Material_2,V1_Ventilation Type,Compost volume (m3),Additive_1,Additive_3,V2_Ventilation Interval (min),Material_Main,M1_is Enclosed,Additive_4, Composting Method,Initial pH,Turning times,V4_Ventilation Day,Material_3,Additive_2,Initial C/N (%),Period (d),V3_Ventilation Duration (min),Initial Moisture Content (%),Application Rate (%DW),Initial GI (%),Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
7.120279566374684,5.0,1.0,7.908529337458168,4.0,4.0,316.0,9,1.0,1.0,1.0,6.015551978666448,4.0,20.0,9.0,0.0,34.28495630458967,133.0,58.855142700416216,68.92456000919304,35.142153493710374,27.32884658064516,3.2904358424623275,36.76646309839366,106.39005799999997,7.436732745754014,0.3941756784915924,0.1778748504310145,19.660217890685317
7.364007391622439,2.0,1.0,15.062128860318303,11.0,6.0,442.0,9,1.0,1.0,0.0,6.647828973721048,12.0,0.0,4.0,2.0,17.028627586297702,64.0,29.515056743710957,52.13221047632537,35.38630078625577,27.32884658064516,4.68626759931692,28.872681459663102,108.27630400000002,7.662697458320009,0.3820493519306183,0.18161141021827706,23.387436609729196
4.098368653323938,8.0,1.0,10.156374268568502,36.0,6.0,1105.0,9,0.0,1.0,2.0,8.825777800101772,30.0,0.0,5.0,13.0,35.627114623040626,49.0,6.393867328295336,58.446990926944935,32.953728002538625,27.32884658064516,3.414442846673679,52.38208735939855,106.834272,6.2935069516237325,0.3643742799758911,0.14973529774345878,26.97606754525989
4.052274171265082,4.0,1.0,23.70674230530743,15.0,5.0,546.0,9,1.0,1.0,2.0,11.99223948168487,29.0,52.0,0.0,1.0,41.748715648808954,57.0,34.40591561045293,52.64224731081225,35.053973906330306,27.32884658064516,6.050782152518876,51.656001682390425,105.15574999999998,3.65210973878042,0.38462862372398376,0.15698765309461177,24.874013755295916
1.2107792748231094,6.0,1.0,24.98137820212308,16.0,4.0,20.0,9,0.0,1.0,2.0,6.445769398034679,25.0,0.0,5.0,15.0,28.31641884613756,27.0,56.67754067267968,83.72081485393427,31.733060445665682,27.32884658064516,6.664714796272882,51.67910772476331,110.11398299999999,7.850892868580611,0.23279203474521637,0.1938904115478261,24.018773101125777
1.580099710865511,5.0,2.0,9.296200293287903,13.0,1.0,0.0,9,1.0,1.0,2.0,8.896850385439539,4.0,0.0,9.0,1.0,32.81666711446349,119.0,0.0,81.43721369155259,37.119487928899744,27.32884658064516,4.9604193378026,46.57475592913035,106.44538700000001,4.626377248717846,0.9242714643478394,0.17878281434397786,20.85617163787919
0.0,6.0,2.0,25.883197281870128,21.0,1.0,0.0,9,0.0,1.0,1.0,6.221820174609525,0.0,0.0,2.0,15.0,31.85914910883922,84.0,0.0,69.73641492317864,30.6717903774365,27.32884658064516,1.3366640632556197,38.64133416931337,106.63477999999999,5.479767005815748,0.3506326973438263,0.16665110505576097,19.456213701333038
4.608918673864728,4.0,0.0,25.49895462043771,13.0,3.0,0.0,9,0.0,1.0,2.0,9.898024480315268,14.0,1.0,0.0,15.0,9.615355679045148,30.0,48.80999818570765,58.27384562499929,30.96793916023238,27.32884658064516,5.460658280770117,41.20057472326251,106.26550699999994,5.807173624081077,0.3565782606601715,0.16003894361953824,26.445949427130227
4.005445614821534,4.0,1.0,5.178728798591755,25.0,5.0,139.0,9,1.0,1.0,0.0,5.803707582721332,2.0,33.0,4.0,5.0,16.09740086792523,106.0,53.6381407488699,54.759377944201205,33.860116123434075,27.32884658064516,7.944608655726544,34.63415304795089,105.643383,5.386672999856559,0.23902080953121185,0.1591906671379201,20.99512595881017
1.758703456349886,13.0,0.0,19.796646415585286,31.0,5.0,0.0,9,1.0,1.0,0.0,11.28905794227904,20.0,20.0,2.0,15.0,14.234848273014823,62.0,33.806966750246424,58.19939451006181,30.95338430143552,27.32884658064516,2.7326437482619745,35.71530334675775,105.71663599999997,5.649405316642488,0.9196898341178894,0.15968299593295096,26.66551983485659
