Material_Main,Period (d),Turning times,V2_Ventilation Interval (min),M1_is Enclosed, Composting Method,Additive_3,Additive_2,Additive_1,Material_3,Additive_4,Material_2,Compost volume (m3),V1_Ventilation Type,V4_Ventilation Day,Application Rate (%DW),V3_Ventilation Duration (min),Initial C/N (%),V5_Ventilation rate (L/min/kg iniDW),Initial Moisture Content (%)
0.04370400670669772,2.1771494686756565,4.914819215530153,0.2692364932767351,-0.5277847428900787,0.20809430723951414,0.004008699156980379,-0.21726639782922536,0.7897747532786883,0.09738477428376202,0.0,1.8953745594465807,-0.08419739663879343,0.04477111193392515,1.3983428771616908,0.6465714272378289,0.35756034530552205,0.11234165100242262,0.3748184672851148,0.5794542241374484
-0.513850007446509,-0.10991711187166509,-2.5890143384991946,0.1608515255917489,0.28898413722843974,0.01834754164559013,0.00476909571614076,-0.2960049512954833,0.973163770997513,1.191249754084914,0.0,1.478771721574999,0.4609889726130589,0.5200137385633893,0.8083443266529259,1.092791761823037,0.5609653251456574,-0.6876526517554941,0.7159277953954181,1.314227683927196
5.250731357788837,0.29932613812050585,2.969050443655686,0.28514635350652506,0.10949858433871118,0.012484764309778015,0.013106602451757921,0.2859028540161468,1.5707872248637273,0.11800156885409199,0.0,0.6968097354662575,1.8764946692677256,0.08197233001956881,0.42637935714180736,0.4826940829712928,0.06855205122212739,0.7452943151193034,-0.34853612396255806,1.0140246823499257
-1.1013706104191863,6.47008021707654,3.999221842315359,0.23256419048245675,0.2735121235728656,0.04923370171543536,0.004831292002634044,-0.2159107787292356,1.0038308937529927,0.12405560543440125,0.0,1.9911969663826494,2.231992664727284,0.5785325145461082,1.872412271754326,1.033175505938405,0.6956588705625916,-0.3935735920271578,1.2091534956745358,1.0315863783527253
-0.4527027327633704,4.6523141665883445,-3.546319389205362,0.1351453412721981,0.37385440188792785,0.042027464096799826,0.003698053510164575,-0.2957453612993406,-0.08405388901852139,0.016132878739851395,0.0,-1.8413859889184918,0.12398275130585472,-0.24290688304565172,0.7897900704774223,0.2458394224973571,0.39452365902104186,-0.5159676763379463,-0.34465820833938043,1.6692852001147043
0.8035153371218313,3.2939199387642586,1.7331770816522367,0.235538282904055,0.001080312071460851,0.29236711842422325,0.004008699156980379,-0.18451123360731753,1.1622171110694317,0.11078663583752449,0.0,2.1050890847027253,2.6827692794822493,0.23067162784982848,1.093122748467565,1.5189067422853424,0.511584161351255,2.108383525215919,-0.19702128259297996,0.776265106296579
-0.7620306714336498,0.43769626375585413,1.5964718109814757,0.3045725057218133,0.09061254065308054,0.0134723014978408,0.0077759264128740724,2.2188964285378994,-0.12079360487791635,0.059926453211578655,0.0,1.5599870357176677,0.6586033254387241,0.18584775459199426,0.027316586689018284,-3.3175928533683865,0.38261614754027556,1.1150552500303779,0.27113335979018993,1.1607795209343397
-1.5429554268225016,0.08403555993724439,3.822579775986823,-0.019025543558059264,0.1512831239387649,0.033626395986503486,0.0015714691769289223,-0.20551676315795,-2.700566277125756,0.06273233300702458,0.0,-3.5534125735719986,1.7095073472409716,0.04415037860944268,-0.331537438595531,-1.6619116825116007,0.13513997911334316,0.2761120119280401,-0.332526577785814,0.4732608287769766
-3.13969987329074,-3.8612949708434834,-4.140555932375297,0.08868083356170922,0.13555532484997693,0.029403584650448376,0.001522145836052645,-0.3322794289012608,0.24138032373308346,0.12680438841448927,0.0,0.8721610289669011,-1.4446293256924312,-0.014221481815248748,-1.5588333414418525,-0.34317748462530867,-2.116935581940344,-4.882047421194032,-1.638051406289886,-9.995705268331964
-2.7266539206945417,-1.2761116217814226,-6.334980764768035,0.2351869421130371,0.04631339920563844,0.006660128722546011,0.020101612444011676,-0.8067795824099243,-4.928203314785765,-0.10931536109090054,0.0,0.5410840026753092,-1.7464082940842345,-0.6493200581150845,-4.922659162045988,-5.24128278632455,0.15182215522536252,-0.8187496699939518,-2.6594997960003672,-0.5936964282256855
