Material_Main,Material_2,Material_3,Additive_1,Additive_2,Additive_3,Additive_4,Composting Method,M1_is Enclosed,Period (d),V4_Ventilation Day,V1_Ventilation Type,V3_Ventilation Duration (min),V2_Ventilation Interval (min),Turning times,Application Rate (%DW),Compost volume (m3),Initial Moisture Content (%),V5_Ventilation rate (L/min/kg iniDW),Initial C/N (%),NH3-N loss (%)
2.0,8.0,-1257.306920494392,7.0,13.0,-745.205836078712,-25.972876380487552,-1128.9397176132647,1.0,22.75478173664877,29.919286119155124,0.0,33.987518610127154,6.0,15.0,20.771268024010965,0.4163279447475676,68.70172848409199,3.7064529383290377,24.9104664775763,1000000.0
2.0,8.0,701.9218934364176,7.0,13.0,-62.04412328547744,35.36471280876068,-884.4524621807315,1.0,22.75478173664877,29.919286119155124,0.0,33.987518610127154,6.0,15.0,20.771268024010965,0.4163279447475676,68.70172848409199,3.7064529383290377,24.9104664775763,1000000.0
2.0,8.0,-284.85768913271255,7.0,13.0,-166.08680931750177,3.3523230417282535,326.53393918616734,1.0,22.75478173664877,29.919286119155124,0.0,33.987518610127154,6.0,15.0,20.771268024010965,0.4163279447475676,68.70172848409199,3.7064529383290377,24.9104664775763,1000000.0
2.0,8.0,352.2737453887944,7.0,13.0,166.3736657685995,3.126686748509173,2271.705179193222,1.0,22.75478173664877,29.919286119155124,0.0,33.987518610127154,6.0,15.0,20.771268024010965,0.4163279447475676,68.70172848409199,3.7064529383290377,24.9104664775763,1000000.0
2.0,8.0,313.694616283561,7.0,13.0,420.6168963362022,11.627858962599717,53.57311103510001,1.0,22.75478173664877,29.919286119155124,0.0,33.987518610127154,6.0,15.0,20.771268024010965,0.4163279447475676,68.70172848409199,3.7064529383290377,24.9104664775763,1000000.0
