Turning times,V1_Ventilation Type,Period (d),V3_Ventilation Duration (min),Material_2,Compost volume (m3),Initial Moisture Content (%),Additive_3,Material_3, Composting Method,Initial GI (%),Additive_4,Material_Main,V5_Ventilation rate (L/min/kg iniDW),V2_Ventilation Interval (min),Initial C/N (%),Additive_1,Initial pH,Additive_2,V4_Ventilation Day,M1_is Enclosed,Application Rate (%DW),Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
24.0,2,64.0,0,12.0,0.6277154746460176,63.0,4,0.0,1.0,27.32884658064516,1,10,0.0,0,23.0,23.0,5.0,13.0,0.0,0.0,7.8055432476101965,2.0952942734506244,48.19176828936436,107.07318100000003,8.123568617030536,1.1565260887145996,0.17493664335074374,1000000.0
30.0,2,56.0,0,6.0,0.6277154746460176,67.0,4,2.0,2.0,27.32884658064516,1,10,0.0,0,36.88820764538174,24.0,6.0,0.0,0.0,0.0,8.092232350736117,2.0952942734506244,77.2916502372259,107.17781200000003,5.336427862832851,1.234606385231018,0.18969429445086305,1000000.0
7.0,2,106.0,0,5.0,0.6277154746460176,50.97382787761701,4,2.0,0.0,27.32884658064516,1,10,0.0,0,22.403447761150332,18.0,7.0,7.0,0.0,1.0,3.54133874320663,2.0952942734506244,46.9418157994885,107.61574100000001,8.123568617030536,1.183487892150879,0.2117260212567113,20.419992054957834
15.0,2,108.0,0,4.0,0.6277154746460176,52.85621462421375,4,2.0,0.0,27.32884658064516,1,10,0.0,0,29.330620341093496,30.0,6.0,5.0,0.0,1.0,2.2620951677250227,2.0952942734506244,61.4562808374476,106.81338300000004,8.123568617030536,1.1465296745300293,0.25348942681692377,22.05589159059355
26.0,2,60.0,0,5.0,0.6277154746460176,64.0,4,2.0,0.0,27.32884658064516,1,10,0.0,0,23.0,30.0,5.0,3.0,0.0,1.0,9.996784407060666,2.0952942734506244,48.19176828936436,107.24654600000004,8.123568617030536,1.2381950616836548,0.22690074557196105,1000000.0
13.0,2,43.0,0,6.0,0.6277154746460176,60.76485309971465,4,2.0,1.0,27.32884658064516,1,10,0.0,0,26.402748684333265,36.0,5.0,8.0,0.0,1.0,8.862029610840727,2.0952942734506244,55.321528121639496,106.50133500000004,8.123568617030536,1.158782720565796,0.2083591216534456,27.647446450040782
9.0,2,86.0,0,0.0,0.6277154746460176,69.0,4,3.0,2.0,27.32884658064516,1,10,0.0,0,18.521657173816454,24.0,7.0,10.0,0.0,0.0,4.436991574340124,2.0952942734506244,38.80832221111329,106.38623800000003,8.295991985695693,1.1727020740509033,0.22556938288760633,22.827453796537345
2.0,2,107.0,0,12.0,0.6277154746460176,66.0,4,3.0,0.0,27.32884658064516,1,10,0.0,0,26.792781746023547,30.0,7.89076415661048,10.0,0.0,1.0,4.072412836860185,2.0952942734506244,56.13876216225556,106.07129200000001,8.123568617030536,1.1910953521728516,0.22271840942426438,19.14138201013335
5.0,2,120.0,0,6.0,0.6277154746460176,56.874844294932565,4,0.0,0.0,27.32884658064516,1,10,0.0,0,10.739917164556328,30.0,8.0,12.0,0.0,1.0,9.512584537721686,2.0952942734506244,22.503286932228942,107.91458600000001,8.104620044907534,1.1999132633209229,0.18767090703194783,19.381507469014206
7.0,2,83.0,0,8.0,0.6277154746460176,57.0,4,0.0,0.0,27.32884658064516,1,10,0.0,0,25.300639404393113,28.0,7.0,12.0,0.0,1.0,5.777229955189183,2.0952942734506244,53.0122848586641,107.91678600000003,8.123568617030536,1.2132141590118408,0.20369510413159989,23.071187542264383
7.0,2,61.0,0,0.0,0.6277154746460176,51.544782138411584,4,2.0,2.0,27.32884658064516,1,10,0.0,0,24.849294271829173,38.0,5.258376101993778,9.0,0.0,1.0,8.380415196463435,2.0952942734506244,52.06658398705307,107.65617500000002,8.295991985695693,1.232401967048645,0.19064490234753434,21.465746673533104
3.0,2,82.0,0,3.0,0.6277154746460176,63.0,4,0.0,0.0,27.32884658064516,1,10,0.0,0,38.0,24.0,5.1184283979742276,10.0,0.0,1.0,2.526007356812891,2.0952942734506244,79.62118239112372,107.99598600000002,8.123568617030536,1.1910953521728516,0.22920477520850363,1000000.0
9.0,2,131.0,0,3.0,0.6277154746460176,62.141709975162755,4,0.0,0.0,27.32884658064516,1,10,0.0,0,31.14120890529928,14.0,5.0,7.0,0.0,1.0,5.7100202252257395,2.0952942734506244,65.24999668760317,106.77419400000002,8.405572758515747,1.114025354385376,0.22606297586693505,22.1151009807946
4.0,2,57.0,0,5.0,0.6277154746460176,54.21181289996106,4,3.0,0.0,27.32884658064516,1,10,0.0,0,39.0,35.0,7.868116677026904,12.0,0.0,1.0,3.9190971426246586,2.0952942734506244,81.71647666457434,106.27823500000001,8.123568617030536,1.198756456375122,0.23962186467170074,1000000.0
5.0,2,45.0,0,12.0,0.6277154746460176,58.82214994512765,4,3.0,0.0,27.32884658064516,1,10,0.0,0,19.714849211037837,30.0,7.0,10.0,0.0,1.0,4.20875842212684,2.0952942734506244,41.30841065383014,106.23813200000001,8.123568617030536,1.1999132633209229,0.2194644894476298,1000000.0
25.0,2,51.0,0,4.0,0.6277154746460176,59.95281059680721,4,4.0,0.0,27.32884658064516,1,10,0.0,0,21.0,37.0,7.0,8.0,0.0,1.0,8.45702305633048,2.0952942734506244,44.00117974246311,105.06338400000004,8.123568617030536,1.158782720565796,0.22373804056219795,1000000.0
7.0,2,15.0,0,13.0,0.6277154746460176,50.5109638525769,4,4.0,0.0,27.32884658064516,1,10,0.0,0,37.678772549522336,16.0,6.0,9.0,0.0,1.0,6.550646027142522,2.0952942734506244,78.94811635366273,105.641003,8.405572758515747,1.1587200164794922,0.19296681821085507,29.065708854595112
2.0,2,115.0,0,6.0,0.6277154746460176,52.0,4,2.0,0.0,27.32884658064516,1,10,0.0,0,36.7347038712597,24.0,8.0,12.0,0.0,1.0,2.466490180025942,2.0952942734506244,76.97001465835493,106.57970200000001,8.123568617030536,1.1910953521728516,0.24379998192128932,14.700273513375514
6.0,2,38.0,0,3.0,0.6277154746460176,62.0,4,9.0,0.0,27.32884658064516,1,10,0.0,0,13.378731273396046,34.0,7.0,11.0,0.0,1.0,9.192769024625619,2.0952942734506244,28.032379023181512,105.85768600000003,8.123568617030536,1.2132141590118408,0.23015849626388152,24.040917946316114
7.0,2,69.0,0,3.0,0.6277154746460176,57.55473744336808,4,2.0,2.0,27.32884658064516,1,10,0.0,0,12.0,33.0,5.0,3.0,0.0,1.0,8.134483185297212,2.0952942734506244,25.14353128140749,107.62700100000002,8.123568617030536,1.3167842626571655,0.19137245287479518,1000000.0
5.0,2,117.0,0,14.0,0.6277154746460176,59.42503433923876,4,3.0,0.0,27.32884658064516,1,10,0.0,0,31.3358814653165,21.0,7.0,13.0,0.0,1.0,4.983004748109527,2.0952942734506244,65.65789298780523,106.63254400000001,8.123568617030536,1.1551556587219238,0.22054203356650287,17.96865958897154
15.0,2,38.0,0,2.0,0.6277154746460176,67.18037777250247,4,2.0,0.0,27.32884658064516,1,10,0.0,0,12.40104034843951,38.0,8.0,12.0,0.0,1.0,3.5397374655561924,2.0952942734506244,25.983828826915442,107.02820500000001,8.123568617030536,1.1565260887145996,0.2159011718590779,27.077980696135185
18.0,2,99.0,0,13.0,0.6277154746460176,57.0,4,0.0,2.0,27.32884658064516,1,10,0.0,0,32.62667266952874,28.0,5.0,8.0,0.0,1.0,4.951133159430467,2.0952942734506244,68.36248040621156,106.36222300000004,8.123568617030536,1.1677966117858887,0.20007806594178337,24.607211218751885
15.0,2,74.0,0,5.0,0.6277154746460176,64.85867071084043,4,3.0,2.0,27.32884658064516,1,10,0.0,0,28.84008360192535,36.0,6.0,12.0,0.0,1.0,7.592713293706861,2.0952942734506244,60.42846201695144,106.62563800000005,8.123568617030536,1.1655399799346924,0.21875373876326248,22.79230728963447
9.0,2,109.0,0,4.0,0.6277154746460176,56.88658863802833,4,0.0,0.0,27.32884658064516,1,10,0.0,0,30.0,31.0,6.0,5.0,0.0,1.0,9.310684687822093,2.0952942734506244,62.85882820351873,106.81338300000004,8.123568617030536,1.1465296745300293,0.2139684800776064,1000000.0
4.0,2,28.0,0,4.0,0.6277154746460176,64.5922733153237,4,0.0,0.0,27.32884658064516,1,10,0.0,0,23.8619952892463,28.0,6.0,11.0,0.0,1.0,9.966744464051363,2.0952942734506244,49.99790208266354,107.103342,8.123568617030536,1.198756456375122,0.20994297949898455,22.947121253586023
21.0,2,51.0,0,14.0,0.6277154746460176,60.0,4,9.0,0.0,27.32884658064516,1,10,0.0,0,18.162193723296863,10.0,6.0,11.0,0.0,1.0,3.0319661586671396,2.0952942734506244,38.05514050172479,104.90020800000002,7.5489818081140285,1.1117687225341797,0.20304721025975098,28.414867381271996
24.0,2,90.0,0,13.0,0.6277154746460176,64.96296221101844,4,3.0,1.0,27.32884658064516,1,10,0.0,0,22.313681836594732,36.0,5.0,13.0,0.0,0.0,7.302802303094189,2.0952942734506244,46.753729771816154,105.28918200000003,8.123568617030536,1.1565260887145996,0.19929845770907656,25.32258523772674
24.0,2,96.0,0,2.0,0.6277154746460176,56.23511552330545,4,3.0,2.0,27.32884658064516,1,10,0.0,0,29.87703534428378,20.0,6.0,13.0,0.0,0.0,6.59573586461491,2.0952942734506244,62.601181064559704,104.87328200000002,8.123568617030536,1.1207826137542725,0.24898069532505507,21.56846803756859
22.0,2,116.0,0,2.0,0.6277154746460176,58.0,4,2.0,2.0,27.32884658064516,1,10,0.0,0,30.28998423419974,17.0,7.0,9.0,0.0,1.0,9.378044088448945,2.0952942734506244,63.46643050882841,106.69392000000003,8.123568617030536,1.1230392456054688,0.21688137268100582,22.2500599954498
2.0,2,113.0,0,13.0,0.6277154746460176,56.42498851253143,4,2.0,0.0,27.32884658064516,1,10,0.0,0,34.0,21.0,5.194989729745377,11.0,0.0,1.0,7.471930157837898,2.0952942734506244,71.24000529732123,107.42263600000003,8.123568617030536,1.1463379859924316,0.1933054614489677,1000000.0
8.0,2,19.0,0,3.0,0.6277154746460176,61.0,4,5.0,2.0,27.32884658064516,1,10,0.0,0,20.220751222038523,14.0,8.0,15.0,0.0,1.0,3.564412989148652,2.0952942734506244,42.36842424040703,105.95792500000002,8.405572758515747,1.1795986890792847,0.22331538549316893,28.257882258396197
5.0,2,79.0,0,2.0,0.6277154746460176,67.0,4,3.0,2.0,27.32884658064516,1,10,0.0,0,22.0,38.0,6.125435335451008,10.0,0.0,1.0,9.45424222127267,2.0952942734506244,46.096474015913735,104.90973100000002,8.123568617030536,1.2089271545410156,0.1990779209868679,1000000.0
6.0,2,34.0,0,6.0,0.6277154746460176,65.0,4,0.0,2.0,27.32884658064516,1,10,0.0,0,18.0,33.0,8.0,13.0,0.0,0.0,3.7504685578044743,2.0952942734506244,20.952942734506244,108.11803400000001,8.104620044907534,1.2222280502319336,0.17755377626197114,1000000.0
9.0,2,51.0,0,4.0,0.6277154746460176,52.5123921841827,4,3.0,0.0,27.32884658064516,1,10,0.0,0,38.04325106175992,38.0,8.0,11.0,0.0,1.0,4.592804909952206,2.0952942734506244,79.71180609314995,107.21932300000005,8.123568617030536,1.1565260887145996,0.19837574727533672,26.33872152950944
4.0,2,17.0,0,13.0,0.6277154746460176,59.528809581860195,4,0.0,2.0,27.32884658064516,1,10,0.0,0,33.44830566772908,19.0,8.0,9.0,0.0,0.0,9.370766652957265,2.0952942734506244,70.0840433222188,106.255751,8.123568617030536,1.164778709411621,0.14744909260724656,24.941812282061033
26.0,2,110.0,0,0.0,0.6277154746460176,50.29324786159192,4,3.0,0.0,27.32884658064516,1,10,0.0,0,29.517006516051737,33.0,7.0,7.0,0.0,1.0,2.944001083834766,2.0952942734506244,61.84681472248797,106.10906700000004,8.295991985695693,1.158782720565796,0.2337126455230027,23.093708617721887
1.0,2,116.0,0,8.0,0.6277154746460176,58.0,4,2.0,2.0,27.32884658064516,1,10,0.0,0,22.935107628888034,22.0,5.0,2.0,0.0,1.0,6.0952381696751345,2.0952942734506244,48.05579967578282,106.58352100000002,8.221346339753,0.3053942620754242,0.19447408921054504,18.574109132928772
4.0,2,103.0,0,14.0,0.6277154746460176,53.0,4,0.0,0.0,27.32884658064516,1,10,0.0,0,26.716934939139275,33.0,5.0,12.0,0.0,1.0,6.457334494934955,2.0952942734506244,55.979840782131426,107.88885600000003,8.123568617030536,1.198756456375122,0.18865124425737484,19.302395826721728
13.0,2,66.0,0,4.0,0.6277154746460176,52.0,4,0.0,0.0,27.32884658064516,1,10,0.0,0,38.93857748894156,30.0,8.0,6.0,0.0,1.0,2.0086798905922922,2.0952942734506244,81.58777842889265,107.12102600000004,8.123568617030536,1.1540721654891968,0.24244208999445677,22.945550933275523
15.0,2,62.0,0,8.0,0.6277154746460176,51.72116305215851,4,4.0,2.0,27.32884658064516,1,10,0.0,0,21.36715826300516,24.0,6.0,3.0,0.0,0.0,2.0922542064753316,2.0952942734506244,44.770484348387896,105.64203700000003,8.123568617030536,1.2472089529037476,0.18589473018113312,24.540822772627365
22.0,2,101.0,0,4.0,0.6277154746460176,55.534257101744984,4,0.0,2.0,27.32884658064516,1,10,0.0,0,15.28140444899056,13.0,7.0,11.0,0.0,0.0,7.296493214999607,2.0952942734506244,32.019039232252815,106.85623500000003,8.405572758515747,1.1207826137542725,0.17827820865557334,21.55014930616553
5.0,2,37.0,0,8.0,0.6277154746460176,55.39197013302572,4,3.0,0.0,27.32884658064516,1,10,0.0,0,22.0,15.0,8.0,5.0,0.0,1.0,7.703103457029758,2.0952942734506244,46.096474015913735,107.14432,8.405572758515747,1.1579338312149048,0.2141386074174139,1000000.0
22.0,2,80.0,0,14.0,0.6277154746460176,55.18723144777995,4,0.0,0.0,27.32884658064516,1,10,0.0,0,22.0,34.0,5.0,12.0,0.0,1.0,8.138884383387802,2.0952942734506244,46.096474015913735,106.83303800000004,8.123568617030536,1.1565260887145996,0.20827513599459763,1000000.0
24.0,2,97.0,0,14.0,0.6277154746460176,63.0,4,0.0,1.0,27.32884658064516,1,10,0.0,0,15.3003061209997,13.0,5.017051512529874,12.0,0.0,1.0,4.11953798119207,2.0952942734506244,32.058643797372206,106.52252300000004,8.405572758515747,1.1117687225341797,0.20061980902876278,24.114490085452683
3.0,2,62.0,0,6.0,0.6277154746460176,54.0,4,0.0,1.0,27.32884658064516,1,10,0.0,0,36.45833923377256,34.0,5.0,10.0,0.0,0.0,4.892187693326213,2.0952942734506244,76.39094941604388,108.42634900000003,8.123568617030536,1.1910953521728516,0.1725168632715021,17.180607883442118
29.0,2,47.0,0,8.0,0.6277154746460176,54.42154343152143,4,3.0,1.0,27.32884658064516,1,10,0.0,0,18.652097040780568,24.0,8.0,13.0,0.0,0.0,8.526860472233302,2.0952942734506244,39.08163211739286,105.77357300000001,8.123568617030536,1.1565260887145996,0.2260475146448565,28.54102351467072
2.0,2,118.0,0,14.0,0.6277154746460176,64.31457568649571,4,0.0,0.0,27.328846580645163,1,10,0.0,0,23.0,35.0,7.0,13.0,0.0,1.0,9.781717319691419,2.0952942734506244,48.19176828936436,107.19673400000002,8.123568617030536,1.1910953521728516,0.20419089167416726,1000000.0
17.0,0,48.0,0,8.0,0.6277154746460176,57.97207471246682,4,3.0,1.0,27.32884658064516,1,10,0.2205267256051313,0,38.00380031331758,31.0,8.0,3.0,41.0,1.0,6.0720003608430435,2.0952942734506244,79.62914516585538,105.12660299999996,4.94094326854178,0.6298543214797974,0.207242347732062,29.000173320951717
22.0,2,51.0,0,5.0,0.6277154746460176,52.19001963811925,4,2.0,2.0,27.32884658064516,1,10,0.0,0,29.0,33.0,7.0,10.0,0.0,1.0,6.591902017968857,2.0952942734506244,60.76353393006811,105.20399600000002,8.123568617030536,1.1655399799346924,0.21217213510156302,1000000.0
4.0,2,49.0,0,12.0,0.6277154746460176,57.00000000000001,4,3.0,1.0,27.32884658064516,1,10,0.0,0,18.992069597995467,18.0,8.0,11.0,0.0,1.0,6.424924461340549,2.0952942734506244,39.793974669655604,107.957889,8.123568617030536,1.153998851776123,0.1771736576629897,23.160310436684085
9.0,2,90.0,0,6.0,0.6277154746460176,54.0,4,3.0,1.0,27.32884658064516,1,10,0.0,0,29.36866770604443,35.0,7.0,6.0,0.0,1.0,6.670268208316234,2.0952942734506244,61.53600126334918,106.81338300000004,8.123568617030536,1.1540721654891968,0.19242351445684597,23.40032623696105
6.0,2,94.0,0,14.0,0.6277154746460176,63.95394126284775,4,3.0,0.0,27.32884658064516,1,10,0.0,0,25.28491617259087,34.0,7.557817504473552,5.0,0.0,1.0,6.416161136925212,2.0952942734506244,52.97934006110872,105.23156400000002,8.123568617030536,1.2159923315048218,0.1962881761883203,1000000.0
2.0,2,79.0,0,12.0,0.6277154746460176,55.0,4,0.0,2.0,27.32884658064516,1,10,0.0,0,33.0,25.0,6.375760588491369,12.0,0.0,0.0,8.917293892729774,2.0952942734506244,69.1447110238706,105.21074100000004,8.123568617030536,1.2001092433929443,0.15060563131628224,1000000.0
20.0,2,60.0,0,5.0,0.6277154746460176,52.05648399472635,4,0.0,0.0,27.32884658064516,1,10,0.0,0,14.318403761762983,17.0,5.0,9.0,0.0,1.0,6.013557917467141,2.0952942734506244,30.001269406975858,107.18203900000002,8.123568617030536,1.114025354385376,0.18759891309669224,24.345481193052183
3.0,2,81.0,0,12.0,0.6277154746460176,58.0,4,2.0,1.0,27.32884658064516,1,10,0.0,0,28.603453808486837,13.0,6.0,7.0,0.0,0.0,6.208676094183144,2.0952942734506244,59.93265296583192,107.28186200000002,8.405572758515747,1.1622986793518066,0.1585403926741843,18.82178133777186
6.0,2,76.0,0,4.0,0.6277154746460176,60.0,4,2.0,1.0,27.32884658064516,1,10,0.0,0,23.381136327495728,37.0,5.0,6.0,0.0,0.0,7.026435469190975,2.0952942734506244,48.99036105377016,107.84567100000002,8.123568617030536,1.2235347032546997,0.1798036926778807,20.54813179915074
15.0,2,41.0,0,14.0,0.6277154746460176,63.0,4,0.0,2.0,27.32884658064516,1,10,0.0,0,19.095267339357513,30.0,7.4726085379611025,12.0,0.0,1.0,8.926523207072,2.0952942734506244,40.01020430616454,105.348916,8.123568617030536,1.1655399799346924,0.23821383382968458,28.59530141688185
5.0,2,127.0,0,12.0,0.6277154746460176,61.0,4,3.0,2.0,27.32884658064516,1,10,0.0,0,21.944750492340958,21.0,7.0,0.0,0.0,1.0,9.939965920713941,2.0952942734506244,45.98071003890478,107.24146700000003,5.336427862832851,1.293527603149414,0.18265350389854204,19.352445010473954
3.0,2,97.0,0,8.0,0.6277154746460176,66.0,4,0.0,2.0,27.32884658064516,1,10,0.0,0,25.55942111887486,34.0,7.0,9.0,0.0,1.0,4.345479686633009,2.0952942734506244,53.55450870309144,106.205563,8.123568617030536,1.2032954692840576,0.2042848893804956,17.271605208730243
16.0,2,51.0,0,13.0,0.6277154746460176,61.0,4,2.0,1.0,27.32884658064516,1,10,0.0,0,15.0,20.0,6.0,9.0,0.0,0.0,4.21267290629071,2.0952942734506244,31.429414101759367,103.12069000000002,8.123568617030536,1.114025354385376,0.14806472083595465,1000000.0
27.0,2,45.0,0,5.0,0.6277154746460176,64.0,4,0.0,0.0,27.32884658064516,1,10,0.0,0,34.0,25.0,5.2286777198594265,10.0,0.0,1.0,4.547365177091146,2.0952942734506244,71.24000529732123,106.91034100000005,8.123568617030536,1.1565260887145996,0.2143483339579275,1000000.0
7.0,2,69.0,0,4.0,0.6277154746460176,61.005520159037744,4,3.0,2.0,27.32884658064516,1,10,0.0,0,39.468261668612826,37.0,7.0,11.0,0.0,1.0,4.427263236422083,2.0952942734506244,82.69762265729524,106.255294,8.123568617030536,1.2222280502319336,0.2115261025136626,19.442476386604213
3.0,2,52.0,0,8.0,0.6277154746460176,51.0,4,3.0,1.0,27.32884658064516,1,10,0.0,0,22.873597951952473,37.0,7.0,2.0,0.0,0.0,4.799331652380337,2.0952942734506244,47.926918801937944,107.259709,8.123568617030536,1.2409521341323853,0.1628915072888357,22.946292709207825
26.0,2,64.0,0,3.0,0.6277154746460176,53.0,4,0.0,2.0,27.32884658064516,1,10,0.0,0,30.0,12.0,7.0,11.0,0.0,0.0,5.945432051749132,2.0952942734506244,62.85882820351873,106.68895300000004,8.405572758515747,1.1207826137542725,0.19208702719894072,1000000.0
20.0,2,64.0,0,5.0,0.6277154746460176,53.87773586235964,4,3.0,1.0,27.32884658064516,1,10,0.0,0,13.15132558328128,14.0,6.0,7.0,0.0,1.0,8.689696688836674,2.0952942734506244,27.555897182933958,107.31690300000002,8.405572758515747,1.114025354385376,0.1946747238561842,1000000.0
16.0,2,88.0,0,12.0,0.6277154746460176,55.287154862321174,4,2.0,2.0,27.32884658064516,1,10,0.0,0,26.059659103368016,28.0,7.0,7.0,0.0,0.0,9.598790501012544,2.0952942734506244,54.602654487362436,104.61860600000004,8.123568617030536,1.1677966117858887,0.18056507353205697,23.22359333938812
21.0,2,93.0,0,3.0,0.6277154746460176,54.0,4,0.0,0.0,27.32884658064516,1,10,0.0,0,33.13429807432463,19.0,8.0,0.0,0.0,1.0,9.611843835493527,2.0952942734506244,69.42610500993845,106.34839900000004,5.336427862832851,1.2298084497451782,0.23056336657896098,22.236017844581774
12.0,2,121.0,0,6.0,0.6277154746460176,50.853261308207195,4,2.0,1.0,27.32884658064516,1,10,0.0,0,12.00727196986707,20.0,5.0,12.0,0.0,0.0,8.039596214248704,2.0952942734506244,25.158768198226667,106.26793800000003,8.123568617030536,1.1117687225341797,0.16524449181474285,23.79155791974054
7.0,2,77.0,0,14.0,0.6277154746460176,57.0,4,0.0,0.0,27.32884658064516,1,10,0.0,0,31.403434543768363,15.0,8.0,13.0,0.0,1.0,6.218497238438796,2.0952942734506244,65.79943656623936,106.68845300000001,8.405572758515747,1.168456792831421,0.22613917906975428,22.338501500058687
31.0,2,45.0,0,14.0,0.6277154746460176,61.77641945735338,4,2.0,2.0,27.32884658064516,1,10,0.0,0,36.700336430155566,34.0,6.0,12.0,0.0,0.0,7.716648545190169,2.0952942734506244,76.89800475581629,107.20603300000005,8.123568617030536,1.1655399799346924,0.1636452618601006,30.277308635742425
15.0,2,79.0,0,13.0,0.6277154746460176,69.0,4,0.0,2.0,27.32884658064516,1,10,0.0,0,19.79347962681155,36.0,7.0,6.0,0.0,0.0,7.620619256540518,2.0952942734506244,41.473164513719844,107.04844900000003,8.123568617030536,1.1630860567092896,0.1708140813064888,25.292093597898184
27.0,2,56.0,0,0.0,0.6277154746460176,62.9739343895203,4,2.0,1.0,27.32884658064516,1,10,0.0,0,19.390067995097834,12.0,7.0,11.0,0.0,0.0,6.451574051099533,2.0952942734506244,40.62789843194672,105.54541,8.577996127180905,1.1117687225341797,0.22237718750337357,1000000.0
7.0,2,98.0,0,4.0,0.6277154746460176,57.0,4,0.0,1.0,27.32884658064516,1,10,0.0,0,32.668946739437715,16.0,6.0,8.0,0.0,0.0,4.019139477414375,2.0952942734506244,68.45105702280729,107.03065200000003,8.405572758515747,1.183487892150879,0.18468754908781296,21.029675537018335
1.0,2,118.0,0,14.0,0.6277154746460176,67.88711382577898,4,2.0,2.0,27.32884658064516,1,10,0.0,0,20.45527540504133,16.0,7.0,12.0,0.0,1.0,2.0918014596840857,2.0952942734506244,42.8598214180385,106.08418400000001,8.503350481238211,0.21570998430252075,0.17665395268863845,18.094772437537248
5.0,2,41.0,0,2.0,0.6277154746460176,53.276442478382066,4,0.0,0.0,27.32884658064516,1,10,0.0,0,26.78260190224892,17.0,7.0,12.0,0.0,1.0,5.420671604407873,2.0952942734506244,56.11743239388996,107.38111699999999,8.123568617030536,1.1551556587219238,0.23132371321157066,1000000.0
12.0,2,70.0,0,13.0,0.6277154746460176,63.14093279938271,4,2.0,2.0,27.32884658064516,1,10,0.0,0,10.976295033507114,23.0,6.0,13.0,0.0,1.0,2.1800918171809194,2.0952942734506244,22.998568127411986,106.54686800000003,7.296064855906362,1.1655399799346924,0.19276046297829838,26.665179089148605
