Material_2,Initial pH,Additive_3,Additive_2,Initial Moisture Content (%),V2_Ventilation Interval (min),Material_3,Application Rate (%DW), Composting Method,Additive_4,V1_Ventilation Type,Initial C/N (%),Compost volume (m3),Material_Main,Period (d),V3_Ventilation Duration (min),Additive_1,V4_Ventilation Day,M1_is Enclosed,Initial GI (%),Turning times,V5_Ventilation rate (L/min/kg iniDW),Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
4.0,7.0,4,2.0,67.0,0.0,9.0,4.555794513382499,2.0,1,2,31.385122944475253,2.147162565177521,0,40.0,0.0,16.0,0.0,1.0,27.32884658064516,23.0,0.0,1.596639959668374,50.110741432253924,108.58235900000004,3.5298297028862877,1.0969812870025635,0.21953848829603548,25.394123341980322
4.0,6.2918597236271,4,1.0,62.0,0.0,5.0,6.250050381591175,0.0,1,2,17.0,2.147162565177521,0,34.0,0.0,21.0,0.0,1.0,27.32884658064516,24.0,0.0,1.596639959668374,27.142879314362357,106.69792400000006,3.14277298537902,1.095672369003296,0.20752818854694904,1000000.0
2.0,5.794175633207565,4,6.0,61.0,0.0,9.0,2.0807878275038982,1.0,1,2,28.0,2.147162565177521,0,30.0,0.0,37.0,0.0,1.0,27.32884658064516,25.0,0.0,1.596639959668374,44.70591887071447,109.24580100000003,3.1637030866013225,1.0801055431365967,0.22773119673822068,1000000.0
6.0,6.642065143445154,4,13.0,62.0,0.0,3.0,6.670667418489388,1.0,1,2,19.0,2.147162565177521,0,88.0,0.0,30.0,0.0,1.0,27.32884658064516,28.0,0.0,1.596639959668374,30.336159233699107,105.28307800000002,3.14277298537902,1.095672369003296,0.22915050198377085,1000000.0
14.0,5.0,4,13.0,60.0,0.0,0.0,3.35377818818701,1.0,1,2,38.0,2.147162565177521,0,24.0,0.0,30.0,0.0,0.0,27.32884658064516,19.0,0.0,1.596639959668374,60.67231846739821,105.44686099999997,2.8597873375454803,1.0288159847259521,0.21437963655462075,1000000.0
14.0,8.0,4,1.0,63.0,798.0,2.0,2.6601729320238903,2.0,1,1,26.437094926408164,2.147162565177521,0,41.0,57.11857350801659,12.0,37.0,0.0,27.32884658064516,30.0,1.8858336350264828,1.596639959668374,42.210522177049306,107.29503999999999,6.488826614135019,1.039886474609375,0.18990284282760178,27.982148797033947
4.0,6.410025310070438,4,8.0,57.0,0.0,9.0,6.994496122940255,1.0,1,2,20.8658363301809,2.147162565177521,0,34.0,0.0,35.0,0.0,0.0,27.32884658064516,26.0,0.0,1.596639959668374,33.315228076666926,107.88874400000003,3.3229813895425204,1.0819621086120605,0.19007038147479854,26.46938012760435
3.0,7.0,4,5.0,55.0,0.0,4.0,2.2412690116444574,2.0,1,2,16.58876868752328,2.147162565177521,0,132.0,0.0,21.0,0.0,0.0,27.32884658064516,28.0,0.0,1.596639959668374,26.486290968195156,106.69289100000002,3.6738302478426896,1.115851879119873,0.1661545433736969,21.850912907480144
14.0,7.0,4,5.0,56.0,0.0,9.0,4.974652541497755,0.0,1,2,36.674854162838386,2.147162565177521,0,45.0,0.0,25.0,0.0,1.0,27.32884658064516,28.0,0.0,1.596639959668374,58.55653767139778,109.44479800000003,3.573577527196385,1.0391261577606201,0.22052751446108462,27.211116987999112
6.0,6.0558188152333585,4,8.0,67.0,1373.0,3.0,3.3700542387122825,1.0,1,1,22.653466738054938,2.147162565177521,0,40.0,27.920818610000694,17.0,22.0,1.0,27.32884658064516,31.0,1.0922431803114327,1.596639959668374,36.16943021899689,109.543767,7.349769412470451,0.9977028965950012,0.19609069200481086,26.452457832164143
