V5_Ventilation rate (L/min/kg iniDW),Additive_4,Initial C/N (%),Compost volume (m3),Additive_1,Material_2,Additive_2,Initial pH,Application Rate (%DW),V2_Ventilation Interval (min),Initial GI (%),V4_Ventilation Day,M1_is Enclosed,V3_Ventilation Duration (min), Composting Method,Initial Moisture Content (%),Turning times,Material_3,Additive_3,Period (d),V1_Ventilation Type,Material_Main,Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
1.5817368041118773,1,31.0,0.08,11.0,0.0,9.0,7.3203307060299885,5.537357218215749,0,27.32884658064516,56.0,0.0,0,2.0,65.0,21.0,2.0,4,64.0,0,4,0.875,27.125,103.80136999999996,9.693767614579174,0.528823733329773,0.18515852764279714,1000000.0
0.5049350876838303,1,15.693374483848743,0.08,7.0,4.0,6.0,7.0,6.47481546904241,0,27.32884658064516,84.0,0.0,0,1.0,69.77102904468174,31.0,4.0,4,111.0,0,4,0.875,13.73170267336765,102.51434399999997,8.812053928886042,0.32724931836128235,0.18506978569457833,24.09961511521908
1.662795889311518,1,21.491020979179122,0.08,22.0,0.0,10.0,6.0,5.29334206554532,0,27.32884658064516,43.0,0.0,0,1.0,50.0,14.0,2.0,4,127.0,0,4,0.875,18.80464335678173,102.97815799999996,10.392599485955326,0.5350369811058044,0.20921937007421326,24.830960124406012
0.911842523725354,1,36.45094948344191,0.08,25.0,2.0,0.0,7.0,2.8688530438236173,0,27.32884658064516,36.0,1.0,0,1.0,51.0,23.0,3.0,4,67.0,0,4,0.875,31.89458079801167,103.35055499999997,9.095393469039672,0.3493441939353943,0.2316334115932157,26.376839430492073
0.874413049992758,1,26.677867352929837,0.08,13.0,6.0,15.0,5.0,6.217302641923207,0,27.32884658064516,63.0,0.0,0,1.0,69.0,13.0,3.0,4,109.0,0,4,0.875,23.343133933813608,103.59985599999996,10.56972035603635,0.3312695026397705,0.18453393213077363,27.260723636846066
0.0,1,37.92563523168237,0.08,34.0,0.0,0.0,5.0,6.838526921783302,0,27.32884658064516,0.0,1.0,0,0.0,63.0,22.0,2.0,4,50.0,2,4,0.875,33.18493082772208,103.401794,6.83602137390559,0.2951987385749817,0.17852878428265373,23.142846142144883
0.7828658771272994,1,32.0,0.08,36.0,0.0,5.0,6.0,6.214147013708252,0,27.32884658064516,71.0,0.0,0,2.0,60.0,17.0,5.0,4,101.0,0,4,0.875,28.0,102.82886099999995,8.812053928886042,0.29775652289390564,0.1681737066993578,1000000.0
1.5393366359522704,1,34.42994571458273,0.08,30.0,0.0,3.0,5.243475053952228,2.163374181485743,0,27.32884658064516,46.0,0.0,0,1.0,61.0,18.0,5.0,4,71.0,0,4,0.875,30.126202500259886,104.87886999999995,8.64887111313235,0.4919103682041168,0.19704925631928127,26.867474929675026
1.1918797671947998,1,15.112464849809637,0.08,12.0,2.0,12.0,5.2803870439187275,4.374303652293512,0,27.32884658064516,67.0,0.0,0,1.0,52.27070504231688,24.0,4.0,4,106.0,0,4,0.875,13.223406743583432,103.77142899999996,10.122104023939658,0.36562514305114746,0.16040177451320645,26.520220729945173
0.45811702125219234,1,38.44188600665885,0.08,24.0,12.0,7.0,7.320425798486958,2.3547699422885344,0,27.32884658064516,59.0,0.0,0,2.0,62.0,25.0,3.0,4,120.0,0,4,0.875,33.636650255826495,104.41033399999996,8.812053928886042,0.35548633337020874,0.19915911435619493,26.894552132929807
1.9990191896104987,1,39.39155420836935,0.08,10.0,0.0,3.0,5.0,6.981001002231012,0,27.32884658064516,35.0,1.0,0,0.0,54.42318060279413,9.0,3.0,4,102.0,0,4,0.875,34.46760993232318,103.642578,8.620991632521752,0.4919103682041168,0.21449897725335945,24.51584329738995
0.0,1,37.56557274059653,0.08,10.0,12.0,9.0,5.59875314641704,2.095699847306573,0,27.32884658064516,0.0,0.0,0,2.0,63.390515373078884,29.0,3.0,4,45.0,2,4,0.875,32.869876148021966,104.48831399999996,6.757937625768416,0.3379304111003876,0.15973978148242676,22.53611720082522
0.22160375702049384,1,39.0,0.08,17.0,8.0,12.0,5.906960899966897,2.1139307597808497,0,27.32884658064516,37.0,0.0,0,1.0,58.78206558989382,26.0,3.0,4,80.0,0,4,0.875,34.125,104.39563399999997,10.122104023939658,0.3717399537563324,0.2027239318505044,1000000.0
1.2762628417664552,1,22.870272787440573,0.08,4.0,4.0,15.0,7.173954872498914,2.3429389872201947,0,27.32884658064516,17.0,0.0,0,2.0,56.0,29.0,3.0,4,49.0,0,4,0.875,20.011488689010502,103.15146899999996,8.384665202271892,0.3608952760696411,0.2022156146182203,24.29736077338275
0.5173588267428939,1,39.38709388694201,0.08,27.0,2.0,11.0,5.0,2.9359903928627755,0,27.32884658064516,23.0,1.0,0,1.0,61.96631426313759,27.0,2.0,4,47.0,0,4,0.875,34.46370715107426,103.252545,8.550277392883373,0.399946391582489,0.23696587647322992,25.793994569459286
1.7273127525578629,1,34.69876296041414,0.08,17.0,0.0,8.0,7.0,9.594136600369847,0,27.32884658064516,64.0,0.0,0,2.0,62.0,30.0,4.0,4,107.0,0,4,0.875,30.361417590362375,105.57314199999999,8.966157440027981,0.5613547563552856,0.16509658403505548,27.30354539356084
0.48273573155608096,1,40.0,0.08,18.0,0.0,9.0,6.0,2.0692996594459654,0,27.32884658064516,20.0,0.0,0,1.0,66.52174816129937,29.0,2.0,4,57.0,0,4,0.875,8.75,103.82156399999994,10.460427831400763,0.3848106861114502,0.20234922982599388,1000000.0
0.0,1,34.24543345066596,0.08,20.0,0.0,3.0,6.0,5.96668156856962,0,27.32884658064516,0.0,1.0,0,0.0,64.66461478458018,28.0,5.0,4,35.0,2,4,0.875,29.96475426933272,102.87241799999998,6.83602137390559,0.3132436275482178,0.19658140686588202,24.84045394797358
0.0,1,17.856988228895304,0.08,15.0,2.0,11.0,7.0,5.195357289423249,0,27.32884658064516,0.0,0.0,0,1.0,68.50230128182027,29.0,4.0,4,124.0,2,4,0.875,15.624864700283391,102.73355399999996,8.93578876411219,0.32424700260162354,0.17749188855362039,18.226736699808008
0.0,1,22.21332545148488,0.08,15.0,0.0,6.0,5.023113517461471,2.1963759241606997,0,27.32884658064516,0.0,1.0,0,0.0,52.0,11.0,4.0,4,98.0,2,4,0.875,19.43665977004927,103.56454599999995,8.218919636578487,0.2678406238555908,0.2102375998261361,19.918627753098274
0.0,1,12.0,0.08,23.0,0.0,9.0,6.0,2.4541617955967747,0,27.32884658064516,0.0,0.0,0,2.0,62.900321483341735,10.0,4.0,4,54.0,2,4,0.875,10.5,104.42767299999994,6.294209131320503,0.28556424379348755,0.135991984633406,1000000.0
0.20553013978498358,1,38.164832966944964,0.08,21.0,2.0,2.0,6.0951845475971185,2.134814488393456,0,27.32884658064516,49.0,0.0,0,1.0,58.0,15.0,3.0,4,100.0,0,4,0.875,33.39422884607684,103.09687099999995,9.094058070371254,0.29626262187957764,0.202097450678695,21.998421146803967
0.3233103958630519,1,26.0,0.08,18.0,0.0,15.0,6.0,4.916513968100862,0,27.32884658064516,13.0,1.0,0,2.0,63.0,21.0,5.0,4,26.0,0,4,0.875,22.75,102.37666999999998,8.550277392883373,0.3297756016254425,0.22307782730727166,1000000.0
1.9765731819728993,1,39.873791541462225,0.08,7.0,3.0,15.0,8.0,2.1386065218961736,0,27.32884658064516,59.0,0.0,0,1.0,62.0,28.0,5.0,4,113.0,0,4,0.875,34.88956759877945,103.90439999999997,10.276207535081596,0.5633506774902344,0.19261604219566697,27.525663227951902
0.0,1,26.0,0.08,7.0,0.0,9.0,7.23123627331862,3.833510245146928,0,27.32884658064516,0.0,0.0,0,2.0,61.0,26.0,5.0,4,37.0,2,4,0.875,35.0,103.95076599999994,6.757937625768416,0.3256896734237671,0.17656980515145485,1000000.0
0.4627047906611639,1,24.744484354570712,0.08,11.0,8.0,6.0,8.0,2.008813955347729,0,27.32884658064516,57.0,0.0,0,1.0,59.0,20.0,4.0,4,82.0,0,4,0.875,21.651423810249373,103.77642399999995,8.977666119497524,0.30244728922843933,0.2008987292207721,28.098859136886603
0.0,1,39.0,0.08,38.0,14.0,1.0,7.0,2.75048654944282,0,27.32884658064516,0.0,0.0,0,2.0,62.0,13.0,4.0,4,45.0,2,4,0.875,34.125,104.45905499999995,7.1180255153908005,0.2684861719608307,0.15764013489500264,1000000.0
0.0,1,11.263986461599377,0.08,35.0,13.0,12.0,7.0,6.6956402840577836,0,27.32884658064516,0.0,0.0,0,2.0,61.0,23.0,5.0,4,124.0,2,4,0.875,9.855988153899455,102.22112399999995,1000000.0,1000000.0,1000000.0,1000000.0
0.6283860821327487,1,33.0,0.08,11.0,8.0,5.0,6.444552808087668,5.498147189810874,0,27.32884658064516,66.0,0.0,0,2.0,63.073849636828676,19.0,4.0,4,108.0,0,4,0.875,28.875,102.69638399999997,8.812053928886042,0.29775652289390564,0.1688797058290512,1000000.0
0.5516603945851162,1,21.411747068582024,0.08,31.0,0.0,0.0,6.423119830940777,2.8153145778248527,0,27.32884658064516,38.0,0.0,0,1.0,53.0,25.0,5.0,4,57.0,0,4,0.875,18.73527868500927,102.70474599999994,9.150377736347147,0.34186846017837524,0.20227010399553202,25.86368581356196
0.0,1,21.43727791242589,0.08,25.0,3.0,7.0,6.0,6.426774579267182,0,27.32884658064516,0.0,0.0,0,2.0,66.0,11.0,3.0,4,87.0,2,4,0.875,18.757618173372656,101.56080699999995,8.218919636578487,0.28537800908088684,0.16923808979932498,18.55166673840732
0.0,1,28.860139083189225,0.08,28.0,6.0,0.0,7.0,4.077077343365252,0,27.32884658064516,0.0,0.0,0,1.0,56.35813692403724,22.0,4.0,4,106.0,2,4,0.875,25.252621697790573,102.92636899999994,9.013872512249362,0.2684861719608307,0.15721555139906743,20.419870795332493
0.2003153569521665,1,13.0,0.08,31.0,14.0,12.0,5.0,3.982170320177855,0,27.32884658064516,17.0,1.0,0,2.0,51.0,23.0,3.0,4,46.0,0,4,0.875,11.375,102.09192299999997,8.550277392883373,0.36413124203681946,0.1287799662974918,1000000.0
0.6514287077917509,1,22.5623683750533,0.08,10.0,0.0,7.0,5.0,2.4852917662218394,0,27.32884658064516,33.0,1.0,0,0.0,50.0,12.0,2.0,4,101.0,0,4,0.875,19.742072328171638,104.51316999999997,8.087615673390376,0.5194701552391052,0.2381793104501399,24.543205396135367
0.0,1,39.0,0.08,20.0,0.0,10.0,6.0,5.348125809922314,0,27.32884658064516,0.0,1.0,0,1.0,59.0,27.0,2.0,4,59.0,2,4,0.875,34.125,104.274833,8.872677616932746,0.3638458251953125,0.18736792017997494,1000000.0
0.0,1,38.415855294269804,0.08,10.0,8.0,9.0,6.0,7.963790974289366,0,27.32884658064516,0.0,0.0,0,1.0,56.0,14.0,4.0,4,50.0,2,4,0.875,33.61387338248608,103.37311399999999,7.20555395786511,0.2931729555130005,0.13503644529916384,23.927063255555062
0.0,1,13.37246300226478,0.08,12.0,0.0,8.0,8.0,6.764652460302927,0,27.32884658064516,0.0,1.0,0,0.0,66.86712317156427,22.0,4.0,4,86.0,2,4,0.875,11.700905126981683,103.71296499999997,9.013872512249362,0.28556424379348755,0.16716159177752327,21.09133355917496
0.0,1,20.71457503580304,0.08,21.0,12.0,13.0,6.0,5.826430125786978,0,27.32884658064516,0.0,0.0,0,2.0,65.38728938161654,21.0,3.0,4,78.0,2,4,0.875,18.12525315632766,103.62444899999996,9.10140095472367,0.2945685386657715,0.1505308054009479,23.4935793713444
0.0,1,31.367148861670287,0.08,17.0,13.0,5.0,5.270541272073818,2.858089690681518,0,27.32884658064516,0.0,0.0,0,1.0,65.0,25.0,2.0,4,42.0,2,4,0.875,27.446255253961503,103.24479399999994,6.670409183294106,0.3399561643600464,0.16919974890633624,26.058168604459183
0.6013276187523497,1,39.97165490494707,0.08,31.0,0.0,7.0,6.0,2.3946836715808333,0,27.32884658064516,11.0,0.0,0,1.0,65.49987716834131,12.0,3.0,4,13.0,0,4,0.875,34.97519804182869,105.42800299999998,7.356619248703489,0.3198787271976471,0.196676715573339,27.625017711645015
1.297466905425193,1,39.32541192515743,0.08,33.0,0.0,10.0,7.0,9.041925618712519,0,27.32884658064516,65.0,0.0,0,2.0,59.0,14.0,0.0,4,84.0,0,4,0.875,34.409735434512754,102.32654699999999,7.748563382289498,0.4802485406398773,0.1659277103887613,27.767452225248565
1.723316381292056,1,36.8699990243764,0.08,24.0,12.0,7.0,7.0,2.6199218371393425,0,27.32884658064516,73.0,0.0,0,2.0,65.0,31.0,5.0,4,104.0,0,4,0.875,32.26124914632935,103.11724499999997,8.8005452494165,0.5443038940429688,0.1789692238658924,27.72898577624106
0.0,1,10.75262083863266,0.08,34.0,3.0,5.0,5.0,6.41218354292185,0,27.32884658064516,0.0,0.0,0,2.0,68.0,24.0,3.0,4,98.0,2,4,0.875,9.408543233803577,102.54580399999995,8.84826032163788,0.29339414834976196,0.1696517351169701,20.128200742253664
0.0,1,34.98903084586586,0.08,38.0,2.0,10.0,6.0,6.297386243146224,0,27.32884658064516,0.0,1.0,0,0.0,69.31110903634094,14.0,3.0,4,15.0,2,4,0.875,30.61540199013263,102.71266299999998,7.20555395786511,0.2923758327960968,0.17417456628888556,24.570962647922528
0.0,1,29.0,0.08,7.0,0.0,13.0,7.0,5.5883950448606825,0,27.328846580645163,0.0,0.0,0,2.0,55.79913572328057,27.0,4.0,4,72.0,2,4,0.875,25.375,105.70837099999996,9.10140095472367,0.33997154235839844,0.15523404320690126,1000000.0
1.06083626181938,1,27.021988107455794,0.08,22.0,8.0,3.0,5.365827221727903,6.478035543852981,0,27.32884658064516,43.0,0.0,0,2.0,69.0,20.0,4.0,4,125.0,0,4,0.875,23.64423959402382,103.24098699999993,8.812053928886042,0.3045867383480072,0.18580044772527074,25.21303385308198
0.0,1,19.957729086730833,0.08,25.0,2.0,5.0,6.042981264850182,3.18789559219982,0,27.32884658064516,0.0,0.0,0,2.0,68.28300650174782,18.0,4.0,4,79.0,2,4,0.875,17.46301295088948,102.34600399999994,8.84826032163788,0.2632558047771454,0.17809724719390685,19.042150392335678
1.4529792111860629,1,39.51596178389207,0.08,33.0,0.0,12.0,6.0,2.125647073816162,0,27.32884658064516,70.0,1.0,0,0.0,66.0,16.0,4.0,4,111.0,0,4,0.875,34.57646656090556,104.31846099999999,10.40410816542487,0.32164621353149414,0.22352351865848008,26.045163727543624
0.8236117118475865,1,30.087382553006442,0.08,31.0,3.0,13.0,5.2168916592538555,2.564882285599727,0,27.32884658064516,39.0,0.0,0,1.0,63.48360380312388,24.0,4.0,4,53.0,0,4,0.875,26.326459733880636,104.34281399999996,8.384665202271892,0.3760269582271576,0.20578283885711948,27.5243498664971
0.0,1,11.243731501680788,0.08,22.0,0.0,10.0,7.211399439609314,6.929234122419143,0,27.32884658064516,0.0,0.0,0,1.0,57.06583931485924,22.0,3.0,4,50.0,2,4,0.875,9.83826506397069,103.92674599999995,6.757937625768416,0.272526353597641,0.1542580150041832,23.140714211417095
0.04468037078981579,1,32.643910631615185,0.08,10.0,14.0,9.0,5.0,6.120213399308366,0,27.32884658064516,47.0,0.0,0,2.0,58.0,30.0,4.0,4,87.0,0,4,0.875,28.563421802663285,104.29384899999995,10.28771621455114,0.3725370764732361,0.15102814996182143,26.7716847322903
0.6655804615691925,1,22.800325828773875,0.08,8.0,8.0,15.0,7.0,4.317389980862193,0,27.32884658064516,28.0,0.0,0,2.0,62.0,15.0,4.0,4,44.0,0,4,0.875,19.95028510017714,103.42748899999995,8.832281534368585,0.33062395453453064,0.1845972107218194,24.888313121757022
0.0,1,39.69659424973819,0.08,38.0,0.0,0.0,6.0,2.0178343625043156,0,27.32884658064516,0.0,1.0,0,0.0,59.0,11.0,3.0,4,83.0,2,4,0.875,34.734519968520914,103.11974299999999,8.218919636578487,0.26390135288238525,0.18691372003222567,18.77479952885818
1.1980131749033713,1,36.7261211843177,0.08,33.0,4.0,7.0,6.0,3.3408403835093585,0,27.32884658064516,35.0,0.0,0,1.0,68.73103408523455,23.0,4.0,4,55.0,0,4,0.875,32.13535603627798,103.60336899999997,7.074615107218278,0.3646361529827118,0.1987765517833923,24.91169388084394
0.0,1,36.633214456066774,0.08,6.0,2.0,9.0,7.250497756058614,2.34208821328599,0,27.32884658064516,0.0,1.0,0,2.0,51.0,24.0,4.0,4,62.0,2,4,0.875,32.05406264905843,103.35120099999996,8.767713555508546,0.3256896734237671,0.17671874067516474,16.370517137849795
1.3695773364297448,1,29.57217642284785,0.08,23.0,12.0,5.0,8.0,2.6031855436656985,0,27.32884658064516,49.0,1.0,0,2.0,69.0,17.0,4.0,4,109.0,0,4,0.875,25.875654369991867,102.75931099999997,8.977666119497524,0.3045867383480072,0.22650370401403702,27.583530783490794
0.0,1,19.908616543670828,0.08,31.0,0.0,11.0,5.0,2.185333494294622,0,27.32884658064516,0.0,0.0,0,1.0,69.0,30.0,4.0,4,44.0,2,4,0.875,17.420039475711974,105.93431599999997,6.923549816379899,0.336487740278244,0.18380035726297594,23.674064070595723
1.672709135554002,1,32.351575537147816,0.08,28.0,2.0,6.0,5.0,6.308329198491956,0,27.32884658064516,58.0,0.0,0,2.0,63.92502668333941,27.0,4.0,4,129.0,0,4,0.875,28.30762859500434,104.20688399999997,8.966157440027981,0.5366678237915039,0.17723197701781587,26.61157558218555
1.002473507872349,1,37.27387438754603,0.08,10.0,5.0,3.0,7.758629000542973,3.827053650049706,0,27.32884658064516,37.0,0.0,0,1.0,63.92664592151133,30.0,3.0,4,68.0,0,4,0.875,32.61464008910278,103.46220699999996,8.489368961752184,0.3348580300807953,0.19538111537424,24.584694008224357
0.0,1,38.72331634775716,0.08,12.0,8.0,9.0,7.581063171595802,5.964405396742585,0,27.32884658064516,0.0,0.0,0,1.0,50.54506863551653,18.0,3.0,4,106.0,2,4,0.875,33.88290180428751,103.09339899999998,8.93578876411219,0.2809321880340576,0.13716814032305388,17.415826932524798
0.0,1,35.38761603088815,0.08,31.0,8.0,9.0,8.0,6.077709214709869,0,27.32884658064516,0.0,0.0,0,2.0,50.28727965182514,20.0,3.0,4,28.0,2,4,0.875,30.964164027027127,104.05234899999996,6.923549816379899,0.2931729555130005,0.14663746292888633,24.824007260134117
0.0,1,39.348462017122685,0.08,13.0,3.0,2.0,5.183810480048638,2.6065945406842643,0,27.32884658064516,0.0,1.0,0,1.0,60.0,21.0,3.0,4,70.0,2,4,0.875,34.42990426498235,103.56923299999997,8.525575354504019,0.2684861719608307,0.19882573169309997,20.00530351034732
0.0,1,20.0,0.08,37.0,6.0,10.0,7.814975287554928,2.2863633989777767,0,27.32884658064516,0.0,1.0,0,0.0,69.0,20.0,4.0,4,54.0,2,4,0.875,35.0,102.85534899999998,6.757937625768416,0.28013506531715393,0.18048465477843434,1000000.0
0.0,1,30.0,0.08,15.0,13.0,2.0,5.0,9.773631571685053,0,27.32884658064516,0.0,0.0,0,1.0,51.86011537907862,19.0,3.0,4,44.0,2,4,0.875,26.25,101.80568899999994,6.83602137390559,0.2684861719608307,0.12409278572083511,1000000.0
0.0,1,36.55017454380052,0.08,2.0,0.0,12.0,7.0,2.092621779434131,0,27.32884658064516,0.0,1.0,0,0.0,65.0,13.0,3.0,4,54.0,2,4,0.875,31.981402725825458,104.26816999999997,7.039941767253627,0.28013506531715393,0.22757834006079197,19.017786821019676
1.84837218751378,1,12.727208138477796,0.08,17.0,5.0,11.0,5.0,2.2092452697697325,0,27.32884658064516,48.0,0.0,0,1.0,64.0,13.0,4.0,4,56.0,0,4,0.875,11.136307121168072,103.94252899999996,10.765676037223923,0.5081914067268372,0.1786156590888612,27.29799293822579
0.01457547044809826,1,29.532704191477272,0.08,36.0,8.0,6.0,8.0,4.224743407546808,0,27.32884658064516,62.0,0.0,0,2.0,54.0,30.0,3.0,4,65.0,0,4,0.875,25.841116167542612,102.68706399999995,8.929781278428191,0.3333641290664673,0.1629594367604725,25.048743628739725
0.0,1,16.0,0.08,30.0,0.0,15.0,6.0,2.4807041726404915,0,27.32884658064516,0.0,1.0,0,2.0,51.0,17.0,4.0,4,114.0,2,4,0.875,14.0,102.85670799999997,8.93578876411219,0.27536460757255554,0.15389858036847548,1000000.0
0.0,1,15.084642397875449,0.08,24.0,0.0,2.0,5.294507993007009,6.690228359954772,0,27.32884658064516,0.0,1.0,0,1.0,50.0,15.0,4.0,4,98.0,2,4,0.875,13.199062098141017,102.84807499999997,9.130264463123092,0.26087746024131775,0.16316918792126012,20.895989519778936
