Initial pH,Material_Main,Additive_3,Initial Moisture Content (%),Initial GI (%),V3_Ventilation Duration (min),Material_2,V1_Ventilation Type, Composting Method,Additive_1,Period (d),Initial C/N (%),M1_is Enclosed,Additive_4,Material_3,V5_Ventilation rate (L/min/kg iniDW),Turning times,Additive_2,V2_Ventilation Interval (min),Compost volume (m3),V4_Ventilation Day,Application Rate (%DW),Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
8.428135612409461,10,4.0,54.0,27.328846580645163,0.0,4.0,0.0,2.0,31.0,76.0,41.517561606775445,1.0,1.0,0.0,0.7631451794944843,22.0,0.0,0.0,0.6277154746460176,30.0,8.723537700749835,2.0952942734506244,86.99150908231009,112.56498900000003,2.093192323212,1.2063053846359253,0.20208637658776685,24.236618705849896
7.0,10,4.0,62.0,27.32884658064516,1.1436331755904527,14.0,1.0,1.0,10.0,86.0,17.0,1.0,1.0,9.0,1.0560805451733946,3.0,2.0,341.0,0.6277154746460176,78.0,7.64565029291863,2.0952942734506244,32.75017246526923,109.975808,8.966824040464545,0.17182084918022156,0.18621130265546915,1000000.0
5.0,10,4.0,68.0,27.32884658064516,0.0,14.0,0.0,0.0,19.0,102.0,21.0,1.0,1.0,0.0,1.2537023154255773,7.0,12.0,0.0,0.6277154746460176,76.0,3.7821650504471016,2.0952942734506244,31.609726334880452,104.36823999999999,4.191573050768411,0.543677806854248,0.19439362922843023,1000000.0
5.0,10,4.0,78.96466698115205,27.32884658064516,21.776548731695875,13.0,1.0,0.0,10.0,116.0,39.0,1.0,1.0,4.0,1.0472324286119397,18.0,3.0,244.0,0.6277154746460176,75.0,5.487451242380168,2.0952942734506244,31.62290491751398,111.25265300000002,6.960852653060803,0.387477308511734,0.17125260334788842,1000000.0
11.718472900170227,10,4.0,70.3559947365338,27.32884658064516,0.0,6.0,0.0,0.0,28.0,112.0,13.0,1.0,1.0,5.0,0.9987093484108063,10.0,2.0,0.0,0.6277154746460176,64.0,3.770210940464749,2.0952942734506244,66.02032093062365,112.09940700000001,4.412503071450836,0.29402393102645874,0.216814189679068,1000000.0
11.246891469209231,10,4.0,51.0,27.32884658064516,0.0,12.0,0.0,0.0,12.0,82.0,42.65891471863986,1.0,1.0,9.0,0.30258858686130274,26.0,5.0,0.0,0.6277154746460176,35.0,8.412488632451986,2.0952942734506244,87.9574230539046,110.092574,5.05634175307047,0.4744468033313751,0.2164854174004085,1000000.0
7.486510351040597,10,4.0,56.0,27.328846580645163,0.0,2.0,0.0,0.0,14.0,81.0,27.0,1.0,1.0,4.0,0.16887347277997233,21.0,3.0,0.0,0.6277154746460176,52.0,2.9706790037418536,4.324610391343544,62.86602845390731,112.844359,1000000.0,1000000.0,1000000.0,1000000.0
10.629292319644012,10,4.0,68.0,27.32884658064516,0.0,2.0,0.0,0.0,38.0,82.0,36.0,1.0,1.0,2.0,0.5480038680601371,28.0,2.0,0.0,0.6277154746460176,73.0,8.627834941813756,2.0952942734506244,41.704146431766745,111.544144,5.05634175307047,0.2769082188606262,0.20290598915678348,1000000.0
5.0,10,4.0,68.0,27.32884658064516,0.0,13.0,0.0,0.0,2.0,95.0,19.0,1.0,1.0,2.0,0.3633321628991504,23.0,1.0,0.0,0.6277154746460176,53.0,6.013181608453242,2.0952942734506244,37.2358204369691,112.02158900000002,4.951186209120335,0.42888501286506653,0.14644686874169605,1000000.0
7.0,10,4.0,53.0,27.32884658064516,0.0,13.0,0.0,0.0,22.0,124.0,17.0,1.0,1.0,4.0,1.5937469376624562,18.0,0.0,0.0,0.6277154746460176,38.0,8.189667446911287,2.0952942734506244,11.60474691501766,113.11027000000001,1.8134555509259593,1.2076810598373413,0.20936657774184117,1000000.0
8.395124981056778,10,4.0,71.64588826975199,27.32884658064516,0.0,2.0,0.0,0.0,24.0,132.0,45.24612660396321,1.0,1.0,9.0,0.5856957361370685,29.0,5.0,0.0,0.6277154746460176,58.0,7.357698546692202,2.0952942734506244,94.80394996910607,110.49303200000003,4.651655702559637,0.501272976398468,0.20602246069714497,26.239080984703925
9.959569920454197,10,4.0,55.0,27.32884658064516,0.0,0.0,0.0,0.0,11.0,124.0,43.98030174409893,1.0,1.0,0.0,1.7006537752934714,24.0,2.0,0.0,0.6277154746460176,77.0,6.000654790168,2.0952942734506244,92.15167438904099,111.54234500000001,5.05634175307047,0.31547027826309204,0.22545974456571596,26.465269987988822
