V4_Ventilation Day,M1_is Enclosed,V3_Ventilation Duration (min),Turning times,Period (d),Material_Main,V1_Ventilation Type,Additive_4, Composting Method,Application Rate (%DW),V5_Ventilation rate (L/min/kg iniDW),Initial Moisture Content (%),Initial GI (%),Additive_2,Additive_3,Material_2,Material_3,Initial pH,Initial C/N (%),Additive_1,Compost volume (m3),V2_Ventilation Interval (min),Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
43.0,0.0,0.0,11.0,94.0,7,0.0,1.0,1.0,3.0373584067788686,1.1025087662320032,71.12121449634964,27.32884658064516,6.0,4.0,6.0,9.0,5.0,43.97953911091398,15.0,0.6292491869918699,0.0,2.4967368849582217,109.80533748168166,98.36392899999998,4.261707430605215,0.9674057960510254,0.1970066473551305,24.67939723058929
53.0,1.0,0.0,1.0,110.0,7,0.0,1.0,1.0,2.8098004959026897,1.9065956907656318,75.95475412925893,27.32884658064516,12.0,4.0,0.0,5.0,7.0,31.0,8.0,0.6292491869918699,0.0,2.4967368849582217,97.47758713596066,94.128102,5.17849099784763,0.5749980807304382,0.1864700709932628,1000000.0
0.0,1.0,0.0,16.0,21.0,7,2.0,1.0,2.0,8.750418505095858,0.0,82.85904251697573,27.32884658064516,0.0,4.0,13.0,2.0,5.0,27.0,21.0,0.6292491869918699,0.0,2.4967368849582217,44.45724385542392,97.76474000000003,10.079696446968702,0.1746787130832672,0.20803612562916288,1000000.0
0.0,0.0,1.264422542414757,28.0,40.0,7,2.0,1.0,1.0,7.0095618419971375,0.0,70.0,27.32884658064516,0.0,4.0,14.0,9.0,5.0,16.0,17.0,0.6292491869918699,0.0,2.4967368849582217,49.12696104494736,100.28021599999997,7.029797479188617,0.22115688025951385,0.16064806714504096,1000000.0
0.0,1.0,0.0,23.0,70.0,7,2.0,1.0,0.0,4.74056893285167,0.0,52.0,27.32884658064516,13.0,4.0,14.0,2.0,8.0,45.577113927201964,21.0,0.6292491869918699,0.0,2.4967368849582217,113.79406145198821,96.18905999999998,9.467410733362051,0.15281106531620026,0.2072012186313718,21.38946918019532
0.0,1.0,0.0,28.0,108.0,7,2.0,1.0,1.0,9.91456959547741,0.0,67.0,27.32884658064516,0.0,4.0,14.0,2.0,8.0,42.17088949310292,22.0,0.6292491869918699,0.0,2.4967368849582217,105.28961526892718,98.17063200000001,10.079696446968702,0.17578540742397308,0.23307325901406456,21.79714654053214
0.0,1.0,0.0,1.0,65.0,7,2.0,1.0,1.0,7.087618744249656,0.0,52.0,27.32884658064516,1.0,4.0,0.0,9.0,5.152893142398232,11.0,12.0,0.6292491869918699,0.0,2.4967368849582217,53.67792468994838,99.16659,5.770163505661858,0.2481624335050583,0.18543543613240032,1000000.0
0.0,1.0,0.0,15.0,121.0,7,2.0,1.0,0.0,6.984861576727319,0.0,70.0,27.32884658064516,0.0,4.0,14.0,9.0,9.166230681603318,12.0,21.0,0.6292491869918699,0.0,2.4967368849582217,47.550194382891135,99.31593899999999,7.2803826731471855,0.21505744755268097,0.17702248745446109,1000000.0
0.0,1.0,0.0,1.0,111.0,7,2.0,1.0,0.0,3.6372873415856106,0.0,68.0,27.32884658064516,6.0,4.0,14.0,9.0,10.302791662597869,11.0,11.0,0.6292491869918699,0.0,2.4967368849582217,94.00061441945572,95.32795699999997,6.490179900907367,0.23768064379692078,0.16267037385247357,1000000.0
0.0,1.0,0.0,13.0,89.0,7,2.0,1.0,0.0,7.594286318319427,0.0,57.0,27.32884658064516,0.0,4.0,13.0,9.0,8.0,38.0,34.0,0.6292491869918699,0.0,2.4967368849582217,74.45776972399908,98.046989,7.2803826731471855,0.28187114000320435,0.2062820309497101,1000000.0
64.0,1.0,0.0,16.0,87.0,7,0.0,1.0,2.0,6.780609266652268,0.6579957177422078,65.0,27.32884658064516,0.0,4.0,0.0,9.0,9.30153351470846,42.69677952306645,24.0,0.6292491869918699,0.0,2.4967368849582217,106.60262430416893,101.00270700000002,7.872140047823107,0.4836507737636566,0.18710841601689585,25.482450104615967
50.0,0.0,0.0,14.0,122.0,7,0.0,1.0,2.0,4.328740626116174,0.621093874377646,55.0,27.32884658064516,2.0,4.0,0.0,9.0,11.079207320119389,44.40279500997962,34.0,0.6292491869918699,0.0,2.4967368849582217,110.86209609665498,96.954483,4.261707430605215,0.47224071621894836,0.17690057471664095,23.71881272861326
0.0,1.0,0.0,3.0,96.0,7,2.0,1.0,2.0,9.65862809981386,0.0,51.0,27.32884658064516,0.0,4.0,14.0,0.0,8.0,34.0,17.0,0.6292491869918699,0.0,2.4967368849582217,56.661377761757265,96.04433100000001,11.480207874096127,0.17356446385383606,0.21045695017304702,1000000.0
13.0,0.0,0.0,28.0,131.0,7,0.0,1.0,2.0,9.245725903288678,0.05613459991945513,68.0,27.32884658064516,7.0,4.0,12.0,9.0,8.0,40.0,31.0,0.6292491869918699,0.0,2.4967368849582217,55.77615980606727,96.153022,5.314367553021109,0.785648763179779,0.19268252638155478,1000000.0
0.0,0.0,0.0,3.0,87.0,7,0.0,1.0,2.0,6.83977049340848,1.8297807504320642,80.09239334380942,27.32884658064516,1.0,4.0,3.0,9.0,7.0,34.0,20.0,0.6292491869918699,0.0,2.4967368849582217,66.3132590796304,95.146811,3.9704193994048556,0.2931499183177948,0.19370957210182801,1000000.0
0.0,0.0,0.0,0.0,96.0,7,2.0,1.0,2.0,9.521862547738039,0.0,73.45996485245388,27.32884658064516,0.0,4.0,13.0,5.0,5.0,37.0,30.0,0.6292491869918699,0.0,2.4967368849582217,46.23120042556428,97.09886100000003,7.439810191468144,0.38277456164360046,0.18380618082835565,1000000.0
0.0,1.0,0.0,27.0,29.0,7,2.0,1.0,2.0,4.666103411574472,0.0,53.0,27.32884658064516,3.0,4.0,5.0,9.0,5.0,25.0,21.0,0.6292491869918699,0.0,2.4967368849582217,80.30967453100645,96.900793,7.353706730669755,0.2989199459552765,0.21215732199259618,1000000.0
0.0,0.0,0.0,17.0,20.0,7,2.0,1.0,1.0,7.960636393308006,0.0,65.0,27.32884658064516,1.0,4.0,13.0,9.0,9.211791926067072,43.924180457637135,34.0,0.6292491869918699,0.0,2.4967368849582217,109.66712149014374,96.704348,4.337040502813519,0.29255956411361694,0.17382898497789706,28.244871760302622
15.0,1.0,0.0,0.0,109.0,7,0.0,1.0,0.0,9.02095494906629,1.2880289259916244,62.0,27.32884658064516,9.0,4.0,0.0,9.0,7.0,42.323946039842596,2.0,0.6292491869918699,0.0,2.4967368849582217,105.67175719465646,97.63582100000004,6.316869327596731,1.3656457662582397,0.24057286178524634,15.173971257068182
32.0,0.0,0.0,15.0,128.0,7,0.0,1.0,2.0,8.046321230499307,0.8901098454842753,70.0,27.32884658064516,11.0,4.0,0.0,9.0,5.0,31.0,35.0,0.6292491869918699,0.0,2.4967368849582217,83.17517996423672,98.31785099999998,4.9477464496124455,0.5687426924705505,0.17876662671760699,1000000.0
61.0,0.0,0.0,28.0,83.0,7,0.0,1.0,1.0,4.662960764799338,0.056870494018547824,73.5651890604595,27.32884658064516,7.0,4.0,3.0,9.0,5.0,42.718641784904285,38.0,0.6292491869918699,0.0,2.4967368849582217,106.65720861968805,99.608678,5.510803935899264,0.9870208501815796,0.17136362395236665,25.285711038516272
25.0,1.0,0.0,16.0,97.0,7,0.0,1.0,0.0,4.723262275819474,1.1659707454942225,66.0,27.32884658064516,0.0,4.0,13.0,0.0,5.0,43.65719018385443,31.0,0.6292491869918699,0.0,2.4967368849582217,109.00051702566536,98.59021000000003,13.380308560551752,0.9886276721954346,0.18809899485884346,22.81151171584255
0.0,1.0,0.0,21.0,80.0,7,2.0,1.0,1.0,8.667510666470232,0.0,80.3657159208471,27.32884658064516,1.0,4.0,6.0,9.0,5.0,37.0,24.0,0.6292491869918699,0.0,2.4967368849582217,23.497884353403098,98.24983,5.770163505661858,0.3051246106624603,0.22383941038150634,1000000.0
0.0,0.0,0.0,18.0,60.0,7,2.0,1.0,1.0,3.904819206287047,0.0,58.0,27.32884658064516,5.0,4.0,14.0,9.0,8.356867712731205,36.0,8.0,0.6292491869918699,0.0,2.4967368849582217,98.55029357201177,95.47853400000002,4.671487222527364,0.2787868082523346,0.15657789916919862,1000000.0
25.0,1.0,0.0,5.0,130.0,7,0.0,1.0,1.0,7.138938693748291,1.2094288375236606,75.9593643023274,27.32884658064516,8.0,4.0,2.0,0.0,5.0,43.5913925987997,31.0,0.6292491869918699,0.0,2.4967368849582217,108.83623776811804,96.13313600000001,11.179226071048369,0.7757788300514221,0.17537243038914035,18.337487476998824
0.0,0.0,0.0,12.0,60.0,7,2.0,1.0,2.0,6.045234627966985,0.0,78.60022662530683,27.32884658064516,0.0,4.0,13.0,2.0,5.0,43.68204347599223,20.0,0.6292491869918699,0.0,2.4967368849582217,109.06256915685844,98.84617700000003,8.942692081874052,0.15163269639015198,0.16675787107996615,25.397701920407357
0.0,1.0,0.0,23.0,56.0,7,2.0,1.0,2.0,8.61972336622866,0.0,53.0,27.32884658064516,8.0,4.0,3.0,9.0,5.0,44.87937359580978,34.0,0.6292491869918699,0.0,2.4967368849582217,108.83689065047945,99.737471,5.770163505661858,0.3050525188446045,0.18088174676729488,1000000.0
4.0,0.0,0.0,6.0,106.0,7,0.0,1.0,2.0,6.5217563465266934,1.5619809522686934,64.0,27.32884658064516,1.0,4.0,4.0,9.0,8.841960360374998,29.528502451341378,4.0,0.6292491869918699,0.0,2.4967368849582217,79.59574656200303,96.24669900000002,4.792318171237994,0.6875168085098267,0.21436924360623483,1000000.0
0.0,1.0,0.0,10.0,85.0,7,2.0,1.0,2.0,7.884862972069313,0.0,72.62127509429496,27.32884658064516,1.0,4.0,0.0,9.0,9.450445998395825,34.0,17.0,0.6292491869918699,0.0,2.4967368849582217,48.767029785747134,97.42075200000001,5.770163505661858,0.2558042109012604,0.21755871815072592,1000000.0
0.0,1.0,0.0,15.0,128.0,7,2.0,1.0,0.0,5.652916645529054,0.0,69.0,27.32884658064516,0.0,4.0,3.0,9.0,11.809188435936989,26.0,25.0,0.6292491869918699,0.0,2.4967368849582217,75.98426301296703,98.00076500000002,6.894812997615518,0.2853644788265228,0.23344948692868447,1000000.0
