Initial pH,Period (d),V4_Ventilation Day,Initial C/N (%),Material_3,Additive_4,Material_Main,V1_Ventilation Type,M1_is Enclosed, Composting Method,V3_Ventilation Duration (min),Application Rate (%DW),Initial Moisture Content (%),Additive_3,V5_Ventilation rate (L/min/kg iniDW),Material_2,Additive_2,Compost volume (m3),Initial GI (%),Additive_1,Turning times,V2_Ventilation Interval (min),Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
8.53716789481578,31.0,21.0,34.0,3.0,1.0,6,0.0,1.0,2.0,0.0,4.579191574977118,78.23574767286728,4.0,0.5940755416294696,6.0,15.0,0.15181,27.32884658064516,4.0,30.0,0.0,1.411,19.35607974632475,108.34106000000003,2.4937980888699474,1.4582713842391968,0.21225326103638403,1000000.0
8.0,102.0,23.0,25.766983238132255,9.0,1.0,6,0.0,0.0,1.0,0.0,9.892653331368514,54.0,4.0,1.6192914348469265,13.0,13.0,0.15181,27.32884658064516,10.0,30.0,0.0,1.411,47.44808593739493,109.23823199999997,3.0704421542972686,1.1750081777572632,0.19383444554973311,1000000.0
5.0,131.0,29.0,11.0,5.0,1.0,6,0.0,1.0,2.0,0.0,7.931660308880148,78.1835387631275,4.0,1.3265791804413174,6.0,12.0,0.15181,27.32884658064516,34.0,29.0,0.0,1.411,33.661129108426074,108.16370300000003,2.2140613165839076,1.4196182489395142,0.1782651303233548,1000000.0
8.0,94.0,0.0,15.198525898524085,5.0,1.0,6,0.0,1.0,0.0,0.597631952367927,4.1320667256789685,73.51968073100292,4.0,0.81905433597055,5.0,10.0,0.15181,27.32884658064516,31.0,28.0,0.0,1.411,8.749159366305081,105.47843499999995,2.7900648953664327,1.1904042959213257,0.21815722970233226,1000000.0
8.812950489143823,112.0,0.0,33.0,4.0,1.0,6,2.0,1.0,2.0,0.0,5.408935589744994,64.0,4.0,0.0,12.0,15.0,0.15181,27.32884658064516,37.0,29.0,0.0,1.411,39.29501918263003,106.845905,3.400966583813751,1.4922338724136353,0.14861708928348175,1000000.0
9.9571608360451,87.0,51.0,12.0,3.0,1.0,6,0.0,1.0,0.0,0.0,3.1424443601476613,51.0,4.0,0.35081114108785894,4.0,15.0,0.15181,27.32884658064516,2.0,31.0,0.0,1.411,40.71607439970704,108.86197700000004,2.4937980888699474,1.0409361124038696,0.17930670098240975,1000000.0
11.561680306735472,97.0,51.0,40.0,0.0,1.0,6,1.0,0.0,2.0,48.71050106266871,4.943473030053885,60.0,4.0,1.1194451951600823,4.0,12.0,0.15181,27.32884658064516,7.0,29.0,25.0,1.411,27.512010344723702,105.58631800000005,5.442210254306159,1.3281713724136353,0.168340009082548,1000000.0
8.0,37.0,21.0,19.0,5.0,1.0,6,0.0,1.0,2.0,0.0,4.618236025020513,62.0,4.0,0.23397563372715036,4.0,13.0,0.15181,27.32884658064516,12.0,31.0,0.0,1.411,14.590438352986471,108.59007249999999,2.4937980888699474,1.4280246496200562,0.22901385935183227,1000000.0
11.086341652717593,80.0,0.0,25.0,5.0,1.0,6,2.0,1.0,0.0,0.0,6.489894067096642,60.0,4.0,0.0,8.0,11.0,0.15181,27.32884658064516,37.0,29.0,0.0,1.411,24.03305623140367,106.96450499999999,2.650536650582578,1.135949969291687,0.1702587941760433,1000000.0
8.28554250856077,76.0,5.0,32.0,3.0,1.0,6,0.0,1.0,1.0,0.0,7.994677738902758,73.77832062147948,4.0,0.2465688712390548,0.0,12.0,0.15181,27.32884658064516,13.0,30.0,0.0,1.411,13.616381255586555,109.32208949999999,2.57122720861016,1.2430821657180786,0.20989955126218363,1000000.0
5.0,131.0,0.0,26.0,9.0,1.0,6,0.0,0.0,1.0,0.0,3.4491738930794815,70.69841111525375,4.0,0.9917711056195391,0.0,10.0,0.15181,27.32884658064516,8.0,28.0,0.0,1.411,32.93016926978692,105.03789099999999,2.2252683448248964,1.1942428350448608,0.19049132763209875,1000000.0
11.043257314828544,24.0,0.0,18.0,3.0,1.0,6,2.0,1.0,0.0,0.0,9.450767899788163,77.55599267931643,4.0,0.0,13.0,11.0,0.15181,27.32884658064516,13.0,27.0,0.0,1.411,32.60927488171939,105.61697399999997,3.400966583813751,1.135949969291687,0.17163816170960353,1000000.0
11.973933755385893,128.0,0.0,21.0,3.0,1.0,6,2.0,1.0,1.0,0.0,2.1899604579138874,50.0,4.0,0.10600321913017396,5.0,13.0,0.15181,27.32884658064516,37.0,30.0,0.0,1.411,8.639686696701986,107.02207549999997,2.7900648953664327,1.135949969291687,0.18151253172934476,1000000.0
9.136593187723573,49.0,5.0,35.0,4.0,1.0,6,0.0,1.0,0.0,0.0,6.903756610420626,68.0,4.0,1.469013858644488,8.0,10.0,0.15181,27.32884658064516,6.0,31.0,0.0,1.411,45.43251969300965,108.99258200000004,2.3393780761457403,1.0858582258224487,0.23310734222898472,1000000.0
7.0,15.0,0.0,12.0,4.0,1.0,6,2.0,1.0,1.0,0.0,6.460495355977041,75.14080863922234,4.0,0.0,6.0,12.0,0.15181,27.32884658064516,13.0,31.0,0.0,1.411,56.33480079639221,108.0607265,2.407454707732918,1.2062515020370483,0.1700044306769601,1000000.0
10.032845561647846,123.0,14.0,38.0,2.0,1.0,6,0.0,0.0,2.0,0.0,7.183337311900335,50.0,4.0,0.26920590271948486,2.0,3.0,0.15181,27.32884658064516,4.0,31.0,0.0,1.411,41.106607714506474,107.19190200000003,2.586118976550512,1.3200184106826782,0.18499063456675413,1000000.0
7.0,108.0,0.0,43.915594275421576,2.0,1.0,6,2.0,1.0,1.0,0.0,3.6431148322627376,58.0,4.0,0.0,14.0,13.0,0.15181,27.32884658064516,7.0,31.0,0.0,1.411,61.96490352261984,111.25321850000002,3.018356396180236,1.2340763807296753,0.18753884093182194,19.165304407691767
8.848752494254907,112.0,0.0,26.0,2.0,1.0,6,2.0,1.0,0.0,0.0,9.560096086161067,55.0,4.0,0.0,13.0,11.0,0.15181,27.32884658064516,12.0,31.0,0.0,1.411,18.703382194504513,107.62944649999997,3.400966583813751,1.2701343297958374,0.15406160085418816,1000000.0
8.105886765931698,115.0,19.0,36.0,5.0,1.0,6,0.0,1.0,0.0,0.0,3.26125290749132,63.0,4.0,1.8836180504142037,0.0,12.0,0.15181,27.32884658064516,13.0,31.0,0.0,1.411,49.42585726800658,108.7957885,2.586118976550512,1.185266375541687,0.23172211965688747,1000000.0
8.0,77.0,52.0,17.0,9.0,1.0,6,1.0,1.0,0.0,34.77007171869215,3.323628641446298,70.58751028634774,4.0,0.03253100002951537,12.0,11.0,0.15181,27.32884658064516,38.0,31.0,689.0,1.411,39.740398533725504,106.45547999999997,4.706053885593908,1.1707468032836914,0.12637030346534514,1000000.0
8.830555969215613,52.0,0.0,20.0,4.0,1.0,6,2.0,0.0,1.0,0.0,3.9302822444367287,79.09179511485236,4.0,0.0,12.0,1.0,0.15181,27.32884658064516,4.0,30.0,0.0,1.411,40.53136689153587,104.95323600000002,3.9366561786871115,1.0520180463790894,0.1399008003462041,1000000.0
8.0,41.0,4.0,22.0,5.0,1.0,6,0.0,0.0,2.0,0.0,9.360826343167515,83.53887382004561,4.0,0.3789745771429487,4.0,12.0,0.15181,27.32884658064516,6.0,30.0,0.0,1.411,24.33837799133805,110.07974600000003,2.4789063209295956,1.455532193183899,0.19138008228346023,1000000.0
9.870292079893819,61.0,0.0,18.0,4.0,1.0,6,2.0,1.0,0.0,0.0,4.497588987385578,62.0,4.0,0.0,3.0,11.0,0.15181,27.32884658064516,19.0,30.0,0.0,1.411,56.160568714701576,107.19867549999998,2.882385783046997,1.1431711912155151,0.20562500118981764,1000000.0
8.841789746973937,62.0,62.0,13.0,4.0,1.0,6,0.0,0.0,2.0,0.0,7.26335491897507,66.0,4.0,1.79822707762807,2.0,11.0,0.15181,27.32884658064516,2.0,30.0,0.0,1.411,32.79679090401566,108.61552500000002,2.586118976550512,1.3884447813034058,0.1633582372046317,1000000.0
7.0,64.0,0.0,27.0,9.0,1.0,6,2.0,1.0,2.0,0.0,4.282720449070217,59.0,4.0,0.0,13.0,12.0,0.15181,27.32884658064516,33.0,31.0,0.0,1.411,11.340475410970113,108.18394199999999,3.018356396180236,1.4561761617660522,0.17542191084990805,1000000.0
8.167051479322952,127.0,39.0,32.0,5.0,1.0,6,0.0,1.0,0.0,0.0,2.3307923345755546,70.77083430452097,4.0,0.7417231950076015,6.0,11.0,0.15181,27.32884658064516,16.0,31.0,0.0,1.411,34.7351399192758,108.1845645,2.4937980888699474,1.1828233003616333,0.22319557294981845,1000000.0
10.018650038422226,88.0,0.0,43.25811386660899,2.0,1.0,6,2.0,1.0,1.0,0.0,3.9319192683883095,78.21972028392466,4.0,0.0,2.0,10.0,0.15181,27.32884658064516,37.0,30.0,0.0,1.411,61.03719866578528,107.18159149999995,2.882385783046997,1.143722414970398,0.1732515344955814,18.661767845937575
8.0,94.0,0.0,19.0,4.0,1.0,6,2.0,1.0,0.0,0.0,2.5411034987210575,57.0,4.0,0.0,4.0,6.0,0.15181,27.32884658064516,4.0,30.0,0.0,1.411,50.981231369110816,106.20731500000002,2.7900648953664327,1.240496039390564,0.20746410444184393,1000000.0
8.0,70.0,65.0,13.0,2.0,1.0,6,1.0,0.0,1.0,59.71567658321895,2.5915633498268673,65.0,4.0,0.9472597880447986,8.0,10.0,0.15181,27.32884658064516,10.0,30.0,115.0,1.411,50.932599156089104,105.42942749999996,4.039328987294469,1.1327143907546997,0.14570315417764293,1000000.0
6.0,65.0,31.0,14.0,5.0,1.0,6,1.0,1.0,2.0,43.054124278482455,8.385446675297855,67.0,4.0,1.1829761389792193,4.0,1.0,0.15181,27.32884658064516,4.0,30.0,29.0,1.411,14.540212108919858,106.84992500000003,5.290822300888398,1.419132947921753,0.1700168912751754,1000000.0
7.0,75.0,56.0,12.0,3.0,1.0,6,0.0,1.0,0.0,0.0,9.45744010473879,66.0,4.0,1.0758340119985452,14.0,11.0,0.15181,27.32884658064516,12.0,29.0,0.0,1.411,40.62528595331277,107.2251935,2.7907053820112293,1.172798752784729,0.18789279265466544,1000000.0
8.0,128.0,12.0,17.0,4.0,1.0,6,0.0,1.0,0.0,0.0,8.523167911010576,63.0,4.0,0.9678492377770256,8.0,11.0,0.15181,27.32884658064516,33.0,31.0,0.0,1.411,51.67332109666813,108.41289550000002,2.354269844086092,1.1890171766281128,0.1952568189034226,1000000.0
8.036697032696228,82.0,6.0,35.0,4.0,1.0,6,0.0,1.0,1.0,0.0,7.692200726682745,72.73995501559097,4.0,1.8941498533326964,4.0,8.0,0.15181,27.32884658064516,35.0,30.0,0.0,1.411,21.230158764944417,104.6835525,2.4789063209295956,1.1904042959213257,0.20269395096078804,1000000.0
11.087625942563704,44.0,31.0,40.09214880115178,2.0,1.0,6,0.0,1.0,0.0,0.0,8.789984999061495,55.0,4.0,0.27923179786265573,4.0,13.0,0.15181,27.32884658064516,15.0,31.0,0.0,1.411,56.570021958425166,106.15771949999998,2.4937980888699474,1.1105042695999146,0.20728623157710807,24.392243959249438
7.0,108.0,16.0,31.0,9.0,1.0,6,0.0,0.0,1.0,0.0,9.039120703001455,75.97645862979459,4.0,0.9024145059287081,2.0,12.0,0.15181,27.32884658064516,17.0,29.0,0.0,1.411,23.04158843054937,108.699548,2.2140613165839076,1.1674801111221313,0.1810947059145659,1000000.0
8.638861413533313,90.0,1.0,41.73134090332324,0.0,1.0,6,0.0,1.0,0.0,0.0,7.111021942609337,59.0,4.0,1.7308353476233829,5.0,15.0,0.15181,27.32884658064516,16.0,28.0,0.0,1.411,58.8829220145891,103.32308599999996,2.799311303674178,1.2176748514175415,0.22349094679687273,21.88008566683038
8.168635587085909,61.0,0.0,13.0,4.0,1.0,6,2.0,1.0,2.0,0.0,3.518718985851762,78.1882452653712,4.0,0.0,3.0,13.0,0.15181,27.32884658064516,18.0,30.0,0.0,1.411,14.10628858876549,108.70029649999998,2.882385783046997,1.4652765989303589,0.18008971975563787,1000000.0
8.16159222284056,54.0,24.0,28.0,4.0,1.0,6,0.0,1.0,1.0,0.0,9.024345999983918,53.0,4.0,0.3000435634806624,0.0,11.0,0.15181,27.32884658064516,19.0,27.0,0.0,1.411,39.52157400845105,105.94285199999999,2.586118976550512,1.2276860475540161,0.23300617339352114,1000000.0
6.0,81.0,0.0,42.23617107783262,3.0,1.0,6,2.0,1.0,1.0,0.0,2.641774448170696,69.0,4.0,0.0,2.0,12.0,0.15181,27.32884658064516,37.0,30.0,0.0,1.411,59.59523739082183,109.05620449999998,2.2252683448248964,1.2435706853866577,0.18617069802239603,18.055624499199606
7.0,65.0,0.0,32.0,2.0,1.0,6,2.0,1.0,1.0,0.0,2.5830304984087222,79.47363995660022,4.0,0.0,14.0,10.0,0.15181,27.32884658064516,28.0,30.0,0.0,1.411,9.245045491113823,108.19851299999999,3.018356396180236,1.2340763807296753,0.22885730700493212,1000000.0
10.871609066399792,90.0,71.0,34.0,5.0,1.0,6,0.0,0.0,1.0,0.0,8.121383370360162,78.0032933548936,4.0,1.9370040390615981,14.0,13.0,0.15181,27.32884658064516,4.0,27.0,0.0,1.411,34.3385789767723,104.38484100000004,3.0704421542972686,1.0680845975875854,0.17790242013092333,1000000.0
10.077687993023911,33.0,0.0,37.0,4.0,1.0,6,2.0,1.0,2.0,0.0,5.173498710576083,74.73076676626883,4.0,0.0,6.0,8.0,0.15181,27.32884658064516,35.0,29.0,0.0,1.411,48.56561492379643,102.95427399999998,2.7900648953664327,1.3506358861923218,0.1646938015768571,1000000.0
7.0,36.0,8.0,42.260717941727044,4.0,1.0,6,0.0,0.0,2.0,0.0,9.825826846669742,80.07461376854212,4.0,0.03852779411940932,14.0,15.0,0.15181,27.32884658064516,36.0,30.0,0.0,1.411,59.62987301577686,108.16085299999999,2.7907053820112293,1.4561761617660522,0.16143247822735107,26.69300335485395
10.192395776235319,37.0,0.0,15.0,9.0,1.0,6,2.0,0.0,1.0,0.0,7.2949423607999195,62.0,4.0,0.0,0.0,10.0,0.15181,27.32884658064516,19.0,31.0,0.0,1.411,42.89383504466295,107.15757949999997,2.882385783046997,1.143722414970398,0.15020676377170636,1000000.0
9.06037293857372,121.0,0.0,10.0,4.0,1.0,6,2.0,1.0,0.0,0.0,2.3550787597680056,78.73912745728119,4.0,0.0,0.0,11.0,0.15181,27.32884658064516,18.0,28.0,0.0,1.411,44.72196192459583,106.58528299999998,2.882385783046997,1.143722414970398,0.2051510636927163,1000000.0
8.0,71.0,0.0,29.0,0.0,1.0,6,2.0,1.0,0.0,0.0,6.721011959083871,51.0,4.0,0.0,0.0,12.0,0.15181,27.32884658064516,7.0,31.0,0.0,1.411,40.417342859079184,108.69963800000004,3.2027907657915797,1.246557354927063,0.208246657275372,1000000.0
12.03353763921493,118.0,13.0,39.0,2.0,1.0,6,0.0,1.0,0.0,0.0,7.068977255378994,61.0,4.0,0.6216749162350854,3.0,12.0,0.15181,27.32884658064516,4.0,30.0,0.0,1.411,8.913140570220184,108.42010000000002,2.586118976550512,1.0717509984970093,0.2301013211972076,1000000.0
8.765050102013106,125.0,53.0,27.0,3.0,1.0,6,0.0,1.0,0.0,0.0,5.061723715765112,61.0,4.0,1.5371528478976715,0.0,13.0,0.15181,27.32884658064516,15.0,30.0,0.0,1.411,51.93901835112338,107.28879049999999,2.586118976550512,1.2143009901046753,0.21012186840716932,1000000.0
8.332872892424533,89.0,0.0,26.0,0.0,1.0,6,2.0,1.0,1.0,0.0,6.600805658436195,65.0,4.0,0.0,6.0,11.0,0.15181,27.32884658064516,27.0,30.0,0.0,1.411,48.52615956096365,104.89577549999996,2.7617907623089657,1.2381283044815063,0.18105611573643546,1000000.0
9.68521764292538,123.0,29.0,31.0,3.0,1.0,6,0.0,1.0,0.0,0.0,4.492470773888277,74.89938515876821,4.0,0.12045677956168621,2.0,11.0,0.15181,27.32884658064516,4.0,25.0,0.0,1.411,56.27154585837136,106.19180700000003,2.586118976550512,1.1382611989974976,0.19297366783071704,1000000.0
7.0,95.0,0.0,30.0,9.0,1.0,6,2.0,0.0,2.0,0.0,3.586972896761277,58.0,4.0,0.0,4.0,11.0,0.15181,27.32884658064516,18.0,28.0,0.0,1.411,24.939202896348768,105.85142699999999,2.407454707732918,1.4561761617660522,0.16294350767272106,1000000.0
8.607129363614995,83.0,25.0,33.0,5.0,1.0,6,0.0,1.0,2.0,1.602021726878423,4.817063735362309,81.61692253871894,4.0,1.7064798735594178,8.0,11.0,0.15181,27.32884658064516,36.0,27.0,0.0,1.411,41.091333297267106,105.55185599999997,2.354269844086092,1.4556759595870972,0.18245229158089257,1000000.0
5.0,83.0,0.0,28.0,5.0,1.0,6,2.0,1.0,0.0,0.0,6.909495042198402,60.0,4.0,0.0,5.0,13.0,0.15181,27.32884658064516,19.0,29.0,0.0,1.411,34.55971562667706,107.928928,2.407454707732918,1.2340763807296753,0.19669572817261513,1000000.0
10.050129086357227,67.0,0.0,11.0,9.0,1.0,6,2.0,1.0,0.0,0.0,9.78993920575289,72.26167263072556,4.0,0.0,13.0,11.0,0.15181,27.32884658064516,14.0,31.0,0.0,1.411,51.49730022426328,107.45418749999997,3.400966583813751,1.135949969291687,0.17415552994989011,1000000.0
8.0,83.0,25.0,27.0,2.0,1.0,6,1.0,1.0,1.0,55.851212451462715,9.204464944602238,58.0,4.0,0.19370261459617444,14.0,15.0,0.15181,27.32884658064516,13.0,29.0,1196.0,1.411,53.40640055742646,105.81406149999997,4.706053885593908,1.1645212173461914,0.08751496569976401,1000000.0
5.0,82.0,0.0,20.113696672445666,3.0,1.0,6,2.0,1.0,1.0,0.0,8.549282082130224,70.01924175681,4.0,0.0,0.0,11.0,0.15181,27.32884658064516,34.0,27.0,0.0,1.411,19.23745669423824,105.56435299999997,2.2252683448248964,1.2435706853866577,0.19951894018215854,1000000.0
9.432883761039552,102.0,26.0,20.0,4.0,1.0,6,0.0,1.0,0.0,0.0,7.2649109807766585,64.0,4.0,1.5645117202663792,2.0,15.0,0.15181,27.32884658064516,37.0,28.0,0.0,1.411,16.70736779287603,106.11514299999999,2.586118976550512,1.0735288858413696,0.21205359172869423,1000000.0
6.0,107.0,0.0,13.0,4.0,1.0,6,2.0,0.0,1.0,0.0,8.64853019914843,74.26284431861747,4.0,0.0,13.0,13.0,0.15181,27.32884658064516,6.0,27.0,0.0,1.411,10.09080098012931,106.48693800000005,3.018356396180236,1.2340763807296753,0.1294401242214334,1000000.0
11.610207746997967,38.0,0.0,13.0,4.0,1.0,6,2.0,1.0,0.0,0.0,9.241974136197292,73.51006452010228,4.0,0.0,5.0,12.0,0.15181,27.32884658064516,21.0,31.0,0.0,1.411,37.805698484844704,106.53198749999997,2.7900648953664327,1.135949969291687,0.1668653779485574,1000000.0
6.0,123.0,0.0,22.0,5.0,1.0,6,2.0,1.0,0.0,0.0,4.730830658667013,74.23218666332163,4.0,0.0,13.0,12.0,0.15181,27.32884658064516,19.0,29.0,0.0,1.411,19.42281824611239,108.33384649999999,3.018356396180236,1.2340763807296753,0.2266493380592778,1000000.0
10.021683036665433,103.0,68.0,43.44963768280918,2.0,1.0,6,1.0,0.0,2.0,42.29315759226667,4.838534989415907,80.9960283792602,4.0,0.41300656542792047,12.0,12.0,0.15181,27.32884658064516,2.0,31.0,973.0,1.411,61.30743877044376,107.320685,4.706053885593908,1.3413026332855225,0.13603392930335625,22.438481098803763
10.32201145355079,114.0,52.0,10.0,2.0,1.0,6,1.0,0.0,1.0,26.845043305985584,7.1869011194199395,72.46580919343891,4.0,0.6410480051945955,8.0,12.0,0.15181,27.32884658064516,35.0,30.0,334.0,1.411,43.908734302350524,104.21585749999998,4.039328987294469,1.0937508344650269,0.14914358229289013,1000000.0
10.704977903908388,48.0,0.0,14.0,3.0,1.0,6,2.0,1.0,0.0,0.0,3.618558406679899,73.46287449019637,4.0,0.0,13.0,15.0,0.15181,27.32884658064516,4.0,26.0,0.0,1.411,31.150993397418443,104.50255100000004,3.400966583813751,1.135949969291687,0.1417961530689476,1000000.0
8.415544458984655,81.0,0.0,26.0,4.0,1.0,6,2.0,1.0,1.0,0.0,7.408212779579358,75.38913687422021,4.0,0.0,4.0,10.0,0.15181,27.32884658064516,2.0,30.0,0.0,1.411,23.892246483841756,109.78703800000001,2.7900648953664327,1.3140987157821655,0.19038306778011282,1000000.0
9.840814554255001,128.0,0.0,19.0,4.0,1.0,6,2.0,1.0,1.0,0.0,3.417674384209264,53.0,4.0,0.0,3.0,5.0,0.15181,27.32884658064516,6.0,31.0,0.0,1.411,39.84762648137356,106.36682800000004,2.882385783046997,1.1431711912155151,0.19095489413612088,1000000.0
7.0,15.0,0.0,22.0,5.0,1.0,6,2.0,1.0,0.0,0.0,6.49847554151374,55.0,4.0,0.0,0.0,7.0,0.15181,27.32884658064516,6.0,30.0,0.0,1.411,37.793211096921496,108.24418000000003,2.2252683448248964,1.214589238166809,0.21004854791311695,1000000.0
5.0,103.0,4.0,22.0,9.0,1.0,6,1.0,1.0,0.0,12.88780339873599,2.924887296203515,72.15160940818012,4.0,1.11751840310093,3.0,12.0,0.15181,27.32884658064516,30.0,30.0,996.0,1.411,40.41383945336522,106.05639149999998,4.039392466846285,1.1408451795578003,0.17492646458410543,1000000.0
9.541325882280344,37.0,0.0,10.0,9.0,1.0,6,2.0,1.0,1.0,0.0,5.524827156016761,79.2383597049443,4.0,0.0,13.0,3.0,0.15181,27.32884658064516,4.0,31.0,0.0,1.411,11.86951345954186,106.21636700000003,3.400966583813751,1.135949969291687,0.17771199947997304,1000000.0
5.0,54.0,50.0,35.0,3.0,1.0,6,1.0,1.0,1.0,29.59306353292157,4.321793890984412,71.76962525430318,4.0,1.933630003893645,0.0,15.0,0.15181,27.32884658064516,38.0,29.0,330.0,1.411,43.66758124370513,105.27597099999998,4.039392466846285,1.1312142610549927,0.1736406526025428,1000000.0
8.0,112.0,35.0,41.86713650535298,4.0,1.0,6,0.0,1.0,0.0,0.0,9.707476165981305,62.99999999999999,4.0,1.5144822105639493,8.0,5.0,0.15181,27.328846580645163,35.0,30.0,0.0,1.411,59.07452960905306,104.99822850000002,2.354269844086092,1.1792184114456177,0.21250927972452194,25.587329122756703
8.0,59.0,0.0,42.71355639899766,2.0,1.0,6,2.0,0.0,2.0,0.0,6.428865082731382,61.0,4.0,0.0,13.0,5.0,0.15181,27.32884658064516,17.0,30.0,0.0,1.411,60.2688280789857,105.242795,3.400966583813751,1.462595820426941,0.1446230529829557,26.044865180858395
8.748435264998125,79.0,0.0,14.0,9.0,1.0,6,2.0,1.0,0.0,0.0,3.4518530946667454,63.0,4.0,0.0,2.0,10.0,0.15181,27.32884658064516,11.0,30.0,0.0,1.411,11.200258690593255,107.29771649999996,2.882385783046997,1.2779067754745483,0.1575426476211607,1000000.0
9.828558153640877,115.0,7.0,26.0,2.0,1.0,6,1.0,1.0,1.0,32.383045577795286,2.3724942590202067,74.55852812057987,4.0,0.5703560367798857,8.0,3.0,0.15181,27.32884658064516,6.0,31.0,133.0,1.411,44.09671206512299,105.62798000000002,4.039328987294469,1.1099693775177002,0.19012661943567857,1000000.0
7.0,88.0,14.0,28.0,2.0,1.0,6,0.0,1.0,2.0,0.0,7.76954459123396,70.242713424509,4.0,0.560297939917304,4.0,11.0,0.15181,27.32884658064516,27.0,30.0,0.0,1.411,22.60075605235764,108.57351449999999,2.2140613165839076,1.4223498106002808,0.20216048144287188,1000000.0
5.0,117.0,45.0,12.0,4.0,1.0,6,0.0,1.0,0.0,0.0,3.4830685090249256,66.0,4.0,1.6365051723084907,2.0,11.0,0.15181,27.32884658064516,30.0,22.0,0.0,1.411,25.98889706975229,102.11369199999996,2.2140613165839076,1.1788994073867798,0.188082062323869,1000000.0
7.0,80.0,0.0,35.0,5.0,1.0,6,2.0,1.0,0.0,0.0,5.051918779883705,76.00525585090428,4.0,0.0,8.0,15.0,0.15181,27.32884658064516,25.0,29.0,0.0,1.411,45.378912129484064,107.88678600000001,2.2679264629490627,1.2340763807296753,0.20723668907992737,1000000.0
5.0,72.0,0.0,26.0,9.0,1.0,6,2.0,0.0,2.0,0.0,5.570979756604174,55.0,4.0,0.0,4.0,15.0,0.15181,27.32884658064516,28.0,29.0,0.0,1.411,15.8771503159295,107.713156,2.407454707732918,1.4561761617660522,0.1559774333979841,1000000.0
6.0,107.0,52.0,41.75374502548539,9.0,1.0,6,0.0,0.0,1.0,0.0,6.2639111284253435,62.0,4.0,0.11083300660083228,6.0,9.0,0.15181,27.32884658064516,4.0,29.0,0.0,1.411,58.91453423095988,106.16202100000002,2.2140613165839076,1.237531065940857,0.17029936985066715,20.91760507056835
9.322109443063583,56.0,54.0,18.0,2.0,1.0,6,0.0,1.0,0.0,0.0,2.6485054383891495,61.0,4.0,1.8642427136442856,5.0,11.0,0.15181,27.32884658064516,4.0,31.0,0.0,1.411,26.58383549967213,109.65978400000003,2.4937980888699474,1.0680845975875854,0.20740418858307785,1000000.0
10.128523843200298,100.0,0.0,33.0,2.0,1.0,6,2.0,0.0,2.0,0.0,5.644419804740531,57.0,4.0,0.0,13.0,2.0,0.15181,27.32884658064516,6.0,30.0,0.0,1.411,49.459973468585616,105.24397600000002,3.400966583813751,1.1622592210769653,0.12350824648240885,1000000.0
8.793670949512425,79.0,0.0,40.31390291054589,5.0,1.0,6,2.0,1.0,2.0,0.0,3.2344752915686197,67.0,4.0,0.0,6.0,12.0,0.15181,27.32884658064516,16.0,31.0,0.0,1.411,56.882917006780254,106.76954649999998,2.7900648953664327,1.4922338724136353,0.15910394441957115,20.95070578690618
9.285012305079459,58.0,0.0,39.0,4.0,1.0,6,2.0,0.0,2.0,0.0,2.1608452158356153,62.0,4.0,0.0,3.0,11.0,0.15181,27.32884658064516,4.0,27.0,0.0,1.411,22.885234119866293,106.02843500000003,2.882385783046997,1.3526602983474731,0.15518284256078113,1000000.0
8.0,81.0,0.0,20.0,4.0,1.0,6,2.0,1.0,1.0,0.0,3.849497544611202,68.0,4.0,0.0,6.0,10.0,0.15181,27.32884658064516,16.0,30.0,0.0,1.411,43.139166495324396,108.16430949999999,2.7900648953664327,1.240496039390564,0.20704075782216427,1000000.0
10.854297538546984,90.0,0.0,24.0,3.0,1.0,6,2.0,1.0,1.0,0.0,9.945513712314607,61.0,4.0,0.0,14.0,11.0,0.15181,27.32884658064516,21.0,30.0,0.0,1.411,8.089707156729748,107.94666549999998,3.400966583813751,1.135949969291687,0.16593092556860048,1000000.0
5.0,109.0,0.0,27.0,3.0,1.0,6,2.0,0.0,2.0,0.0,6.39356879341495,58.0,4.0,0.0,3.0,11.0,0.15181,27.32884658064516,37.0,30.0,0.0,1.411,13.64846293188352,108.46218449999998,2.407454707732918,1.459922194480896,0.15022242734772537,1000000.0
7.0,130.0,0.0,25.0,2.0,1.0,6,2.0,1.0,0.0,0.0,3.432294323340769,61.0,4.0,0.0,12.0,11.0,0.15181,27.32884658064516,21.0,29.0,0.0,1.411,52.40118266985672,107.90918649999999,3.018356396180236,1.2340763807296753,0.21826200111719293,1000000.0
11.865496304120239,78.0,21.0,37.0,4.0,1.0,6,0.0,1.0,1.0,0.0,2.915763350370674,71.25228190948667,4.0,1.8963369646333796,4.0,11.0,0.15181,27.32884658064516,4.0,31.0,0.0,1.411,42.37297136898612,109.24061000000003,2.4937980888699474,1.063874363899231,0.21181161725633676,1000000.0
5.0,68.0,0.0,21.0,9.0,1.0,6,2.0,1.0,1.0,0.0,9.313320274697578,50.0,4.0,0.0,13.0,11.0,0.15181,27.32884658064516,16.0,30.0,0.0,1.411,22.90193986177665,108.840203,3.018356396180236,1.2340763807296753,0.1670439038982584,1000000.0
