Variable,Node purity increase,MSE_increase,P_value,Top
Material_Main,3.8947428856137756,12.219953128421349,0.012320406679269265,False
Turning times,9.108309119327043,33.00416253276339,9.129588737122691e-07,True
Period (d),5.93943897058135,16.486106941688558,0.4565549719420732,False
V2_Ventilation Interval (min),4.920066947030951,13.198804402563244,0.05894668479066615,False
M1_is Enclosed,4.482331116257075,21.16866076024313,0.027145874689545487,False
 Composting Method,2.106406723780959,6.387119034270892,0.0008918445158410796,False
Additive_3,0.06991287296375842,0.26550555264118714,5.973201299449481e-07,False
Additive_2,2.269522733086587,7.675651825773446,0.0017279972360254817,False
Additive_1,3.350537912533383,12.411460535012349,0.05882735516375022,False
Material_2,2.9523105436270427,7.59730744484801,0.0003032086408967516,False
Additive_4,0.0,0.0,5.043711468881175e-07,False
Material_3,0.6301074029892276,1.5299968245779105,2.695034661565575e-06,False
Compost volume (m3),3.569696164705433,10.375549879078758,0.014019221682312078,False
V1_Ventilation Type,2.7839819535742767,5.350005763375339,6.0907790134382196e-05,False
V4_Ventilation Day,3.7265550069501954,11.878010692529305,0.008137974694238437,False
V3_Ventilation Duration (min),4.474959298943571,8.163877177936516,0.004132396803801009,False
Application Rate (%DW),6.794062561258478,46.0153896946987,1.0756154983847968e-10,True
V5_Ventilation rate (L/min/kg iniDW),5.283258823871979,22.93773215355846,0.31247178127101816,False
Initial GI (%),8.199623540237766,28.725393717036486,0.0019697832907795624,True
Initial pH,8.349727441347854,44.188944339142864,2.77947112477887e-10,True
Initial C/N (%),10.757518586473038,70.02594834274556,1.927250470650312e-19,True
Initial Moisture Content (%),6.336929394846251,27.554100166496372,0.03596886165358803,True
