Initial C/N (%),V1_Ventilation Type,Additive_4,Initial Moisture Content (%),Turning times,V5_Ventilation rate (L/min/kg iniDW),Material_3,Initial GI (%), Composting Method,V3_Ventilation Duration (min),M1_is Enclosed,Additive_3,Application Rate (%DW),Initial pH,Additive_1,Additive_2,V2_Ventilation Interval (min),V4_Ventilation Day,Material_Main,Compost volume (m3),Period (d),Material_2,Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
32.0,2.0,1.0,57.0,1.0,0.0,2.0,27.32884658064516,1.0,0.0,0.0,4.0,6.4150970036692,7.0,21.0,15.0,0.0,0.0,9,0.045,100.0,0.0,1.97,67.01844516607513,107.168745,7.606888698235142,0.19090022146701813,0.19549161366445567,1000000.0
44.34884946968218,2.0,1.0,57.0,4.0,0.0,3.0,27.32884658064516,2.0,0.0,1.0,4.0,5.343077206017553,8.986069335956335,14.0,2.0,0.0,0.0,9,0.045,113.0,13.0,1.97,87.36723345527389,108.067173,6.417660204447881,0.33428892493247986,0.19413050309770977,20.461719799276988
15.0,1.0,1.0,58.0,28.0,0.44930743475497636,4.0,27.32884658064516,2.0,18.46003829961723,1.0,4.0,4.6212525416502555,8.0,11.0,10.0,631.0,0.0,9,0.045,133.0,13.0,1.97,31.783466135228863,112.53037000000003,4.456917549402008,0.46465572714805603,0.15216013096866707,1000000.0
23.0,1.0,1.0,56.0,9.0,0.17613501523160127,5.0,27.328846580645163,1.0,37.91700631255963,0.0,4.0,6.894031526837908,10.366438658139918,22.0,12.0,629.0,0.0,9,0.045,65.0,14.0,1.97,61.3284843976262,112.65823000000002,4.758754593523574,0.41969266533851624,0.10530016112325696,1000000.0
40.0,1.0,1.0,84.01463507773701,20.0,0.7403522512861447,4.0,27.32884658064516,1.0,36.88292214362349,0.0,4.0,4.661435151228922,8.97168485618613,27.0,11.0,1047.0,2.0,9,0.045,42.0,5.0,1.97,37.27337951799427,111.85813800000004,7.0936937744997515,0.6664039492607117,0.14068662738965612,1000000.0
12.0,1.0,1.0,54.0,22.0,0.972892787900401,2.0,27.32884658064516,0.0,12.857576253085545,1.0,4.0,3.2910522893501764,5.0,28.0,12.0,1316.0,4.0,9,0.045,77.0,2.0,1.97,15.578401193699172,112.34673300000004,7.112642346622753,0.9920374751091003,0.14143850268005365,1000000.0
11.999999999999998,1.0,1.0,52.0,26.0,0.20644324360863164,9.0,27.32884658064516,1.0,48.89439570979276,0.0,4.0,8.485660732719985,7.0,23.0,1.0,264.0,5.0,9,0.045,38.0,8.0,1.97,40.93038129884011,111.13182499999999,7.484090323344575,0.9894246459007263,0.13808579600489157,1000000.0
26.0,2.0,1.0,62.0,25.0,0.0,3.0,27.32884658064516,2.0,0.0,1.0,4.0,5.289014782226362,9.332562734211066,12.0,2.0,0.0,0.0,9,0.045,105.0,5.0,1.97,10.759588853421794,108.067173,7.059615195210737,0.33428892493247986,0.20124538085199667,1000000.0
20.0,2.0,1.0,70.0,21.0,0.0,5.0,27.32884658064516,0.0,0.0,1.0,4.0,7.0910437787079985,8.719621328263308,10.0,0.0,0.0,0.0,9,0.045,119.0,12.0,1.97,43.84359406428209,108.067173,7.059615195210737,0.280536025762558,0.207678440708135,1000000.0
25.0,2.0,1.0,74.95092442148359,5.0,0.0,9.0,27.32884658064516,0.0,0.0,1.0,4.0,8.307247379530962,6.0,4.0,0.0,0.0,0.0,9,0.045,92.0,2.0,1.97,51.27876522811276,108.067173,7.594597917569112,0.282952219247818,0.19729665365198146,1000000.0
26.0,2.0,1.0,67.0,2.0,0.0,4.0,27.32884658064516,2.0,0.0,1.0,4.0,8.446193781865126,7.0,7.0,0.0,0.0,0.0,9,0.045,133.0,5.0,1.97,22.136242147886772,108.067173,7.059615195210737,0.280536025762558,0.18999692635344026,1000000.0
44.98541682482734,1.0,1.0,60.0,6.0,0.5930532995702473,0.0,27.32884658064516,0.0,2.179805891368125,1.0,4.0,6.268802937950525,6.0,34.0,10.0,1191.0,3.0,9,0.045,133.0,8.0,1.97,88.62127114490985,112.13691900000005,7.436132575472917,1.000056505203247,0.12455698990544184,20.96427286297033
41.53268926888414,1.0,1.0,69.0,28.0,0.30520212537439506,5.0,27.32884658064516,1.0,18.41441271261207,0.0,4.0,9.347897353331847,8.0,30.0,12.0,548.0,1.0,9,0.045,111.0,13.0,1.97,81.81939785970175,109.37779200000003,7.0063769507332605,0.674423336982727,0.1622388658286566,25.537649807914605
16.0,1.0,1.0,51.0,13.0,1.0219924167674945,2.0,27.32884658064516,2.0,39.04185536191944,1.0,4.0,9.172131783922836,8.0,27.0,11.0,1188.0,4.0,9,0.045,89.0,3.0,1.97,31.684377731704483,111.78622100000003,7.0936937744997515,0.9920374751091003,0.16601800570376732,1000000.0
33.0,1.0,1.0,56.0,12.0,0.4665071715861715,9.0,27.32884658064516,2.0,13.422204473861324,1.0,4.0,8.040496875531733,5.0,10.0,6.0,1358.0,1.0,9,0.045,62.0,13.0,1.97,19.58133664116045,109.259438,7.377824927455082,0.7087539434432983,0.14256175335607793,1000000.0
11.0,1.0,1.0,79.28476916100536,17.0,1.4691756208310112,0.0,27.32884658064516,1.0,19.839240037909644,0.0,4.0,9.69962776154032,7.0,2.0,13.0,1054.0,0.0,9,0.045,51.0,8.0,1.97,63.60927005561944,111.96454300000003,5.1178211122878645,0.46465572714805603,0.18930647604540415,1000000.0
41.26985854541165,2.0,1.0,66.0,27.0,0.0,3.0,27.32884658064516,2.0,0.0,0.0,4.0,4.476041865122943,10.266362333429438,14.0,1.0,0.0,0.0,9,0.045,113.0,4.0,1.97,81.30162133446095,108.067173,7.059615195210737,0.33428892493247986,0.1909666324494331,21.178684276566436
22.0,1.0,1.0,59.0,21.0,1.3087963783741827,9.0,27.32884658064516,0.0,58.86816474127476,1.0,4.0,8.208390477405423,5.0,37.0,13.0,438.0,0.0,9,0.045,103.0,13.0,1.97,53.494489531575695,111.33801000000001,5.078131184695127,0.39791199564933777,0.16584609755615223,1000000.0
34.0,1.0,1.0,52.0,26.0,1.375962946220406,2.0,27.32884658064516,0.0,37.72343502941589,1.0,4.0,3.1420025376135885,9.829069409306104,13.0,0.0,808.0,4.0,9,0.045,49.0,2.0,1.97,55.746235729909024,112.31486500000003,7.161046634690967,1.0893903970718384,0.14972733806338473,1000000.0
32.0,1.0,1.0,73.19904102872727,12.0,1.8104106254358074,3.0,27.32884658064516,1.0,10.898167334581963,0.0,4.0,6.821588468470847,7.0,24.0,6.0,935.0,3.0,9,0.045,62.0,8.0,1.97,22.23791799532971,112.28941700000004,7.161046634690967,0.9920374751091003,0.14985333976350046,1000000.0
11.0,1.0,1.0,63.0,15.0,1.136244645371731,3.0,27.32884658064516,0.0,56.60649034075803,1.0,4.0,3.715969667857503,8.0,20.0,11.0,751.0,3.0,9,0.045,36.0,6.0,1.97,59.60443675342449,112.72671700000006,7.161046634690967,0.9920374751091003,0.1730458191884466,1000000.0
43.58209618579933,1.0,1.0,72.17408153611231,24.0,0.4362403612062602,9.0,27.32884658064516,1.0,51.11873775819232,1.0,4.0,2.1037639410083067,10.436858966419983,15.0,11.0,1234.0,4.0,9,0.045,65.0,0.0,1.97,85.85672948602468,111.38071100000003,7.484090323344575,0.9894246459007263,0.15063632336728175,24.741118517378162
22.0,2.0,1.0,70.0,23.0,0.0,9.0,27.32884658064516,0.0,0.0,1.0,4.0,4.760982545464799,6.0,12.0,0.0,0.0,0.0,9,0.045,61.0,14.0,1.97,18.143609599716967,108.067173,6.709171383028814,0.282952219247818,0.21243908740876088,1000000.0
11.0,2.0,1.0,57.0,22.0,0.0,0.0,27.32884658064516,0.0,0.0,1.0,4.0,9.809356881085035,11.353790568418248,30.0,1.0,0.0,0.0,9,0.045,40.0,13.0,1.97,57.83892244123835,107.70695899999998,6.944020220223892,0.26512911915779114,0.1662663479939261,1000000.0
43.750793162922555,2.0,1.0,68.0,29.0,0.0,9.0,27.32884658064516,0.0,0.0,1.0,4.0,3.1342798740971283,9.383940319265086,16.0,1.0,0.0,0.0,9,0.045,123.0,5.0,1.97,86.18906253095743,107.959263,7.594597917569112,0.3378571569919586,0.1941726847861343,22.47903914708059
13.0,2.0,1.0,61.0,12.0,0.0,2.0,27.32884658064516,0.0,0.0,1.0,4.0,9.175926120578241,10.793555534211842,21.0,1.0,0.0,0.0,9,0.045,97.0,2.0,1.97,62.36819493385614,108.192863,7.059615195210737,0.28932586312294006,0.2105802635975492,1000000.0
11.0,1.0,1.0,60.0,31.0,0.1591268544489881,4.0,27.32884658064516,2.0,53.00913579601108,1.0,4.0,7.973123293833644,9.45281618105283,34.0,8.0,759.0,4.0,9,0.045,98.0,6.0,1.97,29.926931549870236,111.41443400000004,7.436132575472917,1.000056505203247,0.13617837766397173,1000000.0
38.0,1.0,1.0,55.0,4.0,0.26972470170561946,0.0,27.32884658064516,1.0,39.986632421489624,0.0,4.0,2.49080335555285,5.0,27.0,11.0,1109.0,0.0,9,0.045,62.0,4.0,1.97,51.47595268294389,112.58323000000001,5.557879695749654,0.41969266533851624,0.12447772225161159,1000000.0
16.0,1.0,1.0,59.0,24.0,0.043053611201745445,3.0,27.32884658064516,2.0,33.13638811564182,0.0,4.0,3.858147453810088,5.0,10.0,2.0,1112.0,5.0,9,0.045,59.0,6.0,1.97,47.927453522498006,110.908386,7.161046634690967,0.9920374751091003,0.11494123740825744,1000000.0
12.0,1.0,1.0,75.98380381681694,19.0,0.03013315876858602,9.0,27.32884658064516,1.0,6.9989785867102805,1.0,4.0,4.676174937819012,8.0,30.0,11.0,955.0,4.0,9,0.045,60.0,6.0,1.97,29.61449843538477,111.76089600000003,7.41673746315336,0.9974439144134521,0.15897097307032768,1000000.0
12.0,1.0,1.0,54.0,29.0,0.47308492940285496,4.0,27.32884658064516,0.0,50.97441517571416,1.0,4.0,4.4054527367322684,10.14197924951746,23.0,0.0,1124.0,0.0,9,0.045,40.0,6.0,1.97,72.75740117605744,113.46218,5.62523255594087,0.37273839116096497,0.13144819474016753,1000000.0
26.0,2.0,1.0,53.0,10.0,0.0,2.0,27.32884658064516,0.0,0.0,1.0,4.0,9.273990162004825,5.0,31.0,2.0,0.0,0.0,9,0.045,43.0,5.0,1.97,13.799359931941737,108.20128799999999,7.58597521098674,0.26512911915779114,0.16979839366776678,1000000.0
32.0,1.0,1.0,74.26709888127724,1.0,1.7021659359746124,4.0,27.32884658064516,0.0,20.99818227492548,1.0,4.0,2.7846802741686107,5.0,15.0,2.0,99.0,3.0,9,0.045,131.0,3.0,1.97,20.873364469780185,113.05466800000004,7.340692449790326,0.8936120867729187,0.1632966521571881,1000000.0
31.0,1.0,1.0,64.14912751016898,1.0,1.8064905187878382,5.0,27.32884658064516,1.0,22.98013140671032,0.0,4.0,3.339606828404979,8.522593390079685,19.0,1.0,150.0,2.0,9,0.045,65.0,8.0,1.97,59.156795545483895,112.55016600000003,7.340692449790326,0.5679782032966614,0.17172142969927837,1000000.0
36.0,1.0,1.0,56.0,14.0,1.17037999555765,5.0,27.32884658064516,1.0,57.89477594845424,0.0,4.0,7.912442553281473,11.158616445488773,7.0,6.0,677.0,4.0,9,0.045,106.0,14.0,1.97,74.5814584989314,111.53783500000003,6.519091643928112,0.9920374751091003,0.14687144111274003,1000000.0
42.73170888507764,2.0,1.0,57.0,8.0,0.0,5.0,27.32884658064516,2.0,0.0,0.0,4.0,9.084106441069446,9.89551529851527,13.0,0.0,0.0,0.0,9,0.045,91.0,8.0,1.97,84.18146650360295,108.275643,7.059615195210737,0.280536025762558,0.161239130334951,24.234820452629815
25.0,1.0,1.0,79.76185344985294,13.0,1.3354697052011197,3.0,27.32884658064516,1.0,50.57412830276651,0.0,4.0,7.662610909604363,10.60283176907921,22.0,7.0,773.0,1.0,9,0.045,106.0,3.0,1.97,69.40877027815846,109.03603800000002,7.696736229564326,0.6664039492607117,0.1516835482686515,1000000.0
17.0,1.0,1.0,59.0,24.0,0.011871803745536758,5.0,27.32884658064516,0.0,32.266582323482886,1.0,4.0,4.915104058004409,8.301425699518882,31.0,2.0,987.0,5.0,9,0.045,48.0,12.0,1.97,48.23728040443803,111.20028500000001,7.0936937744997515,1.000056505203247,0.11155934532327566,1000000.0
26.0,2.0,1.0,53.0,9.0,0.0,3.0,27.32884658064516,1.0,0.0,1.0,4.0,9.070317478894427,9.784483511488887,22.0,1.0,0.0,0.0,9,0.045,74.0,4.0,1.97,35.42087415321343,108.38076199999999,7.58597521098674,0.28932586312294006,0.21473520578659425,1000000.0
39.0,1.0,1.0,70.0,27.0,1.4480182812759672,0.0,27.32884658064516,1.0,45.55905069525645,1.0,4.0,4.439109531474165,10.530601638691955,21.0,10.0,223.0,5.0,9,0.045,122.0,0.0,1.97,78.7206362862722,110.33934200000003,7.161046634690967,0.9920374751091003,0.17398071470311005,1000000.0
40.0,1.0,1.0,63.0,4.0,0.12287757879246808,3.0,27.32884658064516,0.0,57.51927378156327,1.0,4.0,5.811396480558991,7.0,7.0,15.0,966.0,2.0,9,0.045,35.0,4.0,1.97,78.3467781950279,111.74706500000003,7.1799952068139685,0.7113669514656067,0.11651770992274306,1000000.0
17.0,2.0,1.0,56.0,16.0,0.0,5.0,27.32884658064516,2.0,0.0,1.0,4.0,9.365763143536501,6.0,25.0,1.0,0.0,0.0,9,0.045,83.0,14.0,1.97,33.43183120390593,108.14308799999999,6.700548676446442,0.28932586312294006,0.18728735464860294,1000000.0
34.0,2.0,1.0,59.0,16.0,0.0,3.0,27.32884658064516,1.0,0.0,1.0,4.0,2.519145864831393,7.0,22.0,0.0,0.0,0.0,9,0.045,43.0,8.0,1.97,19.436714168276197,108.172292,7.58597521098674,0.2420448213815689,0.2411361466950354,1000000.0
22.0,1.0,1.0,65.0,22.0,0.4771882796583964,0.0,27.32884658064516,1.0,59.5974689900111,0.0,4.0,9.06979626706135,9.846510904274718,34.0,1.0,634.0,3.0,9,0.045,81.0,4.0,1.97,54.44169877588393,113.01175,7.436132575472917,1.000056505203247,0.13814346435554792,1000000.0
33.0,2.0,1.0,72.70190221715981,13.0,0.0,9.0,27.32884658064516,0.0,0.0,1.0,4.0,3.246268213351593,11.794608344031523,15.0,0.0,0.0,0.0,9,0.045,96.0,12.0,1.97,43.26160755596852,108.067173,7.594597917569112,0.282952219247818,0.20055020021827172,1000000.0
20.0,1.0,1.0,53.0,28.0,1.5607789547884705,5.0,27.32884658064516,2.0,1.0650398015201823,1.0,4.0,9.659716039908728,7.0,8.0,1.0,815.0,0.0,9,0.045,35.0,13.0,1.97,47.24785346354924,113.12641000000004,4.456917549402008,0.46465572714805603,0.18363542278826442,1000000.0
15.0,2.0,1.0,53.0,6.0,0.0,3.0,27.32884658064516,0.0,0.0,1.0,4.0,8.537335532702052,6.0,23.0,2.0,0.0,0.0,9,0.045,81.0,12.0,1.97,76.03669583514187,108.04386199999999,7.58597521098674,0.28932586312294006,0.16951498969390003,1000000.0
42.22686546452957,2.0,1.0,58.0,15.0,0.0,3.0,27.32884658064516,1.0,0.0,0.0,4.0,9.776353804009895,8.903624651115821,11.0,8.0,0.0,0.0,9,0.045,59.0,2.0,1.97,83.18692496512324,107.36314400000003,7.059615195210737,0.33428892493247986,0.18457163920879838,25.587098365777685
31.0,1.0,1.0,56.0,31.0,0.7298057166996623,5.0,27.32884658064516,0.0,36.12064566369671,1.0,4.0,5.96067791180226,7.0,6.0,3.0,1004.0,3.0,9,0.045,92.0,12.0,1.97,54.32549926957853,112.89377100000003,7.161046634690967,0.9920374751091003,0.14021993659753462,1000000.0
34.0,1.0,1.0,71.86993024643023,25.0,0.8747869026607522,9.0,27.32884658064516,2.0,7.359297103689919,0.0,4.0,4.008945949922099,7.0,8.0,9.0,993.0,4.0,9,0.045,117.0,3.0,1.97,58.77824831724774,112.02553300000005,7.484090323344575,0.9894246459007263,0.15714030766048984,1000000.0
39.81189975026919,2.0,1.0,63.00000000000001,7.0,0.0,4.0,27.32884658064516,2.0,0.0,0.0,4.0,2.1087249571208955,6.114274841221585,6.0,1.0,0.0,0.0,9,0.045,96.0,0.0,1.97,79.23398202702194,108.067173,7.059615195210737,0.33428892493247986,0.15971577082033825,1000000.0
21.0,2.0,1.0,58.0,30.0,0.0,5.0,27.32884658064516,0.0,0.0,1.0,4.0,7.624394290145891,7.0,14.0,2.0,0.0,0.0,9,0.045,127.0,3.0,1.97,46.82486644219202,108.067173,7.059615195210737,0.33428892493247986,0.23310502849124282,1000000.0
13.0,1.0,1.0,55.0,20.0,1.9033655667242297,0.0,27.32884658064516,2.0,47.81217591517443,1.0,4.0,5.412349420857461,11.08575509379514,2.0,8.0,883.0,3.0,9,0.045,67.0,6.0,1.97,18.342137208811426,112.11639500000007,7.161046634690967,0.9920374751091003,0.16189510594678597,1000000.0
41.189772356274915,1.0,1.0,52.0,20.0,0.519264185896835,4.0,27.32884658064516,2.0,16.075126578200504,1.0,4.0,9.807941101311243,8.914638967608884,30.0,6.0,1257.0,3.0,9,0.045,105.0,0.0,1.97,81.14385154186158,113.10753000000003,7.0936937744997515,1.000056505203247,0.13601565340997923,24.896710124566603
12.0,2.0,1.0,71.02221963178826,27.0,0.0,2.0,27.32884658064516,2.0,0.0,1.0,4.0,9.655272197888522,10.276164225093808,19.0,1.0,0.0,0.0,9,0.045,34.0,3.0,1.97,48.9566955519295,108.25314900000001,7.059615195210737,0.28932586312294006,0.2228182260605185,1000000.0
16.0,2.0,1.0,57.0,19.0,0.0,4.0,27.32884658064516,1.0,0.0,0.0,4.0,5.558078463082696,7.0,24.0,2.0,0.0,0.0,9,0.045,54.0,12.0,1.97,34.470782719637654,107.93461799999999,7.58597521098674,0.28932586312294006,0.17178365216918726,1000000.0
13.0,2.0,1.0,55.0,21.0,0.0,5.0,27.32884658064516,2.0,0.0,0.0,4.0,9.339039908719194,10.384512888267064,18.0,0.0,0.0,0.0,9,0.045,116.0,2.0,1.97,35.848444646368435,108.16773300000001,7.059615195210737,0.2355729192495346,0.1700145850050269,1000000.0
10.0,2.0,1.0,52.0,11.0,0.0,5.0,27.32884658064516,0.0,0.0,1.0,4.0,8.404885460590172,6.0,8.0,1.0,0.0,0.0,9,0.045,80.0,14.0,1.97,71.80237005830206,108.067173,6.174188660670434,0.33428892493247986,0.18292622065971095,1000000.0
11.0,1.0,1.0,75.71529318253158,5.0,0.2370414191043646,4.0,27.32884658064516,2.0,13.42302980559787,1.0,4.0,8.760921787904298,9.108038486104611,34.0,7.0,218.0,0.0,9,0.045,98.0,0.0,1.97,11.847094869397186,111.66896500000003,5.900318496722823,0.39549586176872253,0.1763507014810358,1000000.0
17.0,1.0,1.0,57.0,7.0,1.7422707043692474,2.0,27.32884658064516,0.0,12.84478624480063,1.0,4.0,7.09609643431663,8.92553013972956,27.0,11.0,598.0,4.0,9,0.045,53.0,5.0,1.97,32.14375998503964,111.35595800000004,7.0936937744997515,0.9920374751091003,0.1570018390043039,1000000.0
36.0,1.0,1.0,70.0,27.0,1.954732613529015,0.0,27.32884658064516,0.0,26.777974020826942,1.0,4.0,6.572545311526536,7.0,35.0,7.0,1373.0,4.0,9,0.045,61.0,14.0,1.97,73.80286579327678,110.70085900000002,6.794177584710065,1.000056505203247,0.1505584910233293,1000000.0
29.380338301782473,1.0,1.0,50.0,5.0,1.8063938120191636,2.0,27.32884658064516,1.0,17.219346822882656,1.0,4.0,3.2542919687730683,9.210771601156523,12.0,0.0,849.0,2.0,9,0.045,62.0,8.0,1.97,36.16235375081696,112.55016600000003,7.161046634690967,0.8087201118469238,0.1322439912214695,1000000.0
25.0,1.0,1.0,55.0,5.0,1.086911676411697,0.0,27.32884658064516,2.0,24.276915382680432,1.0,4.0,2.0936963880036323,8.0,12.0,10.0,1375.0,5.0,9,0.045,113.0,5.0,1.97,39.07581254933059,110.14215200000004,7.161046634690967,0.9920374751091003,0.15577290666509916,1000000.0
30.0,1.0,1.0,51.0,4.0,1.7559641600793938,5.0,27.32884658064516,1.0,18.809680303654655,1.0,4.0,8.348434551027912,9.467210653474769,27.0,11.0,170.0,4.0,9,0.045,130.0,12.0,1.97,45.57193073569152,111.15092600000006,7.0936937744997515,0.9920374751091003,0.1692227350312456,1000000.0
27.0,2.0,1.0,58.0,24.0,0.0,5.0,27.32884658064516,2.0,0.0,0.0,4.0,5.764253876053458,10.35852937581047,8.0,0.0,0.0,0.0,9,0.045,130.0,14.0,1.97,20.199167763359995,108.067173,6.174188660670434,0.280536025762558,0.16229246717889292,1000000.0
40.719600934211876,2.0,1.0,53.0,1.0,0.0,3.0,27.32884658064516,1.0,0.0,1.0,4.0,4.01227577956499,8.0,28.0,0.0,0.0,0.0,9,0.045,61.0,4.0,1.97,80.21761384039739,107.93461799999999,7.9225183043651635,0.143619105219841,0.23443915733431625,14.851558787878133
23.0,1.0,1.0,81.78386199329083,7.0,1.4343745263512915,9.0,27.32884658064516,2.0,18.316748475096023,1.0,4.0,9.238109320843035,8.0,31.0,15.0,1131.0,5.0,9,0.045,92.0,2.0,1.97,13.284262538871268,109.79680200000001,7.435686035276359,0.9974439144134521,0.18088109106695338,1000000.0
18.0,2.0,1.0,53.0,24.0,0.0,2.0,27.328846580645163,2.0,0.0,0.0,4.0,4.3735081076537385,6.0,19.0,0.0,0.0,0.0,9,0.045,33.0,12.0,1.97,10.978883003034035,107.79698,7.059615195210737,0.2355729192495346,0.18292377628839054,1000000.0
10.0,1.0,1.0,83.15817814412978,27.0,0.35810279222804886,5.0,27.32884658064516,1.0,36.372918325477116,0.0,4.0,6.625579784589323,10.482043730003095,31.0,7.0,1277.0,1.0,9,0.045,32.0,5.0,1.97,58.04523534316141,108.525334,7.62938336937311,0.674423336982727,0.17140675101556005,1000000.0
24.0,2.0,1.0,76.30161368731454,24.0,0.0,5.0,27.32884658064516,2.0,0.0,1.0,4.0,3.8598630027383347,8.202760833860227,11.0,0.0,0.0,0.0,9,0.045,57.0,6.0,1.97,16.530874124269186,107.65431600000002,7.059615195210737,0.280536025762558,0.20708226967492072,1000000.0
44.23103580551099,1.0,1.0,53.0,18.0,1.8306193921396474,4.0,27.32884658064516,2.0,50.33363790645668,0.0,4.0,6.806589653285343,11.063516881341764,35.0,0.0,451.0,1.0,9,0.045,45.0,14.0,1.97,87.13514053685665,109.62046200000005,7.329867179583424,0.7711869478225708,0.14131419020555713,28.836651643172
17.0,2.0,1.0,79.88561548559935,12.0,0.0,9.0,27.32884658064516,1.0,0.0,1.0,4.0,5.163313863059716,11.075914246557202,7.0,1.0,0.0,0.0,9,0.045,122.0,0.0,1.97,13.02594290400636,107.65431600000002,7.594597917569112,0.3378571569919586,0.22532199784087592,1000000.0
32.0,1.0,1.0,81.9861579133752,20.0,0.9085080039962203,3.0,27.32884658064516,1.0,52.27295598850553,0.0,4.0,2.0773370876623076,8.220367945925489,33.0,11.0,875.0,2.0,9,0.045,98.0,6.0,1.97,75.2317587547839,111.27689800000003,7.0936937744997515,0.674423336982727,0.15599392422843306,1000000.0
20.0,2.0,1.0,70.0,13.0,0.0,9.0,27.32884658064516,0.0,0.0,1.0,4.0,2.4502493494749578,11.295928188750135,30.0,1.0,0.0,0.0,9,0.045,109.0,2.0,1.97,62.26685598423072,107.686388,8.12095793334512,0.2686973512172699,0.22285946767038772,1000000.0
45.468837320601686,1.0,1.0,61.0,31.0,0.05702017520052527,3.0,27.32884658064516,1.0,26.90709807978876,0.0,4.0,9.632011266731118,8.501389064489043,22.0,9.0,656.0,0.0,9,0.045,50.0,0.0,1.97,89.57360952158533,112.94170000000003,5.62523255594087,0.41969266533851624,0.11018748792698306,26.172349381395623
18.0,2.0,1.0,71.2040187664267,2.0,0.0,2.0,27.32884658064516,2.0,0.0,0.0,4.0,8.117655012763665,10.490174566881109,4.0,0.0,0.0,0.0,9,0.045,35.0,5.0,1.97,64.41864755125333,108.17487400000002,7.059615195210737,0.280536025762558,0.171520757244686,1000000.0
38.0,2.0,1.0,51.99999999999999,23.0,0.0,0.0,27.32884658064516,2.0,0.0,0.0,4.0,8.429753632154618,9.055594206863102,15.0,2.0,0.0,0.0,9,0.045,34.0,12.0,1.97,69.71523989446662,108.152589,7.059615195210737,0.33428892493247986,0.1712024210125582,1000000.0
33.0,2.0,1.0,65.0,2.0,0.0,3.0,27.32884658064516,2.0,0.0,0.0,4.0,8.928934770346379,7.0,4.0,1.0,0.0,0.0,9,0.045,94.0,13.0,1.97,37.58716459247291,108.067173,6.417660204447881,0.33428892493247986,0.165567140000629,1000000.0
17.0,2.0,1.0,71.17247381882046,19.0,0.0,9.0,27.32884658064516,0.0,0.0,1.0,4.0,3.6871213052198857,11.439493945919535,4.0,2.0,0.0,0.0,9,0.045,35.0,8.0,1.97,18.551461603517957,108.36277300000002,7.594597917569112,0.3378571569919586,0.2063097386570599,1000000.0
23.999999999999996,2.0,1.0,61.0,24.0,0.0,5.0,27.32884658064516,2.0,0.0,0.0,4.0,5.964491828427152,10.873732248430237,15.0,2.0,0.0,0.0,9,0.045,109.0,13.0,1.97,10.884014415079042,108.067173,6.417660204447881,0.33428892493247986,0.1687236713227081,1000000.0
45.437636700314094,1.0,1.0,76.48893938656371,31.0,0.8727695470380448,5.0,27.32884658064516,0.0,20.679987653488254,1.0,4.0,7.866876902869208,9.071709487158031,16.0,5.0,1345.0,0.0,9,0.045,101.0,4.0,1.97,89.51214429961877,112.01211400000003,5.098872540164861,0.46465572714805603,0.15821468386141208,22.983917088818462
10.0,1.0,1.0,75.71994520305289,19.0,1.7994006492936236,3.0,27.32884658064516,1.0,39.32912902948313,0.0,4.0,2.6152954057258526,8.0,21.0,13.0,769.0,5.0,9,0.045,82.0,2.0,1.97,50.28688056547322,109.15196700000004,7.1799952068139685,0.9920374751091003,0.177737646172316,1000000.0
24.0,1.0,1.0,56.0,2.0,1.6458104554213306,2.0,27.32884658064516,0.0,35.02515275882951,1.0,4.0,8.68055079609395,9.990154698923885,33.0,3.0,371.0,5.0,9,0.045,111.0,14.0,1.97,75.83930324231362,110.03927200000003,6.4517387837368965,1.000056505203247,0.14792617924166368,1000000.0
43.59537720583219,1.0,1.0,72.80505035341567,4.0,1.2715162753969589,5.0,27.32884658064516,0.0,43.45286281764776,1.0,4.0,2.9824370623531893,5.0,35.0,0.0,288.0,4.0,9,0.045,44.0,0.0,1.97,85.88289309548942,112.11318400000002,7.436132575472917,1.0968202352523804,0.1557561179002193,21.028479405579453
26.0,1.0,1.0,67.0,5.0,0.2131188434335165,2.0,27.32884658064516,2.0,19.302617728852155,0.0,4.0,4.307817099200781,5.0,10.0,12.0,228.0,3.0,9,0.045,131.0,13.0,1.97,58.261623048288186,112.35519700000005,6.5380402160511135,0.9920374751091003,0.11046587035739588,1000000.0
19.0,2.0,1.0,67.0,7.0,0.0,5.0,27.32884658064516,0.0,0.0,1.0,4.0,8.78152915389534,7.0,14.0,2.0,0.0,0.0,9,0.045,110.0,13.0,1.97,32.802538840381644,108.067173,6.417660204447881,0.33428892493247986,0.24179078818778948,1000000.0
15.0,2.0,1.0,62.0,15.0,0.0,9.0,27.32884658064516,1.0,0.0,0.0,4.0,8.373943865867282,8.0,22.0,3.0,0.0,0.0,9,0.045,64.0,13.0,1.97,71.15996933870554,107.751942,7.479002942582267,0.2928940951824188,0.1774076055851768,1000000.0
16.0,2.0,1.0,64.0,11.0,0.0,3.0,27.32884658064516,2.0,0.0,1.0,4.0,3.6847160066723985,10.091079683777448,10.0,2.0,0.0,0.0,9,0.045,78.0,13.0,1.97,11.077658771845165,108.067173,6.417660204447881,0.33428892493247986,0.1660094457447099,1000000.0
