M1_is Enclosed,Additive_1,Initial GI (%),Additive_3,V2_Ventilation Interval (min),Additive_2,Initial Moisture Content (%),Material_2,Period (d),V3_Ventilation Duration (min),Additive_4,V4_Ventilation Day,Turning times, Composting Method,Initial pH,V5_Ventilation rate (L/min/kg iniDW),Material_Main,Initial C/N (%),Application Rate (%DW),V1_Ventilation Type,Compost volume (m3),Material_3,Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
1.0,2.0,27.32884658064516,4.0,0.0,15.0,56.0,3.0,28.0,0.0,1.0,0.0,24.0,1.0,11.195095844617253,0.0,1,11.0,2.4237846482487004,2.0,0.0996875,9.0,2.754411318174137,49.485370835844066,88.64419700000002,6.2846078916088475,0.3911374509334564,0.12087486150711965,1000000.0
1.0,6.0,27.32884658064516,4.0,551.0,1.0,73.89171017099876,5.0,87.0,25.412244130049288,1.0,79.0,21.0,1.0,8.0,0.9939736374945041,1,19.0,8.035760007982564,1.0,0.0996875,9.0,2.754411318174137,55.07611834267151,92.347953,7.147465062725664,-0.013583747670054436,0.18409382350787795,1000000.0
0.0,6.0,27.32884658064516,4.0,0.0,2.0,68.0,6.0,36.0,0.0,1.0,0.0,9.0,1.0,7.0,0.0,1,14.0,9.570983333516732,2.0,0.0996875,3.0,2.754411318174137,38.25432447990144,89.836251,5.347826241989437,0.38981157541275024,0.0740827207344435,1000000.0
1.0,2.0,27.32884658064516,4.0,757.0,13.0,80.0651093438664,5.0,44.0,30.3973990702292,1.0,21.0,18.0,0.0,5.0,1.9670825387494466,1,16.0,8.694520125217903,1.0,0.0996875,9.0,2.754411318174137,49.95081459873751,93.56043100000002,6.992148432429166,0.2477954775094986,0.15959207388514834,1000000.0
1.0,4.0,27.32884658064516,4.0,1320.0,9.0,64.0,2.0,79.0,4.951241966194589,1.0,43.0,25.0,0.0,7.0,1.2173983233987373,1,11.0,2.4298878337274763,1.0,0.0996875,4.0,2.754411318174137,56.313049368816735,91.58266200000004,7.353748039752674,0.12664152681827545,0.13858370571802348,1000000.0
1.0,2.0,27.32884658064516,4.0,0.0,13.0,54.0,6.0,133.0,0.0,1.0,72.0,31.0,0.0,10.163884996625441,0.27879388093985713,1,20.0,6.598995562357309,0.0,0.0996875,4.0,2.754411318174137,78.53907377526612,89.478544,7.951130285555708,0.16105446219444275,0.1761701036249629,1000000.0
1.0,8.0,27.328846580645163,4.0,1064.0,7.0,57.0,2.0,95.0,56.31585660889646,1.0,4.0,17.0,0.0,9.687411966620154,0.9014450199519215,1,28.000000000000004,9.298728804210064,1.0,0.0996875,4.0,2.754411318174137,85.42148244871407,91.68384500000002,6.326642137222288,0.2418697327375412,0.14346614587168757,1000000.0
0.0,6.0,27.32884658064516,4.0,1116.0,15.0,51.0,4.0,111.0,9.619367808321545,1.0,45.0,16.0,2.0,8.0,0.4776452191879337,1,40.804172840950315,4.607393743677115,1.0,0.0996875,0.0,2.754411318174137,112.39147550184728,90.76977100000003,5.79166810206523,0.2284448742866516,0.15448528158634484,21.38908292794024
1.0,6.0,27.885560661892928,4.0,940.0,9.0,65.0,2.0,125.0,9.973191512010604,1.0,63.0,11.0,0.0,7.0,0.4932904789912859,1,38.0,5.215798397366323,1.0,0.0996875,2.0,2.754411318174137,19.080877555615487,92.19431000000004,5.666598762264189,0.22630523145198822,0.13998595237589131,1000000.0
1.0,4.0,27.32884658064516,4.0,681.0,2.0,83.36906188150334,3.0,91.0,32.71918313660478,1.0,19.0,30.0,0.0,11.989005271567606,0.6361975826204647,1,19.0,3.484022276331282,1.0,0.0996875,5.0,2.754411318174137,90.5371566186369,92.17707800000004,7.353748039752674,0.06968340277671814,0.15568882744037513,1000000.0
