Additive_3,Additive_4,Material_3,V4_Ventilation Day,Initial GI (%),Material_Main,V3_Ventilation Duration (min), Composting Method,Compost volume (m3),M1_is Enclosed,Turning times,Period (d),Initial Moisture Content (%),Application Rate (%DW),Initial pH,V1_Ventilation Type,V5_Ventilation rate (L/min/kg iniDW),Additive_2,Material_2,V2_Ventilation Interval (min),Additive_1,Initial C/N (%),Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
4.0,1.0,3.0,23.0,27.32884658064516,8,0.0,1.0,4.210797122302158,0.0,15.0,32.0,64.0,3.4639348584464456,10.321152321833464,0.0,0.46932467762754615,0.0,5.0,0.0,31.0,41.5535321632676,2.1457865217391303,89.16500924659306,108.57642200000004,8.42133871289731,0.11820606142282486,0.2037954487449053,29.21389586063351
4.0,1.0,2.0,0.0,27.32884658064516,8,0.0,0.0,4.210797122302158,1.0,11.0,76.0,79.26520714425128,8.936403909841179,8.87772250028913,2.0,0.0,1.0,12.0,0.0,36.0,23.0,2.1457865217391303,63.57613776052514,107.16429200000005,10.448240939646528,0.8163809180259705,0.221340565460404,1000000.0
4.0,1.0,2.0,0.0,27.32884658064516,8,0.0,0.0,4.210797122302158,1.0,2.0,17.0,70.71262541792326,7.54489406635657,10.794715919418437,2.0,0.0,3.0,12.0,0.0,37.0,16.0,2.1457865217391303,51.62531510665542,108.28861000000005,7.359034025902891,0.9576409459114075,0.180078985389634,1000000.0
4.0,1.0,3.0,0.0,27.32884658064516,8,0.0,2.0,4.210797122302158,0.0,17.0,47.0,68.0,4.743347797197552,10.31964701754423,2.0,0.0,2.0,6.0,0.0,33.0,37.0,2.1457865217391303,50.99905510748834,108.52827800000004,10.029683952339951,0.18733884394168854,0.19763931484776043,1000000.0
4.0,1.0,3.0,6.0,27.32884658064516,8,0.0,1.0,4.210797122302158,0.0,30.0,34.0,50.0,7.748200547657296,7.0,0.0,1.7442044334592746,1.0,3.0,0.0,37.0,32.0,2.1457865217391303,70.24283569987193,108.51328000000004,9.982893762283574,0.38429975509643555,0.2255480722429598,1000000.0
4.0,1.0,4.0,8.0,27.32884658064516,8,0.0,0.0,4.210797122302158,1.0,20.0,85.0,58.0,6.382270632601923,11.176593268043515,0.0,1.7470410177727342,3.0,0.0,0.0,33.0,31.0,2.1457865217391303,37.06501583576301,109.53596000000003,9.387893418267927,0.5814085006713867,0.21907295037819763,1000000.0
4.0,1.0,2.0,4.0,27.701281739602514,8,0.0,2.0,4.210797122302158,0.0,23.0,66.0,80.07480468697715,9.861571470635882,10.992702418032618,0.0,1.7347437887525057,12.0,13.0,0.0,38.0,24.0,2.1457865217391303,79.64779170681825,103.56469900000002,9.896190430117494,0.28907886147499084,0.18777109118523777,1000000.0
4.0,1.0,3.0,0.0,27.32884658064516,8,0.0,0.0,4.210797122302158,1.0,19.0,71.0,52.0,9.455102354493228,8.0,2.0,0.0,5.0,14.0,0.0,37.0,17.0,2.1457865217391303,43.29546198625674,107.53049400000005,11.37655920041224,0.38874346017837524,0.20178457030020408,1000000.0
4.0,1.0,9.0,22.0,27.32884658064516,8,0.0,2.0,4.210797122302158,0.0,28.0,69.0,74.91271077985607,6.845654971035298,11.897327243712173,0.0,1.4374294940799877,5.0,3.0,0.0,38.0,22.0,2.1457865217391303,28.800654222280514,106.95089000000003,9.057385774801824,0.5474828481674194,0.18314173705085174,1000000.0
4.0,1.0,2.0,0.0,27.32884658064516,8,0.0,1.0,4.210797122302158,1.0,21.0,111.0,52.0,2.9127328225807156,5.0,2.0,0.0,0.0,5.0,0.0,36.0,23.0,2.1457865217391303,65.87226927410329,108.49548500000004,10.02561889016272,0.11226734519004822,0.24407791433979292,1000000.0
4.0,1.0,9.0,25.0,27.32884658064516,8,0.0,2.0,4.210797122302158,1.0,30.0,49.0,53.0,7.2355008376762635,6.0,0.0,0.11951548394766354,0.0,0.0,0.0,33.0,15.0,2.1457865217391303,25.46885454036139,108.43318500000004,5.6684348779233344,0.3655303120613098,0.20272224195354624,1000000.0
4.0,1.0,2.0,0.0,27.328846580645163,8,0.0,2.0,4.210797122302158,1.0,10.0,81.0,64.0,9.148346757386488,11.880068799976375,2.0,0.0,0.0,0.0,0.0,34.0,18.0,2.1457865217391303,31.633060672676258,108.49548500000004,6.942624360123507,0.47548097372055054,0.2534114063885691,1000000.0
4.0,1.0,3.0,22.0,27.32884658064516,8,0.0,0.0,4.210797122302158,1.0,11.0,121.0,60.0,2.330711709497572,5.0,0.0,1.2368756234101355,0.0,12.0,0.0,30.0,37.0,2.1457865217391303,65.90970002983775,106.59612600000004,7.895046633060958,0.14013126492500305,0.21391877445978333,1000000.0
4.0,1.0,0.0,0.0,27.328846580645163,8,0.0,2.0,4.210797122302158,1.0,12.0,59.0,60.0,7.104498805054439,9.621441156736314,2.0,0.0,0.0,0.0,0.0,34.0,38.0,2.1457865217391303,32.919055447435,108.49548500000004,8.74182977998261,0.4559479057788849,0.2297677790148014,1000000.0
4.0,1.0,0.0,32.0,27.32884658064516,8,0.0,2.0,4.210797122302158,0.0,21.0,97.0,54.0,6.731500973829347,9.45920542586154,0.0,0.932517329403779,0.0,4.0,0.0,37.0,14.0,2.1457865217391303,29.77112725214323,109.04240400000005,6.965375684774718,0.06721895188093185,0.17871763119793582,1000000.0
4.0,1.0,4.0,65.0,27.32884658064516,8,0.0,2.0,4.210797122302158,0.0,10.0,95.0,64.0,5.36478194353209,7.0,0.0,1.1309676042611214,5.0,3.0,0.0,38.0,29.0,2.1457865217391303,15.327571213728952,104.90457400000003,9.893384905777664,1.2574992179870605,0.18022351841090817,1000000.0
4.0,1.0,0.0,28.0,27.32884658064516,8,0.0,0.0,4.210797122302158,1.0,23.0,88.0,54.0,8.232303915489181,10.028552942240776,0.0,0.712119374908623,3.0,6.0,0.0,36.0,18.0,2.1457865217391303,74.23148488640425,109.00301600000004,11.619702081386146,0.27578991651535034,0.196762952489969,1000000.0
4.0,1.0,2.0,0.0,27.32884658064516,8,0.0,1.0,4.210797122302158,1.0,7.0,119.0,80.91411372828118,8.025371440403156,8.356066289341545,2.0,1.0542937519693318,1.0,2.0,0.0,37.0,40.62729849645708,2.1457865217391303,87.17750952837004,108.59830000000004,9.206892734669882,1.169905424118042,0.22379613939837628,22.971549323587595
4.0,1.0,3.0,0.0,27.32884658064516,8,0.0,1.0,4.210797122302158,1.0,16.0,74.0,82.24393286801467,6.194155103256945,8.373318669849635,2.0,0.0,0.0,2.0,0.0,37.0,31.0,2.1457865217391303,11.379794522989663,108.49548500000004,9.50291529164978,0.46824267506599426,0.2430972377803547,1000000.0
4.0,1.0,0.0,15.0,27.32884658064516,8,0.0,2.0,4.210797122302158,1.0,29.0,82.0,83.18748585067006,4.406974017340109,9.405458540483927,0.0,1.5186078287211449,3.0,4.0,0.0,34.0,20.0,2.1457865217391303,60.15858114727301,109.88585700000003,9.582659947488402,0.2764493525028229,0.20575773250137452,1000000.0
4.0,1.0,5.0,0.0,27.32884658064516,8,0.0,0.0,4.210797122302158,1.0,26.0,26.0,63.0,8.416955749552422,8.0,2.0,0.0,3.0,13.0,0.0,31.0,26.0,2.1457865217391303,82.49345624073663,107.27610800000006,10.574745223469154,0.38827693462371826,0.2385352152967402,1000000.0
4.0,1.0,2.0,0.0,27.32884658064516,8,0.0,1.0,4.210797122302158,1.0,7.0,29.0,78.01609588515888,2.282614248459505,8.0,2.0,0.0,0.0,8.0,0.0,33.0,10.0,2.1457865217391303,25.964892308001613,108.49548500000004,9.12521299409525,0.19701527059078217,0.2640929885997284,1000000.0
4.0,1.0,4.0,17.0,27.32884658064516,8,0.0,2.0,4.210797122302158,0.0,31.0,71.0,58.0,6.903313787756407,8.0,0.0,0.37991261874477766,1.0,0.0,0.0,36.0,44.53370438393162,2.1457865217391303,95.37112491764623,107.40237000000005,9.64676575402279,0.42936307191848755,0.222490270580325,1000000.0
4.0,1.0,5.0,24.0,27.32884658064516,8,9.786309993911875,2.0,4.210797122302158,1.0,27.0,116.0,79.72078367302157,3.9476935348263,11.874451710931643,1.0,0.8691192331107422,3.0,2.0,943.0,37.0,30.0,2.1457865217391303,26.475225240379974,106.59397999999997,15.458313931345327,1.1547635793685913,0.14118526479035415,1000000.0
4.0,1.0,3.0,0.0,27.328846580645163,8,0.0,1.0,4.210797122302158,0.0,3.0,120.0,80.44159866628007,5.880874325058657,5.0,2.0,0.0,0.0,8.0,0.0,33.0,18.0,2.1457865217391303,51.422045800641136,108.49548500000004,6.981693453889206,0.28395238518714905,0.18248313108333697,1000000.0
4.0,1.0,4.0,0.0,27.32884658064516,8,0.0,2.0,4.210797122302158,0.0,14.0,31.0,68.0,5.125266236084012,8.0,2.0,0.0,2.0,14.0,0.0,37.0,27.0,2.1457865217391303,36.510296735207355,108.80049800000005,10.665356161836144,0.2323761284351349,0.2091802614657522,1000000.0
4.0,1.0,2.0,0.0,27.32884658064516,8,0.0,2.0,4.210797122302158,0.0,4.0,82.0,63.0,7.682980436565026,8.0,2.0,0.0,3.0,14.0,0.0,36.0,38.0,2.1457865217391303,43.40580614739715,108.56659000000005,8.76486264787652,0.955158531665802,0.20342919132198628,1000000.0
4.0,1.0,9.0,0.0,27.32884658064516,8,0.0,1.0,4.210797122302158,0.0,31.0,60.0,82.3690550396295,6.905707007946284,10.028637211874099,2.0,0.0,3.0,2.0,0.0,31.0,12.0,2.1457865217391303,77.70085879531253,107.23277000000006,9.269507758430318,0.6743130683898926,0.2268204019044633,1000000.0
4.0,1.0,0.0,0.0,27.32884658064516,8,0.0,2.0,4.210797122302158,0.0,25.0,90.0,63.0,4.719897014508042,8.472526122310672,2.0,0.0,2.0,8.0,0.0,31.0,42.76004238092061,2.1457865217391303,91.75392260997343,107.61716600000007,10.104318759896946,0.20087528228759766,0.19417890758551437,26.331960786176936
4.0,1.0,3.0,0.0,27.32884658064516,8,0.0,1.0,4.210797122302158,0.0,2.0,40.0,82.53946519999721,3.0186046806089584,8.0,2.0,0.0,0.0,0.0,0.0,33.0,26.0,2.1457865217391303,14.060358457269187,108.49548500000004,5.01888221895135,0.5589190721511841,0.22138779299213915,1000000.0
4.0,1.0,9.0,1.0,27.32884658064516,8,0.0,1.0,4.210797122302158,1.0,10.0,31.0,57.0,7.2793607439982795,7.0,0.0,1.9620931148962448,0.0,4.0,0.0,38.0,36.0,2.1457865217391303,42.03841570639068,109.55585400000004,7.959366604221903,0.1721022129058838,0.2310762003808515,1000000.0
4.0,1.0,2.0,26.0,27.32884658064516,8,0.0,0.0,4.210797122302158,1.0,16.0,81.0,70.49999280292545,7.215468906130112,8.162067356571335,0.0,3.4963418979479437,3.0,3.0,0.0,33.0,37.0,2.1457865217391303,65.04823663642136,109.96779700000005,9.289507198817969,0.527287483215332,0.21975886700995143,1000000.0
4.0,1.0,4.0,23.0,27.328846580645163,8,56.882295639545845,2.0,4.210797122302158,0.0,20.0,67.0,64.0,9.884631529688097,7.0,1.0,1.2227103411783204,15.0,14.0,752.0,38.0,18.0,2.1457865217391303,10.794036392310534,101.32059899999999,17.680089140344936,0.8281360864639282,0.16879394841051887,1000000.0
4.0,1.0,3.0,8.0,27.32884658064516,8,0.0,0.0,4.210797122302158,1.0,31.0,114.0,63.0,8.856081963985567,8.746266697159346,0.0,1.0184825642761068,3.0,3.0,0.0,36.0,41.9400272839213,2.1457865217391303,89.99434526720972,109.82604600000005,9.365321225355608,0.5410334467887878,0.2237830627221225,26.997548338757664
4.0,1.0,2.0,9.0,27.641050790865524,8,43.871744112803775,2.0,4.210797122302158,0.0,7.0,42.0,61.0,0.9656668219702533,6.6998377217814165,1.0,0.8572880025170271,0.0,2.0,1107.0,31.0,12.0,2.1457865217391303,81.33278634050676,105.10685450000001,13.595294648980795,0.9811022877693176,0.13870824726976147,1000000.0
