Initial C/N (%),V4_Ventilation Day,Additive_2,Initial Moisture Content (%),Period (d), Composting Method,Compost volume (m3),Material_2,V1_Ventilation Type,V3_Ventilation Duration (min),Additive_3,Additive_4,Material_Main,Turning times,V5_Ventilation rate (L/min/kg iniDW),Application Rate (%DW),V2_Ventilation Interval (min),M1_is Enclosed,Material_3,Initial GI (%),Initial pH,Additive_1,Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
31.0,50.0,9.0,66.0,72.0,1.0,0.6277154746460176,3.0,1.0,24.027410186725138,4.0,1.0,10,11.0,0.1363120905017423,2.971255494498977,576.0,0.0,0.0,27.32884658064516,5.810230290383251,15.0,2.0952942734506244,63.95861501310615,97.77092899999994,6.387071065597985,0.4410783052444458,0.12214375630392774,1000000.0
36.0,36.0,0.0,73.65148797077539,50.0,1.0,0.6277154746460176,5.0,1.0,39.377031033580955,4.0,1.0,10,16.0,0.57848769896515,8.245228163488129,638.0,0.0,3.0,27.32884658064516,8.0,38.0,2.0952942734506244,65.03338799979326,97.39196899999993,5.334214202586665,0.513026237487793,0.1638357095269257,1000000.0
31.0,5.0,7.0,59.0,71.0,0.0,0.6277154746460176,2.0,1.0,21.375510260381752,4.0,1.0,10,31.0,0.725217594852601,8.048013130749318,1237.0,1.0,2.0,27.32884658064516,7.0,13.0,2.0952942734506244,75.36935198813345,99.07698899999995,4.152669397496323,0.6940281987190247,0.16877118687111273,1000000.0
35.0,1.0,0.0,57.99999999999999,30.0,1.0,0.6277154746460176,6.0,1.0,52.87876807461038,4.0,1.0,10,16.0,1.9278960259406372,6.534221054568862,96.0,0.0,3.0,27.32884658064516,6.525382448183415,7.0,2.0952942734506244,27.334525076876474,99.77791099999995,6.3597884659154325,0.791153609752655,0.19607787257597262,1000000.0
33.0,0.0,15.0,68.0,97.0,0.0,0.6277154746460176,3.0,1.0,54.976232777150734,4.0,1.0,10,10.0,1.3684733315172253,0.8839901475794822,1012.0,1.0,4.0,27.32884658064516,11.952305814303795,19.0,2.0952942734506244,57.72093457585395,100.25980899999995,7.9622510440675525,1.0946919918060303,0.16183120268925452,1000000.0
26.0,5.0,6.0,59.0,112.0,0.0,0.6277154746460176,0.0,1.0,32.35843316263368,4.0,1.0,10,15.0,1.1488450115626268,3.0203332307856416,1073.0,1.0,4.0,27.32884658064516,6.0,10.0,2.0952942734506244,24.328118433972755,99.07640499999997,7.503681537040846,0.593460202217102,0.17040848364318653,1000000.0
44.54451716938046,1.0,10.0,66.0,20.0,1.0,0.6277154746460176,8.0,1.0,10.80945564113469,4.0,1.0,10,10.0,0.6768868773336894,8.958987216303518,717.0,0.0,3.0,27.32884658064516,10.417320211156632,31.0,2.0952942734506244,93.3338717386259,99.72518299999996,7.717776846938766,0.9663515090942383,0.14937761370661534,29.20929780336072
44.54653201749331,7.0,15.0,66.0,99.0,1.0,0.6277154746460176,2.0,1.0,38.68316705280186,4.0,1.0,10,10.0,1.343159252155256,2.346589563895635,541.0,1.0,5.0,27.32884658064516,5.0,15.0,2.0952942734506244,93.33809343833863,100.27865299999998,8.115289408179054,0.8059799671173096,0.18356090623404678,23.23112864004835
25.0,63.0,3.0,70.0,68.0,1.0,0.6277154746460176,0.0,1.0,33.08156354970786,4.0,1.0,10,6.0,0.6310194256749013,5.3612813518162925,1379.0,0.0,9.0,27.32884658064516,6.0,13.0,2.0952942734506244,45.785421365758424,97.41721799999993,5.693236404797691,0.6017236113548279,0.16644276168856995,1000000.0
17.0,1.0,9.0,52.0,125.0,2.0,0.6277154746460176,3.0,1.0,46.13211583176998,4.0,1.0,10,15.0,0.11783776859359163,2.5447445950487877,852.0,0.0,3.0,27.32884658064516,7.0,34.0,2.0952942734506244,53.004983291745546,99.17801299999995,10.156408077685604,0.4891204535961151,0.14543807455013336,1000000.0
12.0,1.0,9.0,64.0,128.0,2.0,0.6277154746460176,5.0,1.0,24.88120015880646,4.0,1.0,10,3.0,1.5201657341071464,2.9695959621170367,907.0,1.0,0.0,27.32884658064516,7.0,24.0,2.0952942734506244,67.65448691513339,98.53190099999996,11.048401832445787,0.5935031771659851,0.16404475709338245,1000000.0
27.0,63.0,11.0,70.0,97.0,1.0,0.6277154746460176,2.0,1.0,20.167727541734553,4.0,1.0,10,28.0,1.52113396433161,6.736547660858703,617.0,1.0,2.0,27.32884658064516,9.042953310350455,10.0,2.0952942734506244,44.24290309463454,96.39329199999995,5.987064386661768,0.7712097764015198,0.1669056147657943,1000000.0
16.0,55.0,7.0,70.99069355780392,74.0,0.0,0.6277154746460176,5.0,1.0,31.49490982294033,4.0,1.0,10,8.0,0.0569656161261467,2.422517607081617,963.0,1.0,0.0,27.32884658064516,9.530354405530321,15.0,2.0952942734506244,79.44313095414327,97.92787799999996,7.100540572231755,0.6320585608482361,0.15322492406276894,1000000.0
23.0,8.0,6.0,78.38516167497048,49.0,1.0,0.6277154746460176,4.0,1.0,3.8115936153975505,4.0,1.0,10,16.0,1.64917227839171,4.125870349989946,281.0,0.0,0.0,27.32884658064516,10.634236154676064,38.0,2.0952942734506244,65.48679923716064,98.68238199999995,6.025018552963321,1.2840334177017212,0.16184185478761123,1000000.0
17.0,5.0,5.0,83.8728674766572,64.0,1.0,0.6277154746460176,0.0,1.0,45.69022725788061,4.0,1.0,10,5.0,1.5782877793102825,4.435781637615463,735.0,1.0,2.0,27.32884658064516,11.510809253719417,38.0,2.0952942734506244,41.37550782851346,98.58504599999996,7.4571513978356485,0.6831057667732239,0.13362800222354887,1000000.0
37.0,29.0,10.0,70.0,104.0,0.0,0.6277154746460176,2.0,1.0,46.198920132865496,4.0,1.0,10,0.0,1.951607555380025,2.4031360294597164,1207.0,1.0,2.0,27.32884658064516,8.331060373867444,16.0,2.0952942734506244,38.54505082840119,97.53319199999999,7.81855940263742,0.6953975558280945,0.14345577403797855,1000000.0
41.993361554129145,6.0,11.0,72.36329969735407,129.0,0.0,0.6277154746460176,4.0,1.0,57.140339327402316,4.0,1.0,10,13.0,1.818686267891194,8.174560153804094,146.0,1.0,0.0,27.32884658064516,8.483040637031927,34.0,2.0952942734506244,87.98844998730841,99.27910299999996,5.965302311446586,0.5723792314529419,0.19191172464430506,24.826912268903694
27.0,4.0,11.0,64.0,84.0,1.0,0.6277154746460176,12.0,1.0,52.04281799575561,4.0,1.0,10,29.0,1.126920511101203,7.7261092565028715,1013.0,0.0,0.0,27.32884658064516,10.081015195113785,12.0,2.0952942734506244,16.021691473536038,99.02277499999998,4.659724436571666,0.5283077359199524,0.14940346598046578,1000000.0
30.0,43.0,1.0,67.0,99.0,1.0,0.6277154746460176,2.0,1.0,17.774261947343952,4.0,1.0,10,22.0,0.22233796421991903,5.597490531488222,990.0,0.0,9.0,27.32884658064516,9.457643080532286,35.0,2.0952942734506244,14.487039361237624,97.41721799999993,7.111923261098394,1.203442931175232,0.1281309912493951,1000000.0
45.06075964152923,7.0,7.0,59.0,114.0,2.0,0.6277154746460176,3.0,1.0,5.759109576163688,4.0,1.0,10,29.0,1.6398107373717563,6.320928163026202,888.0,0.0,3.0,27.32884658064516,5.0,21.0,2.0952942734506244,94.4155516342312,97.56230499999994,4.204321320815816,1.2078865766525269,0.15859023093436514,22.954875356643473
42.956471073871505,6.0,3.0,76.48731717913422,101.0,1.0,0.6277154746460176,8.0,1.0,45.452799419552804,4.0,1.0,10,10.0,1.7257673329220093,4.938854983173888,1051.0,0.0,9.0,27.328846580645163,11.082073587863231,15.0,2.0952942734506244,90.00644784873036,98.61451199999996,5.706765590820365,1.0432642698287964,0.16604911545631168,24.67585058297501
38.0,4.0,0.0,63.0,31.0,1.0,0.6277154746460176,3.0,1.0,1.5517131022890407,4.0,1.0,10,18.0,1.3207664523968887,9.46188826989942,885.0,0.0,0.0,27.32884658064516,6.0,8.0,2.0952942734506244,68.92701172546666,99.61603499999995,3.218943423830862,1.1162948608398438,0.18786890101573597,1000000.0
27.0,2.0,3.0,83.64507102104912,107.0,0.0,0.6277154746460176,6.0,1.0,28.544627393448522,4.0,1.0,10,14.0,1.6431164081771088,3.290096361519908,319.0,1.0,4.0,27.32884658064516,6.0,12.0,2.0952942734506244,47.583143739955084,97.47916899999994,9.748581227918837,0.7789840698242188,0.1868760669544983,1000000.0
14.0,2.0,15.0,52.0,107.0,0.0,0.6277154746460176,5.0,1.0,17.0808893727972,4.0,1.0,10,28.0,0.78978440378928,8.016577773189084,63.0,1.0,4.0,27.32884658064516,6.0,2.0,2.0952942734506244,13.984198809566061,99.12720899999997,7.145461689704559,0.7619484066963196,0.2004338610848505,1000000.0
12.0,1.0,10.0,68.0,31.0,1.0,0.6277154746460176,2.0,1.0,30.17785703742064,4.0,1.0,10,4.0,0.9711407597683746,8.020528245794127,569.0,0.0,9.0,27.32884658064516,10.591858040040584,23.0,2.0952942734506244,45.595944311028795,101.07781699999994,8.956714347319092,0.7865486145019531,0.16588666938406052,1000000.0
15.0,6.0,1.0,57.0,96.0,0.0,0.6277154746460176,2.0,1.0,22.48103891766109,4.0,1.0,10,18.0,0.19688746653918132,2.4661060418128313,495.0,1.0,5.0,27.32884658064516,7.0,37.0,2.0952942734506244,39.95451269874556,100.30630899999997,9.181467664158824,0.6611233353614807,0.1612301746435191,1000000.0
28.0,1.0,0.0,66.0,50.0,1.0,0.6277154746460176,3.0,1.0,11.76060125338812,4.0,1.0,10,12.0,1.8987660284744656,6.653059193302493,993.0,0.0,3.0,27.32884658064516,9.17162873412028,24.0,2.0952942734506244,63.8216092827599,101.31078899999994,9.425649382059905,0.9723601341247559,0.15888795602294578,1000000.0
40.202443974551095,3.0,6.0,51.0,103.0,1.0,0.6277154746460176,5.0,1.0,49.462243494250814,4.0,1.0,10,2.0,1.5964468861144216,3.4860111168752645,90.0,0.0,2.0,27.32884658064516,7.0,31.0,2.0952942734506244,84.23595063859646,101.28825699999996,11.448691857391385,0.6328170299530029,0.16096388666497796,18.297160510695143
40.004139852072484,8.0,15.0,67.0,122.0,2.0,0.6277154746460176,0.0,1.0,48.30589782692798,4.0,1.0,10,9.0,1.4628201484643155,9.448347735126145,671.0,0.0,4.0,27.32884658064516,8.0,10.0,2.0952942734506244,83.82044514636539,98.11490899999995,4.5817386875095725,0.6292620897293091,0.1906598120574037,23.21299129118804
19.0,37.0,15.0,74.66220924936287,82.0,1.0,0.6277154746460176,3.0,1.0,13.805250920005411,4.0,1.0,10,24.0,0.8047546416815092,2.0613440052848686,301.0,1.0,9.0,27.32884658064516,10.592013493761023,14.0,2.0952942734506244,36.36322858365963,97.70261899999996,6.753078695981892,1.3010845184326172,0.17953791132183725,1000000.0
21.0,36.0,9.0,62.0,89.0,1.0,0.6277154746460176,3.0,1.0,20.219393249759648,4.0,1.0,10,12.0,0.2803967231059632,9.638585442596742,1301.0,0.0,9.0,27.32884658064516,5.0,8.0,2.0952942734506244,53.47944911646384,97.41721799999993,4.455073000092117,0.7740879654884338,0.16346487427445539,1000000.0
45.494271679460994,24.0,9.0,51.0,43.0,0.0,0.6277154746460176,0.0,1.0,31.15673548202801,4.0,1.0,10,23.0,1.042237261990103,3.036446428590014,1374.0,1.0,0.0,27.32884658064516,8.0,2.0,2.0952942734506244,95.32388692478153,96.74052799999996,7.678367380809692,0.5096879601478577,0.18772605918825866,23.498324343943274
15.0,49.0,0.0,70.51345543765498,115.0,2.0,0.6277154746460176,3.0,1.0,44.664739894910554,4.0,1.0,10,0.0,0.23366647069230417,4.225461884697959,149.0,0.0,3.0,27.32884658064516,10.443778460600129,25.0,2.0952942734506244,77.12151287463146,97.18363199999996,9.738383436698516,1.2022266387939453,0.1168918131156688,1000000.0
41.69466258959201,18.0,6.0,57.0,120.0,1.0,0.6277154746460176,2.0,1.0,53.23796954434524,4.0,1.0,10,13.0,0.06386352321960054,7.2125002029412935,614.0,1.0,4.0,27.32884658064516,5.2221921208452695,28.0,2.0952942734506244,87.36258775742813,96.04547199999996,7.835583657673175,0.5529492497444153,0.13951837145176277,22.704104002223605
34.0,2.0,9.0,68.0,113.0,0.0,0.6277154746460176,4.0,1.0,40.20812733264077,4.0,1.0,10,20.0,1.2069604293776337,3.9927083204228557,933.0,1.0,4.0,27.328846580645163,8.0,37.0,2.0952942734506244,49.242075924098,99.15834899999996,10.240937777290762,0.9208347201347351,0.16606718762568864,1000000.0
24.0,7.0,11.0,82.1583703030533,101.0,0.0,0.6277154746460176,5.0,1.0,7.1233065615532905,4.0,1.0,10,11.0,0.048583111875453056,4.245913970656931,515.0,1.0,5.0,27.32884658064516,8.102440793051171,38.0,2.0952942734506244,47.42267887478035,98.38499099999996,8.47086928505021,0.7485040426254272,0.1538475310175763,1000000.0
31.0,22.0,5.0,69.0,132.0,1.0,0.6277154746460176,3.0,1.0,21.373482892391213,4.0,1.0,10,16.0,1.6330990501208011,8.751482817231217,556.0,0.0,3.0,27.32884658064516,5.0,35.0,2.0952942734506244,53.756731904522255,97.42310899999993,4.8910618836491375,0.8041952848434448,0.17330588946665307,1000000.0
25.0,16.0,7.0,49.99999999999999,106.0,1.0,0.6277154746460176,4.0,1.0,7.200345576471612,4.0,1.0,10,14.0,1.9005880163458881,4.306275729327771,718.0,0.0,2.0,27.328846580645163,7.0,37.0,2.0952942734506244,18.289429001594574,97.92906699999995,6.428763696858616,1.2818021774291992,0.16483734870557643,1000000.0
12.0,7.0,1.0,53.0,81.0,0.0,0.6277154746460176,3.0,1.0,56.86226968463528,4.0,1.0,10,1.0,1.869563200418017,4.871745768167011,578.0,1.0,5.0,27.32884658064516,11.353335809671895,17.0,2.0952942734506244,56.645214788787506,99.66885899999994,8.309682180677019,1.1137193441390991,0.17880309336995429,1000000.0
29.0,23.0,9.0,50.0,30.0,1.0,0.6277154746460176,5.0,1.0,41.94452745214237,4.0,1.0,10,21.0,1.3643126047974574,2.515692977803581,488.0,0.0,5.0,27.32884658064516,5.16253831474924,21.0,2.0952942734506244,54.19068510309947,97.23049899999995,7.410063233511839,0.6129276156425476,0.1678221431405336,1000000.0
26.0,3.0,11.0,50.0,33.0,1.0,0.6277154746460176,6.0,1.0,52.95445642199695,4.0,1.0,10,19.0,1.2795278407134933,2.8651257843186437,1087.0,1.0,2.0,27.32884658064516,6.0,27.0,2.0952942734506244,53.807018935708705,98.86597899999997,11.396951646406071,0.5505490899085999,0.18346125990631695,1000000.0
41.05622549947862,73.0,8.0,56.99999999999999,73.0,0.0,0.6277154746460176,3.0,1.0,32.76037831086628,4.0,1.0,10,10.0,1.5080613284910034,2.002009980282727,509.0,1.0,2.0,27.328846580645163,11.5883280908592,33.0,2.0952942734506244,86.02487417855505,97.84585799999995,8.672359624799366,0.7854521870613098,0.15355183876842715,27.518499764868352
38.0,5.0,10.0,59.00000000000001,42.0,0.0,0.6277154746460176,12.0,1.0,45.14752210724215,4.0,1.0,10,1.0,0.5707587857038867,5.664552513443699,885.0,1.0,9.0,27.32884658064516,8.246760674915656,16.0,2.0952942734506244,67.60979432942572,96.94851899999995,5.066759597636831,0.9477758407592773,0.15102706816751663,1000000.0
14.0,15.0,15.0,66.0,34.0,1.0,0.6277154746460176,3.0,1.0,25.532746032763466,4.0,1.0,10,9.0,0.2581483603121273,4.469129935916035,59.0,0.0,0.0,27.32884658064516,8.0,6.0,2.0952942734506244,17.69851810132507,97.77092899999994,6.615470540257457,0.41295403242111206,0.20271093261835765,1000000.0
29.0,6.0,13.0,55.0,25.0,1.0,0.6277154746460176,13.0,1.0,7.855407989387356,4.0,1.0,10,27.0,1.5772732496274777,8.381705492983961,332.0,1.0,5.0,27.32884658064516,5.0,14.0,2.0952942734506244,45.581055509759814,97.45135899999995,4.802647132201651,0.9785279035568237,0.20147968726135465,1000000.0
24.0,3.0,12.0,63.0,56.0,1.0,0.6277154746460176,14.0,1.0,9.51406258555014,4.0,1.0,10,17.0,0.49356650046901485,6.022861231565077,535.0,0.0,3.0,27.32884658064516,6.0,30.0,2.0952942734506244,33.19512764513511,100.00604499999994,8.25728284387656,0.8217273950576782,0.14469470735690643,1000000.0
31.000000000000004,4.0,15.0,64.0,84.0,1.0,0.6277154746460176,2.0,1.0,19.74251097862505,4.0,1.0,10,30.0,0.8968423014526317,3.4249605863812276,126.0,0.0,3.0,27.328846580645163,4.5359145344341405,22.0,2.0952942734506244,68.65897825927381,100.64934699999996,7.171827808513918,0.7884412407875061,0.19688545983656858,1000000.0
43.12221255027709,47.0,12.0,60.0,72.0,2.0,0.6277154746460176,0.0,1.0,39.38858207064788,4.0,1.0,10,6.0,1.6678577329136233,9.778347979570292,731.0,0.0,9.0,27.32884658064516,10.505740945267902,37.0,2.0952942734506244,90.35372501511623,96.64715099999994,6.054436104739047,1.2279534339904785,0.13533421447104793,23.458925091230945
23.0,2.0,6.0,64.0,75.0,2.0,0.6277154746460176,2.0,1.0,6.7772104841662895,4.0,1.0,10,30.0,0.07407861099093882,6.611496896195501,788.0,1.0,4.0,27.32884658064516,8.892095141771284,15.0,2.0952942734506244,20.687282845619798,97.30066299999994,7.11251648506698,0.8648196458816528,0.13507391886727554,1000000.0
43.637148912381214,0.0,2.0,50.0,90.0,1.0,0.6277154746460176,0.0,1.0,42.86934253116607,4.0,1.0,10,26.0,1.8078180785348443,6.16482866845945,1401.0,0.0,3.0,27.32884658064516,9.670195870305347,19.0,2.0952942734506244,91.4326682258245,99.33466399999993,5.984832044423094,0.813088059425354,0.16305674719561747,24.796500388698565
41.62464403178742,2.0,5.0,79.55535518244119,32.0,2.0,0.6277154746460176,5.0,1.0,42.30289603000093,4.0,1.0,10,22.0,1.286026026869682,4.070213448077509,540.0,1.0,4.0,27.32884658064516,6.0,36.0,2.0952942734506244,87.21587827422489,96.52364899999995,10.15774581866462,0.7991153001785278,0.15238344981215773,24.075491638468172
28.0,5.0,11.0,64.0,53.0,0.0,0.6277154746460176,4.0,1.0,33.446365504281985,4.0,1.0,10,5.0,1.857243861690585,2.5561035836922734,992.0,1.0,3.0,27.32884658064516,11.24497683066734,13.0,2.0952942734506244,16.316498611695295,99.37354499999996,6.772650056672596,1.1103428602218628,0.15154830062022498,1000000.0
37.0,7.0,10.0,67.0,70.0,1.0,0.6277154746460176,2.0,1.0,36.91167716096171,4.0,1.0,10,18.0,1.286598720673264,2.008188906744796,876.0,1.0,5.0,27.32884658064516,6.0,35.0,2.0952942734506244,29.17085585105093,100.27865299999998,9.68829113258445,0.6047298908233643,0.16403614147373463,1000000.0
25.0,5.0,7.0,56.0,110.0,1.0,0.6277154746460176,5.0,1.0,15.999730218709809,4.0,1.0,10,22.0,0.9348817454358462,3.7269982315798185,326.0,1.0,0.0,27.32884658064516,6.0,21.0,2.0952942734506244,30.529303341557767,99.26802499999997,7.518743079663927,0.43687763810157776,0.19323771691804262,1000000.0
13.0,4.0,11.0,53.0,68.0,2.0,0.6277154746460176,14.0,1.0,51.867358899395896,4.0,1.0,10,2.0,0.9298458777637792,5.083944005235498,152.0,0.0,4.0,27.32884658064516,10.461637164631078,14.0,2.0952942734506244,31.182007669529863,97.03126399999994,5.977004015623865,0.9716523289680481,0.131982987770278,1000000.0
13.0,54.0,7.0,65.0,94.0,0.0,0.6277154746460176,3.0,1.0,23.105505572639725,4.0,1.0,10,20.0,0.44250521564747114,2.2375329849587864,1252.0,1.0,2.0,27.32884658064516,7.0,37.0,2.0952942734506244,41.51287490753601,97.95901799999996,8.665937712628532,0.6649863123893738,0.16111771257025975,1000000.0
13.0,56.0,7.0,61.0,110.0,1.0,0.6277154746460176,4.0,1.0,50.412935067931706,4.0,1.0,10,27.0,0.36404481384616805,4.023799230810812,649.0,0.0,9.0,27.32884658064516,8.0,35.0,2.0952942734506244,26.690672666316704,97.41721799999993,7.306430637406085,0.5212128758430481,0.18015304047268563,1000000.0
43.42393300734293,2.0,9.0,56.608316990820136,91.0,2.0,0.6277154746460176,4.0,1.0,7.274043216334649,4.0,1.0,10,8.0,0.4249732274541016,5.945595811565303,688.0,0.0,2.0,27.32884658064516,8.0,28.0,2.0952942734506244,90.98591816098919,99.24265099999995,9.476446792426295,0.9756876826286316,0.1615013101525094,22.53850326558614
40.52807020375001,21.0,0.0,68.0,129.0,2.0,0.6277154746460176,3.0,1.0,8.975828348117076,4.0,1.0,10,25.0,1.009483078719176,3.3049261119696576,1034.0,0.0,0.0,27.32884658064516,6.0,6.0,2.0952942734506244,84.91823341192227,97.15899999999993,5.83223272712973,1.1219875812530518,0.15900754743181938,21.754181864772463
35.0,3.0,7.0,61.0,57.0,2.0,0.6277154746460176,0.0,1.0,45.61424345920733,4.0,1.0,10,15.0,0.3190763480421288,9.332680826938736,612.0,0.0,4.0,27.32884658064516,6.0,24.0,2.0952942734506244,14.588106518105072,98.85807699999994,7.195488011434971,0.5442068576812744,0.15666479500606684,1000000.0
40.65386697845048,3.0,11.0,63.0,85.0,1.0,0.6277154746460176,5.0,1.0,4.572164448816327,4.0,1.0,10,23.0,1.6092233243452603,3.5594801411556123,191.0,0.0,0.0,27.32884658064516,5.0,27.0,2.0952942734506244,85.18181467357073,100.53560899999995,10.343752893034383,1.346986174583435,0.17338991968136672,22.687317512255735
24.0,1.0,10.0,77.81204473853256,85.0,1.0,0.6277154746460176,12.0,1.0,14.15258863314123,4.0,1.0,10,1.0,0.8671313691575497,2.641820769444385,777.0,1.0,0.0,27.32884658064516,11.47122692024732,17.0,2.0952942734506244,17.91265913445008,98.05541399999997,10.925077803345031,0.6740136742591858,0.13351310983685508,1000000.0
33.0,8.0,15.0,66.0,62.0,0.0,0.6277154746460176,4.0,1.0,49.73685275487717,4.0,1.0,10,20.0,1.4663319693971515,7.693743024978794,278.0,1.0,0.0,27.32884658064516,5.0,18.0,2.0952942734506244,15.549055172383413,97.76892499999997,7.7400250607289856,0.5874828696250916,0.20218887028353602,1000000.0
15.0,3.0,15.0,59.0,113.0,0.0,0.6277154746460176,4.0,1.0,34.57312552335293,4.0,1.0,10,16.0,0.780186889705532,9.007155648015674,513.0,1.0,5.0,27.32884658064516,6.0,8.0,2.0952942734506244,75.38010963469104,98.88573599999997,6.877596576045959,0.7719472050666809,0.1741923158276674,1000000.0
23.0,31.0,1.0,60.0,78.0,0.0,0.6277154746460176,2.0,1.0,10.161823795543715,4.0,1.0,10,15.0,0.4251692578650579,2.66547688594937,284.0,1.0,3.0,27.32884658064516,9.879773030327929,31.0,2.0952942734506244,33.48246792283363,96.97304599999995,7.953569620633535,1.4237672090530396,0.16936495649973035,1000000.0
40.0,46.0,1.0,70.42063399875944,58.0,1.0,0.6277154746460176,5.0,1.0,44.26050393219667,4.0,1.0,10,8.0,1.5830181687613945,3.39508994981201,163.0,0.0,3.0,27.32884658064516,8.264162807709296,12.0,2.0952942734506244,80.09014617751833,97.39196899999993,6.600578772317105,1.1503469944000244,0.1585338092709366,1000000.0
41.59156922067549,47.0,3.0,65.0,55.0,1.0,0.6277154746460176,4.0,1.0,15.640585034041674,4.0,1.0,10,31.0,0.2440459403159918,6.5430987880779,130.0,0.0,2.0,27.328846580645163,8.079521518351036,18.0,2.0952942734506244,87.1465768119066,97.77092899999994,6.374325501290543,0.5923771262168884,0.19756216482553488,24.436889566336475
33.0,1.0,1.0,67.0,128.0,1.0,0.6277154746460176,2.0,1.0,35.73413115884895,4.0,1.0,10,7.0,1.2352818882823693,6.839577980874872,1401.0,1.0,3.0,27.32884658064516,11.054127083517935,25.0,2.0952942734506244,55.846383928039685,99.41205899999996,8.785909269939522,0.9035777449607849,0.1590053371114344,1000000.0
23.0,7.0,3.0,67.0,40.0,1.0,0.6277154746460176,6.0,1.0,35.786422915602806,4.0,1.0,10,31.0,0.9382451152375448,6.080047014450715,1037.0,0.0,5.0,27.328846580645163,6.0,6.0,2.0952942734506244,78.91120493119075,99.15706699999997,4.8254362395546995,0.7564910054206848,0.18958420372364865,1000000.0
37.0,35.0,5.0,68.0,67.0,1.0,0.6277154746460176,5.0,1.0,39.688238321416335,4.0,1.0,10,23.0,1.0327010294659311,8.535761040368868,181.0,0.0,3.0,27.32884658064516,7.0,22.0,2.0952942734506244,62.44305191051771,97.39196899999993,4.80424442428191,0.6353045701980591,0.17015921812384557,1000000.0
25.999999999999993,2.0,6.0,57.0,16.0,1.0,0.6277154746460176,5.0,1.0,23.57482339528495,4.0,1.0,10,20.0,1.348930999266543,4.202643620528719,1272.0,0.0,4.0,27.32884658064516,5.0,8.0,2.0952942734506244,47.2851849222216,100.94043699999995,8.728237687103372,0.9930571913719177,0.1807429627562417,1000000.0
26.0,1.0,0.0,78.28375224211098,50.0,2.0,0.6277154746460176,3.0,1.0,47.82130562735009,4.0,1.0,10,25.0,1.2523183443467012,3.6016702823791285,1211.0,0.0,0.0,27.32884658064516,11.18411114593123,15.0,2.0952942734506244,64.69054353054428,98.77748699999995,7.872765361605355,0.5880802273750305,0.1640825617374765,1000000.0
40.0,73.0,11.0,54.0,77.0,1.0,0.6277154746460176,4.0,1.0,51.92243795019257,4.0,1.0,10,0.0,1.29721509946265,7.628850630278362,1390.0,0.0,4.0,27.32884658064516,11.648428256418239,27.0,2.0952942734506244,53.53271236951173,97.87371899999995,7.501634982324977,1.2267053127288818,0.14230279992880607,1000000.0
31.0,9.0,6.0,50.0,113.0,1.0,0.6277154746460176,0.0,1.0,6.8918549636904585,4.0,1.0,10,27.0,0.7006184719461594,3.1476989491201026,326.0,1.0,0.0,27.32884658064516,6.0,24.0,2.0952942734506244,59.88203837269394,98.09590899999995,8.825117916429093,1.0979665517807007,0.1769366083884823,1000000.0
13.0,37.0,11.0,68.0,129.0,1.0,0.6277154746460176,2.0,1.0,19.970830044801076,4.0,1.0,10,19.0,1.8974916464791733,3.4551876973067843,905.0,0.0,9.0,27.32884658064516,10.29600288798786,19.0,2.0952942734506244,14.187701324918798,97.41721799999993,8.544111465892957,1.2353193759918213,0.1754038183764956,1000000.0
40.0,52.0,15.0,60.0,96.0,2.0,0.6277154746460176,5.0,1.0,41.5760498004828,4.0,1.0,10,2.0,0.16228201529338238,1.9929917620821997,486.0,0.0,2.0,27.32884658064516,6.0,30.0,2.0952942734506244,76.57570294011148,97.76601199999996,9.403710527371139,0.5410774350166321,0.0972196023848376,1000000.0
43.53339984586835,8.0,0.0,69.0,100.0,0.0,0.6277154746460176,2.0,1.0,9.430440913919309,4.0,1.0,10,29.0,1.3047267444133184,3.644492952030766,900.0,1.0,4.0,27.32884658064516,7.0,12.0,2.0952942734506244,91.21528340088425,98.05153899999996,7.967247297424636,0.8579201102256775,0.15535328882633148,22.268658021153684
34.0,57.0,11.0,61.0,84.0,0.0,0.6277154746460176,2.0,1.0,8.919481044116583,4.0,1.0,10,18.0,0.7766265476059451,3.6834669646364926,138.0,1.0,0.0,27.32884658064516,10.847196771743178,27.0,2.0952942734506244,14.908459570769795,96.89866599999996,8.698400045269729,1.2024294137954712,0.19538308137908175,1000000.0
25.0,67.0,8.0,83.20955286567563,102.0,1.0,0.6277154746460176,4.0,1.0,36.92396653814506,4.0,1.0,10,19.0,1.364496148107574,6.041717852015251,946.0,0.0,4.0,27.32884658064516,5.0,36.0,2.0952942734506244,44.687749909969185,97.13423499999993,5.859123179607639,0.8042445778846741,0.15613057228596466,1000000.0
19.0,7.0,11.0,52.0,117.0,1.0,0.6277154746460176,2.0,1.0,16.39494927296366,4.0,1.0,10,15.0,0.7655591987115651,3.49467014964329,966.0,1.0,0.0,27.32884658064516,5.0,12.0,2.0952942734506244,74.65544077680593,99.56945299999995,8.328135860012454,0.5833949446678162,0.16426883257949912,1000000.0
