Additive_3,V4_Ventilation Day,Additive_4,Initial C/N (%),Additive_2,Application Rate (%DW),M1_is Enclosed,Turning times,Initial GI (%),Material_3,Initial Moisture Content (%),Compost volume (m3),Period (d),V2_Ventilation Interval (min),V3_Ventilation Duration (min),V5_Ventilation rate (L/min/kg iniDW),Additive_1, Composting Method,Material_Main,Material_2,Initial pH,V1_Ventilation Type,Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
4.0,0.0,1.0,26.0,7.0,5.282925165572557,0.0,0.0,27.32884658064516,0.0,60.74480574090875,0.15181,103.0,0.0,0.0,0.0,13.0,1.0,6,0.0,7.044178266804022,2.0,1.411,18.054494874444778,102.88592600000004,7.826869058860523,-0.09462336450815201,0.18489265883847622,1000000.0
4.0,0.0,1.0,21.0,11.0,2.338324256897642,0.0,0.0,28.410388303505997,3.0,57.00000000000001,0.15181,35.0,0.0,0.0,0.0,27.0,1.0,6,4.0,7.013654013150152,2.0,1.411,32.065887948774446,103.42185700000006,7.715212106956354,0.13928426802158356,0.1884619965859674,1000000.0
4.0,0.0,1.0,19.0,9.0,5.740610413371741,0.0,8.0,27.32884658064516,0.0,59.0,0.15181,78.0,0.0,0.0,0.0,20.0,2.0,6,6.0,6.0,2.0,1.411,14.430166407871736,103.25477000000002,6.843563131890467,0.08323689550161362,0.13501660222278256,1000000.0
4.0,0.0,1.0,38.0,13.0,5.404362925699841,1.0,5.0,27.32884658064516,2.0,50.0,0.15181,54.0,0.0,0.0,0.0,18.0,2.0,6,4.0,6.0,2.0,1.411,46.32971172720749,104.71433600000005,7.087111715467677,-0.13592326641082764,0.1960346278965646,1000000.0
4.0,0.0,1.0,17.0,7.0,8.493414109454681,0.0,1.0,27.32884658064516,2.0,80.88515411360382,0.15181,19.0,0.0,0.0,0.0,22.0,2.0,6,5.0,8.372490243953077,2.0,1.411,51.25927105485199,104.86626600000004,7.062650297646414,0.14531046152114868,0.11160016789116022,1000000.0
4.0,0.0,1.0,13.0,10.0,3.442567058309055,1.0,11.0,27.32884658064516,3.0,70.0,0.15181,68.0,0.0,0.0,0.0,16.0,2.0,6,4.0,8.691905478554718,2.0,1.411,14.724354148021941,101.3322096666667,7.221638909331551,0.2016497254371643,0.15019748736367425,1000000.0
4.0,0.0,1.0,16.0,7.0,2.042000878505667,0.0,7.0,27.32884658064516,9.0,59.0,0.15181,43.0,0.0,0.0,0.0,33.0,2.0,6,4.0,8.689698879749923,2.0,1.411,10.886974903585708,104.24613100000005,6.921499524856194,0.20117640495300293,0.1192719455288301,1000000.0
4.0,0.0,1.0,33.0,9.0,2.43937764462226,1.0,4.0,27.32884658064516,4.0,70.31301642264486,0.15181,106.0,0.0,0.0,0.0,10.0,2.0,6,3.0,5.0,2.0,1.411,21.215517142506748,103.50620100000002,6.322064246220466,0.4764730930328369,0.1888297652850332,1000000.0
4.0,0.0,1.0,10.0,12.0,3.5896789605552906,1.0,1.0,27.32884658064516,2.0,69.0,0.15181,118.0,0.0,0.0,0.0,35.0,0.0,6,3.0,6.0,2.0,1.411,38.74160547044749,103.35501600000003,4.726859462766296,0.17310386896133423,0.1621959720298356,1000000.0
4.0,0.0,1.0,28.000000000000004,1.0,5.2777418765149395,0.0,29.0,27.32884658064516,0.0,78.26109527489699,0.15181,110.0,0.0,0.0,0.0,22.0,2.0,6,5.0,8.445507216112155,2.0,1.411,22.35809133558453,101.11830866666669,8.53089170461461,-0.025075020268559456,0.1442105471848511,1000000.0
4.0,0.0,1.0,33.0,10.0,2.150326976613764,0.0,3.0,27.32884658064516,4.0,73.764720359105,0.15181,38.0,0.0,0.0,0.0,12.0,2.0,6,6.0,10.550936104635337,2.0,1.411,29.30495484876166,104.76847500000004,7.307688708188448,0.16908866167068481,0.13939698480063853,1000000.0
4.0,0.0,1.0,16.0,1.0,6.251178750497351,1.0,11.0,27.901006907015677,0.0,70.0,0.15181,94.0,0.0,0.0,0.0,28.0,2.0,6,0.0,5.0,2.0,1.411,31.864903548869066,102.0655926666667,7.115439670769715,0.31516897678375244,0.15474735858118294,1000000.0
4.0,0.0,1.0,32.0,9.0,4.004088445317505,1.0,2.0,27.32884658064516,9.0,79.77455639007528,0.15181,21.0,0.0,0.0,0.0,19.0,2.0,6,12.0,5.0,2.0,1.411,26.59700219339904,101.82651300000002,7.28684913665075,0.46743860840797424,0.21779312792831362,1000000.0
4.0,0.0,1.0,45.214289761868734,9.0,6.96004860354671,0.0,14.0,27.32884658064516,9.0,70.0,0.15181,13.0,0.0,0.0,0.0,17.0,2.0,6,2.0,6.0,2.0,1.411,63.79736285399679,101.4107996666667,7.1610067764940855,0.17323122918605804,0.16102912309531178,26.361874385639606
4.0,0.0,1.0,26.0,8.0,3.3405873355541997,0.0,1.0,27.328846580645163,5.0,58.0,0.15181,111.0,0.0,0.0,0.0,11.0,2.0,6,5.0,8.0,2.0,1.411,53.71122678010798,104.74601600000004,6.322064246220466,0.05763979256153107,0.15575914260154572,1000000.0
4.0,2.0,1.0,23.0,6.0,3.936393623254747,1.0,0.0,27.32884658064516,4.0,64.0,0.15181,105.0,0.0,0.0,1.8132266901214722,14.0,2.0,6,0.0,8.94190597392965,0.0,1.411,41.92834632826706,103.55362700000003,8.410755914315187,0.1432541310787201,0.19524878039823196,1000000.0
4.0,0.0,1.0,31.785545129862008,5.0,7.980853911674249,1.0,3.0,27.862112138900912,3.0,66.0,0.15181,43.0,0.0,0.0,0.0,12.0,0.0,6,3.0,7.0,2.0,1.411,38.71765268358872,102.99798500000003,5.086799997217233,0.049707554280757904,0.20757714215766349,1000000.0
4.0,0.0,1.0,29.0,6.0,2.2996509456606136,1.0,6.0,27.32884658064516,2.0,60.0,0.15181,28.0,0.0,0.0,0.0,35.0,2.0,6,3.0,6.0,2.0,1.411,28.545434164064186,103.88551700000004,7.215501510097604,0.008122503757476807,0.19618226620574689,1000000.0
4.0,0.0,1.0,34.0,5.0,8.39705078235356,0.0,5.0,27.32884658064516,3.0,56.0,0.15181,20.0,0.0,0.0,0.0,19.0,2.0,6,2.0,10.488021773017902,2.0,1.411,11.958736435509095,104.51983600000003,7.062650297646414,0.09243591129779816,0.15576119532747618,1000000.0
4.0,0.0,1.0,20.0,3.0,3.0853816625450667,1.0,5.0,27.328846580645163,9.0,69.0,0.15181,104.0,0.0,0.0,0.0,36.0,2.0,6,6.0,5.8696800054081075,2.0,1.411,48.78689157821051,105.29550600000005,7.00917532250195,0.03971219062805176,0.20767096674942576,1000000.0
4.0,0.0,1.0,42.64886959054879,15.0,4.442242356193502,1.0,31.0,27.32884658064516,5.0,66.0,0.15181,46.0,0.0,0.0,0.0,31.0,2.0,6,4.0,6.0,2.0,1.411,60.17755499226435,100.8646136666667,9.66447085849077,-0.010589475743472576,0.18333667419398528,22.027910852218046
4.0,0.0,1.0,26.0,12.0,7.49784432026633,0.0,2.0,27.32884658064516,0.0,66.0,0.15181,71.0,0.0,0.0,0.43537945879803125,35.0,1.0,6,0.0,6.0,2.0,1.411,25.20718316666667,103.18401700000005,7.544864917375314,-0.016506297513842583,0.18856480683083943,1000000.0
4.0,0.0,1.0,43.843722939022896,10.0,4.70955100506554,1.0,4.0,28.229805130929712,3.0,70.0,0.15181,30.0,0.0,0.0,0.0,16.0,1.0,6,2.0,7.349410138919206,2.0,1.411,61.86349306696131,103.20137700000005,8.046449748067673,0.05897386372089386,0.21363054839907708,20.757876442840846
4.0,0.0,1.0,37.0,11.0,2.1559316144826237,0.0,2.0,27.32884658064516,9.0,52.0,0.15181,100.0,0.0,0.0,0.0,27.0,1.0,6,5.0,10.202391384576366,2.0,1.411,42.16681285479329,103.46189700000005,7.544864917375314,0.29631322622299194,0.15669694644252735,1000000.0
4.0,0.0,1.0,37.0,2.0,7.747297525920667,0.0,29.0,27.32884658064516,9.0,52.0,0.15181,20.0,0.0,0.0,0.0,17.0,2.0,6,5.0,5.0,2.0,1.411,23.25474617275344,101.47154866666669,9.108520757587472,0.2975321412086487,0.15035500657123857,1000000.0
4.0,0.0,1.0,37.0,11.0,3.2950769613958277,0.0,1.0,27.32884658064516,3.0,82.89570606752328,0.15181,16.0,0.0,0.0,0.0,17.0,2.0,6,2.0,8.0,2.0,1.411,53.69989223141009,104.76029600000004,7.062650297646414,0.07512553781270981,0.14461874282804366,1000000.0
4.0,0.0,1.0,14.0,6.0,6.172564858714308,1.0,6.0,27.32884658064516,9.0,56.0,0.15181,74.0,0.0,0.0,0.0,19.0,2.0,6,3.0,8.605161622370268,2.0,1.411,34.65016243781261,103.88934100000004,6.843563131890467,0.1443576067686081,0.1620699968406898,1000000.0
4.0,0.0,1.0,43.10819567461473,12.0,7.734444604845626,1.0,6.0,27.32884658064516,9.0,66.0,0.15181,77.0,0.0,0.0,0.0,11.0,2.0,6,5.0,8.272208447654144,2.0,1.411,60.82566409688138,103.39061100000005,6.156452055608983,0.11685009300708771,0.18299216889619052,16.1188911130668
4.0,0.0,1.0,44.46906986386654,7.0,7.901037291353903,1.0,5.0,27.32884658064516,2.0,64.0,0.15181,69.0,0.0,0.0,0.0,13.0,2.0,6,6.0,6.0,2.0,1.411,62.745857577915686,104.67537500000005,7.369115856952888,-0.033039823174476624,0.1743888067715623,13.372707054956141
4.0,0.0,1.0,32.0,2.0,0.7118636228841575,1.0,25.0,27.32884658064516,3.0,50.0,0.15181,112.0,0.0,0.0,0.0,25.0,2.0,6,5.0,8.660661454781039,2.0,1.411,51.09535837252906,102.9958406666667,8.191090875904605,0.1746852546930313,0.17435549119379237,1000000.0
4.0,0.0,1.0,37.0,9.0,4.356981349994275,1.0,8.0,27.328846580645163,0.0,61.0,0.15181,119.0,0.0,0.0,0.0,31.0,2.0,6,0.0,8.547453461785889,2.0,1.411,7.178907113565737,103.59309000000003,6.843563131890467,0.3003602623939514,0.1815056591558578,1000000.0
4.0,0.0,1.0,16.0,7.0,5.8755215123308515,1.0,4.0,27.32884658064516,0.0,60.0,0.15181,36.0,0.0,0.0,0.0,12.0,0.0,6,0.0,7.0,2.0,1.411,26.070850854026308,102.82564500000002,5.179210793832546,0.040541887283325195,0.19581752819561457,1000000.0
4.0,0.0,1.0,37.0,11.0,3.2693444074089832,1.0,1.0,28.761362240217764,5.0,66.0,0.15181,25.0,0.0,0.0,0.0,15.0,2.0,6,2.0,8.769328470383034,2.0,1.411,11.04270871852025,105.49172600000003,7.663117842194298,0.1069934219121933,0.1928388788918193,1000000.0
4.0,0.0,1.0,29.0,8.0,4.244578144324896,1.0,1.0,27.32884658064516,9.0,57.0,0.15181,34.0,0.0,0.0,0.0,36.0,0.0,6,5.0,11.064782504875664,2.0,1.411,48.23298884987941,103.24949600000002,4.897206652347335,0.2912561297416687,0.1811336492146755,1000000.0
4.0,0.0,1.0,40.050694686229335,11.0,7.084615806260272,0.0,4.0,27.32884658064516,4.0,77.30244665723254,0.15181,129.0,0.0,0.0,0.0,10.0,2.0,6,6.0,9.171185037803774,2.0,1.411,56.51153020226959,103.69467100000003,6.322064246220466,0.1397630274295807,0.12866569448611023,13.043979998953315
4.0,0.0,1.0,32.0,8.0,2.7323199730063057,1.0,1.0,27.32884658064516,3.0,50.0,0.15181,33.0,0.0,0.0,0.0,20.0,2.0,6,0.0,8.97529807912782,2.0,1.411,12.574338456230427,104.56579600000003,7.17952251208299,0.10570457577705383,0.18823523048886026,1000000.0
4.0,0.0,1.0,24.0,2.0,7.64582264136232,0.0,15.0,27.88032456542577,9.0,65.0,0.15181,41.0,0.0,0.0,0.0,24.0,2.0,6,3.0,9.301190606810117,2.0,1.411,17.204239284025245,101.93852066666668,7.203473603851611,0.29285454750061035,0.16867289785773315,1000000.0
4.0,0.0,1.0,37.0,12.0,2.853883091344951,1.0,1.0,27.32884658064516,2.0,64.0,0.15181,109.0,0.0,0.0,0.0,22.0,0.0,6,2.0,8.310337548617227,2.0,1.411,52.07794526065409,102.99822600000003,4.726859462766296,0.24537576735019684,0.21106130358648886,1000000.0
4.0,0.0,1.0,10.0,12.0,3.1282876014295384,0.0,4.0,27.32884658064516,5.0,60.0,0.15181,49.0,0.0,0.0,0.0,17.0,2.0,6,6.0,6.0,2.0,1.411,37.19683925934695,105.29268600000003,7.087111715467677,-0.08676578849554062,0.14586638147362152,1000000.0
4.0,0.0,1.0,21.0,11.0,4.422548281846839,0.0,4.0,27.32884658064516,0.0,72.21993776231153,0.15181,107.0,0.0,0.0,0.0,24.0,2.0,6,6.0,7.0,2.0,1.411,43.660016260543024,105.01762600000004,7.00917532250195,0.14851222932338715,0.1653183978797678,1000000.0
4.0,0.0,1.0,17.349806176757543,11.0,6.918968278707753,1.0,2.0,27.32884658064516,0.0,55.0,0.15181,20.0,0.0,0.0,0.0,27.0,2.0,6,6.0,8.233363284695002,2.0,1.411,11.519123294858423,105.06358600000003,7.062650297646414,0.30223798751831055,0.16931482992690208,1000000.0
4.0,0.0,1.0,12.0,5.0,3.4486536327884814,1.0,7.0,27.328846580645163,4.0,51.0,0.15181,89.0,0.0,0.0,0.0,13.0,0.0,6,3.0,5.682834749059659,2.0,1.411,24.951820776508292,100.57617300000004,4.843251413640023,0.08713492751121521,0.15722237646127607,1000000.0
4.0,0.0,1.0,19.0,11.0,7.082103954178874,1.0,4.0,27.32884658064516,0.0,59.0,0.15181,94.0,0.0,0.0,0.0,27.0,0.0,6,0.0,10.688329508441488,2.0,1.411,20.34308538722382,103.30905600000004,4.726859462766296,0.2292119264602661,0.21832073703135121,1000000.0
4.0,0.0,1.0,34.0,6.0,8.22648591593055,1.0,3.0,27.32884658064516,5.0,82.36581912262491,0.15181,73.0,0.0,0.0,0.0,38.0,1.0,6,5.0,9.7372206425446,2.0,1.411,33.344658367966126,103.41593700000004,7.544864917375314,0.2273177206516266,0.1831240731758,1000000.0
4.0,0.0,1.0,14.0,12.0,2.695933228497978,0.0,1.0,27.32884658064516,0.0,75.550097897099,0.15181,91.0,0.0,0.0,0.0,20.0,2.0,6,2.0,6.0,2.0,1.411,52.36422336572496,104.56579600000003,7.00917532250195,0.027582712471485138,0.12017310635040598,1000000.0
4.0,0.0,1.0,10.0,13.0,2.4631121849000963,1.0,3.0,27.32884658064516,3.0,70.43820516535229,0.15181,83.0,0.0,0.0,0.0,36.0,0.0,6,4.0,5.56650611643802,2.0,1.411,42.379920057097955,103.30905600000004,4.726859462766296,0.16989605128765106,0.16278744883810628,1000000.0
4.0,0.0,1.0,31.0,12.0,8.051651298642332,0.0,6.0,27.32884658064516,9.0,59.0,0.15181,129.0,0.0,0.0,0.0,12.0,1.0,6,0.0,8.0,2.0,1.411,37.915737388968246,101.53068500000005,7.661256868249041,0.014055419713258743,0.17958302475033547,1000000.0
4.0,0.0,1.0,41.91182873680013,10.0,7.935609674242244,0.0,2.0,27.328846580645163,9.0,70.22467631609015,0.15181,126.0,0.0,0.0,0.0,25.0,1.0,6,3.0,10.958496898863672,2.0,1.411,58.69293921633805,103.46189700000005,7.544864917375314,0.2961196005344391,0.16302327990266022,1000000.0
4.0,0.0,1.0,22.0,2.0,2.0170292411452726,0.0,6.0,27.328846580645163,0.0,71.90939044178191,0.15181,67.0,0.0,0.0,0.0,33.0,1.0,6,2.0,10.922558886733306,2.0,1.411,28.67437701639429,101.49413200000005,7.4571891197295574,0.14733873307704926,0.17413308301520863,1000000.0
4.0,0.0,1.0,10.0,15.0,4.638379719041155,0.0,4.0,27.32884658064516,9.0,55.0,0.15181,45.0,0.0,0.0,0.0,13.0,2.0,6,6.0,8.28944673203394,2.0,1.411,53.52968016660801,105.09425500000003,7.369115856952888,0.10401035845279694,0.1340767293443976,1000000.0
4.0,0.0,1.0,19.0,3.0,2.0897630933313485,1.0,0.0,27.32884658064516,0.0,70.0,0.15181,62.0,0.0,0.0,0.0,31.0,0.0,6,0.0,5.0,2.0,1.411,12.048026986457822,103.35501600000003,4.8047958557320225,0.4420161247253418,0.18148323826677656,1000000.0
4.0,0.0,1.0,27.0,6.0,8.332280198638713,1.0,4.0,27.32884658064516,9.0,55.0,0.15181,36.0,0.0,0.0,0.0,36.0,2.0,6,5.0,10.587669810898806,2.0,1.411,47.976288483669535,105.29550600000005,7.17952251208299,0.25607043504714966,0.1688720827515206,1000000.0
4.0,0.0,1.0,28.0,2.0,4.265402079972187,1.0,0.0,29.13692809718679,9.0,63.0,0.15181,58.0,0.0,0.0,0.0,25.0,0.0,6,5.0,11.154498405722041,2.0,1.411,7.429678845844267,103.71678600000003,4.8047958557320225,0.30862271785736084,0.18032496494291744,1000000.0
4.0,0.0,1.0,27.0,9.0,9.91454175956955,0.0,5.0,27.32884658064516,5.0,63.0,0.15181,89.0,0.0,0.0,0.0,36.0,2.0,6,3.0,11.092734048874743,2.0,1.411,40.15415837052409,105.29550600000005,7.00917532250195,0.22712408006191254,0.16241299314720212,1000000.0
4.0,0.0,1.0,33.0,5.0,8.975538820069447,0.0,5.0,27.32884658064516,9.0,80.98789332067673,0.15181,76.0,0.0,0.0,0.0,21.0,2.0,6,12.0,9.969946638058524,2.0,1.411,34.14700648584426,101.64331300000002,7.00917532250195,0.1393856704235077,0.15373754192054256,1000000.0
4.0,0.0,1.0,44.68110382999216,13.0,5.335716335272519,0.0,4.0,27.32884658064516,4.0,72.33081812595422,0.15181,28.0,0.0,0.0,0.0,33.0,2.0,6,3.0,9.045239571231463,2.0,1.411,63.04503750411894,105.01762600000004,7.381113700709087,0.2558768093585968,0.1564529234644829,21.118666637427314
4.0,0.0,1.0,25.0,5.0,6.415362034291742,1.0,23.0,28.033137379681133,3.0,73.15853038851634,0.15181,82.0,0.0,0.0,0.0,38.0,2.0,6,5.0,10.777768796039311,2.0,1.411,49.24258154591851,101.73530166666671,7.844128126468604,0.10052434355020523,0.16408420500563983,1000000.0
4.0,0.0,1.0,38.0,7.0,3.0898331402637678,0.0,4.0,27.32884658064516,5.0,73.40920030590115,0.15181,126.0,0.0,0.0,0.0,14.0,1.0,6,6.0,9.059000612473405,2.0,1.411,29.054364980499194,103.45450700000005,7.826869058860523,0.1393856704235077,0.1648172462440823,1000000.0
4.0,0.0,1.0,14.0,8.0,5.425195489991571,0.0,3.0,27.32884658064516,3.0,67.0,0.15181,43.0,0.0,0.0,0.0,33.0,2.0,6,2.0,9.555420260741274,2.0,1.411,28.814294264187335,105.01762600000004,7.087111715467677,0.19585305452346802,0.15234960007631412,1000000.0
4.0,0.0,1.0,30.0,8.0,5.029706284654357,0.0,5.0,27.32884658064516,3.0,60.0,0.15181,61.0,0.0,0.0,0.0,20.0,2.0,6,5.0,8.0,2.0,1.411,37.48607175672098,104.67930600000004,7.087111715467677,-0.045130711048841476,0.17362540956137654,1000000.0
4.0,0.0,1.0,13.0,8.0,7.207216336485002,0.0,0.0,27.328846580645163,4.0,70.0,0.15181,112.0,0.0,0.0,0.0,25.0,2.0,6,0.0,11.57587355803247,2.0,1.411,39.24486568455596,104.67010800000006,7.00917532250195,0.20789584517478943,0.15012575097316347,1000000.0
4.0,0.0,1.0,27.0,2.0,5.535765186198851,0.0,4.0,27.32884658064516,2.0,66.0,0.15181,24.0,0.0,0.0,0.0,23.0,2.0,6,4.0,9.841469716230517,2.0,1.411,20.39551021339497,104.66083600000003,7.381113700709087,0.3250657618045807,0.1695972850133287,1000000.0
4.0,0.0,1.0,40.0,1.0,9.619517784016942,1.0,5.0,27.32884658064516,2.0,64.0,0.15181,117.0,0.0,0.0,0.0,37.0,2.0,6,2.0,8.93876172326274,2.0,1.411,50.39966785410063,105.01762600000004,7.262916618391053,0.14809396862983704,0.17130916943035251,1000000.0
4.0,0.0,1.0,22.0,15.0,6.015388913641616,0.0,6.0,27.32884658064516,4.0,52.0,0.15181,130.0,0.0,0.0,0.0,31.0,2.0,6,3.0,7.2248110761845865,2.0,1.411,55.595447811389285,103.88551700000004,6.843563131890467,0.06943602859973907,0.16344422627345176,1000000.0
4.0,0.0,1.0,32.0,11.0,5.319439569886798,1.0,5.0,27.32884658064516,3.0,51.0,0.15181,88.0,0.0,0.0,0.0,27.0,2.0,6,0.0,5.0,2.0,1.411,44.92439079868754,105.01762600000004,7.00917532250195,0.31769800186157227,0.19092921299103865,1000000.0
4.0,0.0,1.0,14.0,5.0,7.58319891966087,0.0,0.0,27.328846580645163,4.0,69.0,0.15181,23.0,0.0,0.0,0.0,14.0,2.0,6,4.0,8.0,2.0,1.411,34.18863714999219,104.54005600000002,7.663117842194298,0.04525786265730858,0.12986184292336717,1000000.0
4.0,0.0,1.0,41.14550645123201,11.0,4.1018777608147285,1.0,6.0,29.150009094432672,9.0,78.80480653631501,0.15181,19.0,0.0,0.0,0.0,23.0,2.0,6,3.0,7.884966587736097,2.0,2.0545406850836407,58.05630960268837,104.62282700000002,1000000.0,1000000.0,1000000.0,1000000.0
4.0,0.0,1.0,12.0,7.0,2.3929235305521237,1.0,4.0,27.32884658064516,2.0,57.0,0.15181,131.0,0.0,0.0,0.0,31.0,2.0,6,5.0,8.455661624440246,2.0,1.411,50.32550106470969,105.01762600000004,7.00917532250195,0.20621219277381897,0.12668245724899146,1000000.0
4.0,0.0,1.0,34.0,2.0,7.817913752494771,1.0,3.0,27.32884658064516,2.0,70.0,0.15181,54.0,0.0,0.0,0.0,30.0,2.0,6,3.0,8.004084219582843,2.0,1.411,45.56437302964566,105.01762600000004,7.087111715467677,0.04224654287099838,0.18932714795824762,1000000.0
4.0,0.0,1.0,29.0,2.0,9.082248125581254,1.0,5.0,27.32884658064516,2.0,65.0,0.15181,25.0,0.0,0.0,0.0,10.0,1.0,6,4.0,8.0,2.0,1.411,38.62031811392722,101.85926200000003,7.447309680280455,0.027674587443470955,0.22924865965442776,1000000.0
4.0,0.0,1.0,40.39511799246022,1.0,7.464838918520314,1.0,1.0,27.32884658064516,0.0,68.0,0.15181,19.0,0.0,0.0,0.0,33.0,2.0,6,5.0,6.0,2.0,1.411,56.99751148736137,105.06358600000003,7.286441237672937,0.03520459309220314,0.1679729318581379,22.284126973696292
4.0,0.0,1.0,19.0,8.0,2.9549897661765376,1.0,8.0,27.32884658064516,2.0,73.3500657992627,0.15181,120.0,0.0,0.0,0.0,25.0,2.0,6,5.0,10.719267583872515,2.0,1.411,17.212779399979738,103.59309000000003,6.843563131890467,0.41587430238723755,0.1592490580962432,1000000.0
4.0,0.0,1.0,40.51560839744868,8.0,2.144124386435858,0.0,4.0,27.32884658064516,0.0,64.0,0.15181,60.0,0.0,0.0,0.0,17.0,2.0,6,5.0,8.073950732487535,2.0,1.411,57.16752344880009,104.87380600000004,7.087111715467677,-0.03731923550367355,0.16385701018166732,15.224172699167031
4.0,0.0,1.0,17.0,10.0,3.792762421801463,0.0,24.0,27.32884658064516,3.0,66.0,0.15181,36.0,0.0,0.0,0.23902009587231002,24.0,2.0,6,4.0,5.0,2.0,1.411,49.55684091657922,101.31562866666668,8.07628369585614,0.3364616930484772,0.17921818933679803,1000000.0
4.0,0.0,1.0,25.0,11.0,5.4833163607591535,1.0,1.0,27.32884658064516,3.0,70.86567266034304,0.15181,120.0,0.0,0.0,0.0,12.0,1.0,6,0.0,5.0,2.0,1.411,54.63978598337526,102.97902600000003,7.826869058860523,0.31354713439941406,0.19292788657533846,1000000.0
4.0,0.0,1.0,20.0,8.0,2.3942468799040952,1.0,8.0,27.32884658064516,2.0,60.0,0.15181,123.0,0.0,0.0,0.0,30.0,2.0,6,2.0,11.659076353699339,2.0,1.411,13.496134455132392,103.19961200000003,6.843563131890467,0.2668999135494232,0.19053650095830751,1000000.0
