Additive_1,Additive_2,Additive_3,Material_Main,Material_3,V6_Extra,Period (d),V4_Ventilation Day,V3_Ventilation Duration (min),V2_Ventilation Interval (min),Turning times,Application Rate (%DW),Compost volume (m3),Initial Moisture Content (%),V5_Ventilation rate (L/min/kg iniDW),Initial TN (%),Initial C/N (%),V1_Ventilation Type,Initial pH,Initial TC (%),Additive Species,Initial NH3-N (g/kg),Initial density (kg/L),Initial FW (kg),Initial DW (kg),Initial NO2-N (g/kg),CO2-C (g)
18,4,0,2,6,2,64.78491566048635,27.376137171009326,29.990208815016647,435.0381496291008,6.1922990107892195,34.102474077290516,2.331308480868379,75.34124176384613,1.8754887129877218,2.6336461455219826,5.580717735937059,2,8.691742809391812,42.819800549407745,0,11.926191866943753,1.8279858431777074,1318.1427802122682,339.6551324437372,5.7354875149617355,[197274.17]
4,0,3,1,5,0,41.27257911928781,61.75441407260957,18.454453596646136,131.8163644646157,9.308201285797841,7.779639299437379,1.9571253741312207,65.37360958833166,16.343095119947467,2.37779270890676,3.01295924558326,1,7.578593579676064,9.278190292188166,3,3.766853652244179,0.5420607128428981,1011.0613130491645,803.338553825822,7.240096230833096,[187721.03]
3,1,2,3,4,0,90.78073993747545,47.27317252614024,18.400483369186084,237.22412832403535,9.817942134307552,14.62291580918797,2.0124647819744945,69.46191167522382,17.647721020201267,2.44722384502234,10.335904667218399,0,4.675288507234735,47.27908170611732,1,2.9105118258229923,0.8045403469047414,2248.728117043912,730.3333639848951,0.7026841552549308,[192377.88]
17,3,3,4,0,2,67.76850122428903,28.072397857008358,15.571184670190004,447.4759423290517,9.052213189224172,9.01429941192056,2.257829310036045,72.58067714695653,1.7267776676713726,2.8662050518844593,2.988200790738152,0,8.926850670562606,12.058133691211099,4,6.6918283963946275,1.0455452041411215,2610.639987539613,927.269900400307,5.6913545943003605,[202801.55]
17,1,4,5,1,2,38.469190166327635,4.400162195109214,18.16088223573258,127.19243996629339,9.53804377045043,30.781377991901813,2.3459632448617826,27.97406451581802,3.237658454719595,0.36427405989684253,35.384728596415094,1,7.220508285374394,0.36343829662251803,3,2.2336985355867793,1.3156910325295235,2170.670822546575,833.9715766275804,1.6123081360214992,[184730.83]
12,1,1,1,3,3,53.5662160967945,59.29508966465492,28.673215478871096,272.6613999847386,6.5375225201918825,35.75694734489611,1.926630224851471,38.17756809536123,3.8712280887941013,1.21902632018888,25.718467948984454,0,7.619423741971556,10.910051957456577,1,0.7130080553684356,1.6695028969157668,2087.5096264258823,708.2213735930827,2.370683117121464,[196914.77]
25,0,4,2,3,1,55.12504862880428,53.977685389499854,4.670879173768707,26.897687347812347,10.02246160798044,24.711238827909316,2.272412534380485,72.23594307558365,5.935574742079402,3.1016182748319245,30.047779739591693,2,6.25654541043969,47.52091577103114,0,5.04212349123446,0.0986282255745868,1844.3422554644014,883.0990803638082,10.802294308554773,[187006.3]
5,5,3,2,2,3,105.37407777298344,72.61914746301633,16.51693443852605,308.69570683532197,11.253465564778699,31.415784681507173,2.129776149160695,26.08361027421632,13.227613398967039,3.558372239542522,5.378280051827232,0,8.531470460904458,41.26391702051463,0,2.2132402736816914,1.5353286655709308,2287.8882598264727,976.215626959009,5.602962710966433,[192297.44]
11,4,0,4,0,0,76.84568952861294,2.6105530937856165,10.371800089597235,35.11040124314011,8.251377392960016,1.5903688405801175,1.9580111333626227,65.10499382168956,14.774857907885673,0.22569085834661085,29.81942521375733,1,6.428537341093975,32.17209153869495,1,2.919792463596787,0.8502342823098993,2640.0386676731196,550.1963512508556,3.25806736628339,[191926.5]
27,6,2,5,8,0,108.13281769966083,21.694454030742957,26.980224257252623,290.85345028142666,6.317612509753862,13.211974432009962,2.208637437945785,41.453590648782274,4.327912683236451,2.369220573699705,13.947924851875579,1,7.037159287748139,16.921260062586644,1,6.528688177586379,1.9632844829877678,2484.614515064045,469.82265865015995,10.575198850075452,[195071.67]
