Additive_1,Additive_2,Additive_3,Material_Main,Material_3,V6_Extra,Period (d),V4_Ventilation Day,V3_Ventilation Duration (min),V2_Ventilation Interval (min),Turning times,Application Rate (%DW),Compost volume (m3),Initial Moisture Content (%),V5_Ventilation rate (L/min/kg iniDW),Initial TN (%),Initial C/N (%),V1_Ventilation Type,Initial pH,Initial TC (%),Additive Species,Initial NH3-N (g/kg),Initial density (kg/L),Initial FW (kg),Initial DW (kg),Initial NO2-N (g/kg),CH4-C loss (%)
9,5,0,3,2,0,74.08659257423514,38.71206263316158,8.620393277663275,1.1593323121568377,8.436557971215255,23.636681231896883,3.904443894877524,45.66458425079871,-0.7597714136114773,2.086422352768799,13.477477834696812,0,10.047529200182225,4.118819826476137,2,12.375735384840132,0.8647623152374914,3816.072557484682,505.80281139966445,0.07002693788886477,[3.70293804]
4,6,2,4,0,1,51.24988063332694,20.886996854575912,23.821023580656174,95.25147968715713,1.1295148594102629,24.23416065472364,8.930138989539559,47.466033448243195,-0.017543820236874397,3.9725108591981777,29.38452059130966,2,8.892686156767777,8.36605820976483,2,1.9916076504829492,1.384527595918631,2827.3128126456513,927.907697771527,0.5979767964021304,[3.58546462]
4,2,1,6,1,1,43.44067628986869,48.935293805024436,18.32579424167585,29.014312750726166,11.594084135720282,17.69517993225098,4.912981851464556,12.104704181763005,0.03337933512154134,0.1253866868978302,13.641680704989954,0,10.005127894966586,22.589078952968364,3,1.9471410580197572,1.1372507677550872,2390.421056820993,327.24429286963493,0.6939468131285245,[4.5646377]
5,0,2,0,4,0,81.63581227595418,59.00562211493625,8.146074805921169,238.24666518284675,7.717716890147681,1.5295357885546743,11.004782232263896,13.643195430663965,-0.7046418550472151,0.9009916856748972,19.657286739985036,0,10.586424629781467,4.303360656950493,3,12.2765383332447,0.8919582363286417,856.9770851821413,519.1743244214773,0.10945957125684302,[3.69933434]
11,6,2,4,5,1,46.28503170323524,73.26334474288801,28.267298774008147,63.00955199392877,7.063320236134421,29.504559231740725,0.6763752702306425,2.986515653109887,-0.09543451724030283,1.1046519957567213,7.313809734978624,1,9.21376424607386,18.758909732220943,2,12.219347741694715,0.9997234626047945,3190.2334963172557,944.1290737150991,0.47203107198417005,[3.77711515]
5,2,1,2,3,1,78.63401941081482,52.648390058028674,11.107114600055374,192.20042620605452,8.89075149254406,9.630501143346917,10.238721800789666,58.71582109682357,-0.8759016917811543,0.8109861612855881,30.468540280821575,1,9.140073867574653,20.484288243163327,2,10.263506696206814,0.9484904974458782,3313.5190463152826,877.8079365067367,0.4102159956047209,[3.48251276]
0,0,1,6,0,1,52.786920160097615,48.31111991202019,24.846646699806193,131.29179815154882,6.175693272036576,17.673968300063734,9.983305129973814,38.63113890758786,-0.8306836301624174,1.1301304630593914,26.05519816682132,0,9.642903388393819,17.01318487494299,1,2.0361920481356126,1.0166771353482733,1973.0881072344043,774.438253019627,0.29855835635552075,[4.0058303]
3,5,0,6,4,1,5.972433582266746,48.17385086690833,24.32982515789883,157.95291638001973,0.1559889661437941,6.340182947924953,7.7451688256245275,43.4904719128662,-0.8518412052516913,0.9537863973279508,13.289569951974734,0,8.882444048889798,54.89071991162065,2,1.6434664136618653,0.4648885556968818,3426.2446561477564,725.9652731136855,0.5574697564339758,[3.78020639]
0,5,0,1,3,0,79.76861903144122,3.9549291596393523,27.896858576365876,122.62453340340679,11.252750601574508,3.5622068849398425,2.4183004820960075,56.31942724824638,0.03158562362356809,0.2764305807571162,13.677167740720474,2,9.068256792294347,29.257640118419207,2,5.450426825646165,0.9389929611979515,2846.4572749504573,972.1025023079043,0.41911939401259984,[3.58962375]
1,1,2,4,2,0,10.495558649660977,43.75362924270225,9.367544653575814,19.100250110627407,8.601349103605944,8.63963227104058,1.4010863398758806,13.863992213696724,-0.5721612827757763,2.0808545758018444,10.03244564139432,2,8.279991690126824,3.610389391597643,2,2.121079289975953,0.4788387477131249,2313.1299177464543,936.4732587754721,0.7119795048668294,[4.58885613]
7,3,2,2,2,1,44.77151298058913,20.922929909735185,18.10871167338451,24.753562000682905,2.6578047352808416,10.23568560218239,3.183917874437409,13.283703447810835,-0.9661143648216943,0.5546840586552547,10.456837992592794,1,10.172165120679416,23.842697565398705,0,1.3131193303642628,0.9946909238531288,2389.19888371939,731.7848686451172,0.3082133019961788,[4.10828886]
6,2,2,4,0,1,24.365731728131035,70.49318172801276,-0.7384142725624971,192.6584981048004,11.912871458861575,22.303682869870553,11.111072388352383,4.1304347363945695,-0.8913530751199429,1.8044006309315679,0.04865993490015729,1,9.128283288565076,4.85427933870577,2,7.662335100942576,0.7751898209255585,577.835580223927,100.91813336456201,0.5948751445040338,[3.72227075]
0,2,2,5,2,1,15.927948733393974,48.27152644239026,27.303924023775856,160.6648126571741,3.1847161545317646,21.348174061529466,0.34195687661820806,6.242343008905468,-0.2084861554536519,0.27895250111612563,12.134497366121796,1,8.407588165717376,13.6836744932268,1,4.7367392170899585,0.7504727200343198,1028.8301912560707,426.716836379187,0.632005489091193,[3.65299616]
3,0,1,4,5,0,48.71320108665306,42.25988584911172,12.56602535282052,220.8276366551665,6.800772301007367,22.59440512350499,6.935702440189398,20.485215320717987,-0.024270425933512807,0.19448664520948233,3.027740954633676,2,9.678832592896164,10.539529463451267,3,2.5594737018773954,1.005831347873011,3127.1924032789157,842.6478054433613,0.2964662222172739,[4.00012749]
10,0,2,1,3,0,58.32454835750578,54.74559517673877,13.933506685687178,138.1465930313062,5.549508469739841,6.1743487442163225,1.5389434265552702,54.3538617916022,-0.561276123309276,0.27394488052164684,18.009135099391546,1,9.373469818911168,34.43206794671575,3,9.024794236821466,0.043590622568789004,2698.1135083116537,907.6254961560387,0.45023070802618204,[3.5713933]
4,6,1,0,1,0,50.357328661131305,20.305929912894285,11.24025273003883,87.39680525243138,14.962219654336625,0.09684422377480265,11.244548297619767,35.12148371819871,-0.9692785657150489,0.45217075517466787,12.22418464991971,1,10.116958069127495,16.545456585273225,2,6.252557209901615,1.2238215979579599,414.75863049741884,91.78545513295022,0.2511072431754402,[3.84705725]
4,1,0,6,4,0,32.737548312553216,62.55598013662139,27.63641467449941,17.924385587542915,6.524665991577105,20.563443052336186,6.813461998542686,63.27161373993427,-0.829007130515542,0.04555901048986664,6.496578795733565,0,8.481003562060899,2.280055204369065,2,1.8981702829403773,0.051227017067750645,3754.364504749877,604.0599951193957,0.6643172609419667,[4.47408738]
10,5,0,6,3,1,34.31678388168067,3.1573916115304526,26.623625724244544,14.746386384910233,7.976632651776029,23.058934314570493,10.664319435043293,19.856431083213472,-0.7454096289130598,2.0528638126652634,15.254833742405772,0,9.804566733802886,20.48475683128783,0,7.765512244260374,1.0590706213562415,2278.929534247313,529.6557316274938,0.07188496073431327,[3.70691362]
5,3,0,4,0,0,24.698892104480286,45.96652984481457,13.152689646983935,167.33517328618848,13.455517917287484,5.214943301106248,8.32280216311153,38.98308152492059,-0.410242032637701,2.067890972318449,20.869998981011474,1,9.82772237918924,19.683176283351365,3,1.722525650979782,0.543975206821925,3538.889108399287,241.64014154151658,0.4027995428311044,[4.81933825]
8,4,1,2,4,1,21.596458282486456,68.96608604903194,3.1590161098070944,160.94144055974868,4.207543456804038,12.201125416412058,4.536415034728831,24.052568034954344,-0.9345251176548165,0.49686091106827773,15.724173269556408,1,8.63484212969556,11.386075578166169,2,2.3424596389004053,1.272426385639309,26.91588873082238,313.6465923549443,0.00168719282579749,[4.28888438]
5,5,0,4,2,1,82.19889842003684,66.0154265841513,17.725492791951474,197.04222933704435,1.795217676471848,12.525637141526872,1.2496155690290376,35.03770702514814,-0.9516165073133638,0.07416718044738589,26.74757353321938,0,9.37833239927273,12.612119401390279,2,9.452922655518321,0.8618196793907165,1493.9307233132868,646.023464538087,0.20432147935618117,[3.49524329]
0,1,2,1,3,1,57.86364949265096,60.576257788899305,2.1124103638803295,100.31483667958803,13.479850908470405,10.473545328713127,1.5818712229057155,35.88403150083119,-0.03150863148706584,2.4715273572327825,24.434250520859983,1,9.902109005736325,36.95379693667339,3,1.6719468755102422,0.4692747371618541,3854.8119007865216,657.2471235945868,0.4436206941697034,[3.56676484]
2,5,0,4,0,0,10.41389654297349,25.76413981996556,0.7243559961821249,120.60700062188639,12.65759441002786,29.737430316827027,8.456621634058015,63.51353143761783,-0.08840084335329546,0.28513745166029986,11.94353380259416,0,9.330625082406605,3.445180025915933,3,1.7522513488626021,1.4282762205152093,1741.4118088561904,286.23164077556305,0.7158672216932225,[4.47855129]
3,6,0,4,3,0,1.7328458336776222,24.434833285198724,4.336053657893643,51.27813156432486,0.7461924816255894,19.886841032687663,3.0644166589441655,61.00826465951873,0.07211904557976778,1.1584344622718639,16.407695232346665,0,10.357605108864592,27.07515259841694,2,11.892486998489014,0.7408020610334761,2423.8300516299823,829.2709467013093,0.15244857403875928,[3.81728585]
10,6,2,6,4,1,72.17421495421569,19.26802207987771,28.307282668537315,238.90741547682785,8.321792367659532,20.169323565305273,6.975800601915214,6.522032644250137,-0.015465974356155598,0.7972869963523276,1.9665607369241138,2,10.378280190627763,8.875401361792683,2,11.753053655071263,0.12553297012951847,2279.480020043796,613.1244530106817,0.10453457343035161,[3.57689986]
11,3,0,4,0,0,41.27948461194691,62.60291844030855,8.972929026176695,167.2341841179608,12.640803749614417,27.28713719720091,10.054285096295205,73.66947713973622,-0.9345621450236137,0.06584604637690131,10.398654394736624,2,9.79037969147688,17.907448386869223,0,1.8809714016661754,1.017115699373247,3078.8957550280666,375.646886581518,0.08839137322091259,[3.36838339]
