Variable,Node purity increase,MSE_increase,P_value,Top
Material_Main,0.05440449056264744,28.25364354839413,0.8400105687999389,False
Period (d),0.040784516195765015,11.391499323409281,0.24216818255400155,False
Turning times,0.25398840506217946,181.93009901542595,4.035417125577422e-25,True
V2_Ventilation Interval (min),0.00887495698144821,0.5905061475628095,0.009998915597955555,False
M1_is Enclosed,0.010624251857605828,3.1961199181942668,0.019992919375779104,False
 Composting Method,0.004812501661881899,0.6057177122209296,0.01038849937683128,False
Additive_3,7.383625999064866e-05,0.05367006375279715,0.008650346228969107,False
Additive_2,0.006919053469224934,4.002364373680312,0.021868683377956197,False
Additive_1,0.05511420549370585,26.99686866244845,0.5348850047350027,False
Material_3,0.046903845924437616,15.231891012512744,0.1976829458465356,False
Additive_4,0.0,0.0,0.008507237474966595,False
Material_2,0.06805573986637209,29.76699802623304,0.46622140675713186,True
Compost volume (m3),0.06565937622902435,22.85179346021782,0.6072102019005485,False
V1_Ventilation Type,0.006871736122286209,0.6049612623628065,0.01098670823996851,False
V4_Ventilation Day,0.03289580105985203,8.662175081851064,0.10495824651725294,False
Application Rate (%DW),0.07576504216027503,33.30706934698196,0.19337215244698575,True
V3_Ventilation Duration (min),0.006054193928830065,0.8502237774653523,0.011180441359114567,False
Initial C/N (%),0.11135776343468688,21.94681845103821,0.23445484112814252,True
V5_Ventilation rate (L/min/kg iniDW),0.058594695018625895,19.568693787848098,0.4463175384859396,False
Initial Moisture Content (%),0.09224558871116051,17.005028250646156,0.7064892351230523,True
